Source ,Title,Talks about LLMs,Rate,Evidence,Year ,Date ,Keyphrase
arxiv2024,CIF-Bench: A Chinese Instruction-Following Benchmark for Evaluating the Generalizability of Large Language Models,Yes.,5,"""their effectiveness often diminishes in low-resource languages like Chinese, exacerbated by biased evaluations from data leakage, casting doubt on their true generalizability to new linguistic territories."" and ""highlighting the limitations of LLMs in less familiar language and task contexts",2024,2024-02-20T16:02:12Z,"Keyphrase: ""Limited effectiveness in low-resource languages"""
arxiv2024,ELAD: Explanation-Guided Large Language Models Active Distillation,Yes.,5,"""The deployment and application of Large Language Models (LLMs) is hindered by their memory inefficiency, computational demands, and the high costs of API inferences.""",2024,2024-02-20T15:47:59Z,"Keyphrase: ""Memory inefficiency and high computational costs"""
arxiv2024,Understanding the effects of language-specific class imbalance in multilingual fine-tuning,Yes.,4,"""We show evidence that fine-tuning a transformer-based Large Language Model (LLM) on a dataset with this imbalance leads to worse performance, a more pronounced separation of languages in the latent space, and the promotion of uninformative features.""",2024,2024-02-20T13:59:12Z,"Keyphrase: ""Dataset imbalance affecting performance"""
arxiv2024,Large Language Model-based Human-Agent Collaboration for Complex Task Solving,Yes.,5,"""LLM-based agents frequently demonstrate notable shortcomings in adjusting to dynamic environments and fully grasping human needs.""",2024,2024-02-20T11:03:36Z,"Keyphrase: ""Difficulty in adapting to dynamic environments"""
arxiv2024,Few shot clinical entity recognition in three languages: Masked language models outperform LLM prompting,Yes.,5,"""few-shot learning using Large language models is not production ready for named entity recognition in the clinical domain.""",2024,2024-02-20T08:20:49Z,"Keyphrase: ""Limited few-shot learning capability"""
arxiv2024,An LLM Maturity Model for Reliable and Transparent Text-to-Query,Yes.,4,"""Recognizing the imperative to address the reliability and transparency issues of Large Language Models (LLM), this work proposes an LLM maturity model tailored for text-to-query applications.""",2024,2024-02-20T06:20:09Z,"Keyphrase: ""Reliability and transparency issues"""
arxiv2024,Are Large Language Models Rational Investors?,Yes.,4,"""However, their application in the financial domain is challenged by intrinsic biases (i.e., risk-preference bias) and a superficial grasp of market intricacies, underscoring the need for a thorough assessment of their financial insight.""",2024,2024-02-20T04:26:08Z,"Keyphrase: ""Intrinsic bias in financial domain"""
arxiv2024,Thermometer: Towards Universal Calibration for Large Language Models,Yes.,5,"""Recent studies have found that common interventions such as instruction tuning often result in poorly calibrated LLMs"" and ""calibrating LLMs is uniquely challenging. These challenges stem as much from the severe computational requirements of LLMs as from their versatility, which allows them to be applied to diverse tasks.""",2024,2024-02-20T04:13:48Z,"Keyphrase: ""Poor calibration and computational requirements"""
arxiv2024,The FinBen: An Holistic Financial Benchmark for Large Language Models,Yes.,4,"""The findings indicate that GPT-4 leads in quantification, extraction, numerical reasoning, and stock trading, while Gemini shines in generation and forecasting; however, both struggle with complex extraction and forecasting, showing a clear need for targeted enhancements. Instruction tuning boosts simple task performance but falls short in improving complex reasoning and forecasting abilities.""",2024,2024-02-20T02:16:16Z,"Keyphrase: ""Struggles with complex reasoning and forecasting"""
arxiv2024,Bias in Language Models: Beyond Trick Tests and Toward RUTEd Evaluation,Yes.,4,"""Bias benchmarks are a popular method for studying the negative impacts of bias in LLMs,"" and ""We conclude that evaluations that are not based in realistic use are likely insufficient to mitigate and assess bias and real-world harms.""",2024,2024-02-20T01:49:15Z,"Keyphrase: ""Insufficient bias mitigation"""
arxiv2024,GenAudit: Fixing Factual Errors in Language Model Outputs with Evidence,Yes.,5,"""LLMs can generate factually incorrect statements even when provided access to reference documents. Such errors can be dangerous in high-stakes applications (e.g., document-grounded QA for healthcare or finance).""",2024,2024-02-19T21:45:55Z,"Keyphrase: ""Dangerous errors in high-stakes applications"""
arxiv2024,TrustScore: Reference-Free Evaluation of LLM Response Trustworthiness,Yes.,4,"""However, concerns have arisen regarding the trustworthiness of LLMs outputs, particularly in closed-book question-answering tasks, where non-experts may struggle to identify inaccuracies due to the absence of contextual or ground truth information.""",2024,2024-02-19T21:12:14Z,"Keyphrase: ""Trustworthiness of output"""
arxiv2024,AnaloBench: Benchmarking the Identification of Abstract and Long-context Analogies,Yes.,5,"""Surprisingly, scale offers minimal gains when, (i) analogies involve lengthy scenarios, or (ii) recalling relevant scenarios from a large pool of information, a process analogous to finding a needle in a haystack.""",2024,2024-02-19T18:56:44Z,"Keyphrase: ""Struggles with lengthy scenarios"""
arxiv2024,Graph-Based Retriever Captures the Long Tail of Biomedical Knowledge,Yes.,4,"""LLMs are prone to highlight the most frequently seen pieces of information from the training set and to neglect the rare ones"" and ""Retrieval Augmented Generation (RAG) has been proposed to alleviate some of the shortcomings of LLMs by augmenting the prompts with context retrieved from external datasets.""",2024,2024-02-19T18:31:11Z,"Keyphrase: ""Bias towards frequently seen data"""
arxiv2024,GTBench: Uncovering the Strategic Reasoning Limitations of LLMs via Game-Theoretic Evaluations,Yes.,5,"""We observe that (1) LLMs have distinct behaviors regarding various gaming scenarios; for example, LLMs fail in complete and deterministic games yet they are competitive in probabilistic gaming scenarios.""",2024,2024-02-19T18:23:36Z,"Keyphrase: ""Limited performance in gaming scenarios"""
arxiv2024,Emulated Disalignment: Safety Alignment for Large Language Models May Backfire!,Yes.,5,"""this paper introduces an inference-time attack method, demonstrating that safety alignment can be easily reversed to produce harmful language models without additional training.""",2024,2024-02-19T18:16:51Z,"Keyphrase: ""Vulnerability to inference-time attacks"""
arxiv2024,Large Language Model for Mental Health: A Systematic Review,Yes.,4,"""Findings reveal LLMs' effectiveness in mental health issue detection and the enhancement of telepsychological services through personalised healthcare. Nonetheless, risks like text inconsistencies, hallucinatory content, and the lack of an ethical framework raise concerns about their clinical use.""",2024,2024-02-19T17:58:41Z,"Keyphrase: ""Ethical concerns and hallucinatory content"""
arxiv2024,NEO-BENCH: Evaluating Robustness of Large Language Models with Neologisms,Yes.,5,"""The performance of Large Language Models (LLMs) degrades from the temporal drift between data used for model training and newer text seen during inference"" and ""Model performance is nearly halved in machine translation when a single neologism is introduced in a sentence.""",2024,2024-02-19T16:19:15Z,"Keyphrase: ""Temporal drift in performance"""
arxiv2024,Shallow Synthesis of Knowledge in GPT-Generated Texts: A Case Study in Automatic Related Work Composition,Yes.,5,"""GPT-4 can generate reasonable coarse-grained citation groupings to support human users in brainstorming, but fails to perform detailed synthesis of related works without human intervention.""",2024,2024-02-19T16:14:04Z,"Keyphrase: ""Limited detailed synthesis"""
arxiv2024,"Same Task, More Tokens: the Impact of Input Length on the Reasoning Performance of Large Language Models",Yes.,5,"""Our findings show a notable degradation in LLMs' reasoning performance at much shorter input lengths than their technical maximum.""",2024,2024-02-19T16:04:53Z,"Keyphrase: ""Degradation in reasoning performance with shorter inputs"""
arxiv2024,Polarization of Autonomous Generative AI Agents Under Echo Chambers,Yes.,4,"""We investigated the potential for polarization to occur among a group of autonomous AI agents based on generative language models in an echo chamber environment."" and ""we found that the group of agents based on ChatGPT tended to become polarized in echo chamber environments.""",2024,2024-02-19T15:14:15Z,"Keyphrase: ""Polarization in echo chambers"""
arxiv2024,Browse and Concentrate: Comprehending Multimodal Content via prior-LLM Context Fusion,Yes.,4,"""However, they fall short to comprehend context involving multiple images. A primary reason for this shortcoming is that the visual features for each images are encoded individually by frozen encoders before feeding into the LLM backbone, lacking awareness of other images and the multimodal instructions.""",2024,2024-02-19T14:59:07Z,"Keyphrase: ""Limited multimodal understanding"""
arxiv2024,A Chinese Dataset for Evaluating the Safeguards in Large Language Models,Yes.,5,"""Many studies have demonstrated that large language models (LLMs) can produce harmful responses, exposing users to unexpected risks when LLMs are deployed."" and ""Our experiments on five LLMs show that region-specific risks are the prevalent type of risk, presenting the major issue with all Chinese LLMs we experimented with.""",2024,2024-02-19T14:56:18Z,"Keyphrase: ""Harmful responses and unexpected risks"""
arxiv2024,BIDER: Bridging Knowledge Inconsistency for Efficient Retrieval-Augmented LLMs via Key Supporting Evidence,Yes.,4,"""However, inconsistencies between retrieval knowledge and the necessary knowledge for LLMs, leading to a decline in LLM's answer quality.""",2024,2024-02-19T14:28:31Z,"Keyphrase: ""Inconsistent knowledge retrieval"""
arxiv2024,Your Large Language Model is Secretly a Fairness Proponent and You Should Prompt it Like One,Yes.,4,"""LLMs frequently present dominant viewpoints while ignoring alternative perspectives from minority parties, resulting in potential biases.""",2024,2024-02-19T14:02:22Z,"Keyphrase: ""Dominant viewpoint bias"""
arxiv2024,Purifying Large Language Models by Ensembling a Small Language Model,Yes.,5,"""well-constructed LLMs have been reported to suffer from copyright infringement, data poisoning, and/or privacy violations, which would impede practical deployment of LLMs.""",2024,2024-02-19T14:00:39Z,"Keyphrase: ""Copyright infringement and privacy violations"""
arxiv2024,Do Large Language Models Understand Logic or Just Mimick Context?,Yes.,5,"""Based on our analysis, it is found that LLMs do not truly understand logical rules; rather, in-context learning has simply enhanced the likelihood of these models arriving at the correct answers. If one alters certain words in the context text or changes the concepts of logical terms, the outputs of LLMs can",2024,2024-02-19T12:12:35Z,"Keyphrase: ""Limited understanding of logical rules"""
arxiv2024,Can LLMs Compute with Reasons?,Yes.,5,"""Large language models (LLMs) often struggle with complex mathematical tasks, prone to 'hallucinating' incorrect answers due to their reliance on statistical patterns. This limitation is further amplified in average Small LangSLMs with limited context and training data.""",2024,2024-02-19T12:04:25Z,"Keyphrase: ""Struggles with complex mathematical tasks"""
arxiv2024,EmoBench: Evaluating the Emotional Intelligence of Large Language Models,Yes.,4,"""Our findings reveal a considerable gap between the EI of existing LLMs and the average human, highlighting a promising direction for future research.""",2024,2024-02-19T11:48:09Z,"Keyphrase: ""Gap between LLM and human understanding"""
arxiv2024,Are LLM-based Evaluators Confusing NLG Quality Criteria?,Yes.,5,"""we discover that LLMs seem to confuse different evaluation criteria, which reduces their reliability"" and ""Our experimental results reveal confusion issues inherent in LLMs, as well as other noteworthy phenomena, and necessitate further research and improvements for LLM-based evaluation.""",2024,2024-02-19T11:19:02Z,"Keyphrase: ""Confusion in evaluation criteria"""
arxiv2024,Model Tailor: Mitigating Catastrophic Forgetting in Multi-modal Large Language Models,Yes.,5,"""Catastrophic forgetting emerges as a critical challenge when fine-tuning multi-modal large language models (MLLMs), where improving performance on unseen tasks often leads to a significant performance drop on the original tasks.""",2024,2024-02-19T11:02:05Z,"Keyphrase: ""Catastrophic forgetting"""
arxiv2024,Towards Cross-Tokenizer Distillation: the Universal Logit Distillation Loss for LLMs,Yes.,4,"""Deploying large language models (LLMs) of several billion parameters can be impractical in most industrial use cases due to constraints such as cost, latency limitations, and hardware accessibility."" and ""these methods based on logits often require both teacher and student models to share the same tokenizer",2024,2024-02-19T10:37:29Z,"Keyphrase: ""Practical constraints in deployment"""
arxiv2024,Evaluation of ChatGPT's Smart Contract Auditing Capabilities Based on Chain of Thought,Yes.,5,"""GPT-4 performed poorly in detecting smart contract vulnerabilities, with a high Precision of 96.6%, but a low Recall of 37.8%, and an F1-score of 41.1%, indicating a tendency to miss vulnerabilities during detection."" and ""These experimental results indicate that GPT-4 lacks the ability to detect smart contract vulnerabilities effectively.""",2024,2024-02-19T10:33:29Z,"Keyphrase: ""Ineffective vulnerability detection"""
arxiv2024,Remember This Event That Year? Assessing Temporal Information and Reasoning in Large Language Models,Yes.,5,"""Large Language Models (LLMs) are increasingly becoming ubiquitous, yet their ability to reason about and retain temporal information remains limited. This hinders their application in real-world scenarios where understanding the sequential nature of events is crucial. This paper experiments with state-of-the-art models on a novel, large-scale temporal dataset, TempUN, to reveal significant limitations in temporal retention and reasoning abilities.""",2024,2024-02-19T09:43:03Z,"Keyphrase: ""Limited temporal retention and reasoning"""
arxiv2024,MRKE: The Multi-hop Reasoning Evaluation of LLMs by Knowledge Edition,Yes.,5,"""LLMs show a performance gap between the original HotpotQA and our edited data, deeming that current MHQA benchmarks have the potential risk of data contamination that hard to evaluate LLMs' performance objectively and scientifically; 2) LLMs only get a small percentage of the right reasoning chain, e.g. GPT-4 only gets 36.3",2024,2024-02-19T08:12:30Z,"Keyphrase: ""Limited reasoning capability"""
arxiv2024,Investigating Multi-Hop Factual Shortcuts in Knowledge Editing of Large Language Models,Yes.,5,"""However, the reliability of LLMs in combining these two capabilities into reasoning through multi-hop facts has not been widely explored."" and ""Analysis shows that approximately 20% of the failures are attributed to shortcuts.""",2024,2024-02-19T07:34:10Z,"Keyphrase: ""Limited reasoning capabilities"""
arxiv2024,Discerning and Resolving Knowledge Conflicts through Adaptive Decoding with Contextual Information-Entropy Constraint,Yes.,4,"""This raises a crucial dilemma known as knowledge conflicts, where the contextual knowledge clashes with the parametric knowledge internalized during pre-training.""",2024,2024-02-19T07:10:30Z,"Keyphrase: ""Conflicting knowledge sources"""
arxiv2024,RJUA-MedDQA: A Multimodal Benchmark for Medical Document Question Answering and Clinical Reasoning,Yes.,4,"""Although impressive results have been achieved, we find that existing benchmarks do not reflect the complexity of real medical reports and specialized in-depth reasoning capabilities."" and ""The overall performance of existing LMMs is still limited; however LMMs more robust to low",2024,2024-02-19T06:57:02Z,"Keyphrase: ""Limited specialized reasoning"""
arxiv2024,The Colorful Future of LLMs: Evaluating and Improving LLMs as Emotional Supporters for Queer Youth,Yes.,4,"""We find that LLM responses are supportive and inclusive, outscoring humans. However, they tend to be generic, not empathetic enough, and lack personalization, resulting in nonreliable and potentially harmful advice.""",2024,2024-02-19T06:54:55Z,"Keyphrase: ""Lack of personalization"""
arxiv2024,Microstructures and Accuracy of Graph Recall by Large Language Models,Yes.,5,"""We find that LLMs not only underperform often in graph recall, but also tend to favor more triangles and alternating 2-paths. Moreover, we find that more advanced LLMs have a striking dependence on the domain that a real-world graph comes from -- by yielding the best recall accuracy when the graph is narrated in a language style consistent with its original domain.""",2024,2024-02-19T04:29:45Z,"Keyphrase: ""Limited performance on graph-related tasks"""
arxiv2024,Head-wise Shareable Attention for Large Language Models,Yes.,4,"""Large Language Models (LLMs) suffer from huge number of parameters, which restricts their deployment on edge devices.""",2024,2024-02-19T04:19:36Z,"Keyphrase: ""Deployment restrictions on edge devices"""
arxiv2024,What Evidence Do Language Models Find Convincing?,Yes.,4,"""Overall, we find that current models rely heavily on the relevance of a website to the query, while largely ignoring stylistic features that humans find important such as whether a text contains scientific references or is written with a neutral tone.""",2024,2024-02-19T02:15:34Z,"Keyphrase: ""Limited consideration of stylistic features"""
arxiv2024,ChatGPT Based Data Augmentation for Improved Parameter-Efficient Debiasing of LLMs,Yes.,4,"""Large Language models (LLMs), while powerful, exhibit harmful social biases. Debiasing is often challenging due to computational costs, data constraints, and potential degradation of multi-task language capabilities.""",2024,2024-02-19T01:28:48Z,"Keyphrase: ""Harmful social biases"""
arxiv2024,"Large Language Models for Stemming: Promises, Pitfalls and Failures",Yes.,5,"""We find that while vocabulary stemming and contextual stemming fail to achieve higher effectiveness than traditional stemmers, entity-based contextual stemming can achieve a higher effectiveness than using Porter stemmer alone, under specific conditions.""",2024,2024-02-19T01:11:44Z,"Keyphrase: ""Limited effectiveness of contextual stemming"""
arxiv2024,MARS: Meaning-Aware Response Scoring for Uncertainty Estimation in Generative LLMs,Yes.,5,"""However, their tendency to produce inaccurate or misleading outputs poses a potential risk, particularly in high-stakes environments.""",2024,2024-02-19T01:04:22Z,"Keyphrase: ""Inaccurate and misleading output"""
arxiv2024,SPML: A DSL for Defending Language Models Against Prompt Attacks,Yes.,4,"""post-deployment the chatbot definitions are fixed and are vulnerable to attacks by malicious users,"" and ""Existing studies explore user prompts' impact on LLM-based chatbots, yet practical methods to contain attacks on application-specific chatbots remain unexplored.""",2024,2024-02-19T00:53:48Z,"Keyphrase: ""Vulnerability to malicious attacks"""
arxiv2024,ArtPrompt: ASCII Art-based Jailbreak Attacks against Aligned LLMs,Yes.,5,"""We show that five SOTA LLMs (GPT-3.5, GPT-4, Gemini, Claude, and Llama2) struggle to recognize prompts provided in the form of ASCII art.""",2024,2024-02-19T00:43:31Z,"Keyphrase: ""Struggles with visual prompts"""
arxiv2024,Language Models are Homer Simpson! Safety Re-Alignment of Fine-tuned Language Models through Task Arithmetic,Yes.,5,"""Aligned language models face a significant limitation as their fine-tuning often results in compromised safety.""",2024,2024-02-19T00:18:09Z,"Keyphrase: ""Safety compromises in fine-tuning"""
arxiv2024,How Susceptible are Large Language Models to Ideological Manipulation?,Yes.,5,"""Our findings reveal a concerning vulnerability",2024,2024-02-18T22:36:19Z,"Keyphrase: ""Vulnerability concerns"""
arxiv2024,Search Engines Post-ChatGPT: How Generative Artificial Intelligence Could Make Search Less Reliable,Yes.,4,"""Our discussion highlights challenges in the early stages of GenAI integration, particularly around factual inconsistencies and biases."" and ""output from GenAI carries an unwarranted sense of credibility, while decreasing transparency and sourcing ability.""",2024,2024-02-18T21:10:18Z,"Keyphrase: ""Factual inconsistency and bias"""
arxiv2024,Can ChatGPT Support Developers? An Empirical Evaluation of Large Language Models for Code Generation,Yes.,5,"""Our empirical findings indicate that the current practice of using LLM-generated code is typically limited to either demonstrating high-level concepts or providing examples in documentation, rather than to be used as production-ready code. These findings indicate that there is much future work needed to improve LLMs in code generation before they can be integral parts of modern software development.""",2024,2024-02-18T20:48:09Z,"Keyphrase: ""Limited production-ready code generation"""
arxiv2024,Why Lift so Heavy? Slimming Large Language Models by Cutting Off the Layers,Yes.,4,"""the sheer size of these models poses challenges in terms of storage, training and inference due to the inclusion of billions of parameters through layer stacking.""",2024,2024-02-18T20:47:10Z,"Keyphrase: ""Resource-intensive storage and processing"""
arxiv2024,Vision-Flan: Scaling Human-Labeled Tasks in Visual Instruction Tuning,Yes.,4,"""two substantial challenges persist within the existing VLM frameworks",2024,2024-02-18T19:38:44Z,"Keyphrase: ""Persistent challenges in VLM framework"""
arxiv2024,Learning From Failure: Integrating Negative Examples when Fine-tuning Large Language Models as Agents,Yes.,5,"""LLMs are not optimized specifically for tool use during training or alignment, limiting their effectiveness as agents."" and ""the standard approach has been to simply discard trajectories that do not finish the task successfully, which, on the one hand, leads to a significant waste of data and resources, and on the other hand, has the potential to limit the possible optimization paths during fine-tuning.""",2024,2024-02-18T17:10:07Z,"Keyphrase: ""Inefficient data utilization"""
arxiv2024,Stealthy Attack on Large Language Model based Recommendation,Yes.,5,"""we reveal that the introduction of LLMs into recommendation models presents new security vulnerabilities due to their emphasis on the textual content of items.""",2024,2024-02-18T16:51:02Z,"Keyphrase: ""Security vulnerability due to textual emphasis"""
arxiv2024,Revisiting Zeroth-Order Optimization for Memory-Efficient LLM Fine-Tuning: A Benchmark,Yes.,5,"""the substantial memory overhead from back-propagation (BP) for FO gradient computation presents a significant challenge.""",2024,2024-02-18T14:08:48Z,"Keyphrase: ""Memory overhead challenge"""
arxiv2024,LongAgent: Scaling Language Models to 128k Context through Multi-Agent Collaboration,Yes.,5,"""LLMs with long context windows have been notorious for their expensive training costs and high inference latency. Even the most advanced models such as GPT-4 and Claude2 often make mistakes when processing inputs of over $100k$ tokens, a phenomenon also known as \textit{lost in the",2024,2024-02-18T11:46:52Z,"Keyphrase: ""High computational cost"""
arxiv2024,KMMLU: Measuring Massive Multitask Language Understanding in Korean,Yes.,4,"""identifying significant room for improvement,"" ""Current LLMs tailored to Korean, such as Polyglot-Ko, perform far worse,"" and ""even the most capable proprietary LLMs, e.g., GPT-4 and HyperCLOVA X, achieve 59.95% and 53.40%, respectively. This suggests that further work is needed to improve Korean",2024,2024-02-18T11:41:07Z,"Keyphrase: ""Performance gap in non-English languages"""
arxiv2024,From Prejudice to Parity: A New Approach to Debiasing Large Language Model Word Embeddings,Yes.,4,"""Given that these embeddings themselves often reflect or exhibit bias, it stands to reason that these models may also inadvertently learn this bias.""",2024,2024-02-18T08:53:41Z,"Keyphrase: ""Learned biases"""
arxiv2024,What's the Plan? Evaluating and Developing Planning-Aware Techniques for LLMs,Yes.,5,"""we demonstrate through experimentation that LLMs lack necessary skills required for planning.""",2024,2024-02-18T07:42:49Z,"Keyphrase: ""Lack of necessary planning skills"""
arxiv2024,MIKE: A New Benchmark for Fine-grained Multimodal Entity Knowledge Editing,Yes.,4,"""Despite its potential, current benchmarks predominantly focus on coarse-grained knowledge, leaving the intricacies of fine-grained (FG) multimodal entity knowledge largely unexplored."" and ""we demonstrate that the current state-of-the-art methods face significant challenges in tackling our proposed benchmark, underscoring",2024,2024-02-18T07:15:03Z,"Keyphrase: ""Limited fine-grained knowledge"""
arxiv2024,When Do LLMs Need Retrieval Augmentation? Mitigating LLMs' Overconfidence Helps Retrieval Augmentation,Yes.,5,"""Large Language Models (LLMs) have been found to have difficulty knowing they do not possess certain knowledge and tend to provide specious answers in such cases.""",2024,2024-02-18T04:57:19Z,"Keyphrase: ""Limited knowledge possession"""
arxiv2024,FactPICO: Factuality Evaluation for Plain Language Summarization of Medical Evidence,Yes.,5,"""We find that plain language summarization of medical evidence is still challenging, especially when balancing between simplicity and factuality, and that existing metrics correlate poorly with expert judgments on the instance level.""",2024,2024-02-18T04:45:01Z,"Keyphrase: ""Challenges in medical evidence summarization"""
arxiv2024,Benchmark Self-Evolving: A Multi-Agent Framework for Dynamic LLM Evaluation,Yes.,5,"""This paper presents a benchmark self-evolving framework to dynamically evaluate rapidly advancing Large Language Models (LLMs), aiming for a more accurate assessment of their capabilities and limitations."" and ""Experimental results show a general performance decline in most LLMs against their original results.""",2024,2024-02-18T03:40:06Z,"Keyphrase: ""General performance decline"""
arxiv2024,Can LLMs Reason with Rules? Logic Scaffolding for Stress-Testing and Improving LLMs,Yes.,5,"""their mastery of underlying inferential rules still falls short of human capabilities,"" and ""reveals significant gaps in LLMs' logic understanding compared to human performance, especially in compositional and structural complex rules with certain bias patterns,"" and ""our work sheds light on",2024,2024-02-18T03:38:51Z,"Keyphrase: ""Limited inferential rule mastery"""
arxiv2024,Perils of Self-Feedback: Self-Bias Amplifies in Large Language Models,Yes.,5,"""We find that self-bias is prevalent in all examined LLMs across multiple languages and tasks. Our analysis reveals that while the self-refine pipeline improves the fluency and understandability of model outputs, it further amplifies self-bias.""",2024,2024-02-18T03:10:39Z,"Keyphrase: ""Self-bias amplification"""
arxiv2024,Momentor: Advancing Video Large Language Model with Fine-Grained Temporal Reasoning,Yes.,4,"""existing Video-LLMs can only capture the coarse-grained semantics and are unable to effectively handle tasks related to comprehension or localization of specific video segments.""",2024,2024-02-18T03:04:38Z,"Keyphrase: ""Limited video comprehension"""
arxiv2024,EventRL: Enhancing Event Extraction with Outcome Supervision for Large Language Models,Yes.,4,"""EventRL utilizes outcome supervision with specific reward functions to tackle prevalent challenges in LLMs, such as instruction following and hallucination, manifested as the mismatch of event structure and the generation of undefined event types.""",2024,2024-02-18T02:41:06Z,"Keyphrase: ""Hallucination with event structure"""
arxiv2024,Aligning Modalities in Vision Large Language Models via Preference Fine-tuning,Yes.,4,"""This procedure is not perfect and can cause the model to hallucinate - provide answers that do not accurately reflect the image, even when the core LLM is highly factual and the vision backbone has sufficiently complete representations.""",2024,2024-02-18T00:56:16Z,"Keyphrase: ""Limited factual representation"""
arxiv2024,Don't Go To Extremes: Revealing the Excessive Sensitivity and Calibration Limitations of LLMs in Implicit Hate Speech Detection,Yes.,5,"""LLMs exhibit two extremes",2024,2024-02-18T00:04:40Z,"**Given Evidence:**
Evidence: ""llm exhibit two extreme""

**Keyphrase:**
""Extreme behavior"""
arxiv2024,Tasks That Language Models Don't Learn,Yes.,5,"""We argue that there are certain properties of language that our current large language models (LLMs) don't learn."" and ""highlighting the limitations of knowledge acquired in the absence of sensory experience.""",2024,2024-02-17T17:52:24Z,"Keyphrase: ""Limited knowledge acquisition"""
arxiv2024,Puzzle Solving using Reasoning of Large Language Models: A Survey,Yes.,4,"""identifying significant challenges in complex puzzle scenarios"" and ""highlight the disparity between LLM capabilities and human-like reasoning.""",2024,2024-02-17T14:19:38Z,"Keyphrase: ""Limited humanlike reasoning"""
arxiv2024,Watch Out for Your Agents! Investigating Backdoor Threats to LLM-Based Agents,Yes.,4,"""the safety issues of LLM-based agents are currently under-explored"" and ""LLM-based agents suffer severely from backdoor attacks, indicating an urgent need for further research on the development of defenses against backdoor attacks on LLM-based agents.""",2024,2024-02-17T06:48:45Z,"Keyphrase: ""Vulnerability to backdoor attacks"""
arxiv2024,Direct Evaluation of Chain-of-Thought in Multi-hop Reasoning with Knowledge Graphs,Yes.,5,"""However, previous research on evaluating LLMs has solely focused on answer accuracy, neglecting the correctness of the generated CoT."" and ""we find that LLMs possess sufficient knowledge to perform reasoning. However, there exists a significant disparity between answer accuracy and faithfulness of the CoT reasoning generated by LLMs, indicating that they often arrive at correct answers through incorrect reasoning",2024,2024-02-17T05:22:56Z,"Keyphrase: ""Lack of reasoning ability"""
arxiv2024,Evaluating LLMs' Mathematical Reasoning in Financial Document Question Answering,Yes.,4,"""Large Language Models (LLMs), excel in natural language understanding, but their capability for complex mathematical reasoning with an amalgamation of structured tables and unstructured text is uncertain."" and ""The results provide insights into LLMs' capabilities and limitations in handling complex mathematical scenarios for semi-structured tables.""",2024,2024-02-17T05:10:18Z,"Keyphrase: ""Limited handling of complex mathematical scenarios"""
arxiv2024,Disclosure and Mitigation of Gender Bias in LLMs,Yes.,5,"""Our experiments demonstrate that all tested LLMs exhibit explicit and/or implicit gender bias, even when gender stereotypes are not present in the inputs.""",2024,2024-02-17T04:48:55Z,"Keyphrase: ""Gender bias and stereotypes"""
arxiv2024,KnowTuning: Knowledge-aware Fine-tuning for Large Language Models,Yes.,5,"""large language models (LLMs) still struggle to effectively leverage knowledge for knowledge-intensive tasks, manifesting limitations such as generating incomplete, non-factual, or illogical answers.""",2024,2024-02-17T02:54:32Z,"Keyphrase: ""Struggle with knowledge-intensive tasks"""
arxiv2024,GenDec: A robust generative Question-decomposition method for Multi-hop reasoning,Yes.,4,"""Existing large language models'(LLMs) reasoning ability in multi-hop question answering remains exploration, which is inadequate in answering multi-hop questions. Moreover, it is unclear whether LLMs follow a desired reasoning chain to reach the right final answer.""",2024,2024-02-17T02:21:44Z,"Keyphrase: ""Limited multihop reasoning"""
arxiv2024,Contrastive Instruction Tuning,Yes.,5,"""current LLMs exhibit limited robustness to unseen instructions, generating inconsistent outputs when the same instruction is phrased with slightly varied forms or language styles. This behavior indicates LLMs' lack of robustness to textual variations and generalizability to unseen instructions, potentially leading to trustworthiness issues.""",2024,2024-02-17T00:09:32Z,"Keyphrase: ""Limited robustness to textual variation"""
arxiv2024,Born With a Silver Spoon? Investigating Socioeconomic Bias in Large Language Models,Yes.,5,"""Our analysis reveals that while humans disagree on which situations require empathy toward the underprivileged, most large language models are unable to empathize with the socioeconomically underprivileged regardless of the situation.""",2024,2024-02-16T23:18:19Z,"Keyphrase: ""Lack of empathy for underprivileged"""
arxiv2024,Navigating the Dual Facets: A Comprehensive Evaluation of Sequential Memory Editing in Large Language Models,Yes.,5,"""Regrettably, previous studies on ME evaluation have two critical limitations",2024,2024-02-16T23:08:55Z,"Keyphrase: ""Limited evaluation and critical limitations"""
arxiv2024,When LLMs Meet Cunning Questions: A Fallacy Understanding Benchmark for Large Language Models,Yes.,4,"""we challenge the reasoning and understanding abilities of LLMs by proposing a FaLlacy Understanding Benchmark (FLUB) containing cunning questions that are easy for humans to understand but difficult for models to grasp.""",2024,2024-02-16T22:12:53Z,"Keyphrase: ""Limited reasoning ability"""
arxiv2024,Large Language Models Fall Short: Understanding Complex Relationships in Detective Narratives,Yes.,5,"""Our experiments with advanced Large Language Models (LLMs) like GPT-3.5, GPT-4, and Llama2 reveal their limitations in inferencing complex relationships and handling longer narratives.""",2024,2024-02-16T19:59:45Z,"Keyphrase: ""Difficulty in inferencing complex relationships"""
arxiv2024,PAT-Questions: A Self-Updating Benchmark for Present-Anchored Temporal Question-Answering,Yes.,5,"""large language models (LLMs) may have outdated knowledge,"" and ""The results highlight the limitations of existing solutions in PATQA and motivate the need for new methods to improve PATQA reasoning capabilities.""",2024,2024-02-16T19:26:09Z,"Keyphrase: ""Outdated knowledge"""
