Source ,Title,Talks about LLMs,Rate,Evidence,Year ,Date ,Keyphrase
arXIv2022,DocuT5: Seq2seq SQL Generation with Table Documentation,Yes.,4,"""Current SQL generators based on pre-trained language models struggle to answer complex questions requiring domain context or understanding fine-grained table structure.""",2022,2022-11-11T13:31:55Z,"Keyphrase: ""Limited domain context understanding"""
arXIv2022,EvEntS ReaLM: Event Reasoning of Entity States via Language Models,Yes.,5,"""Nominally, Large Language models (LLM) have been exposed to procedural knowledge about how objects interact, yet our benchmarking shows they fail to reason about the world.""",2022,2022-11-10T07:48:01Z,"Keyphrase: ""Limited real-world understanding"""
arXIv2022,Large Language Models with Controllable Working Memory,Yes.,5,"""We demonstrate that state-of-the-art T5 and PaLM (both pretrained and finetuned) could exhibit poor controllability and robustness, which do not scale with increasing model size.""",2022,2022-11-09T18:58:29Z,"Keyphrase: ""Poor controllability and robustness"""
arXIv2022,Few-Shot Character Understanding in Movies as an Assessment to Meta-Learning of Theory-of-Mind,Yes.,5,"""In comparison, our systems based on either state-of-the-art large language models (GPT-4) or meta-learning algorithms lags >20% behind, highlighting a notable limitation in existing approaches' ToM capabilities.""",2022,2022-11-09T05:06:12Z,"Keyphrase: ""Lagging behind in capability"""
arXIv2022,Overcoming Barriers to Skill Injection in Language Modeling: Case Study in Arithmetic,Yes.,5,"""Though linguistically proficient, the inability of these models to incorporate the learning of non-linguistic entities (numerals and arithmetic reasoning) limits their usage for tasks that require numeric comprehension or strict mathematical reasoning.""",2022,2022-11-03T18:53:30Z,"Keyphrase: ""Limited numeric comprehension"""
arXIv2022,LMentry: A Language Model Benchmark of Elementary Language Tasks,Yes.,5,"""Our experiments reveal a wide variety of failure cases that, while immediately obvious to humans, pose a considerable challenge for large language models, including OpenAI's latest 175B-parameter instruction-tuned model, TextDavinci002.""",2022,2022-11-03T18:01:12Z,"Keyphrase: ""Wide variety of failure cases"""
arXIv2022,Processing Long Legal Documents with Pre-trained Transformers: Modding LegalBERT and Longformer,Yes.,5,"""They impose, however, limits on the maximum input length (512 sub-words in BERT), which are too restrictive in the legal domain. Even sparse-attention models, such as Longformer and BigBird, which increase the maximum input length to 4,096 sub-",2022,2022-11-02T09:27:01Z,"Keyphrase: ""Input length limitations"""
arXIv2022,Two-stage LLM Fine-tuning with Less Specialization and More Generalization,Yes.,5,"""fine-tuning usually makes the model narrowly specialized on this dataset with reduced general in-context learning performances,"" and ""format specialization, where the model overfits to the format of the fine-tuned task.""",2022,2022-11-01T17:56:57Z,"Keyphrase: ""Overfitting to specialized datasets"""
arXIv2022,The future is different: Large pre-trained language models fail in prediction tasks,Yes.,5,"""Yet, it is known that their performance can drastically drop when there is a distribution shift between the data used during training and that used at inference time."" and ""we empirically demonstrate that LPLM can display average performance drops of about 88% (in the best case!) when predicting the",2022,2022-11-01T11:01:36Z,"Keyphrase: ""Performance drop with distribution shift"""
arXIv2022,Emergent Linguistic Structures in Neural Networks are Fragile,Yes.,5,"""Large Language Models (LLMs) have been reported to have strong performance on natural language processing tasks. However, performance metrics such as accuracy do not measure the quality of the model in terms of its ability to robustly represent complex linguistic structures."" and ""Our key observation is that emergent syntactic representations in neural networks are brittle.""",2022,2022-10-31T15:43:57Z,"Keyphrase: ""Brittle syntactic representation"""
arXIv2022,"A Simple, Yet Effective Approach to Finding Biases in Code Generation",Yes.,4,"""This work shows that current code generation systems exhibit undesired biases inherited from their large language model backbones, which can reduce the quality of the generated code under specific circumstances.""",2022,2022-10-31T15:06:15Z,"Keyphrase: ""Undesired bias in code generation"""
arXIv2022,Improving Temporal Generalization of Pre-trained Language Models with Lexical Semantic Change,Yes.,5,"""Recent research has revealed that neural language models at scale suffer from poor temporal generalization capability, i.e., the language model pre-trained on static data from past years performs worse over time on emerging data.""",2022,2022-10-31T08:12:41Z,"Keyphrase: ""Temporal generalization limitations"""
arXIv2022,Contrastive Decoding: Open-ended Text Generation as Optimization,Yes.,5,"""maximum probability is a poor decoding objective for open-ended generation, because it produces short and repetitive text"" and ""sampling can often produce incoherent text that drifts from the original topics.""",2022,2022-10-27T00:58:21Z,"Keyphrase: ""Incoherent text generation"""
arXIv2022,Privately Fine-Tuning Large Language Models with Differential Privacy,Yes.,4,"""However, it has been shown that an adversary can extract/reconstruct the exact training samples from these LLMs, which can lead to revealing personally identifiable information. The issue has raised deep concerns about the privacy of LLMs.""",2022,2022-10-26T21:18:31Z,"Keyphrase: ""Privacy concerns due to data exposure"""
arXIv2022,Rich Knowledge Sources Bring Complex Knowledge Conflicts: Recalibrating Models to Reflect Conflicting Evidence,Yes.,4,"""We find retrieval performance heavily impacts which sources models rely on, and current models mostly rely on non-parametric knowledge in their best-performing settings. We discover a troubling trend that contradictions among knowledge sources affect model confidence only marginally.""",2022,2022-10-25T01:46:00Z,"Keyphrase: ""Reliance on nonparametric knowledge"""
arXIv2022,Speeding Up Question Answering Task of Language Models via Inverted Index,Yes.,4,"""Despite the wide popularity of large language models (LLMs), few real-world conversational agents take advantage of LLMs. Extensive resources consumed by LLMs disable developers from integrating them into end-user applications.""",2022,2022-10-24T19:59:17Z,"Keyphrase: ""Resource consumption limitations"""
arXIv2022,Neural Theory-of-Mind? On the Limits of Social Intelligence in Large LMs,Yes.,5,"""We show that one of today's largest language models (GPT-3; Brown et al., 2020) lacks this kind of social intelligence out-of-the box,"" and ""Our results show that models struggle substantially at these Theory of Mind tasks, with well-below-human accuracies of 55% and 60% on SocialIQa and ToMi, respectively,"" and """,2022,2022-10-24T14:58:58Z,"Keyphrase: ""Lack of social intelligence"""
arXIv2022,Do Language Models Understand Measurements?,Yes.,5,"""In this study, we show that PLMs lack the capability required for reasoning over measurements.""",2022,2022-10-23T10:52:52Z,"Keyphrase: ""Lack of reasoning capability"""
arXIv2022,WikiWhy: Answering and Explaining Cause-and-Effect Questions,Yes.,4,"""GPT-3 baselines achieve only 38.7% human-evaluated correctness in the end-to-end answer & explain condition, leaving significant room for future improvements.""",2022,2022-10-21T17:59:03Z,"Keyphrase: ""Room for improvement in correctness"""
arXIv2022,A Causal Framework to Quantify the Robustness of Mathematical Reasoning with Language Models,Yes.,5,"""the robustness of these models has also been called into question; recent works have shown that models can rely on shallow patterns in the problem description when generating a solution.""",2022,2022-10-21T15:12:37Z,"Keyphrase: ""Overreliance on shallow patterns"""
arXIv2022,LittleBird: Efficient Faster & Longer Transformer for Question Answering,Yes.,5,"""BERT has shown a lot of success in a wide variety of NLP tasks. But it has a limitation dealing with long inputs due to its attention mechanism.""",2022,2022-10-21T10:46:41Z,"Keyphrase: ""Limitation in handling long inputs"""
arXIv2022,Towards a neural architecture of language: Deep learning versus logistics of access in neural architectures for compositional processing,Yes.,5,"""I will argue that these models are not suitable as neural models of human language. Firstly, because they fail on fundamental boundary conditions, such as the amount of learning they require. This would in fact imply that the mechanisms of GPT and brain language processing are fundamentally different. Secondly, because they do not possess the logistics of access needed for compositional and productive human language processing.""",2022,2022-10-19T13:31:26Z,"Keyphrase: ""Misalignment with human language processing"""
arXIv2022,SafeText: A Benchmark for Exploring Physical Safety in Language Models,Yes.,5,"""We find that state-of-the-art large language models are susceptible to the generation of unsafe text and have difficulty rejecting unsafe advice.""",2022,2022-10-18T17:59:31Z,"Keyphrase: ""Susceptibility to generating unsafe text"""
arXIv2022,Prompting GPT-3 To Be Reliable,Yes.,4,"""the crucial problem of how to improve the reliability of GPT-3 is still under-explored"" and ""we decompose reliability into four main facets that correspond to the existing framework of ML safety and are well-recognized to be important",2022,2022-10-17T14:52:39Z,"Keyphrase: ""Reliability challenges"""
arXIv2022,"RARR: Researching and Revising What Language Models Say, Using Language Models",Yes.,5,"""However, they sometimes generate unsupported or misleading content. A user cannot easily determine whether their outputs are trustworthy or not, because most LMs do not have any built-in mechanism for attribution to external evidence.""",2022,2022-10-17T03:44:30Z,"Keyphrase: ""Lack of transparency and trustworthiness"""
arXIv2022,Language Generation Models Can Cause Harm: So What Can We Do About It? An Actionable Survey,Yes.,4,"""Several studies have explored these harms and called for their mitigation via development of safer, fairer models."" and ""this work provides a survey of practical methods for addressing potential threats and societal harms from language generation models.""",2022,2022-10-14T10:43:39Z,"Keyphrase: ""Societal harm potential"""
arXIv2022,BERTScore is Unfair: On Social Bias in Language Model-Based Metrics for Text Generation,Yes.,4,"""it has been demonstrated that PLMs encode a range of stereotypical societal biases, leading to a concern on the fairness of PLMs as metrics"" and ""We demonstrate that popular PLM-based metrics exhibit significantly higher social bias than traditional metrics on 6 sensitive attributes, namely",2022,2022-10-14T08:24:11Z,"Keyphrase: ""Societal bias encoding"""
arXIv2022,"""John is 50 years old, can his son be 65?"" Evaluating NLP Models' Understanding of Feasibility",Yes.,5,"""Some recent works have also found notable failures of these models. Often these failure examples involve complex reasoning abilities."" and ""We show that even state-of-the-art models such as GPT-3, GPT-2, and T5 struggle to answer the feasibility questions correctly.""",2022,2022-10-14T02:46:06Z,"Keyphrase: ""Failure in complex reasoning"""
arXIv2022,SODAPOP: Open-Ended Discovery of Social Biases in Social Commonsense Reasoning Models,Yes.,4,"""A common limitation of diagnostic tests for detecting social biases in NLP models"" and ""we are able to uncover the model's stereotypic associations between demographic groups and an open set of words. We also test SODAPOP on debiased models and show the limitations",2022,2022-10-13T18:04:48Z,"Keyphrase: ""Limited ability to detect and address social biases"""
arXIv2022,Assessing Out-of-Domain Language Model Performance from Few Examples,Yes.,5,"""While pretrained language models have exhibited impressive generalization capabilities, they still behave unpredictably under certain domain shifts.""",2022,2022-10-13T04:45:26Z,"Keyphrase: ""Unpredictable domain shift"""
arXIv2022,SEAL : Interactive Tool for Systematic Error Analysis and Labeling,Yes.,4,"""However, many times these models systematically fail on tail data or rare groups not obvious in aggregate evaluation.""",2022,2022-10-11T23:51:44Z,"Keyphrase: ""Failure on tail data"""
arXIv2022,Multilingual BERT has an accent: Evaluating English influences on fluency in multilingual models,Yes.,4,"""Here we show another problem with multilingual models",2022,2022-10-11T17:06:38Z,"Keyphrase: ""Challenges with multilingual capabilities"""
arXIv2022,A Win-win Deal: Towards Sparse and Robust Pre-trained Language Models,Yes.,5,"""Despite the remarkable success of pre-trained language models (PLMs), they still face two challenges",2022,2022-10-11T07:26:34Z,"Keyphrase: ""Persistent challenges"""
arXIv2022,Generating Executable Action Plans with Environmentally-Aware Language Models,Yes.,5,"""However, these models typically do not consider the robot's environment, resulting in generated plans that may not actually be executable, due to ambiguities in the planned actions or environmental constraints.""",2022,2022-10-10T18:56:57Z,"Keyphrase: ""Ambiguity in executable plans"""
arXIv2022,Quantifying Social Biases Using Templates is Unreliable,Yes.,5,"""Recently, there has been an increase in efforts to understand how large language models (LLMs) propagate and amplify social biases."" and ""Our results indicate that quantifying fairness in LLMs, as done in current practice, can be brittle and needs to be approached with more care and caution.""",2022,2022-10-09T20:05:29Z,"Keyphrase: ""Amplification of social bias"""
arXIv2022,Using Interventions to Improve Out-of-Distribution Generalization of Text-Matching Recommendation Systems,Yes.,5,"""However, we find that the popular approach of fine-tuning a large, base language model on paired item relevance data (e.g., user clicks) can be counter-productive for OOD generalization.""",2022,2022-10-07T11:16:45Z,"Keyphrase: ""Poor out-of-domain generalization"""
arXIv2022,Measuring and Narrowing the Compositionality Gap in Language Models,Yes.,5,"""we show that the single-hop question answering performance improves faster than the multi-hop performance does, therefore the compositionality gap does not decrease. This surprising result suggests that while more powerful models memorize and recall more factual knowledge, they show no corresponding improvement in their ability to perform this kind of compositional reasoning.""",2022,2022-10-07T06:50:23Z,"Keyphrase: ""Limited compositional reasoning"""
arXIv2022,Towards Improving Faithfulness in Abstractive Summarization,Yes.,4,"""Despite the success achieved in neural abstractive summarization based on pre-trained language models, one unresolved issue is that the generated summaries are not always faithful to the input document."" and ""the model over-relies on the language model to generate fluent but inadequate words.""",2022,2022-10-04T19:52:09Z,"Keyphrase: ""Overreliance on language model for fluency over fidelity"""
arXIv2022,ThinkSum: Probabilistic reasoning over sets using large language models,Yes.,4,"""However, recent studies show that even the more advanced LLMs fail in scenarios that require reasoning over multiple objects or facts and making sequences of logical deductions.""",2022,2022-10-04T00:34:01Z,"Keyphrase: ""Limited reasoning capabilities"""
arXIv2022,Language Models Are Greedy Reasoners: A Systematic Formal Analysis of Chain-of-Thought,Yes.,5,"""However, they have difficulty with proof planning",2022,2022-10-03T21:34:32Z,"Keyphrase: ""Difficulty in planning"""
arXIv2022,A Non-monotonic Self-terminating Language Model,Yes.,5,"""However, their generated sequences often exhibit degenerate properties such as non-termination, undesirable repetition, and premature termination, when generated with decoding algorithms such as greedy search, beam search, top-$k$ sampling, and nucleus sampling.""",2022,2022-10-03T00:28:44Z,"Keyphrase: ""Undesirable sequence generation"""
arXIv2022,On the Impossible Safety of Large AI Models,Yes.,5,"""Large AI Models (LAIMs), of which large language models are the most prominent recent example, showcase some impressive performance. However they have been empirically found to pose serious security issues."" and ""we argue, constitute a compelling case against the possibility of designing high-accuracy LAIMs with strong security guarantees.""",2022,2022-09-30T06:36:49Z,"Keyphrase: ""Serious security issues"""
arXIv2022,Unpacking Large Language Models with Conceptual Consistency,Yes.,5,"""While conceptual consistency, like other metrics, does increase with the scale of the LLM used, we find that popular models do not necessarily have high conceptual consistency.""",2022,2022-09-29T20:55:57Z,"Keyphrase: ""Lack of conceptual consistency"""
arXIv2022,How GPT-3 responds to different publics on climate change and Black Lives Matter: A critical appraisal of equity in conversational AI,Yes.,4,"""While the parameters of these large language models are improving, concerns persist that these models might not work equally for all subgroups in society."" and ""We found a substantively worse user experience with GPT-3 among the opinion and the education minority subpopulations; however, these two groups achieved the largest knowledge gain, changing attitudes toward supporting BLM and climate change efforts after the chat",2022,2022-09-27T18:44:41Z,"Keyphrase: ""Subgroup disparities"""
arXIv2022,Do ever larger octopi still amplify reporting biases? Evidence from judgments of typical colour,Yes.,4,"""Gordon and Van Durme (2013) point out that LMs can thus suffer from reporting bias",2022,2022-09-26T15:45:23Z,"Keyphrase: ""Reporting bias"""
arXIv2022,Can Large Language Models Truly Understand Prompts? A Case Study with Negated Prompts,Yes.,5,"""By highlighting a critical limitation of existing LMs and methods, we urge the community to develop new approaches of developing LMs that actually follow the given instructions.""",2022,2022-09-26T14:05:10Z,"Keyphrase: ""Limited adherence to given instructions"""
arXIv2022,WinoDict: Probing language models for in-context word acquisition,Yes.,5,"""This benchmark addresses word acquisition, one important aspect of the diachronic degradation known to afflict LLMs. As LLMs are frozen in time at the moment they are trained, they are normally unable to reflect the way language changes over time. We show that the accuracy of LLMs",2022,2022-09-25T05:30:13Z,"Keyphrase: ""Limited diachronic adaptation"""
arXIv2022,"A Case Report On The ""A.I. Locked-In Problem"": social concerns with modern NLP",Yes.,5,"""However, practical experimentation with GPT-3 shows that there is a recurring problem with these modern NLP systems, namely that they can 'get stuck' in the narrative so that further conversations, prompt executions or commands become futile. This is here referred to as the 'Locked-In Problem' and is exemplified with an experimental case report, followed by practical and social concerns that are accompanied with",2022,2022-09-22T16:39:35Z,"Keyphrase: ""Getting stuck in narratives"""
arXIv2022,Bias at a Second Glance: A Deep Dive into Bias for German Educational Peer-Review Data Modeling,Yes.,4,"""However, recent research has highlighted a variety of biases in pre-trained language models."" and ""the pre-trained German language models find substantial conceptual, racial, and gender bias and have significant changes in bias across conceptual and racial axes during fine-tuning on the peer-review data",2022,2022-09-21T13:08:16Z,"Keyphrase: ""Persistent biases after fine-tuning"""
arXIv2022,SkIn: Skimming-Intensive Long-Text Classification Using BERT for Medical Corpus,Yes.,5,"""However, since BERT is quadratic to the text length, the BERT model is difficult to be used directly on the long-text corpus."" and ""alleviating the time and space overflow problem of basic BERT on long-text data.""",2022,2022-09-13T05:49:10Z,"Keyphrase: ""Challenges with processing long texts"""
arXIv2022,Multilingual Transformer Language Model for Speech Recognition in Low-resource Languages,Yes.,5,"""It is challenging to train and deploy Transformer LMs for hybrid speech recognition 2nd pass re-ranking in low-resource languages due to (1) data scarcity in low-resource languages, (2) expensive computing costs for training and refreshing 100+ monolingual models, and (3) hosting inefficiency",2022,2022-09-08T21:40:41Z,"Keyphrase: ""Challenges in training and deploying for low-resource languages"""
arXIv2022,Why So Toxic? Measuring and Triggering Toxic Behavior in Open-Domain Chatbots,Yes.,5,"""We show that publicly available chatbots are prone to providing toxic responses when fed toxic queries. Even more worryingly, some non-toxic queries can trigger toxic responses too."" and ""This highlights the need for more research from the computer security and online safety communities to ensure that chatbot models do not hurt their users.""",2022,2022-09-07T20:45:41Z,"Keyphrase: ""Toxic response generation"""
arXIv2022,The Ethical Need for Watermarks in Machine-Generated Language,Yes.,4,"""The ethical imperative to not blur this distinction arises from the asemantic nature of large language models and from human projections of emotional and cognitive states on machines, possibly leading to manipulation, spreading falsehoods or emotional distress.""",2022,2022-09-07T13:09:44Z,"Keyphrase: ""Ethical manipulation and falsehood spreading"""
arXIv2022,Training a T5 Using Lab-sized Resources,Yes.,4,"""Training large neural language models on large datasets is resource- and time-intensive. These requirements create a barrier to entry, where those with fewer resources cannot build competitive models.""",2022,2022-08-25T13:55:16Z,"Keyphrase: ""Resource-intensive barrier to entry"""
arXIv2022,On Reality and the Limits of Language Data: Aligning LLMs with Human Norms,Yes.,5,"""their ability to understand the physical world using only language data remains a question"" and ""Our findings highlight the categories of common-sense relations models that could learn directly from data and areas of weakness.""",2022,2022-08-25T10:21:23Z,"Keyphrase: ""Limited understanding of physical world"""
arXIv2022,Shortcut Learning of Large Language Models in Natural Language Understanding,Yes.,5,"""However, these LLMs might rely on dataset bias and artifacts as shortcuts for prediction. This has significantly affected their generalizability and adversarial robustness.""",2022,2022-08-25T03:51:39Z,"Keyphrase: ""Dataset bias and generalizability"""
arXIv2022,Induced Natural Language Rationales and Interleaved Markup Tokens Enable Extrapolation in Large Language Models,Yes.,5,"""Recent work shows that this limitation persists in state-of-the-art Transformer-based models."" and ""our findings show how these two complementary approaches enable remarkable sequence extrapolation and highlight a limitation of current architectures to effectively generalize without explicit surface form guidance.""",2022,2022-08-24T11:25:27Z,"Keyphrase: ""Limited generalization without explicit guidance"""
arXIv2022,"Red Teaming Language Models to Reduce Harms: Methods, Scaling Behaviors, and Lessons Learned",Yes.,4,"""We find that the RLHF models are increasingly difficult to red team as they scale, and we find a flat trend with scale for the other model types."" and ""We provide our own analysis of the data and find a variety of harmful outputs, which range from offensive language to more subtly harmful non-violent unethical outputs.""",2022,2022-08-23T23:37:14Z,"Keyphrase: ""Harmful and unethical outputs"""
arXIv2022,Interpreting Embedding Spaces by Conceptualization,Yes.,4,"""One major drawback of this type of representation is their incomprehensibility to humans."" and ""Understanding the embedding space is crucial for several important needs, including the need to debug the embedding method and compare it to alternatives, and the need to detect biases hidden in the model.""",2022,2022-08-22T15:32:17Z,"Keyphrase: ""Incomprehensibility and hidden biases"""
arXIv2022,Selection Collider Bias in Large Language Models,Yes.,4,"""sample selection induced collider bias (selection collider bias) that can cause Large Language Models (LLMs) to learn unconditional dependence between entities that are unconditionally independent in the real world"" and ""selection collider bias can become amplified in underspecified learning tasks"".",2022,2022-08-22T05:38:15Z,"Keyphrase: ""Induced collider bias"""
arXIv2022,Using Large Language Models to Simulate Multiple Humans and Replicate Human Subject Studies,Yes.,5,"""A TE can also reveal consistent distortions in a language model's simulation of a specific human behavior."" and ""the last TE reveals a 'hyper-accuracy distortion' present in some language models (including ChatGPT and GPT-4), which could affect downstream applications in education and the arts.""",2022,2022-08-18T17:54:49Z,"Keyphrase: ""Hyperaccuracy distortion"""
arXIv2022,What is it like to program with artificial intelligence?,Yes.,4,"""We discuss the issues that might arise, and open research challenges, in applying large language models to end-user programming, particularly with users who have little or no programming expertise.""",2022,2022-08-12T10:48:46Z,"Keyphrase: ""Challenges for end-user programming"""
arXIv2022,Interactive Code Generation via Test-Driven User-Intent Formalization,Yes.,5,"""users have no guarantees that the code suggestions produced correctly satisfy the intent they provided. In fact, it is hard to define a notion of correctness since natural language can be ambiguous and lacks a formal semantics.""",2022,2022-08-11T17:41:08Z,"Keyphrase: ""Ambiguity in correctness"""
arXIv2022,Debiased Large Language Models Still Associate Muslims with Uniquely Violent Acts,Yes.,5,"""Our results show the need for additional debiasing of large language models to address higher-order schemas and associations.""",2022,2022-08-08T20:59:16Z,"Keyphrase: ""Higher-order schema bias"""
arXIv2022,Gender bias in (non)-contextual clinical word embeddings for stereotypical medical categories,Yes.,4,"""clinical embeddings carry a high degree of bias for some medical terms and diseases which is conflicting with medical literature. Having such an ill-founded relationship might cause harm in downstream applications that use clinical embeddings.""",2022,2022-08-02T10:02:21Z,"Keyphrase: ""Biased clinical embeddings"""
arXIv2022,When BERT Fails -- The Limits of EHR Classification,Yes.,5,"""Although they outperform baselines on readmission prediction, they are not infallible. Here, we look into one such failure case, and report patterns that lead to inferior predictive performance.""",2022,2022-07-26T17:18:24Z,"Keyphrase: ""Inferior predictive performance"""
arXIv2022,A Hazard Analysis Framework for Code Synthesis Large Language Models,Yes.,5,"""models that may generate code on such scale have significant limitations, alignment problems, the potential to be misused, and the possibility to increase the rate of progress in technical fields that may themselves have destabilizing impacts or have misuse potential.""",2022,2022-07-25T20:44:40Z,"Keyphrase: ""Alignment problems and misuse potential"""
arXIv2022,Selection Bias Induced Spurious Correlations in Large Language Models,Yes.,5,"""large language models (LLMs) can learn statistical dependencies between otherwise unconditionally independent variables due to dataset selection bias.""",2022,2022-07-18T23:43:52Z,"Keyphrase: ""Dataset selection bias"""
arXIv2022,A methodology to characterize bias and harmful stereotypes in natural language processing in Latin America,Yes.,4,"""Most modern natural language technologies are based on artifacts obtained from enormous volumes of text using machine learning, namely language models and word embeddings. Since they are created by applying subsymbolic machine learning, mostly artificial neural networks, they are opaque and practically uninterpretable by direct inspection, thus making it very difficult to audit them.""",2022,2022-07-14T01:07:55Z,Keyphrase: Lack of interpretability
arXIv2022,Exploring Length Generalization in Large Language Models,Yes.,5,"""We first establish that naively finetuning transformers on length generalization tasks shows significant generalization deficiencies independent of model scale."" and ""We run careful failure analyses on each of the learning modalities and identify common sources of mistakes that highlight opportunities in equipping language models with the ability to generalize to longer problems.""",2022,2022-07-11T14:24:38Z,"Keyphrase: ""Generalization deficiency in longer tasks"""
arXIv2022,Gender Biases and Where to Find Them: Exploring Gender Bias in Pre-Trained Transformer-based Language Models Using Movement Pruning,Yes.,4,"""Language model debiasing has emerged as an important field of study in the NLP community. Numerous debiasing techniques were proposed, but bias ablation remains an unaddressed issue."" and ""we re-discover a bias-performance trade-off",2022,2022-07-06T06:20:35Z,"Keyphrase: ""Unaddressed bias-performance tradeoff"""
arXIv2023,Still No Lie Detector for Language Models: Probing Empirical and Conceptual Roadblocks,Yes.,5,"""We provide empirical results that show that these methods fail to generalize in very basic ways."" and ""We then argue that, even if LLMs have beliefs, these methods are unlikely to be successful for conceptual reasons.""",2023,2023-06-30T23:44:51Z,"Keyphrase: ""Limited generalization ability"""
arXIv2023,Queer People are People First: Deconstructing Sexual Identity Stereotypes in Large Language Models,Yes.,4,"""Consequently, text generated by LLMs can inadvertently perpetuate stereotypes towards marginalized groups, like the LGBTQIA+ community.""",2023,2023-06-30T19:39:01Z,"Keyphrase: ""Perpetuation of stereotypes"""
arXIv2023,Preference Ranking Optimization for Human Alignment,Yes.,4,"""Large language models (LLMs) often contain misleading content, emphasizing the need to align them with human values to ensure secure AI systems. Reinforcement learning from human feedback (RLHF) has been employed to achieve this alignment. However, it encompasses two main drawbacks",2023,2023-06-30T09:07:37Z,"Keyphrase: ""Misleading content"""
arXIv2023,Evaluating ChatGPT's Decimal Skills and Feedback Generation in a Digital Learning Game,Yes.,4,"""Our results showed that ChatGPT can respond well to conceptual questions, but struggled with decimal place values and number line problems."" and ""We conclude with a discussion of ChatGPT's strengths and weaknesses and suggest several venues for extending its use cases in digital teaching and learning.""",2023,2023-06-29T02:28:09Z,"Keyphrase: ""Struggles with numerical precision"""
arXIv2023,A negation detection assessment of GPTs: analysis with the xNot360 dataset,Yes.,5,"""Our findings expose a considerable performance disparity among the GPT models, with GPT-4 surpassing its counterparts and GPT-3.5 displaying a marked performance reduction. The overall proficiency of the GPT models in negation detection remains relatively modest, indicating that this task pushes the boundaries of their natural language understanding capabilities. We not only highlight the constraints of GPT models in handling negation but also",2023,2023-06-29T02:27:48Z,"Keyphrase: ""Negation handling constraint"""
arXIv2023,Automatic Calibration and Error Correction for Generative Large Language Models via Pareto Optimal Self-Supervision,Yes.,5,"""Generative Large language models (LLMs) have demonstrated remarkable capabilities for a wide range of applications, but reducing ungrounded or erroneous responses remains a major growth area."" and ""there lack an effective method to calibrate the confidence level of LLM responses to indicate potential errors and facilitate human-in-the-loop verification.""",2023,2023-06-28T21:11:15Z,"Keyphrase: ""Lack of confidence calibration"""
arXIv2023,Towards Measuring the Representation of Subjective Global Opinions in Language Models,Yes.,4,"""By default, LLM responses tend to be more similar to the opinions of certain populations, such as those from the USA, and some European and South American countries, highlighting the potential for biases."" and ""When we translate GlobalOpinionQA questions to a target language, the model's responses do not necessarily",2023,2023-06-28T17:31:53Z,"Keyphrase: ""Cultural bias in responses"""
arXIv2023,CBBQ: A Chinese Bias Benchmark Dataset Curated with Human-AI Collaboration for Large Language Models,Yes.,4,"""Extensive experiments demonstrate the effectiveness of the dataset in detecting model bias, with all 10 publicly available Chinese large language models exhibiting strong bias in certain categories.""",2023,2023-06-28T14:14:44Z,"Keyphrase: ""Strong bias in certain categories"""
arXIv2023,Gender Bias in BERT -- Measuring and Analysing Biases through Sentiment Rating in a Realistic Downstream Classification Task,Yes.,4,"""harmful biases are likely increasingly intertwined with those models"" and ""Results indicate that reflected biases stem from public BERT models rather than task-specific data, emphasising the weight of responsible usage.""",2023,2023-06-27T08:36:35Z,"Keyphrase: ""Entrenched harmful bias"""
arXIv2023,WinoQueer: A Community-in-the-Loop Benchmark for Anti-LGBTQ+ Bias in Large Language Models,Yes.,5,"""We apply our benchmark to several popular LLMs and find that off-the-shelf models generally do exhibit considerable anti-queer bias.""",2023,2023-06-26T22:07:33Z,"Keyphrase: ""Antiqueer bias"""
arXIv2023,Are aligned neural networks adversarially aligned?,Yes.,5,"""However, adversarial users can construct inputs which circumvent attempts at alignment."" and ""We show these models can be easily attacked, i.e., induced to perform arbitrary un-aligned behavior through adversarial perturbation of the input image.""",2023,2023-06-26T17:18:44Z,"Keyphrase: ""Vulnerability to adversarial attacks"""
arXIv2023,Exploring the Robustness of Large Language Models for Solving Programming Problems,Yes.,5,"""Our experimental results show that CodeGen and Codex are sensitive to the superficial modifications of problem descriptions and significantly impact code generation performance.""",2023,2023-06-26T10:48:50Z,"Keyphrase: ""Sensitivity to superficial modifications"""
arXIv2023,Let's Do a Thought Experiment: Using Counterfactuals to Improve Moral Reasoning,Yes.,5,"""Language models still struggle on moral reasoning, despite their impressive performance in many other tasks."" and ""Interestingly, unlike math reasoning tasks, zero-shot Chain-of-Thought (CoT) reasoning doesn't work out of the box, and even reduces accuracy by around 4% compared to direct zero",2023,2023-06-25T18:40:43Z,"Keyphrase: ""Limited moral reasoning"""
arXIv2023,On the Uses of Large Language Models to Interpret Ambiguous Cyberattack Descriptions,Yes.,4,"""When treating more general cases, despite the power of LLMs, inherent ambiguity exists and limits their predictive power. We then summarize the challenges and recommend research directions on LLMs to treat the inherent ambiguity of TTP descriptions used in various cyber operations.""",2023,2023-06-24T21:08:15Z,"Keyphrase: ""Inherent ambiguity and limited predictive power"""
arXIv2023,Can GPT-4 Support Analysis of Textual Data in Tasks Requiring Highly Specialized Domain Expertise?,Yes.,5,"""However, employing chain-of-thought prompting did not lead to noticeably improved performance on this task. Further, we demonstrated how to analyze GPT-4's predictions to identify and mitigate deficiencies in annotation guidelines, and subsequently improve the performance of the model. Finally, we observed that the model is quite brittle, as small formatting related changes in the prompt had a high impact on the predictions.""",2023,2023-06-24T08:48:24Z,"Keyphrase: ""Brittle behavior and sensitivity to formatting changes"""
