Source ,Title,Talks about LLMs,Rate,Evidence,Year ,Date ,Keyphrase
arXIv2023,Automatic Hallucination Assessment for Aligned Large Language Models via Transferable Adversarial Attacks,Yes.,5,"""Our experimental results show that LLMs are likely to hallucinate in two categories of question-answering scenarios where (1) there are conflicts between knowledge given in the prompt and their parametric knowledge, or (2) the knowledge expressed in the prompt is complex.""",2023,2023-10-19T06:37:32Z,"Keyphrase: ""Hallucination in question-answering scenarios"""
arXIv2023,Attack Prompt Generation for Red Teaming and Defending Large Language Models,Yes.,4,"""Large language models (LLMs) are susceptible to red teaming attacks, which can induce LLMs to generate harmful content.""",2023,2023-10-19T06:15:05Z,"Keyphrase: ""Susceptibility to harmful content generation"""
arXIv2023,Not All Countries Celebrate Thanksgiving: On the Cultural Dominance in Large Language Models,Yes.,5,"""This paper identifies a cultural dominance issue within large language models (LLMs) due to the predominant use of English data in model training"" and ""Our study emphasizes the need to critically examine cultural dominance and ethical consideration in their development and deployment.""",2023,2023-10-19T05:38:23Z,"Keyphrase: ""Cultural dominance issue"""
arXIv2023,Contrastive Learning for Inference in Dialogue,Yes.,5,"""While recent large language models show remarkable advances in inference tasks, their performance in inductive reasoning, where not all information is present in the context, is far behind deductive reasoning.""",2023,2023-10-19T04:49:36Z,"Keyphrase: ""Limited deductive reasoning"""
arXIv2023,"Know Where to Go: Make LLM a Relevant, Responsible, and Trustworthy Searcher",Yes.,5,"""challenges arise in validating the reliability of generated results and the credibility of contributing sources, due to the limitations of traditional information retrieval algorithms and the LLM hallucination problem.""",2023,2023-10-19T03:49:36Z,"Keyphrase: ""Hallucination problem and unreliable results"""
arXIv2023,PoisonPrompt: Backdoor Attack on Prompt-based Large Language Models,Yes.,4,"""However, the backdoor vulnerability, a serious security threat that can maliciously alter the victim model's normal predictions, has not been sufficiently explored for prompt-based LLMs.""",2023,2023-10-19T03:25:28Z,"Keyphrase: ""Backdoor vulnerability"""
arXIv2023,Automated Repair of Declarative Software Specifications in the Era of Large Language Models,Yes.,5,"""Our study revealed that while ChatGPT falls short in comparison to existing techniques, it was able to successfully repair bugs that no other technique could address. Our analysis also identified errors in ChatGPT's generated repairs, including improper operator usage, type errors, higher-order logic misuse, and relational arity mismatches. Additionally, we observed instances of hallucinations in ChatGPT-generated repairs and incons",2023,2023-10-19T02:30:42Z,"Keyphrase: ""Error-prone repairs"""
arXIv2023,GPT-4 Doesn't Know It's Wrong: An Analysis of Iterative Prompting for Reasoning Problems,Yes.,5,"""The study seems to indicate that (i) LLMs are bad at solving graph coloring instances (ii) they are no better at verifying a solution--and thus are not effective in iterative modes with LLMs critiquing LLM-generated solutions (iii) the correctness and content of the criticisms--whether by LLMs or external solvers--seems largely irrelevant to",2023,2023-10-19T00:56:37Z,"Keyphrase: ""Limited ability in verifying solutions"""
arXIv2023,FactCHD: Benchmarking Fact-Conflicting Hallucination Detection,Yes.,5,"""Despite their impressive generative capabilities, LLMs are hindered by fact-conflicting hallucinations in real-world applications."" and ""Experiments on different LLMs expose the shortcomings of current approaches in detecting factual errors accurately.""",2023,2023-10-18T16:27:49Z,"Keyphrase: ""Factual error detection shortcomings"""
arXIv2023,SPEED: Speculative Pipelined Execution for Efficient Decoding,Yes.,5,"""Nevertheless, their application in real-time scenarios has been highly restricted due to the significant inference latency associated with these models. This is particularly pronounced due to the autoregressive nature of generative LLM inference, where tokens are generated sequentially since each token depends on all previous output tokens. It is therefore challenging to achieve any token-level parallelism, making inference extremely memory-bound.""",2023,2023-10-18T16:07:01Z,"Keyphrase: ""Inference latency and memory-bound constraints"""
arXIv2023,Emptying the Ocean with a Spoon: Should We Edit Models?,Yes.,5,"""We call into question the recently popularized method of direct model editing as a means of correcting factual errors in LLM generations."" and ""We argue that direct model editing cannot be trusted as a systematic remedy for the disadvantages inherent to LLMs, and while it has proven potential in improving model explainability,",2023,2023-10-18T13:38:03Z,"Keyphrase: ""Limited trust in direct model editing"""
arXIv2023,The Curious Case of Hallucinatory (Un)answerability: Finding Truths in the Hidden States of Over-Confident Large Language Models,Yes.,5,"""Large language models (LLMs) have been shown to possess impressive capabilities, while also raising crucial concerns about the faithfulness of their responses. A primary issue arising in this context is the management of (un)answerable queries by LLMs, which often results in hallucinatory behavior due to overconfidence.""",2023,2023-10-18T11:01:09Z,"Keyphrase: ""Hallucinatory behavior and overconfidence"""
arXIv2023,Solving the multiplication problem of a large language model system using a graph-based method,Yes.,5,"""The generative pre-trained transformer (GPT)-based chatbot software ChatGPT possesses excellent natural language processing capabilities but is inadequate for solving arithmetic problems, especially multiplication.""",2023,2023-10-18T08:02:00Z,"Keyphrase: ""Inadequate for arithmetic problem solving"""
arXIv2023,SOTOPIA: Interactive Evaluation for Social Intelligence in Language Agents,Yes.,5,"""We find that on this subset, GPT-4 achieves a significantly lower goal completion rate than humans and struggles to exhibit social commonsense reasoning and strategic communication skills.""",2023,2023-10-18T02:27:01Z,"Keyphrase: ""Poor social commonsense reasoning"""
arXIv2023,Systematic Assessment of Factual Knowledge in Large Language Models,Yes.,4,"""this approach has limitations regarding factual knowledge coverage,"" and ""We also find that LLMs performance depends on the instruction finetuning, domain and question complexity and is prone to adversarial context.""",2023,2023-10-18T00:20:50Z,"Keyphrase: ""Limited factual knowledge coverage"""
arXIv2023,MAGNIFICo: Evaluating the In-Context Learning Ability of Large Language Models to Generalize to Novel Interpretations,Yes.,4,"""Large Language Models (LLMs) have a knowledge cutoff and are costly to finetune repeatedly."" and ""our findings also highlight the need for further improvements, particularly when interpreting unfamiliar words or when composing multiple novel interpretations simultaneously in the same example."" and ""our analysis uncovers the semantic predispositions in LLMs and reveals the impact of recency bias for information presented in long",2023,2023-10-18T00:02:38Z,"Keyphrase: ""Limited knowledge generalization"""
arXIv2023,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",Yes.,5,"""Despite their remarkable capabilities, large language models (LLMs) often produce responses containing factual inaccuracies due to their sole reliance on the parametric knowledge they encapsulate.""",2023,2023-10-17T18:18:32Z,"Keyphrase: ""Overreliance on parametric knowledge"""
arXIv2023,CoMPosT: Characterizing and Evaluating Caricature in LLM Simulations,Yes.,4,"""there is growing concern that these LLM simulations are flattened caricatures of the personas that they aim to simulate, failing to capture the multidimensionality of people and perpetuating stereotypes.""",2023,2023-10-17T18:00:25Z,"Keyphrase: ""Simplistic caricatures"""
arXIv2023,Large Language Model Prediction Capabilities: Evidence from a Real-World Forecasting Tournament,Yes.,5,"""GPT-4's probabilistic forecasts are significantly less accurate than the median human-crowd forecasts,"" and ""GPT-4 significantly underperforms in real-world predictive tasks compared to median human-crowd forecasts.""",2023,2023-10-17T17:58:17Z,"Keyphrase: ""Underperformance in predictive tasks"""
arXIv2023,"Last One Standing: A Comparative Analysis of Security and Privacy of Soft Prompt Tuning, LoRA, and In-Context Learning",Yes.,4,"""LLMs often require adaptation with private data, which poses privacy and security challenges."" and ""there is no silver bullet for privacy and security in LLM adaptation and each technique has different strengths and weaknesses.""",2023,2023-10-17T17:03:00Z,"Keyphrase: ""Privacy and security challenges"""
arXIv2023,DialogueLLM: Context and Emotion Knowledge-Tuned Large Language Models for Emotion Recognition in Conversations,Yes.,4,"""Despite their remarkable performance in natural language generating (NLG), LLMs lack a distinct focus on the emotion understanding domain. As a result, using LLMs for emotion recognition may lead to suboptimal and inadequate precision. Another limitation of LLMs is that they are typically trained without leveraging multi-modal information.""",2023,2023-10-17T16:15:34Z,"Keyphrase: ""Lack of emotion understanding and multimodal training"""
arXIv2023,Quantifying Language Models' Sensitivity to Spurious Features in Prompt Design or: How I learned to start worrying about prompt formatting,Yes.,5,"""We find that several widely used open-source LLMs are extremely sensitive to subtle changes in prompt formatting in few-shot settings, with performance differences of up to 76 accuracy points when evaluated using LLaMA-2-13B.""",2023,2023-10-17T15:03:30Z,"Keyphrase: ""Sensitivity to prompt formatting"""
arXIv2023,Revealing the Unwritten: Visual Investigation of Beam Search Trees to Address Language Model Prompting Challenges,Yes.,4,"""We identify several challenges associated with prompting large language models, categorized into data- and model-specific, linguistic, and socio-linguistic challenges.""",2023,2023-10-17T13:20:16Z,"Keyphrase: ""Challenges in data and linguistic understanding"""
arXIv2023,The Quo Vadis of the Relationship between Language and Large Language Models,Yes.,4,"""it is not clear that they are in a place to offer insights into the target system they seek to represent"" and ""the most important theoretical and empirical risks brought about by the adoption of scientific models that lack transparency.""",2023,2023-10-17T10:54:24Z,"Keyphrase: ""Lack of transparency"""
arXIv2023,H2O Open Ecosystem for State-of-the-art Large Language Models,Yes.,4,"""However, they also pose many significant risks, such as the presence of biased, private, copyrighted or harmful text.""",2023,2023-10-17T09:40:58Z,"Keyphrase: ""Risk of biased, private, and harmful text"""
arXIv2023,Learning from Red Teaming: Gender Bias Provocation and Mitigation in Large Language Models,Yes.,4,"""These LLM-based chatbots encode the potential biases while retaining disparities that can harm humans during interactions.""",2023,2023-10-17T08:56:04Z,"Keyphrase: ""Bias retention in chatbots"""
arXIv2023,Denevil: Towards Deciphering and Navigating the Ethical Values of Large Language Models via Instruction Learning,Yes.,4,"""Large Language Models (LLMs) have made unprecedented breakthroughs, yet their increasing integration into everyday life might raise societal risks due to generated unethical content."" and ""We discovered that most models are essentially misaligned, necessitating further ethical value alignment.""",2023,2023-10-17T07:42:40Z,"Keyphrase: ""Ethical alignment issues"""
arXIv2023,Exploring Automatic Evaluation Methods based on a Decoder-based LLM for Text Generation,Yes.,5,"""Experimental results show that compared to the tuned encoder-based models, the tuned decoder-based models perform poorly. The analysis of the causes for this suggests that the decoder-based models focus on surface word sequences and do not capture meaning. It is also revealed that in-context learning of very large decoder-based models such",2023,2023-10-17T06:53:00Z,"Keyphrase: ""Surface-level understanding"""
arXIv2023,NuclearQA: A Human-Made Benchmark for Language Models for the Nuclear Domain,Yes.,4,"""Our experiments on state-of-the-art models suggest that even the best LLMs perform less than satisfactorily on our benchmark, demonstrating the scientific knowledge gap of existing LLMs.""",2023,2023-10-17T01:27:20Z,"Keyphrase: ""Limited scientific knowledge performance"""
arXIv2023,BioPlanner: Automatic Evaluation of LLMs on Protocol Planning in Biology,Yes.,5,"""However, LLMs can struggle with multi-step problems and long-term planning, which are crucial for designing scientific experiments.""",2023,2023-10-16T17:54:20Z,"Keyphrase: ""Limited long-term planning"""
arXIv2023,Data Contamination Through the Lens of Time,Yes.,5,"""Data contamination remains notoriously challenging to measure and mitigate,"" and ""we conduct the first thorough longitudinal analysis of data contamination in LLMs.""",2023,2023-10-16T17:51:29Z,"Keyphrase: ""Challenges with data contamination"""
arXIv2023,Factored Verification: Detecting and Reducing Hallucination in Summaries of Academic Papers,Yes.,5,"""Hallucination plagues even frontier LLMs"" and ""We ask models to self-correct using Factored Critiques and find that this lowers the number of hallucinations to 0.49 for ChatGPT, 0.46 for GPT-4, and",2023,2023-10-16T17:51:17Z,"Keyphrase: ""Persistent hallucination"""
arXIv2023,On Context Utilization in Summarization with Large Language Models,Yes.,5,"""However, in question answering, language models exhibit uneven utilization of their input context. They tend to favor the initial and final segments, resulting in a U-shaped performance pattern concerning where the answer is located within the input. This bias raises concerns, particularly in summarization where crucial content may be dispersed throughout the source",2023,2023-10-16T16:45:12Z,"Keyphrase: ""Uneven context utilization"""
arXIv2023,Gaining Wisdom from Setbacks: Aligning Large Language Models via Mistake Analysis,Yes.,4,"""This becomes particularly evident when LLMs inadvertently generate harmful or toxic content, either unintentionally or because of intentional inducement.""",2023,2023-10-16T14:59:10Z,"Keyphrase: ""Generation of harmful content"""
arXIv2023,Stance Detection with Collaborative Role-Infused LLM-Based Agents,Yes.,4,"""Despite their promising capabilities, LLMs encounter challenges when directly applied to stance detection. First, stance detection demands multi-aspect knowledge, from deciphering event-related terminologies to understanding the expression styles in social media platforms. Second, stance detection requires advanced reasoning to infer authors' implicit viewpoints, as stance are often subtly embedded rather than overtly stated in the text.""",2023,2023-10-16T14:46:52Z,"Keyphrase: ""Challenges in stance detection"""
arXIv2023,"Privacy in Large Language Models: Attacks, Defenses and Future Directions",Yes.,4,"""unrestricted access to these models can also introduce potential malicious and unintentional privacy risks"" and ""Despite ongoing efforts to address the safety and privacy concerns associated with LLMs, the problem remains unresolved.""",2023,2023-10-16T13:23:54Z,"Keyphrase: ""Privacy risks and unresolved safety concerns"""
arXIv2023,"Tabular Representation, Noisy Operators, and Impacts on Table Structure Understanding Tasks in LLMs",Yes.,5,"""we introduce 8 noise operations inspired by real-world messy data and adversarial inputs, and show that such operations can impact LLM performance across formats for different structural understanding tasks.""",2023,2023-10-16T12:51:24Z,"Keyphrase: ""Sensitivity to noise operations"""
arXIv2023,Generative Calibration for In-context Learning,Yes.,5,"""the performance is generally sensitive to various configurations of the prompt such as the choice or order of the training examples"" and ""such a paradox is mainly due to the label shift of the in-context model to the data distribution, in which LLMs shift the label marginal $p(y)$ while having a good label conditional $p(x|y)$.""",2023,2023-10-16T10:45:02Z,"Keyphrase: ""Label shift issues"""
arXIv2023,Large Language Models Meet Open-World Intent Discovery and Recognition: An Evaluation of ChatGPT,Yes.,5,"""Overall, ChatGPT exhibits consistent advantages under zero-shot settings, but is still at a disadvantage compared to fine-tuned models. More deeply, through a series of analytical experiments, we summarize and discuss the challenges faced by LLMs including clustering, domain-specific understanding, and cross-domain",2023,2023-10-16T08:34:44Z,"Keyphrase: ""Limited performance in zeroshot settings"""
arXIv2023,Theory of Mind for Multi-Agent Collaboration via Large Language Models,Yes.,5,"""Our results reveal limitations in LLM-based agents' planning optimization due to systematic failures in managing long-horizon contexts and hallucination about the task state.""",2023,2023-10-16T07:51:19Z,"Keyphrase: ""Failure in managing long-horizon context"""
arXIv2023,Prompt Packer: Deceiving LLMs through Compositional Instruction with Hidden Attacks,Yes.,5,"""Unfortunately, they remain the risk of generating harmful content like hate speech and criminal activities in practical applications."" and ""Our approach reveals the vulnerability of LLMs to such compositional instruction attacks that harbor underlying harmful intentions, contributing significantly to LLM security development.""",2023,2023-10-16T05:19:25Z,"Keyphrase: ""Vulnerability to generating harmful content"""
arXIv2023,FATE-LLM: A Industrial Grade Federated Learning Framework for Large Language Models,Yes.,5,"""LLMs face two main challenges in real-world applications. One challenge is that training LLMs consumes vast computing resources, preventing LLMs from being adopted by small and medium-sized enterprises with limited computing resources. Another is that training LLM requires a large amount of high-quality data, which are often scattered among enterprises.""",2023,2023-10-16T04:17:13Z,"Keyphrase: ""High resource consumption and data scarcity"""
arXIv2023,Can GPT-4V(ision) Serve Medical Applications? Case Studies on GPT-4V for Multimodal Medical Diagnosis,Yes.,5,"""while GPT-4V demonstrates proficiency in distinguishing between medical image modalities and anatomy, it faces significant challenges in disease diagnosis and generating comprehensive reports. These findings underscore that while large multimodal models have made significant advancements in computer vision and natural language processing",2023,2023-10-15T18:32:27Z,"Keyphrase: ""Limited medical expertise"""
arXIv2023,In-Context Learning with Iterative Demonstration Selection,Yes.,4,"""However, the performance of ICL has been shown to be highly sensitive to the selection of few-shot demonstrations. Selecting the most suitable examples as context remains an ongoing challenge and an open problem.""",2023,2023-10-15T16:40:19Z,"Keyphrase: ""Limited few-shot performance"""
arXIv2023,Assessing the Reliability of Large Language Model Knowledge,Yes.,5,"""LLMs are typically evaluated using accuracy, yet this metric does not capture the vulnerability of LLMs to hallucination-inducing factors like prompt and context variability.""",2023,2023-10-15T12:40:30Z,"Keyphrase: ""Limited evaluation metrics"""
arXIv2023,When can transformers reason with abstract symbols?,Yes.,5,"""transformers fail to generalize as their embedding dimension increases"" and ""require astonishingly large quantities of training data.""",2023,2023-10-15T06:45:38Z,"Keyphrase: ""Limited generalization with increased embedding dimension"""
arXIv2023,DPZero: Private Fine-Tuning of Language Models without Backpropagation,Yes.,5,"""The widespread practice of fine-tuning large language models (LLMs) on domain-specific data faces two major challenges in memory and privacy. First, as the size of LLMs continues to grow, the memory demands of gradient-based training methods via backpropagation become prohibitively high. Second, given the tendency of LLMs to memorize training data, it is important to protect",2023,2023-10-14T18:42:56Z,"Keyphrase: ""Memory and privacy challenges"""
arXIv2023,Autonomous Tree-search Ability of Large Language Models,Yes.,5,"""Large Language Models have excelled in remarkable reasoning capabilities with advanced prompting techniques, but they fall short on tasks that require exploration, strategic foresight, and sequential decision-making."" and ""there are several fundamental limitations of these approaches.""",2023,2023-10-14T14:14:38Z,"Keyphrase: ""Limited strategic foresight"""
arXIv2023,CarExpert: Leveraging Large Language Models for In-Car Conversational Question Answering,Yes.,5,"""leveraging LLMs for domain-specific question answering suffers from severe limitations. The generated answer tends to hallucinate due to the training data collection time (when using off-the-shelf), complex user utterance and wrong retrieval (in retrieval-augmented generation). Furthermore, due to the lack of awareness about the domain and expected output, such LLMs may generate unexpected and unsafe",2023,2023-10-14T08:46:24Z,"Keyphrase: ""Hallucination in domain-specific question answering"""
arXIv2023,User Inference Attacks on Large Language Models,Yes.,5,"""We find that LLMs are susceptible to user inference across a variety of fine-tuning datasets, at times with near perfect attack success rates.""",2023,2023-10-13T17:24:52Z,"Keyphrase: ""Susceptible to user inference"""
arXIv2023,Table-GPT: Table-tuned GPT for Diverse Table Tasks,Yes.,5,"""we observe that today's language models are still sub-optimal in many table-related tasks, likely because they are pre-trained predominantly on one-dimensional natural-language texts, whereas relational tables are two-dimensional objects.""",2023,2023-10-13T17:20:56Z,"Keyphrase: ""Limited performance on table-related tasks"""
arXIv2023,"""Kelly is a Warm Person, Joseph is a Role Model"": Gender Biases in LLM-Generated Reference Letters",Yes.,5,"""In this paper, we critically examine gender biases in LLM-generated reference letters. Drawing inspiration from social science findings, we design evaluation methods to manifest biases through 2 dimensions",2023,2023-10-13T16:12:57Z,"Keyphrase: ""Gender bias in generated content"""
arXIv2023,KCTS: Knowledge-Constrained Tree Search Decoding with Token-Level Hallucination Detection,Yes.,5,"""Large Language Models (LLMs) have demonstrated remarkable human-level natural language generation capabilities. However, their potential to generate misinformation, often called the hallucination problem, poses a significant risk to their deployment.""",2023,2023-10-13T12:12:34Z,"Keyphrase: ""Misinformation generation"""
arXIv2023,"""Im not Racist but..."": Discovering Bias in the Internal Knowledge of Large Language Models",Yes.,4,"""these models have been shown to harbor inherent societal biases, or stereotypes, which can adversely affect their performance in their many downstream applications.""",2023,2023-10-13T00:03:37Z,"Keyphrase: ""Inherent societal bias"""
arXIv2023,Examining the Potential and Pitfalls of ChatGPT in Science and Engineering Problem-Solving,Yes.,5,"""Analysis of the model's incorrect solutions revealed three distinct failure modes",2023,2023-10-12T23:39:28Z,"Keyphrase: ""Distinct failure modes"""
arXIv2023,MemGPT: Towards LLMs as Operating Systems,Yes.,5,"""Large language models (LLMs) have revolutionized AI, but are constrained by limited context windows, hindering their utility in tasks like extended conversations and document analysis.""",2023,2023-10-12T17:51:32Z,"Keyphrase: ""Context window limitation"""
arXIv2023,Jailbreaking Black Box Large Language Models in Twenty Queries,Yes.,4,"""However, the alignment of such models is vulnerable to adversarial jailbreaks, which coax LLMs into overriding their safety guardrails. The identification of these vulnerabilities is therefore instrumental in understanding inherent weaknesses and preventing future misuse.""",2023,2023-10-12T15:38:28Z,"Keyphrase: ""Vulnerability to adversarial attacks"""
arXIv2023,Impact of Co-occurrence on Factual Knowledge of Large Language Models,Yes.,5,"""Large language models (LLMs) often make factually incorrect responses despite their success in various applications."" and ""We show that co-occurrence bias remains despite scaling up model sizes or finetuning.""",2023,2023-10-12T12:01:32Z,"Keyphrase: ""Persistent cooccurrence bias"""
arXIv2023,Can Large Language Models Really Improve by Self-critiquing Their Own Plans?,Yes.,5,"""our findings reveal that self-critiquing appears to diminish plan generation performance, especially when compared to systems with external, sound verifiers and the LLM verifiers in that system produce a notable number of false positives, compromising the system's reliability.""",2023,2023-10-12T08:22:37Z,"Keyphrase: ""Reliability compromised by false positives"""
arXIv2023,QASiNa: Religious Domain Question Answering using Sirah Nabawiyah,Yes.,5,"""The approach used by LLM to generate answers based on its own interpretation is similar to the concept of tafseer, LLM is neither an Islamic expert nor a human which is not permitted in Islam."" and ""The experiment indicate that Chat GPT tends to give excessive interpretations as evidenced by its higher Substring Match scores compared to EM and F1-Score, even after providing instruction and",2023,2023-10-12T07:52:19Z,"Keyphrase: ""Excessive interpretation"""
arXIv2023,GameGPT: Multi-agent Collaborative Framework for Game Development,Yes.,4,"""While many studies have pinpointed hallucination as a primary roadblock for deploying LLMs in production, we identify another concern",2023,2023-10-12T06:31:43Z,"Keyphrase: ""Hallucination issues"""
arXIv2023,"The Past, Present and Better Future of Feedback Learning in Large Language Models for Subjective Human Preferences and Values",Yes.,4,"""it is unclear how to collect and incorporate feedback in a way that is efficient, effective and unbiased, especially for highly subjective human preferences and values,"" and ""we encourage a better future of feedback learning in LLMs by raising five unresolved conceptual and practical challenges.""",2023,2023-10-11T16:18:13Z,"Keyphrase: ""Challenges in feedback incorporation"""
arXIv2023,"Survey on Factuality in Large Language Models: Knowledge, Retrieval and Domain-Specificity",Yes.,5,"""We define the Factuality Issue as the probability of LLMs to produce content inconsistent with established facts,"" and ""highlighting the potential consequences and challenges posed by factual errors in LLM outputs.""",2023,2023-10-11T14:18:03Z,"Keyphrase: ""Factual inconsistency"""
arXIv2023,How Do Large Language Models Capture the Ever-changing World Knowledge? A Review of Recent Advances,Yes.,4,"""Although large language models (LLMs) are impressive in solving various tasks, they can quickly be outdated after deployment. Maintaining their up-to-date status is a pressing concern in the current era.""",2023,2023-10-11T09:46:32Z,"Keyphrase: ""Difficulty in maintaining up-to-date information"""
arXIv2023,Beyond Memorization: Violating Privacy Via Inference with Large Language Models,Yes.,5,"""we present the first comprehensive study on the capabilities of pretrained LLMs to infer personal attributes from text,"" and ""common mitigations, i.e., text anonymization and model alignment, are currently ineffective at protecting user privacy against LLM inference.""",2023,2023-10-11T08:32:46Z,"Keyphrase: ""Inference of personal attributes"""
arXIv2023,Syntax Error-Free and Generalizable Tool Use for LLMs via Finite-State Decoding,Yes.,4,"""existing approaches either involve fine-tuning on tool demonstrations, which do not generalize to new tools without additional training, or providing tool documentation in context, limiting the number of tools. Both approaches often generate syntactically invalid tool calls.""",2023,2023-10-10T23:37:53Z,"Keyphrase: ""Limited generalization to new tasks/tools"""
arXIv2023,Catastrophic Jailbreak of Open-source LLMs via Exploiting Generation,Yes.,5,"""Finally, we propose an effective alignment method that explores diverse generation strategies, which can reasonably reduce the misalignment rate under our attack. Altogether, our study underscores a major failure in current safety evaluation and alignment procedures for open-source LLMs.""",2023,2023-10-10T20:15:54Z,"Keyphrase: ""Alignment failures"""
arXIv2023,LongLLMLingua: Accelerating and Enhancing LLMs in Long Context Scenarios via Prompt Compression,Yes.,5,"""In long context scenarios, large language models (LLMs) face three main challenges",2023,2023-10-10T17:59:58Z,"Keyphrase: ""Challenges with long context"""
arXIv2023,Teaching Language Models to Hallucinate Less with Synthetic Tasks,Yes.,5,"""Large language models (LLMs) frequently hallucinate on abstractive summarization tasks such as document-based question-answering, meeting summarization, and clinical report generation, even though all necessary information is included in context.""",2023,2023-10-10T17:57:00Z,"Keyphrase: ""Frequent hallucinations in summarization tasks"""
arXIv2023,The Geometry of Truth: Emergent Linear Structure in Large Language Model Representations of True/False Datasets,Yes.,4,"""Large Language Models (LLMs) have impressive capabilities, but are also prone to outputting falsehoods."" and ""this line of work is controversial, with some authors pointing out failures of these probes to generalize in basic ways, among other conceptual issues.""",2023,2023-10-10T17:54:39Z,"Keyphrase: ""Tendency to output falsehoods"""
arXIv2023,Exploring Memorization in Fine-tuned Language Models,Yes.,5,"""Large language models (LLMs) have shown great capabilities in various tasks but also exhibited memorization of training data, raising tremendous privacy and copyright concerns.""",2023,2023-10-10T15:41:26Z,"Keyphrase: ""Memorization and privacy concerns"""
arXIv2023,MetaAgents: Simulating Interactions of Human Behaviors for LLM-based Task-oriented Coordination via Collaborative Generative Agents,Yes.,4,"""Despite this, their capacities to coordinate within task-oriented social contexts are under-explored."" and ""However, we also uncover limitations that hinder their effectiveness in more complex coordination tasks.""",2023,2023-10-10T10:17:58Z,"Keyphrase: ""Limited coordination in complex tasks"""
arXIv2023,A New Benchmark and Reverse Validation Method for Passage-level Hallucination Detection,Yes.,5,"""LLMs are apt to generate hallucinations, i.e., makeup incorrect text and unverified information, which can cause significant damage when deployed for mission-critical tasks.""",2023,2023-10-10T10:14:59Z,"Keyphrase: ""Generation of hallucinations"""
arXIv2023,Multilingual Jailbreak Challenges in Large Language Models,Yes.,5,"""While large language models (LLMs) exhibit remarkable capabilities across a wide range of tasks, they pose potential safety concerns, such as the `jailbreak' problem, wherein malicious instructions can manipulate LLMs to exhibit undesirable behavior."" and ""The experimental results reveal that in the unintentional scenario, the rate of unsafe content increases as the availability of languages decreases. Specifically,",2023,2023-10-10T09:44:06Z,"Keyphrase: ""Safety concerns and unintended behaviors"""
arXIv2023,Towards Mitigating Hallucination in Large Language Models via Self-Reflection,Yes.,5,"""However, the practical deployment still faces challenges, notably the issue of 'hallucination', where models generate plausible-sounding but unfaithful or nonsensical information.""",2023,2023-10-10T03:05:44Z,"Keyphrase: ""Hallucination of nonsensical information"""
arXIv2023,Compressing Context to Enhance Inference Efficiency of Large Language Models,Yes.,5,"""However, they face challenges in managing long documents and extended conversations, due to significantly increased computational requirements, both in memory and inference time, and potential context truncation when the input exceeds the LLM's fixed context length.""",2023,2023-10-09T23:03:24Z,"Keyphrase: ""Challenges with long documents and extended conversations"""
arXIv2023,SALMON: Self-Alignment with Instructable Reward Models,Yes.,4,"""a significant limitation of such an approach is its dependency on high-quality human annotations, making its application to intricate tasks challenging due to difficulties in obtaining consistent response demonstrations and in-distribution response preferences.""",2023,2023-10-09T17:56:53Z,"Keyphrase: ""Dependency on high-quality human annotation"""
arXIv2023,ViCor: Bridging Visual Understanding and Commonsense Reasoning with Large Language Models,Yes.,4,"""However, we identify a challenge with VLMs' passive perception, which often misses crucial context information, leading to incorrect or uncertain reasoning by LLMs.""",2023,2023-10-09T17:10:35Z,"Keyphrase: ""Misses crucial context"""
arXIv2023,HyperAttention: Long-context Attention in Near-Linear Time,Yes.,4,"""We present an approximate attention mechanism named HyperAttention to address the computational challenges posed by the growing complexity of long contexts used in Large Language Models (LLMs)."" and ""Recent work suggests that in the worst-case scenario, quadratic time is necessary unless the entries of the attention matrix are bounded or the matrix has low stable rank.""",2023,2023-10-09T17:05:25Z,"Keyphrase: ""Computational complexity with long context"""
arXIv2023,GraphLLM: Boosting Graph Reasoning Ability of Large Language Model,Yes.,4,"""Despite this progress, a critical gap remains in empowering LLMs to proficiently understand and reason on graph data. Recent studies underscore LLMs' underwhelming performance on fundamental graph reasoning tasks.""",2023,2023-10-09T16:42:00Z,"Keyphrase: ""Underwhelming graph reasoning performance"""
arXIv2023,SC-Safety: A Multi-round Open-ended Question Adversarial Safety Benchmark for Large Language Models in Chinese,Yes.,4,"""they can also produce harmful content that negatively affects societal perceptions"" and ""Adversarial human-model interactions and conversations significantly increase the challenges compared to existing methods.""",2023,2023-10-09T16:03:22Z,"Keyphrase: ""Harmful content generation"""
arXIv2023,"A Survey of Large Language Models for Healthcare: from Data, Technology, and Applications to Accountability and Ethics",Yes.,4,"""highlighting both the strengths and limitations"" and ""the unique concerns associated with deploying LLMs in Healthcare settings are investigated, particularly regarding fairness, accountability, transparency and ethics.""",2023,2023-10-09T13:15:23Z,"Keyphrase: ""Ethical concerns in healthcare deployment"""
arXIv2023,LAiW: A Chinese Legal Large Language Models Benchmark,Yes.,4,"""current evaluations of these LLMs in LegalAI are defined by the experts of computer science, lacking consistency with the logic of legal practice, making it difficult to judge their practical capabilities"" and ""LLMs seem to be able to directly acquire complex legal application capabilities but perform poorly in some basic tasks, which may pose obstacles to their practical application and acceptance by legal experts.""",2023,2023-10-09T11:19:55Z,"Keyphrase: ""Limited legal domain expertise"""
