Source ,Title,Talks about LLMs,Rate,Evidence,Year ,Date ,Keyphrase
arxiv2024,"Wait, It's All Token Noise? Always Has Been: Interpreting LLM Behavior Using Shapley Value",Yes.,5,"""the validity of utilizing LLMs as stand-ins for human subjects remains uncertain due to glaring divergences that suggest fundamentally different underlying processes at play and the sensitivity of LLM responses to prompt variations."" and ""This phenomenon raises concerns about the robustness and generalizability of insights obtained from LLMs in the context of human behavior simulation."" and ""underscore the need for a more nuanced",2024,2024-03-29T22:49:43Z,"Keyphrase: ""Uncertain validity in human subject simulation"""
arxiv2024,Uncovering Bias in Large Vision-Language Models with Counterfactuals,Yes.,4,"""While prior studies have examined the social biases contained in text generated by LLMs, this topic has been relatively unexplored in LVLMs.""",2024,2024-03-29T21:45:53Z,"Keyphrase: ""Limited exploration of social bias"""
arxiv2024,Unsolvable Problem Detection: Evaluating Trustworthiness of Vision Language Models,Yes.,5,"""extensive experiments indicate that most VLMs, including GPT-4V and LLaVA-Next-34B, struggle with our benchmarks to varying extents, highlighting significant room for the improvements.""",2024,2024-03-29T17:59:53Z,"Keyphrase: ""Performance struggles on benchmarks"""
arxiv2024,Are We on the Right Way for Evaluating Large Vision-Language Models?,Yes.,5,"""we dig into current evaluation works and identify two primary issues",2024,2024-03-29T17:59:34Z,"Keyphrase: ""Limited evaluation"""
arxiv2024,LUQ: Long-text Uncertainty Quantification for LLMs,Yes.,5,"""Our study first highlights the limitations of current UQ methods in handling long text generation."" and ""We identify that LLMs lack confidence in generating long text for rare facts and a factually strong model (i.e. GPT-4) tends to reject questions it is not sure about.""",2024,2024-03-29T16:49:24Z,"Keyphrase: ""Lack of confidence in generating long text"""
arxiv2024,ELITR-Bench: A Meeting Assistant Benchmark for Long-Context Language Models,Yes.,4,"""Our experiments with recent long-context LLMs on ELITR-Bench highlight a gap between open-source and proprietary models, especially when questions are asked sequentially within a conversation."" and ""Our findings suggest that while GPT-4's evaluation scores are correlated with human judges', its ability",2024,2024-03-29T16:13:31Z,"Keyphrase: ""Limited performance in sequential conversation understanding"""
arxiv2024,Distributed agency in second language learning and teaching through generative AI,Yes.,4,"""it is important to understand the limitations of AI systems that arise from their purely statistical model of human language, which limits their ability to deal with nuanced social and cultural aspects of language use. Additionally, there are ethical concerns over how AI systems are created as well as practical constraints in their use, especially for less privileged populations.""",2024,2024-03-29T14:55:40Z,"Keyphrase: ""Limited understanding of nuanced social and cultural aspects"""
arxiv2024,H2RSVLM: Towards Helpful and Honest Remote Sensing Large Vision Language Model,Yes.,4,"""still perform poorly in Remote Sensing (RS) domain, which is due to the unique and specialized nature of RS imagery and the comparatively limited spatial perception of current VLMs"" and ""to address the inevitable 'hallucination' problem in RSVLM.""",2024,2024-03-29T14:50:43Z,"Keyphrase: ""Limited spatial perception"""
arxiv2024,IndiBias: A Benchmark Dataset to Measure Social Biases in Language Models for Indian Context,Yes.,4,"""The pervasive influence of social biases in language data has sparked the need for benchmark datasets that capture and evaluate these biases in Large Language Models (LLMs)."" and ""We observed that the language models exhibit more bias across a majority of the intersectional groups.""",2024,2024-03-29T12:32:06Z,"Keyphrase: ""Biased language model performance"""
arxiv2024,Accurate Block Quantization in LLMs with Outliers,Yes.,4,"""The main issues preventing widespread application of block formats is caused by the presence of outliers in weights and activations since those affect the accuracy of the other values in the same block.""",2024,2024-03-29T12:15:06Z,"Keyphrase: ""Outlier weight activation affecting accuracy"""
arxiv2024,ITCMA: A Generative Agent Based on a Computational Consciousness Structure,Yes.,4,"""Large Language Models (LLMs) still face challenges in tasks requiring understanding implicit instructions and applying common-sense knowledge. In such scenarios, LLMs may require multiple attempts to achieve human-level performance, potentially leading to inaccurate responses or inferences in practical environments, affecting their long-term consistency and behavior.""",2024,2024-03-29T10:23:18Z,"Keyphrase: ""Difficulty with implicit instructions and commonsense knowledge"""
arxiv2024,Can LLMs Learn from Previous Mistakes? Investigating LLMs' Errors to Boost for Reasoning,Yes.,5,"""We ultimately make a thorough analysis of the reasons behind LLMs' errors, which provides directions that future research needs to overcome.""",2024,2024-03-29T08:30:34Z,"Keyphrase: ""Limited error analysis"""
arxiv2024,On Large Language Models' Hallucination with Regard to Known Facts,Yes.,5,"""Large language models are successful in answering factoid questions but are also prone to hallucination."" and ""Our study shed light on understanding the reasons for LLMs' hallucinations on their known facts, and more importantly, on accurately predicting when they are hallucinating.""",2024,2024-03-29T06:48:30Z,"Keyphrase: ""Hallucination tendency"""
arxiv2024,Enhancing the General Agent Capabilities of Low-Parameter LLMs through Tuning and Multi-Branch Reasoning,Yes.,4,"""However, when used as agents for dealing with complex problems in the real world, their performance is far inferior to large commercial models such as ChatGPT and GPT-4."" and ""As intelligent agents, LLMs need to have the capabilities of task planning, long-term memory, and the ability to leverage external tools to achieve satisfactory performance.""",2024,2024-03-29T03:48:12Z,"Keyphrase: ""Limited real-world performance"""
arxiv2024,MANGO: A Benchmark for Evaluating Mapping and Navigation Abilities of Large Language Models,Yes.,5,"""Although these questions are easy to humans, it turns out that even GPT-4, the best-to-date language model, performs poorly at answering them.""",2024,2024-03-29T01:53:24Z,"Keyphrase: ""Poor performance on challenging questions"""
arxiv2024,"Multi-Frame, Lightweight & Efficient Vision-Language Models for Question Answering in Autonomous Driving",Yes.,5,"""current approaches to these systems use expensive large language model (LLM) backbones and image encoders, making such systems unsuitable for real-time autonomous driving systems where tight memory constraints exist and fast inference time is necessary.""",2024,2024-03-28T21:18:33Z,"Keyphrase: ""Unsuitable for real-time applications"""
arxiv2024,Breaking the Length Barrier: LLM-Enhanced CTR Prediction in Long Textual User Behaviors,Yes.,5,"""However, we argue that a critical obstacle remains in deploying LLMs for practical use",2024,2024-03-28T12:05:15Z,"Keyphrase: ""Obstacle in practical deployment"""
arxiv2024,Large Language Models Are Unconscious of Unreasonability in Math Problems,Yes.,5,"""Large language models (LLMs) demonstrate substantial capabilities in solving math problems. However, they tend to produce hallucinations when given questions containing unreasonable errors."" and ""Experiments show that LLMs are able to detect unreasonable errors, but still fail in generating non-hallucinatory content.""",2024,2024-03-28T12:04:28Z,"Keyphrase: ""Hallucinatory responses"""
arxiv2024,Plug-and-Play Grounding of Reasoning in Multimodal Large Language Models,Yes.,4,"""However, constrained by their non-lossless image tokenization, most MLLMs fall short of comprehensively capturing details of text and objects, especially in high-resolution images.""",2024,2024-03-28T11:26:30Z,"Keyphrase: ""Limited image detail capture"""
arxiv2024,MATEval: A Multi-Agent Discussion Framework for Advancing Open-Ended Text Evaluation,Yes.,5,"""the quality of the text generated by these models often reveals persistent issues"" and ""it is filled with significant uncertainty and instability"" and ""addressing the uncertainties and instabilities in evaluating LLMs-generated text.""",2024,2024-03-28T10:41:47Z,"Keyphrase: ""Uncertainty and instability"""
arxiv2024,Fine-Tuning Language Models with Reward Learning on Policy,Yes.,4,"""Despite its popularity, however, (fixed) reward models may suffer from inaccurate off-distribution, since policy optimization continuously shifts LLMs' data distribution. Repeatedly collecting new preference data from the latest LLMs may alleviate this issue, which unfortunately makes the resulting system more complicated and difficult to optimize.""",2024,2024-03-28T10:02:10Z,"Keyphrase: ""Difficulty in adapting to changing data distribution"""
arxiv2024,"Top Leaderboard Ranking = Top Coding Proficiency, Always? EvoEval: Evolving Coding Benchmarks via LLM",Yes.,5,"""prior benchmarks contain only a very limited set of problems, both in quantity and variety,"" ""many benchmarks are prone to data leakage where example solutions can be readily found on the web and thus potentially in training data,"" ""there is a significant drop in performance (on average 39.4%) when using EvoEval,"" ""the brittleness of instruction-following models when encountering reword",2024,2024-03-28T03:10:39Z,"Keyphrase: ""Data leakage and brittleness"""
arxiv2024,FACTOID: FACtual enTailment fOr hallucInation Detection,Yes.,5,"""However, hallucination is a significant concern."" and ""current TE systems are unable to accurately annotate the given text and identify the exact portion that is contradicted.""",2024,2024-03-28T03:09:42Z,"Keyphrase: ""Inaccurate annotation"""
arxiv2024,JailbreakBench: An Open Robustness Benchmark for Jailbreaking Large Language Models,Yes.,5,"""Jailbreak attacks cause large language models (LLMs) to generate harmful, unethical, or otherwise objectionable content."" and ""Evaluating these attacks presents a number of challenges, which the current collection of benchmarks and evaluation techniques do not adequately address.""",2024,2024-03-28T02:44:02Z,"Keyphrase: ""Generation of harmful content"""
arxiv2024,Learning From Correctness Without Prompting Makes LLM Efficient Reasoner,Yes.,5,"""Large language models (LLMs) have demonstrated outstanding performance across various tasks, yet they still exhibit limitations such as hallucination, unfaithful reasoning, and toxic content.""",2024,2024-03-28T02:12:49Z,"Keyphrase: ""Hallucination and toxic content"""
arxiv2024,LITA: Language Instructed Temporal-Localization Assistant,Yes.,5,"""However, an important missing piece is temporal localization. These models cannot accurately answer the 'When?' questions. We identify three key aspects that limit their temporal localization capabilities",2024,2024-03-27T22:50:48Z,"Keyphrase: ""Limited temporal localization"""
arxiv2024,"""Sorry, Come Again?"" Prompting -- Enhancing Comprehension and Diminishing Hallucination with [PAUSE]-injected Optimal Paraphrasing",Yes.,5,"""Hallucination has emerged as the most vulnerable aspect of contemporary Large Language Models (LLMs)."" and ""Prompts with lower readability, formality, or concreteness pose comprehension challenges for LLMs, similar to those faced by humans."" and ""Recent studies reveal that an LLM often neglects the middle sections of extended prompts, a phenomenon termed as lost in the middle.""",2024,2024-03-27T19:45:09Z,"Keyphrase: ""Neglect of middle section"""
arxiv2024,Measuring Political Bias in Large Language Models: What Is Said and How It Is Said,Yes.,4,"""However, political bias exists in LLMs and can lead to polarization and other harms in downstream applications.""",2024,2024-03-27T18:22:48Z,"Keyphrase: ""Political bias and polarization"""
arxiv2024,Projective Methods for Mitigating Gender Bias in Pre-trained Language Models,Yes.,4,"""We find that projective methods can be effective at both intrinsic bias and downstream bias mitigation, but that the two outcomes are not necessarily correlated. This finding serves as a warning that intrinsic bias test sets, based either on language modeling tasks or next sentence prediction, should not be the only benchmark in developing",2024,2024-03-27T17:49:31Z,"Keyphrase: ""Limited correlation between intrinsic bias and downstream bias mitigation"""
arxiv2024,Long-form factuality in large language models,Yes.,5,"""Large language models (LLMs) often generate content that contains factual errors when responding to fact-seeking prompts on open-ended topics.""",2024,2024-03-27T17:48:55Z,"Keyphrase: ""Factual errors in generated content"""
arxiv2024,NL-ITI: Optimizing Probing and Intervention for Improvement of ITI Method,Yes.,5,"""Large Language Models (LLM) are prone to returning false information. It constitutes one of major challenges in the AI field.""",2024,2024-03-27T15:22:16Z,"Keyphrase: ""Prone to returning false information"""
arxiv2024,Vulnerability Detection with Code Language Models: How Far Are We?,Yes.,5,"""Evaluating code LMs on PrimeVul reveals that existing benchmarks significantly overestimate the performance of these models."" and ""Attempts to improve performance through advanced training techniques and larger models like GPT-3.5 and GPT-4 were unsuccessful, with results akin to random guessing in the most stringent settings.""",2024,2024-03-27T14:34:29Z,"Keyphrase: ""Overestimated performance"""
arxiv2024,BioMedLM: A 2.7B Parameter Language Model Trained On Biomedical Text,Yes.,5,"""However, these models have hundreds of billions of parameters, are computationally expensive to run, require users to send their input data over the internet, and are trained on unknown data sources.""",2024,2024-03-27T10:18:21Z,"Keyphrase: ""High computational cost and data privacy concerns"""
arxiv2024,BLADE: Enhancing Black-box Large Language Models with Small Domain-Specific Models,Yes.,4,"""However, general LLMs, which are developed on open-domain data, may lack the domain-specific knowledge essential for tasks in vertical domains, such as legal, medical, etc.""",2024,2024-03-27T08:57:21Z,"Keyphrase: ""Lack of domain-specific knowledge"""
arxiv2024,Rejection Improves Reliability: Training LLMs to Refuse Unknown Questions Using RL from Knowledge Feedback,Yes.,5,"""Large Language Models (LLMs) often generate erroneous outputs, known as hallucinations, due to their limitations in discerning questions beyond their knowledge scope."" and ""These metrics measure the model's ability to provide accurate responses while adeptly rejecting questions exceeding its knowledge boundaries, thereby",2024,2024-03-27T08:39:56Z,"Keyphrase: ""Limited ability to discern and reject questions beyond knowledge scope"""
arxiv2024,Quantifying and Mitigating Unimodal Biases in Multimodal Large Language Models: A Causal Perspective,Yes.,5,"""MLLMs often suffer from an over-reliance on unimodal biases (e.g., language bias and vision bias), leading to incorrect answers in complex multimodal tasks.""",2024,2024-03-27T08:38:49Z,"Keyphrase: ""Unimodal bias"""
arxiv2024,Can LLMs Converse Formally? Automatically Assessing LLMs in Translating and Interpreting Formal Specifications,Yes.,5,"""We conduct an empirical evaluation to measure the accuracy of this translation task and show that SOTA LLMs cannot adequately solve this task, limiting their current utility in the design of complex systems.""",2024,2024-03-27T08:08:00Z,"Keyphrase: ""Inadequate for complex tasks"""
arxiv2024,Dual Instruction Tuning with Large Language Models for Mathematical Reasoning,Yes.,4,"""Despite the fine-tuned LLMs, challenges persist, such as incorrect, missing, and redundant steps in CoT generation leading to inaccuracies in answer predictions.""",2024,2024-03-27T06:43:58Z,"Keyphrase: ""Inaccuracy in answer prediction"""
arxiv2024,Exploring the Privacy Protection Capabilities of Chinese Large Language Models,Yes.,5,"""Our observations indicate that existing Chinese large language models universally show privacy protection shortcomings. It seems that at the moment this widespread issue is unavoidable and may pose corresponding privacy risks in applications based on these models.""",2024,2024-03-27T02:31:54Z,"Keyphrase: ""Privacy protection shortcomings"""
arxiv2024,Don't Trust: Verify -- Grounding LLM Quantitative Reasoning with Autoformalization,Yes.,5,"""However, they still make unjustified logical and computational errors in their reasoning steps and answers.""",2024,2024-03-26T22:01:13Z,"Keyphrase: ""Unjustified computational errors"""
arxiv2024,MAGIS: LLM-Based Multi-Agent Framework for GitHub Issue Resolution,Yes.,4,"""Large Language Models (LLMs) have shown promise in code generation and understanding but face difficulties in code change, particularly at the repository level."" and ""To overcome these challenges, we empirically study the reason why LLMs mostly fail to resolve GitHub issues and analyze some impact factors.""",2024,2024-03-26T17:57:57Z,"Keyphrase: ""Difficulty in code change resolution"""
arxiv2024,The Unreasonable Ineffectiveness of the Deeper Layers,Yes.,5,"""the robustness of these LLMs to the deletion of layers implies either that current pretraining methods are not properly leveraging the parameters in the deeper layers of the network or that the shallow layers play a critical role in storing knowledge.""",2024,2024-03-26T17:20:04Z,"Keyphrase: ""Inefficient knowledge utilization"""
arxiv2024,Evaluating the Efficacy of Prompt-Engineered Large Multimodal Models Versus Fine-Tuned Vision Transformers in Image-Based Security Applications,Yes.,4,"""Gemini-pro falling short in accuracy and reliability when compared to fine-tuned ViT models"" and ""This study not only showcases the strengths and limitations of prompt-engineered LMMs in cybersecurity applications.""",2024,2024-03-26T15:20:49Z,"Keyphrase: ""Inferior accuracy and reliability"""
arxiv2024,Constructions Are So Difficult That Even Large Language Models Get Them Right for the Wrong Reasons,Yes.,5,"""show that GPT-4 and Llama 2 fail it with strong bias"" and ""we find that they fail in a variety of ways to distinguish between them, suggesting that they don't adequately represent their meaning or capture the lexical properties of phrasal heads.""",2024,2024-03-26T14:51:12Z,"Keyphrase: ""Limited representation and understanding"""
arxiv2024,Can multiple-choice questions really be useful in detecting the abilities of LLMs?,Yes.,5,"""There are concerns about whether MCQs can truly measure LLM's capabilities, particularly in knowledge-intensive scenarios where long-form generation (LFG) answers are required."" and ""LLMs exhibit an order sensitivity in bilingual MCQs, favoring answers located at specific positions, i.e., the first position."" and ""Our results reveal a relatively low correlation between answers from MCQs and L",2024,2024-03-26T14:43:48Z,"Keyphrase: ""Order sensitivity in knowledge-intensive scenarios"""
arxiv2024,Optimization-based Prompt Injection Attack to LLM-as-a-Judge,Yes.,4,"""However, the robustness of these systems against prompt injection attacks remains an open question."" and ""highlighting the vulnerability of LLM-as-a-Judge systems to the optimization-based prompt injection attack.""",2024,2024-03-26T13:58:00Z,"Keyphrase: ""Vulnerability to prompt injection attacks"""
arxiv2024,Targeted Visualization of the Backbone of Encoder LLMs,Yes.,4,"""they also bear several risks, including issues with bias or their susceptibility for adversarial attacks, signifying the necessity for explainable AI to detect such issues.""",2024,2024-03-26T12:51:02Z,"Keyphrase: ""Bias and susceptibility to adversarial attacks"""
arxiv2024,RuBia: A Russian Language Bias Detection Dataset,Yes.,4,"""Large language models (LLMs) tend to learn the social and cultural biases present in the raw pre-training data"" and ""we conduct a diagnostic evaluation of state-of-the-art or near-state-of-the-art LLMs and discuss the LLMs' predisposition to social biases.""",2024,2024-03-26T10:01:01Z,"Keyphrase: ""Social and cultural bias in training data"""
arxiv2024,KC-GenRe: A Knowledge-constrained Generative Re-ranking Method Based on Large Language Models for Knowledge Graph Completion,Yes.,5,"""it may encounter new problems when accomplishing the task, namely mismatch, misordering and omission.""",2024,2024-03-26T09:36:59Z,"Keyphrase: ""Mismatch and ordering errors"""
arxiv2024,Robust and Scalable Model Editing for Large Language Models,Yes.,5,"""Previous works have shown that LLMs are inclined to ignore contextual knowledge and fail to reliably fall back to parametric knowledge when presented with irrelevant context.""",2024,2024-03-26T06:57:23Z,"Keyphrase: ""Limited contextual knowledge fallback"""
arxiv2024,Don't Listen To Me: Understanding and Exploring Jailbreak Prompts of Large Language Models,Yes.,4,"""there are also concerns on the potential misuse of this powerful technology, prompting defensive measures from service providers"" and ""jailbreaking prompts have recently emerged as one of the most effective mechanisms to circumvent security restrictions and elicit harmful content originally designed to be prohibited.""",2024,2024-03-26T02:47:42Z,"Keyphrase: ""Security circumvention risks"""
arxiv2024,"Visual Hallucination: Definition, Quantification, and Prescriptive Remediations",Yes.,5,"""In recent times, considerable research has focused on detecting and mitigating hallucination in Large Language Models (LLMs).""",2024,2024-03-26T01:28:42Z,"Keyphrase: ""Hallucination detection and mitigation"""
arxiv2024,A Comprehensive Study of the Capabilities of Large Language Models for Vulnerability Detection,Yes.,5,"""LLMs generally struggled with vulnerability detection. They reported 0.5-0.63 Balanced Accuracy and failed to distinguish between buggy and fixed versions of programs in 76% of cases on average. By comprehensively analyzing and categorizing 287 instances of model reasoning, we found that",2024,2024-03-25T21:47:36Z,"Keyphrase: ""Struggles in vulnerability detection"""
arxiv2024,Extracting Social Support and Social Isolation Information from Clinical Psychiatry Notes: Comparing a Rule-based NLP System and a Large Language Model,Yes.,5,"""Unexpectedly, the RBS outperformed the LLMs across all metrics. Intensive review demonstrates that this finding is due to the divergent approach taken by the RBS and LLM.""",2024,2024-03-25T21:19:50Z,"Keyphrase: ""Divergent performance from traditional LLMs"""
arxiv2024,The Strong Pull of Prior Knowledge in Large Language Models and Its Impact on Emotion Recognition,Yes.,5,"""However, recent work has found that, unlike traditional learning, LLMs are unable to fully integrate information from demonstrations that contrast task priors. This can lead to performance saturation at suboptimal levels, especially for subjective tasks such as emotion recognition,"" and ""We show that LLMs have strong yet inconsistent priors in emotion recognition that ossify their predictions. We also find that",2024,2024-03-25T19:07:32Z,"Keyphrase: ""Limited integration of information"""
arxiv2024,Aligning with Human Judgement: The Role of Pairwise Preference in Large Language Model Evaluators,Yes.,5,"""LLMs still exhibit biases in evaluation and often struggle to generate coherent evaluations that align with human assessments.""",2024,2024-03-25T17:11:28Z,"Keyphrase: ""Biased evaluation and lack of coherence"""
arxiv2024,Do LLM Agents Have Regret? A Case Study in Online Learning and Games,Yes.,4,"""Notably, we also identify (simple) cases where advanced LLMs such as GPT-4 fail to be no-regret.""",2024,2024-03-25T15:04:11Z,"Keyphrase: ""Failure in complex cases"""
arxiv2024,Iterative Refinement of Project-Level Code Context for Precise Code Generation with Compiler Feedback,Yes.,5,"""As much of this project-specific context cannot fit into the prompts of LLMs, we must find ways to allow the model to explore the project-level code context.""",2024,2024-03-25T14:07:27Z,"Keyphrase: ""Limited project-specific context understanding"""
arxiv2024,"All Artificial, Less Intelligence: GenAI through the Lens of Formal Verification",Yes.,4,"""It was also found that most LLMs are not aware of any hardware CWEs; hence they are usually not considered when generating the hardware code."" and ""Our study reveals that approximately 60% of the hardware designs generated by LLMs are prone to CWEs, posing potential safety and security risks.""",2024,2024-03-25T13:23:24Z,"Keyphrase: ""Prone to security vulnerabilities"""
arxiv2024,Investigation of the effectiveness of applying ChatGPT in Dialogic Teaching Using Electroencephalography,Yes.,5,"""students who engaged in dialogue with ChatGPT exhibited lower performance on the transfer test"" and ""ChatGPT could help students establish a knowledge foundation and stimulate cognitive activity. However, its strengths on promoting students' knowledge application and creativity were insignificant.""",2024,2024-03-25T12:23:12Z,"Keyphrase: ""Limited knowledge application and creativity"""
arxiv2024,Elysium: Exploring Object-level Perception in Videos via MLLM,Yes.,5,"""extensive pretraining on large-scale video datasets is required to equip MLLMs with the capability to perceive objects across multiple frames and understand inter-frame relationships"" and ""processing a large number of frames within the context window of Large Language Models (LLMs) can impose a significant computational burden.""",2024,2024-03-25T09:17:15Z,"Keyphrase: ""High computational burden"""
arxiv2024,Hallucination Detection in Foundation Models for Decision-Making: A Flexible Definition and Review of the State of the Art,Yes.,4,"""foundation models are known to hallucinate and generate decisions that may sound reasonable, but are in fact poor."" and ""discuss existing approaches to hallucination detection and mitigation with a focus on decision problems.""",2024,2024-03-25T08:11:02Z,"Keyphrase: ""Hallucination in decision-making"""
arxiv2024,Evaluating Large Language Models with Runtime Behavior of Program Execution,Yes.,5,"""most LLMs show unsatisfactory performance on both Runtime Behavior Reasoning (i.e., an average accuracy of 44.4%) and Incremental Consistency Evaluation (i.e., an average IC score of 10.3).""",2024,2024-03-25T05:37:16Z,"Keyphrase: ""Poor runtime reasoning"""
arxiv2024,How Reliable is Your Simulator? Analysis on the Limitations of Current LLM-based User Simulators for Conversational Recommendation,Yes.,5,"""While these works showcase innovation, they also come with certain limitations that require attention. In this work, we aim to analyze the limitations of using LLMs in constructing user simulators for CRS, to guide future research. To achieve this goal, we conduct analytical validation on the notable work, iEvaLM. Through multiple experiments on two widely-used datasets in the field of conversational recommendation",2024,2024-03-25T04:21:06Z,"Keyphrase: ""Limitation in user simulation"""
arxiv2024,A Little Leak Will Sink a Great Ship: Survey of Transparency for Large Language Models from Start to Finish,Yes.,4,"""This poses risks of leakage, including personal information, copyrighted texts, and benchmark datasets. Such leakage leads to undermining human trust in AI due to potential unauthorized generation of content or overestimation of performance.""",2024,2024-03-24T13:21:58Z,"Keyphrase: ""Risk of data leakage"""
arxiv2024,TrustSQL: A Reliability Benchmark for Text-to-SQL Models with Diverse Unanswerable Questions,Yes.,5,"""little is known about the extent to which these text-to-SQL models can reliably handle diverse types of questions encountered during real-world deployment, including unanswerable ones.""",2024,2024-03-23T16:12:52Z,"Keyphrase: ""Limited handling of diverse question types"""
arxiv2024,The Frontier of Data Erasure: Machine Unlearning for Large Language Models,Yes.,5,"""Nonetheless, they pose risks by potentially memorizing and disseminating sensitive, biased, or copyrighted information from their vast datasets.""",2024,2024-03-23T09:26:15Z,"Keyphrase: ""Risk of memorizing sensitive and biased information"""
arxiv2024,AI for Biomedicine in the Era of Large Language Models,Yes.,4,"""we will delve into large language model challenges in biomedical research, including ensuring trustworthiness, achieving personalization, and adapting to multi-modal data representation.""",2024,2024-03-23T01:40:22Z,"Keyphrase: ""Challenges in biomedical research"""
arxiv2024,"Large language models for crowd decision making based on prompt design strategies using ChatGPT: models, analysis and challenges",Yes.,4,"""Finally, we discuss the challenges of consistency, sensitivity and explainability associated to the use of LLMs in CDM processes, raising open questions for future studies.""",2024,2024-03-22T19:21:44Z,"Keyphrase: ""Consistency and explainability challenges"""
arxiv2024,Long-CLIP: Unlocking the Long-Text Capability of CLIP,Yes.,5,"""a significant limitation of CLIP lies in the inadequate length of text input. The length of the text token is restricted to 77, and an empirical study shows the actual effective length is even less than 20. This prevents CLIP from handling detailed descriptions, limiting its applications for image retrieval and text-to-image generation with extensive prerequisites.""",2024,2024-03-22T17:58:16Z,"Keyphrase: ""Limited text input length"""
arxiv2024,Evaluating GPT-4 with Vision on Detection of Radiological Findings on Chest Radiographs,Yes.,5,"""suggests that GPT-4V is currently not ready for real-world diagnostic usage in interpreting chest radiographs.""",2024,2024-03-22T17:27:18Z,"Keyphrase: ""Limited real-world diagnostic readiness"""
arxiv2024,CoLLEGe: Concept Embedding Generation for Large Language Models,Yes.,4,"""Current language models are unable to quickly learn new concepts on the fly, often requiring a more involved finetuning process to learn robustly. Prompting in-context is not robust to context distractions, and often fails to confer much information about the new concepts.""",2024,2024-03-22T17:26:05Z,"Keyphrase: ""Slow adaptation to new concepts"""
arxiv2024,Sphere Neural-Networks for Rational Reasoning,Yes.,5,"""This work suggests that the non-zero radii of spheres are the missing components that prevent traditional deep-learning systems from reaching the realm of rational reasoning and cause LLMs to be trapped in the swamp of hallucination.""",2024,2024-03-22T15:44:59Z,"Keyphrase: ""Limitation in rational reasoning"""
arxiv2024,An Exploratory Investigation into Code License Infringements in Large Language Model Training Datasets,Yes.,4,"""our study...highlights the pervasive issue of license inconsistencies in large language models trained on code.""",2024,2024-03-22T14:23:21Z,"Keyphrase: ""Inconsistent licensing"""
arxiv2024,Investigating the Performance of Language Models for Completing Code in Functional Programming Languages: a Haskell Case Study,Yes.,5,"""knowledge of imperative programming languages in the pre-training of LLMs may not transfer well to functional languages,"" and ""CodeGPT frequently generates empty predictions and extra comments, while UniXcoder more often produces incomplete or incorrect predictions.""",2024,2024-03-22T13:13:13Z,"Keyphrase: ""Poor transfer to functional programming languages"""
arxiv2024,Risk and Response in Large Language Models: Evaluating Key Threat Categories,Yes.,5,"""Our findings indicate that LLMs tend to consider Information Hazards less harmful,"" and ""The study further reveals a significant vulnerability of LLMs to jailbreaking attacks in Information Hazard scenarios, highlighting a critical security concern in LLM risk assessment and emphasizing the need for improved AI safety measures.""",2024,2024-03-22T06:46:40Z,"Keyphrase: ""Information hazards and security vulnerabilities"""
arxiv2024,On Zero-Shot Counterspeech Generation by LLMs,Yes.,4,"""Our analysis shows that there is an improvement in generation quality for two datasets (17%), however the toxicity increase (25%) with increase in model size."" and ""GPT-2 and FlanT5 models are significantly better in terms of counterspeech quality but also have high toxicity as compared to DialoGPT",2024,2024-03-22T04:13:10Z,"Keyphrase: ""Trade-off between generation quality and toxicity"""
arxiv2024,The opportunities and risks of large language models in mental health,Yes.,4,"""We then highlight risks associated with LLMs application to mental health and encourage adoption of strategies to mitigate these risks.""",2024,2024-03-21T19:59:52Z,"Keyphrase: ""Risk in mental health applications"""
arxiv2024,Can 3D Vision-Language Models Truly Understand Natural Language?,Yes.,5,"""existing 3D-VL models exhibit sensitivity to the styles of language input, struggling to understand sentences with the same semantic meaning but written in different variants"" and ""Even the state-of-the-art 3D-LLM fails to understand some variants of the same sentences"" and ""our comprehensive evaluation uncovers a significant drop in the performance of all existing models across various 3",2024,2024-03-21T18:02:20Z,"Keyphrase: ""Limited semantic understanding"""
arxiv2024,Language Repository for Long Video Understanding,Yes.,5,"""Despite supporting long context-lengths, their effectiveness in handling long-term information gradually declines with input length.""",2024,2024-03-21T17:59:35Z,"Keyphrase: ""Declining effectiveness with long context lengths"""
arxiv2024,RAmBLA: A Framework for Evaluating the Reliability of LLMs as Assistants in the Biomedical Domain,Yes.,4,"""yet their reliability in realistic use cases is under-researched"" and ""We identify prompt robustness, high recall, and a lack of hallucinations as necessary criteria for this use case.""",2024,2024-03-21T17:30:59Z,"Keyphrase: ""Reliability in realistic use cases"""
arxiv2024,Open Source Conversational LLMs do not know most Spanish words,Yes.,4,"""The results show that open-source chat LLMs produce incorrect meanings for an important fraction of the words and are not able to use most of the words correctly to write sentences with context. These results show how Spanish is left behind in the open-source LLM race and highlight the need to push for linguistic fairness in conversational LLMs ensuring that they provide similar performance across languages.""",2024,2024-03-21T15:41:02Z,"Keyphrase: ""Language bias and performance discrepancy"""
arxiv2024,Detoxifying Large Language Models via Knowledge Editing,Yes.,4,"""This paper investigates using knowledge editing techniques to detoxify Large Language Models (LLMs)."" and ""We further provide an in-depth analysis of the internal mechanism for various detoxify approaches, demonstrating that previous methods like SFT and DPO may merely suppress the activations of toxic parameters, while DINM mitigates the toxicity of the toxic parameters to a certain extent, making permanent adjustments.""",2024,2024-03-21T15:18:30Z,"Keyphrase: ""Limited effectiveness in detoxifying toxic parameters"""
