Source ,Title,Talks about LLMs,Rate,Evidence,Year ,Date ,Keyphrase
arXIv2023,A Short Survey of Viewing Large Language Models in Legal Aspect,Yes.,4,"""the integration of LLMs into the legal field has also raised several legal problems, including privacy concerns, bias, and explainability.""",2023,2023-03-16T08:01:22Z,"Keyphrase: ""Legal and ethical challenges"""
arXIv2023,Exploring Distributional Shifts in Large Language Models for Code Analysis,Yes.,5,"""We establish that samples from each new domain present all the models with a significant challenge of distribution shift.""",2023,2023-03-16T07:45:46Z,"Keyphrase: ""Struggles with domain shifts"""
arXIv2023,SelfCheckGPT: Zero-Resource Black-Box Hallucination Detection for Generative Large Language Models,Yes.,5,"""LLMs are known to hallucinate facts and make non-factual statements which can undermine trust in their output.""",2023,2023-03-15T19:31:21Z,"Keyphrase: ""Hallucination and nonfactual statements"""
arXIv2023,"Large Language Model Is Not a Good Few-shot Information Extractor, but a Good Reranker for Hard Samples!",Yes.,5,"""current advanced LLMs consistently exhibit inferior performance, higher latency, and increased budget requirements compared to fine-tuned SLMs under most settings.""",2023,2023-03-15T12:20:13Z,"Keyphrase: ""Inferior performance and resource requirements"""
arXIv2023,Input-length-shortening and text generation via attention values,Yes.,5,"""transformer models usually have an input-length limitation caused by hardware constraints"" and ""This limitation applies to many transformers, including the well-known bidirectional encoder representations of the transformer (BERT) model.""",2023,2023-03-14T02:11:24Z,"Keyphrase: ""Input length limitation"""
arXIv2023,Consistency Analysis of ChatGPT,Yes.,5,"""Our findings suggest that while both models appear to show an enhanced language understanding and reasoning ability, they still frequently fall short of generating logically consistent predictions. We also ascertain via experiments that prompt designing, few-shot learning and employing larger large language models (LLMs) are unlikely to be the ultimate solution to resolve the inconsistency issue of LLMs.""",2023,2023-03-11T01:19:01Z,"Keyphrase: ""Inconsistent logical predictions"""
arXIv2023,Planning with Large Language Models for Code Generation,Yes.,5,"""Although the programs they generate achieve high token-matching-based scores, they often fail to compile or generate incorrect outputs. The main reason is that conventional Transformer decoding algorithms may not be the best choice for code generation.""",2023,2023-03-09T18:59:47Z,"Keyphrase: ""Incorrect code generation"""
arXIv2023,Personalisation within bounds: A risk taxonomy and policy framework for the alignment of large language models with personalised feedback,Yes.,4,"""it is unlikely that an aggregate fine-tuning process can adequately represent the full range of users' preferences and values"" and ""identify issues including (i) a lack of clarity regarding what alignment means; (ii) a tendency of technology providers to prescribe definitions of inherently subjective preferences and values; and (iii) a 'tyranny of the crowdworker', exacerbated by a",2023,2023-03-09T17:52:07Z,"Keyphrase: ""Limited representation of user preferences"""
arXIv2023,Large Language Models (GPT) Struggle to Answer Multiple-Choice Questions about Code,Yes.,5,"""However, the capabilities of GPT models and their limitations to reason about and/or analyze code in educational settings have been under-explored."" and ""MCQs containing code snippets are not answered as successfully as those that only contain natural language."" and ""MCQs that require analysis and/or reasoning",2023,2023-03-09T16:52:12Z,"Keyphrase: ""Limited code analysis capabilities"""
arXIv2023,Automatically Auditing Large Language Models via Discrete Optimization,Yes.,5,"""Auditing large language models for unexpected behaviors is critical to preempt catastrophic deployments, yet remains challenging."" and ""Our work offers a promising new tool to uncover models' failure-modes before deployment.""",2023,2023-03-08T05:09:59Z,"Keyphrase: ""Challenges in auditing unexpected behavior"""
arXIv2023,Does Synthetic Data Generation of LLMs Help Clinical Text Mining?,Yes.,5,"""However, their effectiveness in the healthcare sector remains uncertain"" and ""our preliminary results indicate that employing ChatGPT directly for these tasks resulted in poor performance and raised privacy concerns associated with uploading patients' information to the ChatGPT API.""",2023,2023-03-08T03:56:31Z,"Keyphrase: ""Poor performance in healthcare sector"""
arXIv2023,From Copilot to Pilot: Towards AI Supported Software Development,Yes.,4,"""Moving beyond code completion to AI-supported software engineering will require an AI system that can, among other things, understand how to avoid code smells, to follow language idioms, and eventually (maybe!) propose rational software designs."" and ""We first perform an exploratory study on Copilot's code suggestions for language idioms and code smells. Copilot does not follow language idioms and avoid",2023,2023-03-07T18:56:52Z,"Keyphrase: ""Limited understanding of code smells and language idioms"""
arXIv2023,Exploring the Feasibility of ChatGPT for Event Extraction,Yes.,5,"""While ChatGPT has demonstrated impressive results in tasks like machine translation, text summarization, and question answering, it presents challenges when used for complex tasks like event extraction."" and ""Our usability testing experiments indicate that ChatGPT is not robust enough, and continuous refinement of the prompt does not lead to stable performance improvements, which can result in a poor user experience. Besides, ChatGPT is",2023,2023-03-07T12:03:58Z,"Keyphrase: ""Limited robustness for complex tasks"""
arXIv2023,Stylometric Detection of AI-Generated Text in Twitter Timelines,Yes.,5,"""However, tweets are inherently short, thus making it difficult for current state-of-the-art pre-trained language model-based detectors to accurately detect at what point the AI starts to generate tweets in a given Twitter timeline.""",2023,2023-03-07T07:26:09Z,"Keyphrase: ""Difficulty in detecting short text generation"""
arXIv2023,CoTEVer: Chain of Thought Prompting Annotation Toolkit for Explanation Verification,Yes.,5,"""a critical downside of CoT prompting is that the performance is greatly affected by the factuality of the generated explanation.""",2023,2023-03-07T03:23:14Z,"Keyphrase: ""Factuality issues"""
arXIv2023,Towards Zero-Shot Functional Compositionality of Language Models,Yes.,4,"""Despite such success, in this paper, we argue that current paradigms of working with PLMs are neglecting a critical aspect of modeling human intelligence",2023,2023-03-06T13:15:25Z,"Keyphrase: ""Neglecting human intelligence modeling"""
arXIv2023,Could a Large Language Model be Conscious?,Yes.,5,"""Given mainstream assumptions in the science of consciousness, there are significant obstacles to consciousness in current models",2023,2023-03-04T19:14:20Z,"Keyphrase: ""Limited understanding of consciousness"""
arXIv2023,MathPrompter: Mathematical Reasoning using Large Language Models,Yes.,5,"""Large Language Models (LLMs) have limited performance when solving arithmetic reasoning tasks and often provide incorrect answers."" and ""we are not aware of any LLMs that indicate their level of confidence in their responses which fuels a trust deficit in these models impeding their adoption.""",2023,2023-03-04T04:43:49Z,"Keyphrase: ""Limited performance in arithmetic reasoning"""
arXIv2023,Can ChatGPT-like Generative Models Guarantee Factual Accuracy? On the Mistakes of New Generation Search Engines,Yes.,5,"""we question whether such models can guarantee factual accuracy"" and ""we have found numerous mistakes in the public demonstrations that suggest we should not easily trust the factual claims of the AI models.""",2023,2023-03-03T04:27:44Z,"Keyphrase: ""Questionable factual accuracy"""
arXIv2023,Mixture of Soft Prompts for Controllable Data Generation,Yes.,4,"""structured prediction tasks confine the output format to a limited ontology, causing even very large models to struggle since they were never trained with such restrictions in mind. The difficulty of using LLMs for direct prediction is exacerbated in few-shot learning scenarios, which commonly arise due to domain shift and resource limitations.""",2023,2023-03-02T21:13:56Z,"Keyphrase: ""Struggle with structured prediction tasks"""
arXIv2023,Grounded Decoding: Guiding Text Generation with Grounded Models for Embodied Agents,Yes.,5,"""Unfortunately, applying such models to settings with embodied agents, such as robots, is challenging due to their lack of experience with the physical world, inability to parse non-language observations, and ignorance of rewards or safety constraints that robots may require.""",2023,2023-03-01T22:58:50Z,"Keyphrase: ""Challenges in real-world embodiment"""
arXIv2023,R-U-SURE? Uncertainty-Aware Code Suggestions By Maximizing Utility Across Random User Intents,Yes.,5,"""Large language models show impressive results at predicting structured text such as code, but also commonly introduce errors and hallucinations in their output. When used to assist software developers, these models may make mistakes that users must go back and fix, or worse, introduce subtle bugs that users may miss entirely.""",2023,2023-03-01T18:46:40Z,"Keyphrase: ""Error hallucination in code generation"""
arXIv2023,Competence-Based Analysis of Language Models,Yes.,4,"""these models can be alarmingly brittle to small changes in inputs or application contexts.""",2023,2023-03-01T08:53:36Z,"Keyphrase: ""Brittle to input changes"""
arXIv2023,How Robust is GPT-3.5 to Predecessors? A Comprehensive Study on Language Understanding Tasks,Yes.,5,"""Our findings indicate that while GPT-3.5 outperforms existing fine-tuned models on some tasks, it still encounters significant robustness degradation, such as its average performance dropping by up to 35.74% and 43.59% in natural language",2023,2023-03-01T07:39:01Z,"Keyphrase: ""Robustness degradation"""
arXIv2023,Systematic Rectification of Language Models via Dead-end Analysis,Yes.,4,"""With adversarial or otherwise normal prompts, existing large language models (LLM) can be pushed to generate toxic discourses."" and ""Other methods rely on rule-based or prompt-based token elimination, which are limited as they dismiss future tokens and the overall meaning of the complete discourse.""",2023,2023-02-27T17:47:53Z,"Keyphrase: ""Generation of toxic discourse"""
arXIv2023,"Let's have a chat! A Conversation with ChatGPT: Technology, Applications, and Limitations",Yes.,4,"""Despite promising results, there are several privacy and ethical concerns surrounding ChatGPT. In addition, we highlight some of the important limitations of the current version of ChatGPT.""",2023,2023-02-27T14:26:29Z,"Keyphrase: ""Privacy and ethical concerns"""
arXIv2023,The (ab)use of Open Source Code to Train Large Language Models,Yes.,4,"""LLMs for Code are commonly trained on large unsanitized corpora of source code scraped from the Internet. The content of these datasets is memorized and emitted by the models, often in a verbatim manner. In this work, we will discuss the security, privacy, and licensing implications of memorization.""",2023,2023-02-27T11:34:53Z,"Keyphrase: ""Memorization of unfiltered data"""
arXIv2023,On pitfalls (and advantages) of sophisticated large language models,Yes.,5,"""However, this comes with serious risks. Due to the inherent limitations regarding the reliability of neural networks, overreliance on LLMs can have disruptive consequences. Since it will be increasingly difficult to distinguish between human-written and machine-generated text, one is confronted with new ethical challenges. This begins with the no longer undoubtedly verifiable human authorship and continues with various types of fraud",2023,2023-02-25T11:14:39Z,"Keyphrase: ""Reliability and authorship ambiguity"""
arXIv2023,Check Your Facts and Try Again: Improving Large Language Models with External Knowledge and Automated Feedback,Yes.,5,"""applying LLMs to real-world, mission-critical applications remains challenging mainly due to their tendency to generate hallucinations and their inability to use external knowledge.""",2023,2023-02-24T18:48:43Z,"Keyphrase: ""Hallucination and lack of external knowledge integration"""
arXIv2023,"Dr ChatGPT, tell me what I want to hear: How prompt knowledge impacts health answer correctness",Yes.,4,"""we show that the knowledge passed in the prompt can overturn the knowledge encoded in the model and this is, in our experiments, to the detriment of answer correctness.""",2023,2023-02-23T22:14:01Z,"Keyphrase: ""Limited retention of context"""
arXIv2023,Testing AI performance on less frequent aspects of language reveals insensitivity to underlying meaning,Yes.,5,"""GPT-3 failed for every prompt but one, often offering answers that show a critical lack of understanding even of high-frequency words used in these less frequent grammatical constructions.""",2023,2023-02-23T20:18:52Z,"Keyphrase: ""Lack of understanding and coherence"""
arXIv2023,An Independent Evaluation of ChatGPT on Mathematical Word Problems (MWP),Yes.,5,"""We found that ChatGPT's performance changes dramatically based on the requirement to show its work, failing 20% of the time when it provides work compared with 84% when it does not."" and ""the probability of failure increases linearly with the number of addition and subtraction operations.""",2023,2023-02-23T16:06:16Z,"Keyphrase: ""Inconsistent performance based on requirements"""
arXIv2023,"ChatGPT: Jack of all trades, master of none",Yes.,5,"""Our comparison of its results with available State-of-the-Art (SOTA) solutions showed that the average loss in quality of the ChatGPT model was about 25% for zero-shot and few-shot evaluation. For GPT-4 model, a loss for semantic tasks is significantly lower than for ChatGPT. We showed",2023,2023-02-21T15:20:37Z,"Keyphrase: ""Lower quality in semantic tasks"""
arXIv2023,Bounding the Capabilities of Large Language Models in Open Text Generation with Prompt Constraints,Yes.,5,"""We then systematically create a diverse set of simple, natural, and useful prompts to robustly analyze each individual constraint. Using the GPT-3 text-davinci-002 model as a case study, we generate outputs from our collection of prompts and analyze the model's generative failures.""",2023,2023-02-17T23:30:28Z,"Keyphrase: ""Limited generative capabilities"""
arXIv2023,"Complex QA and language models hybrid architectures, Survey",Yes.,5,"""Recent projects like ChatGPT and GALACTICA have allowed non-specialists to grasp the great potential as well as the equally strong limitations of LLM in complex QA."" and ""integrate findings from the robust community edited research papers BIG, BLOOM and HELM which open source, benchmark and analyze limits and challenges of LLM in terms of tasks complexity and strict evaluation on accuracy (",2023,2023-02-17T18:31:31Z,"Keyphrase: ""Complex integration and task complexity"""
arXIv2023,"How Generative AI models such as ChatGPT can be (Mis)Used in SPC Practice, Education, and Research? An Exploratory Study",Yes.,4,"""By investigating responses to structured prompts, we highlight the benefits and limitations of the results. Our study indicates that the current version of ChatGPT performs well for structured tasks, such as translating code from one language to another and explaining well",2023,2023-02-17T15:48:37Z,"Keyphrase: ""Limited performance on structured tasks"""
arXIv2023,Auditing large language models: a three-layered approach,Yes.,5,"""However, existing auditing procedures fail to address the governance challenges posed by LLMs, which display emergent capabilities and are adaptable to a wide range of downstream tasks."" and ""However, it is important to remain realistic about what auditing can reasonably be expected to achieve. Therefore, we discuss the limitations not only of our three-layered approach but also of the prospect of auditing LLM",2023,2023-02-16T18:55:21Z,"Keyphrase: ""Limitation in auditing and governance"""
arXIv2023,Large Language Models Fail on Trivial Alterations to Theory-of-Mind Tasks,Yes.,5,"""We consider in particular a recent purported success case, and show that small variations that maintain the principles of ToM turn the results on their head.""",2023,2023-02-16T16:18:03Z,"Keyphrase: ""Limited variation and adaptability"""
arXIv2023,Do We Still Need Clinical Language Models?,Yes.,4,"""it remains unclear whether these models trained primarily with general web text are the right tool in highly specialized, safety critical domains such as clinical text."" and ""We show that relatively small specialized clinical models substantially outperform all in-context learning approaches, even when finetuned on limited annotated data.""",2023,2023-02-16T05:08:34Z,"Keyphrase: ""Limited performance in specialized domains"""
arXIv2023,Commonsense Reasoning for Conversational AI: A Survey of the State of the Art,Yes.,4,"""state-of-the-art models still struggle with tasks that involve higher levels of reasoning - including commonsense reasoning that humans find trivial."" and ""the paper presents preliminary observations of the limited commonsense capabilities of two state-of-the-art open dialogue models, BlenderBot3 and LaMDA, and its negative effect on natural interactions.""",2023,2023-02-15T19:55:57Z,"Keyphrase: ""Limited commonsense reasoning"""
arXIv2023,Speculative Decoding with Big Little Decoder,Yes.,5,"""However, these models have long inference latency, which limits their deployment and makes them prohibitively expensive for various real-time applications.""",2023,2023-02-15T18:55:29Z,"Keyphrase: ""Long inference latency"""
arXIv2023,A Pilot Evaluation of ChatGPT and DALL-E 2 on Decision Making and Spatial Reasoning,Yes.,5,"""although it demonstrates some level of rational decision-making, many of its decisions violate at least one of the axioms even under reasonable constructions of preferences, bets, and decision-making prompts. ChatGPT's outputs on such problems generally tended to be unpredictable.""",2023,2023-02-15T05:04:49Z,"Keyphrase: ""Violates decision-making axioms"""
arXIv2023,Adding Instructions during Pretraining: Effective Way of Controlling Toxicity in Language Models,Yes.,4,"""However, safely deploying them in real world applications is challenging because they generate toxic content.""",2023,2023-02-14T23:00:42Z,"Keyphrase: ""Generating toxic content"""
arXIv2023,BiasTestGPT: Using ChatGPT for Social Bias Testing of Language Models,Yes.,4,"""Pretrained Language Models (PLMs) harbor inherent social biases that can result in harmful real-world implications.""",2023,2023-02-14T22:07:57Z,"Keyphrase: ""Inherent social bias"""
arXIv2023,Targeted Attack on GPT-Neo for the SATML Language Model Data Extraction Challenge,Yes.,4,"""Previous work has shown that Large Language Models are susceptible to so-called data extraction attacks. This allows an attacker to extract a sample that was contained in the training data, which has massive privacy implications.""",2023,2023-02-13T18:00:44Z,"Keyphrase: ""Privacy implications from data extraction attack"""
arXIv2023,Can GPT-3 Perform Statutory Reasoning?,Yes.,5,"""While we achieve results with GPT-3 that are better than the previous best published results, we also identify several types of clear errors it makes. We discover that GPT-3 has imperfect prior knowledge of the actual U.S. statutes on which SARA is based. More importantly, we create simple synthetic statutes, which",2023,2023-02-13T04:56:11Z,"Keyphrase: ""Imperfect prior knowledge"""
arXIv2023,Exploiting Programmatic Behavior of LLMs: Dual-Use Through Standard Security Attacks,Yes.,5,"""Unfortunately, we find that the same improved capabilities amplify the dual-use risks for malicious purposes of these models."" and ""instruction-following LLMs can produce targeted malicious content, including hate speech and scams, bypassing in-the-wild defenses implemented by LLM API vendors."" and ""Together, our findings suggest that LLMs will increasingly attract more sophisticated adversaries and attacks,",2023,2023-02-11T15:57:44Z,"Keyphrase: ""Dual-use risk amplification"""
arXIv2023,Is ChatGPT better than Human Annotators? Potential and Limitations of ChatGPT in Explaining Implicit Hate Speech,Yes.,5,"""We discuss the potential and limitations of ChatGPT in the context of implicit hateful speech research.""",2023,2023-02-11T03:13:54Z,"Keyphrase: ""Implicit hateful speech"""
arXIv2023,Characterizing Attribution and Fluency Tradeoffs for Retrieval-Augmented Large Language Models,Yes.,5,"""it has been difficult to prevent semantic hallucinations in generative Large Language Models,"" and ""Given this new added constraint, it is plausible to expect that the overall quality of the output will be affected, for example, in terms of fluency.""",2023,2023-02-11T02:43:34Z,"Keyphrase: ""Semantic hallucination"""
arXIv2023,FairPy: A Toolkit for Evaluation of Social Biases and their Mitigation in Large Language Models,Yes.,4,"""Studies have shown that large pretrained language models exhibit biases against social groups based on race, gender etc, which they inherit from the datasets they are trained on.""",2023,2023-02-10T20:54:10Z,"Keyphrase: ""Social bias based on race and gender"""
arXIv2023,Large Language Models for Code: Security Hardening and Adversarial Testing,Yes.,4,"""However, LMs lack awareness of security and are found to frequently produce unsafe code.""",2023,2023-02-10T15:28:55Z,"Keyphrase: ""Lack of security awareness"""
arXIv2023,Translating Natural Language to Planning Goals with Large-Language Models,Yes.,5,"""Unfortunately, recent work has also shown that LLMs are unable to perform accurate reasoning nor solve planning problems, which may limit their usefulness for robotics-related tasks."" and ""However, our experiments also reveal that LLMs can fail to generate goals in tasks that involve numerical or physical (e.g., spatial) reasoning, and that LLMs are sensitive to the prompts used.""",2023,2023-02-10T09:17:52Z,"Keyphrase: ""Limited reasoning and planning abilities"""
arXIv2023,In-Context Learning with Many Demonstration Examples,Yes.,5,"""existing PLMs are bottlenecked by the memory and computational cost when scaling up to a large context size, leaving instruction tuning and in-context learning of many demonstration examples, as well as long-range language modeling under-explored.""",2023,2023-02-09T20:53:12Z,"Keyphrase: ""Bottlenecked by memory and computational cost"""
arXIv2023,Training-free Lexical Backdoor Attacks on Language Models,Yes.,4,"""language models are vulnerable to backdoor attacks, which inject stealthy triggers into models for steering them to undesirable behaviors.""",2023,2023-02-08T15:18:51Z,"Keyphrase: ""Vulnerability to backdoor attacks"""
arXIv2023,"A Multitask, Multilingual, Multimodal Evaluation of ChatGPT on Reasoning, Hallucination, and Interactivity",Yes.,5,"""We find that it is better at understanding non-Latin script languages than generating them. ... ChatGPT is 63.41% accurate on average in 10 different reasoning categories under logical reasoning, non-textual reasoning, and commonsense",2023,2023-02-08T12:35:34Z,"Keyphrase: ""Limited non-Latin script language understanding"""
arXIv2023,CodeLMSec Benchmark: Systematically Evaluating and Finding Security Vulnerabilities in Black-Box Code Language Models,Yes.,5,"""The training data for these models is usually collected from the Internet (e.g., from open-source repositories) and is likely to contain faults and security vulnerabilities. This unsanitized training data can cause the language models to learn these vulnerabilities and propagate them during the code generation procedure.""",2023,2023-02-08T11:54:07Z,"Keyphrase: ""Vulnerability propagation"""
arXIv2023,Reliable Natural Language Understanding with Large Language Models and Answer Set Programming,Yes.,5,"""they fall short in problems that require reasoning. They also cannot reliably explain the answers generated for a given question.""",2023,2023-02-07T22:37:21Z,"Keyphrase: ""Limited reasoning ability"""
arXIv2023,Transformer-based Models for Long-Form Document Matching: Challenges and Empirical Analysis,Yes.,5,"""There are two primary challenges associated with these models. Firstly, the performance gain provided by transformer-based models comes at a steep cost - both in terms of the required training time and the resource (memory and energy) consumption. The second major limitation is their inability to handle more than a pre-defined input token length at a time.""",2023,2023-02-07T21:51:05Z,"Keyphrase: ""Limited input token length handling"""
arXIv2023,Grounding Large Language Models in Interactive Environments with Online Reinforcement Learning,Yes.,4,"""Yet, the alignment between LLMs' knowledge and the environment can be wrong and limit functional competence due to lack of grounding.""",2023,2023-02-06T10:01:08Z,"Keyphrase: ""Lack of grounding in knowledge environment"""
arXIv2023,A Categorical Archive of ChatGPT Failures,Yes.,5,"""A comprehensive analysis of ChatGPT's failures is lacking, which is the focus of this study. Eleven categories of failures, including reasoning, factual errors, math, coding, and bias, are presented and discussed. The risks, limitations, and societal implications of ChatGPT are also highlighted.""",2023,2023-02-06T04:21:59Z,"Keyphrase: ""Failure in reasoning and factual errors"""
arXIv2023,Nationality Bias in Text Generation,Yes.,4,"""This paper examines how a text generation model, GPT-2, accentuates pre-existing societal biases about country-based demonyms."" and ""To reduce the propagation of biases through large language models (LLM), we explore the debiasing method of adversarial triggering.""",2023,2023-02-05T19:15:33Z,"Keyphrase: ""Propagation of societal bias"""
arXIv2023,Conditioning Predictive Models: Risks and Strategies,Yes.,4,"""Unfortunately, such approaches also raise a variety of potentially fatal safety problems, particularly surrounding situations where predictive models predict the output of other AI systems, potentially unbeknownst to us.""",2023,2023-02-02T00:06:36Z,"Keyphrase: ""Safety concerns and unpredictability"""
arXIv2023,Co-Writing with Opinionated Language Models Affects Users' Views,Yes.,4,"""If large language models like GPT-3 preferably produce a particular point of view, they may influence people's opinions on an unknown scale."" and ""We discuss the wider implications of our results and argue that the opinions built into AI language technologies need to be monitored and engineered more carefully.""",2023,2023-02-01T16:26:32Z,"Keyphrase: ""Biased viewpoint generation"""
arXIv2023,Analyzing Leakage of Personally Identifiable Information in Language Models,Yes.,5,"""Language Models (LMs) have been shown to leak information about training data through sentence-level membership inference and reconstruction attacks"" and ""showing that sentence-level differential privacy reduces the risk of PII disclosure but still leaks about 3% of PII sequences.""",2023,2023-02-01T16:04:48Z,"Keyphrase: ""Information leakage risks"""
arXIv2023,Large Language Models Can Be Easily Distracted by Irrelevant Context,Yes.,5,"""We investigate the distractibility of large language models, i.e., how the model problem-solving accuracy can be influenced by irrelevant context.""",2023,2023-01-31T20:48:57Z,"Keyphrase: ""Distractibility in problem-solving"""
arXIv2023,Conversational Automated Program Repair,Yes.,5,"""prior approaches simply repeatedly sample the LLM given the same constructed input/prompt created from the original buggy code, which not only leads to generating the same incorrect patches repeatedly but also miss the critical information in testcases.""",2023,2023-01-30T19:22:36Z,"Keyphrase: ""Generating incorrect patches"""
arXIv2023,On Robustness of Prompt-based Semantic Parsing with Large Pre-trained Language Model: An Empirical Study on Codex,Yes.,5,"""Despite these advancements, existing fine-tuned neural semantic parsers are susceptible to adversarial attacks on natural-language inputs."" and ""this approach is not feasible for large language models in real-world scenarios, as it requires both substantial computational resources and expensive human annotation on in-domain semantic parsing data."" and ""Our results demonstrate that the state-of-the-art (SOTA) code-language models are",2023,2023-01-30T13:21:00Z,"Keyphrase: ""Susceptible to adversarial attacks"""
arXIv2023,"Red teaming ChatGPT via Jailbreaking: Bias, Robustness, Reliability and Toxicity",Yes.,5,"""Observations indicate, however, that LLMs may exhibit social prejudice and toxicity, posing ethical and societal dangers of consequences resulting from irresponsibility."" and ""we empirically benchmark ChatGPT on multiple sample datasets. We find that a significant number of ethical risks cannot be addressed by existing benchmarks, and hence illustrate them via additional case studies.""",2023,2023-01-30T13:20:48Z,"Keyphrase: ""Ethical risks and societal dangers"""
arXIv2023,A Discerning Several Thousand Judgments: GPT-3 Rates the Article + Adjective + Numeral + Noun Construction,Yes.,4,"""LLMs must overcome frequency biases in order to master such constructions.""",2023,2023-01-29T22:29:55Z,"Keyphrase: ""Frequency bias"""
arXIv2023,Large Language Models for Biomedical Knowledge Graph Construction: Information extraction from EMR notes,Yes.,4,"""We also assess the qualitative performance of LLMs, such as the ability to generate structured outputs or the tendency to hallucinate. The results illustrate that in contrast to encoder-only and encoder-decoder, decoder-only LLMs require further investigation.""",2023,2023-01-29T15:52:33Z,"Keyphrase: ""Difficulty in generating structured output"""
arXIv2023,Context-Aware Differential Privacy for Language Modeling,Yes.,4,"""A critical challenge pertains to how much information these models retain and leak about the training data.""",2023,2023-01-28T20:06:16Z,"Keyphrase: ""Data leakage concerns"""
arXIv2023,Learning the Effects of Physical Actions in a Multi-modal Environment,Yes.,5,"""Large Language Models (LLMs) handle physical commonsense information inadequately. As a result of being trained in a disembodied setting, LLMs often fail to predict an action's outcome in a given environment.""",2023,2023-01-27T16:49:52Z,"Keyphrase: ""Limited physical commonsense understanding"""
arXIv2023,ThoughtSource: A central hub for large language model reasoning data,Yes.,5,"""LLMs are still limited, however, in that they frequently fail at complex reasoning, their reasoning processes are opaque, they are prone to 'hallucinate' facts, and there are concerns about their underlying biases.""",2023,2023-01-27T08:45:53Z,"Keyphrase: ""Limited complex reasoning"""
arXIv2023,Causal Reasoning of Entities and Events in Procedural Texts,Yes.,5,"""We show that most language models, including GPT-3, perform close to chance at .35 F1, lagging far behind human at .87 F1.""",2023,2023-01-26T01:43:17Z,"Keyphrase: ""Limited performance compared to humans"""
arXIv2023,Opportunities and Challenges in Neural Dialog Tutoring,Yes.,5,"""We find that although current approaches can model tutoring in constrained learning scenarios when the number of concepts to be taught and possible teacher strategies are small, they perform poorly in less constrained scenarios."" Additionally, ""both models and ground-truth annotations exhibit low performance in terms of equitable tutoring,"" and ""a significantly large number of model reasoning errors in 45% of conversations.""",2023,2023-01-24T11:00:17Z,"Keyphrase: ""Limited performance in constrained learning scenarios"""
arXIv2023,An Empirical Study of Metrics to Measure Representational Harms in Pre-Trained Language Models,Yes.,4,"""Large-scale Pre-Trained Language Models (PTLMs) capture knowledge from massive human-written data which contains latent societal biases and toxic contents.""",2023,2023-01-22T21:47:26Z,"Keyphrase: ""Latent societal bias and toxic content"""
arXIv2023,Dissociating language and thought in large language models,Yes.,5,"""Although LLMs are surprisingly good at formal competence, their performance on functional competence tasks remains spotty and often requires specialized fine-tuning and/or coupling with external modules.""",2023,2023-01-16T22:41:19Z,"Keyphrase: ""Spotty performance without specialized fine-tuning"""
arXIv2023,TikTalk: A Video-Based Dialogue Dataset for Multi-Modal Chitchat in Real World,Yes.,4,"""Experimental results indicate that the models incorporating large language models (LLM) can generate more diverse responses, while the model utilizing knowledge graphs to introduce external knowledge performs the best overall. Furthermore, no existing model can solve all the above challenges well. There is still a large room for",2023,2023-01-14T10:18:22Z,"Keyphrase: ""Limited incorporation of external knowledge"""
arXIv2023,AI Insights into Theoretical Physics and the Swampland Program: A Journey Through the Cosmos with ChatGPT,Yes.,5,"""We find that it is effective at paraphrasing and explaining concepts in a variety of styles, but not at genuinely connecting concepts. It will provide false information with full confidence and make up statements when necessary.""",2023,2023-01-10T16:57:16Z,"Keyphrase: ""Inaccurate paraphrasing"""
arXIv2023,MAQA: A Multimodal QA Benchmark for Negation,Yes.,5,"""state-of-the-art transformer based LLMs often ignore negations in natural language"" and ""multimodal transformers are still incapable of correctly interpreting negation irrespective of model size.""",2023,2023-01-09T10:11:23Z,"Keyphrase: ""Difficulty in interpreting negation"""
arXIv2023,Can Large Language Models Change User Preference Adversarially?,Yes.,4,"""there is an increasing concern about the ability of these models to influence, modify and in the extreme case manipulate user preference adversarially"" and ""The issue of lack of interpretability in these models in adversarial settings remains largely unsolved.""",2023,2023-01-05T18:49:21Z,"Keyphrase: ""Lack of interpretability and vulnerability to adversarial manipulation"""
arXIv2023,"The political ideology of conversational AI: Converging evidence on ChatGPT's pro-environmental, left-libertarian orientation",Yes.,4,"""its explosive adoption for information search and as an automated decision aid underscores the importance to understand its limitations and biases.""",2023,2023-01-05T07:13:13Z,"Keyphrase: ""Bias and limitations in decision-making"""
arXIv2023,RAGTruth: A Hallucination Corpus for Developing Trustworthy Retrieval-Augmented Language Models,Yes.,4,"""Despite the integration of RAG, LLMs may still present unsupported or contradictory claims to the retrieved contents.""",2023,2023-12-31T04:43:45Z,"Keyphrase: ""Unsupported claims"""
arXIv2023,The Art of Defending: A Systematic Evaluation and Analysis of LLM Defense Strategies on Safety and Over-Defensiveness,Yes.,5,"""reveals several interesting and important findings, such as (a) the widely popular 'self-checking' techniques indeed improve the safety against unsafe inputs, but this comes at the cost of extreme over-defensiveness on the safe inputs, (b) providing a safety instruction along with in-context exemplars (of both safe and unsafe inputs) consistently improves safety and also mitigates undue",2023,2023-12-30T17:37:06Z,"Keyphrase: ""Overdefensiveness at the cost of safety"""
