Title,Talks about LLMs,Rate,Evidence,Published
Collaborative Evaluation: Exploring the Synergy of Large Language Models and Humans for Open-ended Generation Evaluation,Yes.,4.,"""However, both humans and LLMs have limitations, i.e., inherent subjectivity and unreliable judgments, particularly for open-ended tasks that require adaptable metrics tailored to diverse task requirements.""",2023-10-30T17:04:35Z
Adversarial Attacks and Defenses in Large Language Models: Old and New Threats,Yes.,4.,"""substantial challenges associated with an impending adversarial arms race in natural language processing, specifically with closed-source Large Language Models (LLMs), such as ChatGPT, Google Bard, or Anthropic's Claude"" and ""we identify embedding space attacks on LLMs as another viable threat model for the purposes of generating malicious content in open-sourced models.""",2023-10-30T17:01:02Z
Evaluating Large Language Models: A Comprehensive Survey,Yes.,5.,"""LLMs also present potential risks. They could suffer from private data leaks or yield inappropriate, harmful, or misleading content. Additionally, the rapid progress of LLMs raises concerns about the potential emergence of superintelligent systems without adequate safeguards.""",2023-10-30T17:00:52Z
Explaining Tree Model Decisions in Natural Language for Network Intrusion Detection,Yes.,1.,"""In this work, we explore the use of large language models (LLMs) to provide explanations and additional background knowledge for decision tree NID systems.""",2023-10-30T15:40:34Z
MiLe Loss: a New Loss for Mitigating the Bias of Learning Difficulties in Generative Language Models,Yes.,3.,"""existing generative language models generally neglect an inherent challenge in text corpus during training, i.e., the imbalance between frequent tokens and infrequent ones. It can lead a language model to be dominated by common and easy-to-learn tokens, thereby overlooking the infrequent and difficult-to-learn ones.""",2023-10-30T13:33:21Z
Improving Factual Consistency of Text Summarization by Adversarially Decoupling Comprehension and Embellishment Abilities of LLMs,Yes.,5.,"""they often generate summaries that are factually inconsistent with original articles, known as 'hallucinations' in text generation."" and ""current LLMs make fewer silly mistakes but more sophisticated ones, such as imposing cause and effect, adding false details, overgeneralizing, etc.""",2023-10-30T08:40:16Z
M4LE: A Multi-Ability Multi-Range Multi-Task Multi-Domain Long-Context Evaluation Benchmark for Large Language Models,Yes.,5.,"""Our results reveal that",2023-10-30T03:11:30Z
"From Chatbots to PhishBots? -- Preventing Phishing scams created using ChatGPT, Google Bard and Claude",Yes.,4.,"""However, their effectiveness and accessibility also render them susceptible to abuse for generating malicious content, including phishing attacks.""",2023-10-29T22:52:40Z
MILL: Mutual Verification with Large Language Models for Zero-Shot Query Expansion,Yes.,3.,"""Generation-based methods, utilizing large language models (LLMs), generally lack corpus-specific knowledge and entail high fine-tuning costs.""",2023-10-29T16:04:10Z
Are NLP Models Good at Tracing Thoughts: An Overview of Narrative Understanding,Yes.,3.,"""Although large language models (LLMs) excel in generating grammatically coherent text, their ability to comprehend the author's thoughts remains uncertain. This limitation hinders the practical applications of narrative understanding.""",2023-10-28T18:47:57Z
N-Critics: Self-Refinement of Large Language Models with Ensemble of Critics,Yes.,5.,"""We propose a self-correction mechanism for Large Language Models (LLMs) to mitigate issues such as toxicity and fact hallucination."" and ""enhance trustworthiness by addressing fairness, bias, and robustness concerns.""",2023-10-28T11:22:22Z
Large Language Models Are Better Adversaries: Exploring Generative Clean-Label Backdoor Attacks Against Text Classifiers,Yes.,1.,"""Our attack, LLMBkd, leverages language models to automatically insert diverse style-based triggers into texts.""",2023-10-28T06:11:07Z
LLMs-Healthcare : Current Applications and Challenges of Large Language Models in various Medical Specialties,Yes.,3.,"""Throughout our analysis, we explore the challenges and opportunities associated with integrating LLMs in healthcare, recognizing their potential across various medical specialties despite existing limitations.""",2023-10-28T01:01:30Z
On the Automatic Generation and Simplification of Children's Stories,Yes.,5.,"""We find that, in spite of the growing capabilities of LLMs, they do not yet possess the ability to limit their vocabulary to levels appropriate for younger age groups."" and ""while the strongest-performing current lexical simplification models do not perform as well on material designed for children due to their reliance on large language models",2023-10-27T21:31:34Z
PeTailor: Improving Large Language Model by Tailored Chunk Scorer in Biomedical Triple Extraction,Yes.,1.,"""While current unified information extraction models showcase state-of-the-art performance, they face challenges in understanding relationships between entities within intricate biomedical sentences.""",2023-10-27T20:15:23Z
T5 meets Tybalt: Author Attribution in Early Modern English Drama Using Large Language Models,Yes.,3.,"""LLMs are able to accurately predict the author of surprisingly short passages but are also prone to confidently misattribute texts to specific authors."" and ""we see indications that the presence of certain authors in the model's pre-training data affects predictive results in ways that are difficult to assess.""",2023-10-27T20:04:57Z
Entity Embeddings : Perspectives Towards an Omni-Modality Era for Large Language Models,Yes.,2.,"""Such a formulation has the potential to overcome the cognitive and computational limitations of current models.""",2023-10-27T17:04:10Z
ArcheType: A Novel Framework for Open-Source Column Type Annotation using Large Language Models,Yes.,3.,"""Existing deep-learning approaches to semantic column type annotation (CTA) have important shortcomings",2023-10-27T15:31:22Z
DELPHI: Data for Evaluating LLMs' Performance in Handling Controversial Issues,Yes.,4.,"""This dataset presents challenges concerning knowledge recency, safety, fairness, and bias.""",2023-10-27T13:23:02Z
NLP Evaluation in trouble: On the Need to Measure LLM Data Contamination for each Benchmark,Yes.,5.,"""Contamination causes an overestimation of the performance of a contaminated model in a target benchmark and associated task with respect to their non-contaminated counterparts. The consequences can be very harmful, with wrong scientific conclusions being published while other correct ones are discarded.""",2023-10-27T09:48:29Z
SOUL: Towards Sentiment and Opinion Understanding of Language,Yes.,5.,"""Experimental results indicate that SOUL is a challenging task for both small and large language models, with a performance gap of up to 27% when compared to human performance. Furthermore, evaluations conducted with both human experts and GPT-4 highlight the limitations of the small language model in generating reasoning-based justifications.""",2023-10-27T06:48:48Z
Knowing What LLMs DO NOT Know: A Simple Yet Effective Self-Detection Method,Yes.,5.,"""recent literature reveals that LLMs generate nonfactual responses intermittently, which impedes the LLMs' reliability for further utilization.""",2023-10-27T06:22:14Z
Natural Language Interfaces for Tabular Data Querying and Visualization: A Survey,Yes.,3.,"""This includes a deep dive into the influence of LLMs, highlighting their strengths, limitations, and potential for future improvements.""",2023-10-27T05:01:20Z
Can LLMs Keep a Secret? Testing Privacy Implications of Language Models via Contextual Integrity Theory,Yes.,5.,"""Our experiments show that even the most capable models such as GPT-4 and ChatGPT reveal private information in contexts that humans would not, 39% and 57% of the time, respectively. This leakage persists even when we employ privacy-inducing prompts or chain-of-thought reasoning.""",2023-10-27T04:15:30Z
"""You Are An Expert Linguistic Annotator"": Limits of LLMs as Analyzers of Abstract Meaning Representation",Yes.,5.,"""we examine the successes and limitations of the GPT-3, ChatGPT, and GPT-4 models in analysis of sentence meaning structure"" and ""model outputs are prone to frequent and major errors, and holistic analysis of parse acceptability shows that even with few-shot demonstrations, models have virtually 0% success in producing fully accurate parses.""",2023-10-26T21:47:59Z
Evaluation of large language models using an Indian language LGBTI+ lexicon,Yes.,4.,"""Our qualitative analysis shows that the three LLMs we experiment on are unable to detect underlying hateful content. Similarly, we observe limitations in using machine translation as means to evaluate natural language understanding in languages other than English.""",2023-10-26T21:32:24Z
A Framework for Automated Measurement of Responsible AI Harms in Generative AI Applications,Yes.,4.,"""We use this framework to run through several case studies investigating how different LLMs may violate a range of RAI-related principles.""",2023-10-26T19:45:06Z
Salespeople vs SalesBot: Exploring the Role of Educational Value in Conversational Recommender Systems,Yes.,5.,"""revealing that although SalesBot approaches professional performance in terms of fluency and informativeness, it lags behind in recommendation quality. We emphasize the distinct limitations both face in providing truthful information, highlighting the challenges of ensuring faithfulness in the CRS context.""",2023-10-26T19:44:06Z
Outlier Dimensions Encode Task-Specific Knowledge,Yes.,3.,"""Previous works have argued that although ablating these outlier dimensions in LLM representations hurts downstream performance, outlier dimensions are detrimental to the representational quality of embeddings.""",2023-10-26T18:22:13Z
Proving Test Set Contamination in Black Box Language Models,Yes.,5.,"""Large language models are trained on vast amounts of internet data, prompting concerns and speculation that they have memorized public benchmarks."" and ""Our test flags potential contamination whenever the likelihood of a canonically ordered benchmark dataset is significantly higher than the likelihood after shuffling the examples.""",2023-10-26T17:43:13Z
An Open Source Data Contamination Report for Large Language Models,Yes.,4.,"""Data contamination in model evaluation has become increasingly prevalent with the growing popularity of large language models."" and ""Performance analysis of large language models indicates that data contamination does not necessarily lead to increased model metrics.""",2023-10-26T17:11:42Z
Can large language models replace humans in the systematic review process? Evaluating GPT-4's efficacy in screening and extracting data from peer-reviewed and grey literature in multiple languages,,,,2023-10-26T16:18:30Z
Improving Zero-shot Reader by Reducing Distractions from Irrelevant Documents in Open-Domain Question Answering,Yes.,4.,"""LLMs are distracted due to irrelevant documents in the retrieved set and the overconfidence of the generated answers when they are exploited as zero-shot readers.""",2023-10-26T15:45:12Z
Sliceformer: Make Multi-head Attention as Simple as Sorting in Discriminative Tasks,No.,1.,The abstract discusses the Transformer model and its multi-head attention mechanism but does not specifically mention language models (LLMs or LMs).,2023-10-26T14:43:07Z
ToxicChat: Unveiling Hidden Challenges of Toxicity Detection in Real-World User-AI Conversation,Yes.,3.,"""Our systematic evaluation of models trained on existing toxicity datasets has shown their shortcomings when applied to this unique domain of ToxicChat.""",2023-10-26T13:35:41Z
Cultural Adaptation of Recipes,Yes.,3.,"""While GPT-4 exhibits impressive abilities in adapting Chinese recipes into English, it still lags behind human expertise when translating English recipes into Chinese.""",2023-10-26T12:39:20Z
Symbolic Planning and Code Generation for Grounded Dialogue,Yes.,5.,"""LLMs have had limited applicability in grounded task-oriented dialogue as they are difficult to steer toward task objectives and fail to handle novel grounding.""",2023-10-26T04:22:23Z
Incorporating Probing Signals into Multimodal Machine Translation via Visual Question-Answering Pairs,Yes.,1.,"""Using Large Language Models (LLMs), we explicitly model the probing signal in MMT to convert it into VQA-style data to create the Multi30K-VQA dataset.""",2023-10-26T04:13:49Z
FLEEK: Factual Error Detection and Correction with Evidence Retrieved from External Knowledge,Yes.,5.,"""LLMs' inability to attribute their claims to external knowledge and their tendency to hallucinate makes it difficult to rely on their responses.""",2023-10-26T03:28:30Z
math-PVS: A Large Language Model Framework to Map Scientific Publications to PVS Theories,Yes.,3.,"""Despite their current limitations in logic and mathematical tasks,"" and ""Given the noted reasoning shortcomings of LLMs.""",2023-10-25T23:54:04Z
BOOST: Harnessing Black-Box Control to Boost Commonsense in LMs' Generation,Yes.,3.,"""However, amidst their successes, a crucial issue persists",2023-10-25T23:32:12Z
Improving Few-shot Generalization of Safety Classifiers via Data Augmented Parameter-Efficient Fine-Tuning,Yes.,3.,"""We demonstrate that existing few-shot techniques do not perform well in this setting,"" and ""new safety issues and policies emerge, to which existing safety classifiers do not generalize well.""",2023-10-25T19:57:07Z
LLM-FP4: 4-Bit Floating-Point Quantized Transformers,Yes.,1.,"""We propose LLM-FP4 for quantizing both weights and activations in large language models (LLMs) down to 4-bit floating-point values, in a post-training manner.""",2023-10-25T17:59:32Z
Can GPT models Follow Human Summarization Guidelines? Evaluating ChatGPT and GPT-4 for Dialogue Summarization,Yes.,5.,"""Our findings indicate that GPT models often produce lengthy summaries and deviate from human summarization guidelines."" and ""The results reveal that GPT models exhibit unique stylistic tendencies in their summaries."" and ""While BERTScores did not dramatically decrease for GPT outputs suggesting semantic similarity to human references and specialised pre-trained models, ROUGE scores reveal grammatical and lexical disparities between GPT-generated and human-written summaries",2023-10-25T17:39:07Z
Exploring OCR Capabilities of GPT-4V(ision) : A Quantitative and In-depth Evaluation,Yes.,5.,"""The evaluation reveals that GPT-4V performs well in recognizing and understanding Latin contents, but struggles with multilingual scenarios and complex tasks. Specifically, it showed limitations when dealing with non-Latin languages and complex tasks such as handwriting mathematical expression recognition, table structure recognition, and end-to-end semantic entity recognition and pair extraction from document image.""",2023-10-25T17:38:55Z
Detecting Pretraining Data from Large Language Models,Yes.,4.,"""the data used to train them is rarely disclosed"" and ""it includes potentially problematic text such as copyrighted materials, personally identifiable information, and test data for widely reported reference benchmarks.""",2023-10-25T17:21:23Z
SuperHF: Supervised Iterative Learning from Human Feedback,Yes.,5.,"""While large language models demonstrate remarkable capabilities, they often present challenges in terms of safety, alignment with human values, and stability during training.""",2023-10-25T16:52:00Z
HI-TOM: A Benchmark for Evaluating Higher-Order Theory of Mind Reasoning in Large Language Models,Yes.,5.,"""Our experimental evaluation using various Large Language Models (LLMs) indicates a decline in performance on higher-order ToM tasks, demonstrating the limitations of current LLMs. We conduct a thorough analysis of different failure cases of LLMs, and share our thoughts on the implications of our findings on the future of NLP.""",2023-10-25T16:41:15Z
Exploring Large Language Models for Code Explanation,Yes.,1.,"""This study specifically delves into the task of generating natural-language summaries for code snippets, using various LLMs.""",2023-10-25T14:38:40Z
Tailoring Personality Traits in Large Language Models via Unsupervisedly-Built Personalized Lexicons,Yes.,3.,"""Previous methods either relied on fine-tuning LLMs on specific corpora or necessitated manually crafted prompts to elicit specific personalities from LLMs. However, the former approach is inefficient and costly, while the latter cannot precisely manipulate personality traits at a fine-grained level",2023-10-25T12:16:33Z
"R$^3$ Prompting: Review, Rephrase and Resolve for Chain-of-Thought Reasoning in Large Language Models under Noisy Context",Yes.,4.,"""the dilemma for LLMs to produce inaccurate results under the noisy context has not been fully investigated.""",2023-10-25T10:34:02Z
An Early Evaluation of GPT-4V(ision),Yes.,5.,"""Our experimental results reveal the ability and limitations of GPT-4V"" and ""GPT-4V exhibits impressive performance on English visual-centric benchmarks but fails to recognize simple Chinese texts in the images; (2) GPT-4V shows inconsistent refusal behavior when answering questions related to sensitive traits such as gender, race, and age; (3) GPT-4V obtains worse results",2023-10-25T10:33:17Z
Improving Diversity of Demographic Representation in Large Language Models via Collective-Critiques and Self-Voting,Yes.,4.,"""A crucial challenge for generative large language models (LLMs) is diversity",2023-10-25T10:17:17Z
OccuQuest: Mitigating Occupational Bias for Inclusive Large Language Models,Yes.,4.,"""existing instruction-tuning datasets suffer from occupational bias",2023-10-25T10:06:17Z
CLEX: Continuous Length Extrapolation for Large Language Models,,,,2023-10-25T08:13:02Z
Graph Agent: Explicit Reasoning Agent for Graphs,Yes.,1.,"""In this paper, we introduce the Graph Agent (GA), an intelligent agent methodology of leveraging large language models (LLMs), inductive-deductive reasoning modules, and long-term memory for knowledge graph reasoning tasks.""",2023-10-25T07:20:16Z
Multiple Key-value Strategy in Recommendation Systems Incorporating Large Language Model,Yes.,3.,"""Since we adopt multiple key-value strategies, LLM is hard to learn well among these keys.""",2023-10-25T06:49:19Z
"Evaluating, Understanding, and Improving Constrained Text Generation for Large Language Models",Yes.,3.,"""However, integrating intricate constraints into neural text generation, due to LLMs' opacity, remains challenging."" and ""Results illuminate LLMs' capacity and deficiency to incorporate constraints.""",2023-10-25T03:58:49Z
Enhancing Large Language Models for Secure Code Generation: A Dataset-driven Study on Vulnerability Mitigation,Yes.,5.,"""Our experimental results reveal that existing models often overlook security concerns during code generation, leading to the generation of vulnerable code. To address this, we propose effective approaches to mitigate the security vulnerabilities and enhance the overall robustness of code generated by LLMs. Moreover, our study identifies",2023-10-25T00:32:56Z
ConDefects: A New Dataset to Address the Data Leakage Concern for LLM-based Fault Localization and Program Repair,Yes.,2.,"""The code in existing widely-adopted benchmarks for these tasks was written before the bloom of LLMs and may be included in the training data of existing popular LLMs, thereby suffering from the threat of data leakage, leading to misleadingly optimistic performance metrics.""",2023-10-25T00:06:02Z
Knowledge Editing for Large Language Models: A Survey,Yes.,4.,"""Nevertheless, one major drawback of LLMs is their substantial computational cost for pre-training due to their unprecedented amounts of parameters. The disadvantage is exacerbated when new knowledge frequently needs to be introduced into the pre-trained model.""",2023-10-24T22:18:13Z
Clinfo.ai: An Open-Source Retrieval-Augmented Large Language Model System for Answering Medical Questions using Scientific Literature,Yes.,2.,"""While several closed-source summarization tools based on large language models (LLMs) now exist, rigorous and systematic evaluations of their outputs are lacking. Furthermore, there is a paucity of high-quality datasets and appropriate benchmark tasks with which to evaluate these tools",2023-10-24T19:43:39Z
Can You Follow Me? Testing Situational Understanding in ChatGPT,Yes.,5.,"""Previous works have identified certain SU limitations in non-chatbot Large Language models (LLMs),"" and ""despite the fundamental simplicity of the task, the model's performance reflects an inability to retain correct environment states across time,"" and ""performance degradation is largely because ChatGPT has non-persistent in-context memory (although it can access the full dialogue history) and it is susceptible to halluc",2023-10-24T19:22:01Z
Locally Differentially Private Document Generation Using Zero Shot Prompting,Yes.,2.,"""Numerous studies have highlighted the privacy risks associated with pretrained large language models.""",2023-10-24T18:25:13Z
Ignore This Title and HackAPrompt: Exposing Systemic Vulnerabilities of LLMs through a Global Scale Prompt Hacking Competition,Yes.,5.,"""These deployments are vulnerable to prompt injection and jailbreaking (collectively, prompt hacking), in which models are manipulated to ignore their original instructions and follow potentially malicious ones.""",2023-10-24T18:18:11Z
MuSR: Testing the Limits of Chain-of-thought with Multistep Soft Reasoning,Yes.,5.,"""While large language models (LLMs) equipped with techniques like chain-of-thought prompting have demonstrated impressive capabilities, they still fall short in their ability to reason robustly in complex settings.""",2023-10-24T17:59:20Z
What's Left? Concept Grounding with Logic-Enhanced Foundation Models,Yes.,3.,"""However, they operate in limited domains, such as 2D images, not fully exploiting the generalization of language",2023-10-24T17:50:20Z
Towards Perceiving Small Visual Details in Zero-shot Visual Question Answering with Multimodal LLMs,Yes.,5.,"""it is important to investigate their limitations in dealing with different image and question properties."" and ""we show that their zero-shot accuracy in answering visual questions is very sensitive to the size of the visual subject of the question, declining up to 46% with size.""",2023-10-24T17:48:04Z
Mixture of Tokens: Efficient LLMs through Cross-Example Aggregation,Yes.,2.,"""their application carries notable drawbacks"" and ""The operation of matching experts and tokens is discrete, which makes MoE models prone to issues like training instability and uneven expert utilization.""",2023-10-24T16:03:57Z
NoteChat: A Dataset of Synthetic Doctor-Patient Conversations Conditioned on Clinical Notes,Yes.,1.,"""We introduce NoteChat, a novel cooperative multi-agent framework leveraging Large Language Models (LLMs) to generate patient-physician dialogues.""",2023-10-24T15:59:43Z
Representation Learning with Large Language Models for Recommendation,Yes.,3.,"""challenges such as scalability issues, limitations in text-only reliance, and prompt input constraints need to be addressed for effective implementation in practical recommender systems.""",2023-10-24T15:51:13Z
This is not a Dataset: A Large Negation Benchmark to Challenge Large Language Models,Yes.,5.,"""Although large language models (LLMs) have apparently acquired a certain level of grammatical knowledge and the ability to make generalizations, they fail to interpret negation, a crucial step in Natural Language Processing"" and ""Our findings show that, while LLMs are proficient at classifying affirmative sentences, they struggle with negative sentences and lack a deep understanding of negation, often relying on",2023-10-24T15:38:21Z
E-Sparse: Boosting the Large Language Model Inference through Entropy-based N:M Sparsity,Yes.,3.,"""Traditional pruning methods are known to be challenging to work in Large Language Models (LLMs) for Generative AI because of their unaffordable training process and large computational demands.""",2023-10-24T15:27:15Z
BianQue: Balancing the Questioning and Suggestion Ability of Health LLMs with Multi-turn Health Conversations Polished by ChatGPT,Yes.,5.,"""However, the limited information provided by users during single turn results in inadequate personalization and targeting of the generated suggestions, which requires users to independently select the useful part. It is mainly caused by the missing ability to engage in multi-turn questioning.""",2023-10-24T14:57:34Z
SoK: Memorization in General-Purpose Large Language Models,Yes.,5.,"""This is often desirable since it is necessary for performing tasks such as question answering, and therefore an important part of learning, but also brings a whole array of issues, from privacy and security to copyright and beyond.""",2023-10-24T14:25:53Z
Self-Guard: Empower the LLM to Safeguard Itself,Yes.,5.,"""The jailbreak attack can bypass the safety measures of a Large Language Model (LLM), generating harmful content... safety training has constraints in its ability to adapt to new attack types and often leads to a drop in model performance. Safeguards have proven to be of limited help.""",2023-10-24T14:08:26Z
Unnatural language processing: How do language models handle machine-generated prompts?,Yes.,5.,"""We use machine-generated prompts to probe how models respond to input that is not composed of natural language expressions."" and ""Even when producing a similar output, machine-generated and human prompts trigger different response patterns through the network processing pathways, including different perplexities, different attention and output entropy distributions, and different unit activation profiles.""",2023-10-24T13:32:20Z
Generative Language Models Exhibit Social Identity Biases,Yes.,4.,"""The surge in popularity of large language models has given rise to concerns about biases that these models could learn from humans."" and ""Our findings suggest that modern language models exhibit fundamental social identity biases and that such biases can be mitigated by curating training data.""",2023-10-24T13:17:40Z
Improving generalization in large language models by learning prefix subspaces,Yes.,3.,"""Their considerable number of parameters makes it difficult to train several models jointly, and second, their deterministic parameter initialization schemes make them unfit for the subspace method as originally proposed.""",2023-10-24T12:44:09Z
Guiding LLM to Fool Itself: Automatically Manipulating Machine Reading Comprehension Shortcut Triggers,Yes.,5.,"""the use of shortcuts, mechanisms triggered by features spuriously correlated to the true label, has emerged as a potential threat to their reliability"" and ""Our findings highlight inherent vulnerabilities of LLMs to shortcut manipulations.""",2023-10-24T12:37:06Z
Integrating Language Models into Direct Speech Translation: An Inference-Time Solution to Control Gender Inflection,Yes.,3.,"""The existing solutions to do so, though effective, are hardly feasible in practice as they involve dedicated model re-training on gender-labeled ST data.""",2023-10-24T11:55:16Z
Large Language Models are Temporal and Causal Reasoners for Video Question Answering,Yes.,3.,"""such priors often cause suboptimal results on VideoQA by leading the model to over-rely on questions, $\textit{i.e.}$, $\textit{linguistic bias}$, while ignoring visual content. This is also known as ‘ungrounded guesses’ or ‘hallucinations’.""",2023-10-24T11:44:39Z
Failures Pave the Way: Enhancing Large Language Models through Tuning-free Rule Accumulation,Yes.,5.,"""However, due to their inability to capture relationships among samples, these frozen LLMs inevitably keep repeating similar mistakes.""",2023-10-24T11:40:34Z
Prevalence and prevention of large language model use in crowd work,Yes.,4.,"""LLM use yields high-quality but homogeneous responses, which may harm research concerned with human (rather than model) behavior and degrade future models trained with crowdsourced data"" and ""preventing LLM use may be at odds with obtaining high-quality responses; e.g., when requesting workers not to use L",2023-10-24T09:52:09Z
A Survey on Detection of LLMs-Generated Content,Yes.,2.,"""We aim to provide a detailed overview of existing detection strategies and benchmarks, scrutinizing their differences and identifying key challenges and prospects in the field, advocating for more adaptable and robust models to enhance detection accuracy.""",2023-10-24T09:10:26Z
TCRA-LLM: Token Compression Retrieval Augmented Large Language Model for Inference Cost Reduction,Yes.,3.,"""One problem of deploying commercial retrieval-augmented LLMs is the cost due to the additionally retrieved context that largely increases the input token size of the LLMs.""",2023-10-24T06:56:38Z
SteloCoder: a Decoder-Only LLM for Multi-Language to Python Code Translation,Yes.,2.,"""However, there is still a need for improvement in code translation functionality with efficient training techniques.""",2023-10-24T06:04:28Z
KITAB: Evaluating LLMs on Constraint Satisfaction for Information Retrieval,Yes.,5.,"""Motivated by rising concerns around factual incorrectness and hallucinations of LLMs,"" and ""Results show that in the absence of context, models exhibit severe limitations as measured by irrelevant information, factual errors, and incompleteness, many of which exacerbate as information popularity decreases.""",2023-10-24T04:40:38Z
The Janus Interface: How Fine-Tuning in Large Language Models Amplifies the Privacy Risks,Yes.,5.,"""security and privacy challenges also emerged. Foremost among these is the potential inadvertent accrual of Personal Identifiable Information (PII) during web-based data acquisition, posing risks of unintended PII disclosure,"" and ""Our findings indicate that, with a trivial fine-tuning outlay, LLMs such as GPT-3.5 can transition from being impermeable to PII",2023-10-24T02:48:19Z
FANToM: A Benchmark for Stress-testing Machine Theory of Mind in Interactions,Yes.,5.,"""We show that FANToM is challenging for state-of-the-art LLMs, which perform significantly worse than humans even with chain-of-thought reasoning or fine-tuning.""",2023-10-24T00:24:11Z
GPT-4 as an Effective Zero-Shot Evaluator for Scientific Figure Captions,Yes.,1.,"""This paper investigates using large language models (LLMs) as a cost-effective, reference-free method for evaluating figure captions.""",2023-10-23T23:24:57Z
DoGE: Domain Reweighting with Generalization Estimation,Yes.,3.,"""Despite its importance, recent LLMs still rely on heuristics and trial and error to increase or reduce the influence of data-domains.""",2023-10-23T22:51:58Z
Irreducible Curriculum for Language Model Pretraining,Yes.,3.,"""Automatic data selection and curriculum design for training large language models is challenging,"" and ""It is difficult to apply traditional datapoint selection methods on large language models",2023-10-23T22:41:33Z
EpiK-Eval: Evaluation for Language Models as Epistemic Models,Yes.,5.,"""Evaluations across various LLMs reveal significant weaknesses in this domain.""",2023-10-23T21:15:54Z
"Why LLMs Hallucinate, and How to Get (Evidential) Closure: Perceptual, Intensional, and Extensional Learning for Faithful Natural Language Generation",Yes.,5.,"""We show that LLMs hallucinate because their output is not constrained to be synonymous with claims for which they have evidence",2023-10-23T20:35:52Z
Moral Foundations of Large Language Models,Yes.,4.,"""they may reflect the biases that are present in such corpora"" and ""illustrate the potential risks and unintended consequences of LLMs assuming a particular moral stance.""",2023-10-23T20:05:37Z
Towards Possibilities & Impossibilities of AI-generated Text Detection: A Survey,,,,2023-10-23T18:11:32Z
Verb Conjugation in Transformers Is Determined by Linear Encodings of Subject Number,Yes.,1.,"""Deep architectures such as Transformers are sometimes criticized for having uninterpretable 'black-box' representations.""",2023-10-23T17:53:47Z
"S3Eval: A Synthetic, Scalable, Systematic Evaluation Suite for Large Language Models",Yes.,5.,"""it becomes more challenging to evaluate whether they have acquired certain capabilities, since the length of text (e.g., 200K tokens) they can process far exceeds what humans can reliably assess in a reasonable duration."" and ""experimental results have shown that it poses significant challenges for all existing LLMs.""",2023-10-23T17:52:06Z
Causal Inference Using LLM-Guided Discovery,Yes.,3.,"""Acknowledging LLMs' limitations, we also study possible techniques to integrate LLMs with established causal discovery algorithms, including constraint-based and score-based methods, to enhance their performance.""",2023-10-23T17:23:56Z
Federated Learning of Large Language Models with Parameter-Efficient Prompt Tuning and Adaptive Optimization,Yes.,3.,"""the training process of Large Language Models (LLMs) generally incurs the update of significant parameters, which limits the applicability of FL techniques to tackle the LLMs in real scenarios."" and ""the decentralized data is generally non-Independent and Identically Distributed (non-IID), which",2023-10-23T16:37:59Z
Did the Neurons Read your Book? Document-level Membership Inference for Large Language Models,Yes.,3.,"""questions are starting to be raised about the dataset(s) they learned from. These questions range from potential bias or misinformation LLMs could retain from their training data to questions of copyright and fair use of human-generated text.""",2023-10-23T15:00:46Z
Towards LLM-driven Dialogue State Tracking,Yes.,5.,"""Despite its impressive performance, ChatGPT has significant limitations including its closed-source nature, request restrictions, raising data privacy concerns, and lacking local deployment capabilities.""",2023-10-23T14:15:28Z
Assessing Step-by-Step Reasoning against Lexical Negation: A Case Study on Syllogism,Yes.,5.,"""We observed that dozens of modern LLMs were not robust against lexical negation (e.g., plausible ->implausible) when performing CoT-style reasoning, and the results highlight unique limitations in each LLM family.""",2023-10-23T12:40:41Z
Contextual Refinement of Translations: Large Language Models for Sentence and Document-Level Post-Editing,Yes.,3.,"""Surprisingly, our initial experiments find that fine-tuning for translation purposes even led to performance degradation.""",2023-10-23T12:22:15Z
ALCUNA: Large Language Models Meet New Knowledge,Yes.,5.,"""We benchmark several LLMs, reveals that their performance in face of new knowledge is not satisfactory, particularly in reasoning between new and internal knowledge.""",2023-10-23T11:40:05Z
Analyzing Multilingual Competency of LLMs in Multi-Turn Instruction Following: A Case Study of Arabic,Yes.,2.,"""there is a lack of comprehensive evaluation of their abilities in responding to multi-turn instructions in less-commonly tested languages like Arabic.""",2023-10-23T11:40:04Z
Cross-lingual Prompting: Improving Zero-shot Chain-of-Thought Reasoning across Languages,Yes.,2.,"""Despite the success of zero-shot CoT, the existing zero-shot prompting techniques remain limited to a single language, making it challenging to generalize to other languages and hindering global development.""",2023-10-23T10:56:03Z
Evaluating the Knowledge Base Completion Potential of GPT,Yes.,5.,"""We find that, despite their size and capabilities, models like GPT-3, ChatGPT and GPT-4 do not achieve fully convincing results on this task.""",2023-10-23T10:15:13Z
"A Survey on LLM-generated Text Detection: Necessity, Methods, and Future Directions",Yes.,4.,"""We also delve into prevalent datasets, elucidating their limitations and developmental requirements. Furthermore, we analyze various LLM-generated text detection paradigms, shedding light on challenges like out-of-distribution problems, potential attacks, and data ambiguity.""",2023-10-23T09:01:13Z
Establishing Vocabulary Tests as a Benchmark for Evaluating Large Language Models,Yes.,4.,"""We evaluate seven LLMs using two vocabulary test formats across two languages and uncover surprising gaps in their lexical knowledge.""",2023-10-23T08:45:12Z
Reasoning about Ambiguous Definite Descriptions,Yes.,3.,"""But no resources exist to evaluate how well Large Language Models can use explicit reasoning to resolve ambiguity in language."" and ""We find this to be a challenging task for recent LLMs.""",2023-10-23T07:52:38Z
