Title,Talks about LLMs,Rate,Evidence,Published
LLM-SQL-Solver: Can LLMs Determine SQL Equivalence?,Yes.,3.,"""Our experiments demonstrate using our techniques, LLMs is a promising tool to help data engineers in writing semantically equivalent SQL queries, however challenges still persist, and is a better metric for evaluating SQL generation than the popular execution accuracy.""",2023-12-16T05:01:23Z
KGLens: A Parameterized Knowledge Graph Solution to Assess What an LLM Does and Doesn't Know,Yes.,3.,"""Measuring the alignment between a Knowledge Graph (KG) and Large Language Models (LLMs) is an effective method to assess the factualness and identify the knowledge blind spots of LLMs.""",2023-12-15T23:34:05Z
Student as an Inherent Denoiser of Noisy Teacher,Yes.,3.,"""pseudo labels generated by teacher models are usually noisy and may influence KD performance.""",2023-12-15T20:21:45Z
Challenges with unsupervised LLM knowledge discovery,Yes.,5.,"""We show that existing unsupervised methods on large language model (LLM) activations do not discover knowledge -- instead they seem to discover whatever feature of the activations is most prominent.""",2023-12-15T18:49:43Z
LoRAMoE: Alleviate World Knowledge Forgetting in Large Language Models via MoE-Style Plugin,Yes.,5.,"""However, we find that large-scale increases in instruction data can damage the world knowledge previously stored in LLMs.""",2023-12-15T17:45:06Z
Red AI? Inconsistent Responses from GPT3.5 Models on Political Issues in the US and China,Yes.,4.,"""The rising popularity of ChatGPT and other AI-powered large language models (LLMs) has led to increasing studies highlighting their susceptibility to mistakes and biases."" and ""This disparity may stem from Chinese state censorship and US-China geopolitical tensions, which influence the training corpora of GPT bilingual models.""",2023-12-15T16:25:56Z
ProCoT: Stimulating Critical Thinking and Writing of Students through Engagement with Large Language Models (LLMs),Yes.,3.,"""These LLMs are also known for hallucinations (i.e. fake facts)"" and ""ProCoT can prevent cheating because of clear limitations in existing LLMs.""",2023-12-15T14:01:46Z
Taxonomy-based CheckList for Large Language Model Evaluation,Yes.,4.,"""the internal stereotypical representation may affect the fairness of the outputs,"" ""we present a checklist-style task that aims to probe and quantify LMs' unethical behaviors through question-answering (QA),"" and ""Our results indicate that transformer-based QA model's biased tendency positively correlates with its consistency, whereas LLM shows the opposite relation.""",2023-12-15T12:58:07Z
Prompting Large Language Models for Topic Modeling,Yes.,3.,"""existing models have certain limitations, particularly when dealing with short text datasets that lack co-occurring words. Moreover, these models often neglect sentence-level semantics, focusing primarily on token-level semantics.""",2023-12-15T11:15:05Z
Binary Code Summarization: Benchmarking ChatGPT/GPT-4 and Other Large Language Models,Yes.,3.,"""Our findings highlight both the transformative potential of LLMs in this field and the challenges yet to be overcome.""",2023-12-15T08:32:28Z
Extending Context Window of Large Language Models via Semantic Compression,Yes.,5.,"""Transformer-based Large Language Models (LLMs) often impose limitations on the length of the text input to ensure the generation of fluent and relevant responses. This constraint restricts their applicability in scenarios involving long texts.""",2023-12-15T07:04:33Z
Privacy-Aware Document Visual Question Answering,Yes.,3.,"""We highlight privacy issues in state of the art multi-modal LLM models used for DocVQA, and explore possible solutions.""",2023-12-15T06:30:55Z
Marathon: A Race Through the Realm of Long Context with Large Language Models,Yes.,5.,"""the existing long context benchmarks are no longer sufficient for evaluating the long context understanding and reasoning capability of large language models.""",2023-12-15T05:30:14Z
No-Skim: Towards Efficiency Robustness Evaluation on Skimming-based Language Models,Yes.,5.,"""our work for the first time reveals the acceleration may be vulnerable to Denial-of-Service (DoS) attacks"" and ""evaluate the vulnerability of the skimming acceleration in various LLM architectures.""",2023-12-15T02:42:05Z
CERN for AGI: A Theoretical Framework for Autonomous Simulation-Based Artificial Intelligence Testing and Alignment,Yes.,3.,"""Due to the rapid development and wide application of LLMs, challenges such as ethical alignment, controllability, and predictability of these models have become important research topics.""",2023-12-14T23:48:51Z
Auto MC-Reward: Automated Dense Reward Design with Large Language Models for Minecraft,Yes.,1.,"""leverages Large Language Models (LLMs) to automatically design dense reward functions, thereby enhancing the learning efficiency.""",2023-12-14T18:58:12Z
Measurement in the Age of LLMs: An Application to Ideological Scaling,Yes.,1.,"""This paper explores the use of large language models (LLMs) to flexibly navigate the conceptual clutter inherent to social scientific measurement tasks.""",2023-12-14T18:34:06Z
Towards Verifiable Text Generation with Evolving Memory and Self-Reflection,Yes.,5.,"""Despite the remarkable ability of large language models (LLMs) in language comprehension and generation, they often suffer from producing factually incorrect information, also known as hallucination.""",2023-12-14T16:10:56Z
Modeling Complex Mathematical Reasoning via Large Language Model based MathAgent,Yes.,5.,"""Large language models (LLMs) face challenges in solving complex mathematical problems that require comprehensive capacities to parse the statements, associate domain knowledge, perform compound logical reasoning, and integrate the intermediate rationales. Tackling all these problems once could be arduous for LLMs, thus leading to confusion in generation.""",2023-12-14T13:33:50Z
CogAgent: A Visual Language Model for GUI Agents,Yes.,3.,"""Large language models (LLMs) such as ChatGPT can assist people in tasks like writing emails, but struggle to understand and interact with GUIs, thus limiting their potential to increase automation levels.""",2023-12-14T13:20:57Z
Evaluating Large Language Models for Health-related Queries with Presuppositions,Yes.,5.,"""Given the moderate factual accuracy, and the inability of models to consistently correct false assumptions, our work calls for a careful assessment of current LLMs for use in high-stakes scenarios.""",2023-12-14T10:35:13Z
Future-proofing geotechnics workflows: accelerating problem-solving with large language models,Yes.,3.,"""It also addresses the challenges in implementing LLMs, particularly in achieving high precision and accuracy in specialized tasks, and underscores the need for expert oversight.""",2023-12-14T05:17:27Z
ChatSOS: LLM-based knowledge Q&A system for safety engineering,Yes.,4.,"""Despite these advancements, LLMs face constraints in processing specialized tasks, attributed to factors such as corpus size, input processing limitations, and privacy concerns.""",2023-12-14T03:25:23Z
Zebra: Extending Context Window with Layerwise Grouped Local-Global Attention,Yes.,3.,"""Recognizing the inherent challenges in extending the context window for LLMs, primarily built on Transformer architecture, we propose a new model architecture, referred to as Zebra.""",2023-12-14T02:45:31Z
Identifying Planetary Names in Astronomy Papers: A Multi-Step Approach,Yes.,1.,"""inference with a locally installed large language model (LLM) to reliably identify planetary names despite these challenges.""",2023-12-14T00:50:14Z
Distributed Inference and Fine-tuning of Large Language Models Over The Internet,Yes.,3.,"""However, using these 50B+ models requires high-end hardware, making them inaccessible to most researchers.""",2023-12-13T18:52:49Z
Distributional Preference Learning: Understanding and Accounting for Hidden Context in RLHF,Yes.,4.,"""Experimental results indicate that applying DPL to RLHF for LLM chatbots identifies hidden context in the data and significantly reduces subsequent jailbreak vulnerability.""",2023-12-13T18:51:34Z
Efficient Toxic Content Detection by Bootstrapping and Distilling Large Language Models,Yes.,3.,"""However, efficiently designing prompts for LLMs remains challenging. Moreover, the high run-time cost of LLMs may hinder their deployments in production.""",2023-12-13T17:22:19Z
Chat-3D v2: Bridging 3D Scene and Large Language Models with Object Identifiers,Yes.,3.,"""However, current models are constrained to addressing object-centric tasks, where each question-answer pair focuses solely on an individual object."" and ""While this solution appears straightforward, it presents two main challenges",2023-12-13T14:27:45Z
Breaking the Silence: the Threats of Using LLMs in Software Engineering,Yes.,5.,"""This paper initiates an open discussion on potential threats to the validity of LLM-based research including issues such as closed-source models, possible data leakage between LLM training data and research evaluation, and the reproducibility of LLM-based findings.""",2023-12-13T11:02:19Z
CoRTEx: Contrastive Learning for Representing Terms via Explanations with Applications on Constructing Biomedical Knowledge Graphs,Yes.,1.,"""we leverage the world knowledge from Large Language Models (LLMs) and propose Contrastive Learning for Representing Terms via Explanations (CoRTEx) to enhance term representation and significantly improves term clustering.""",2023-12-13T10:29:34Z
Modality Plug-and-Play: Elastic Modality Adaptation in Multimodal LLMs for Embodied AI,Yes.,3.,"""the growing diversity of input data modalities prevents incorporating all modalities into LLMs, especially when LLMs are deployed on resource-constrained edge devices for embodied AI applications"" and ""existing work adopts fixed connections between encoders and the LLM's input layer, leading to high training cost at runtime and ineffective cross-modal interaction.""",2023-12-13T04:08:59Z
Large Language Model Enhanced Multi-Agent Systems for 6G Communications,Yes.,4.,"""directly applying native LLMs in 6G encounters various challenges, such as a lack of private communication data and knowledge, limited logical reasoning, evaluation, and refinement abilities.""",2023-12-13T02:35:57Z
"Tell, don't show: Declarative facts influence how LLMs generalize",Yes.,3.,"""Nevertheless, the effect of declarative statements on model likelihoods is small in absolute terms and increases surprisingly little with model size (i.e. from 330 million to 175 billion parameters).""",2023-12-12T22:47:42Z
Can LLM find the green circle? Investigation and Human-guided tool manipulation for compositional generalization,Yes.,3.,"""We find that they struggle with complex compositional questions due to cumulative errors in long reasoning steps and intricate logic required for tool-making.""",2023-12-12T22:11:17Z
Large language models in healthcare and medical domain: A review,Yes.,4.,"""Finally, we summarize the prominent challenges and constraints faced by large language models in the healthcare sector, offering a holistic perspective on their potential benefits and shortcomings.""",2023-12-12T20:54:51Z
LLM in a flash: Efficient Large Language Model Inference with Limited Memory,Yes.,3.,"""However, their substantial computational and memory requirements present challenges, especially for devices with limited DRAM capacity.""",2023-12-12T18:57:08Z
Comparable Demonstrations are Important in In-Context Learning: A Novel Perspective on Demonstration Selection,Yes.,4.,"""Despite the great success of ICL, the limitation of the demonstration number may lead to demonstration bias, i.e. the input-label mapping induced by LLMs misunderstands the task's essence."" and ""we find that (1) demonstration bias does exist in LLMs, and CDs can significantly reduce such bias.""",2023-12-12T18:05:46Z
FairSISA: Ensemble Post-Processing to Improve Fairness of Unlearning in LLMs,Yes.,4.,"""Training large language models (LLMs) is a costly endeavour in terms of time and computational resources,"" and ""We evaluate the performance-fairness trade-off for SISA, and empirically demonstrate that SISA can indeed reduce fairness in LLMs.""",2023-12-12T16:44:47Z
ICL Markup: Structuring In-Context Learning using Soft-Token Tags,,,,2023-12-12T16:25:05Z
On Diversified Preferences of Large Language Model Alignment,Yes.,4.,"""However, in this pluralistic world, human preferences can be diversified due to annotators' different tastes, which hinders the effectiveness of LLM alignment methods."" and ""We find that diversified preference data negatively affect the calibration performance of RMs on human-shared preferences, such as Harmless&Helpful, thereby impairing the alignment performance of LLMs.""",2023-12-12T16:17:15Z
Large Language Models are Clinical Reasoners: Reasoning-Aware Diagnosis Framework with Prompt-Generated Rationales,Yes.,1.,"""Machine reasoning has made great progress in recent years owing to large language models (LLMs).""",2023-12-12T16:14:45Z
A Simple Recipe for Contrastively Pre-training Video-First Encoders Beyond 16 Frames,No.,1.,The abstract does not mention LLMs or their limitations.,2023-12-12T16:10:19Z
Sequential Planning in Large Partially Observable Environments guided by LLMs,Yes.,4.,"""But they still struggle with exploration and get stuck in local optima. Their planning capabilities are limited by the limited reasoning capability of the foundational LLMs on text data.""",2023-12-12T15:36:59Z
Maatphor: Automated Variant Analysis for Prompt Injection Attacks,Yes.,3.,"""Prompt injection has emerged as a serious security threat to large language models (LLMs)."" and ""variants of a prompt injection can be created to evade the LLM's guardrails.""",2023-12-12T14:22:20Z
Multilingual large language models leak human stereotypes across language boundaries,Yes.,5.,"""Previous research has shown that the presence of stereotypes and biases in monolingual large language models can be attributed to the nature of their training data, which is collected from humans and reflects societal biases."" and ""This raises the question",2023-12-12T10:24:17Z
Divide-and-Conquer Attack: Harnessing the Power of LLM to Bypass Safety Filters of Text-to-Image Models,Yes.,1.,"""We design attack helper prompts that effectively guide LLMs to break down an unethical drawing intent into multiple benign descriptions of individual image elements, allowing them to bypass safety filters while still generating unethical images.""",2023-12-12T10:04:43Z
LLMs Perform Poorly at Concept Extraction in Cyber-security Research Literature,Yes.,5.,"""The results suggest that LLMs do not produce good knowledge entities that reflect the cybersecurity context, but our results show some potential for noun extractors.""",2023-12-12T09:39:03Z
Context Matters: Data-Efficient Augmentation of Large Language Models for Scientific Applications,Yes.,5.,"""we explore the challenges inherent to Large Language Models (LLMs) like GPT-4, particularly their propensity for hallucinations, logic mistakes, and incorrect conclusions when tasked with answering complex questions.""",2023-12-12T08:43:20Z
Improving Factual Error Correction by Learning to Inject Factual Errors,,,,2023-12-12T08:02:06Z
Rethinking Compression: Reduced Order Modelling of Latent Features in Large Language Models,Yes.,3.,"""Due to the substantial scale of Large Language Models (LLMs), the direct application of conventional compression methodologies proves impractical. The computational demands associated with even minimal gradient updates present challenges, particularly on consumer-grade hardware.""",2023-12-12T07:56:57Z
HyperRouter: Towards Efficient Training and Inference of Sparse Mixture of Experts,Yes.,3.,"""However, this strategy has two key limitations",2023-12-12T07:40:23Z
Alignment for Honesty,Yes.,5.,"""a pivotal aspect of alignment for honesty involves discerning the limits of an LLM's knowledge, which is far from straightforward. This challenge demands comprehensive solutions in terms of metric development, benchmark creation, and training methodologies.""",2023-12-12T06:10:42Z
Hallucination Augmented Contrastive Learning for Multimodal Large Language Model,Yes.,5.,"""MLLMs still face a fundamental limitation of hallucinations, where they tend to generate erroneous or fabricated information.""",2023-12-12T04:05:15Z
Safety Alignment in NLP Tasks: Weakly Aligned Summarization as an In-Context Attack,Yes.,5.,"""Our study, focusing on safety-sensitive documents obtained through adversarial attacks, reveals significant disparities in the safety alignment of various NLP tasks."" and ""Moreover, the concurrent use of multiple NLP tasks with lesser safety alignment increases the risk of LLMs inadvertently processing harmful content.""",2023-12-12T01:39:29Z
Interactive Planning Using Large Language Models for Partially Observable Robotics Tasks,Yes.,3.,"""However, planning for these tasks in the presence of uncertainties is challenging as it requires \enquote{chain-of-thought} reasoning, aggregating information from the environment, updating state estimates, and generating actions based on the updated state estimates.""",2023-12-11T22:54:44Z
Building Domain-Specific LLMs Faithful To The Islamic Worldview: Mirage or Technical Possibility?,Yes.,4.,"""However, this impressive performance comes with inherent limitations, such as the tendency to perpetuate stereotypical biases or fabricate non-existent facts.""",2023-12-11T18:59:09Z
Large Language Models with Retrieval-Augmented Generation for Zero-Shot Disease Phenotyping,Yes.,3.,"""Large language models (LLMs) offer promise in text understanding but may not efficiently handle real-world clinical documentation.""",2023-12-11T15:45:27Z
MMICT: Boosting Multi-Modal Fine-Tuning with In-Context Examples,Yes.,2.,"""Although In-Context Learning (ICL) brings remarkable performance gains to Large Language Models (LLMs), the improvements remain lower than fine-tuning on downstream tasks.""",2023-12-11T13:11:04Z
Linguistic and Structural Basis of Engineering Design Knowledge,Yes.,2.,"""Existing ontological design theories are less likely to guide the large-language models whose applications are currently limited to ideation and learning purposes.""",2023-12-11T13:03:39Z
Learning Hierarchical Prompt with Structured Linguistic Knowledge for Vision-Language Models,Yes.,3.,"""Preexisting prompt tuning methods exhibit inadequacies in managing this structured knowledge.""",2023-12-11T12:14:06Z
GPTBIAS: A Comprehensive Framework for Evaluating Bias in Large Language Models,,,,2023-12-11T12:02:14Z
KnowGPT: Knowledge Injection for Large Language Models,Yes.,4.,"""However, these models often give inaccurate or incorrect responses when faced with questions requiring domain-specific or professional-specific knowledge not covered in their training corpus.""",2023-12-11T07:56:25Z
Unlocking Anticipatory Text Generation: A Constrained Approach for Large Language Models Decoding,Yes.,5.,"""However, achieving optimal results with a given prompt or instruction can be challenging, especially for billion-sized models. Additionally, undesired behaviors such as toxicity or hallucinations can manifest. While much larger models (e.g., ChatGPT) may demonstrate strength in mitigating these issues, there is still no guarantee of complete prevention.""",2023-12-11T06:35:33Z
GTA: Gated Toxicity Avoidance for LM Performance Preservation,Yes.,3.,"""However, existing CTG methods not only reduce toxicity but also negatively impact several aspects of the language model's generation performance, including topic consistency, grammar, and perplexity.""",2023-12-11T05:04:17Z
Can LLMs Configure Software Tools,Yes.,2.,"""Existing methods, including Bayesian optimization, have limitations regarding initial setup, computational cost, and convergence efficiency."" and ""While our initial insights are promising, they also indicate the need for further in-depth investigations and experiments in this domain.""",2023-12-11T05:03:02Z
User Modeling in the Era of Large Language Models: Current Research and Future Directions,Yes.,3.,"""Finally, it presents remaining challenges and future directions in the LLM-UM research.""",2023-12-11T03:59:36Z
EgoPlan-Bench: Benchmarking Egocentric Embodied Planning with Multimodal Large Language Models,Yes.,3.,"""We evaluate various open-source MLLMs, revealing that these models have not yet evolved into embodied planning generalists (even GPT-4V).""",2023-12-11T03:35:58Z
METAL: Metamorphic Testing Framework for Analyzing Large-Language Model Qualities,Yes.,4.,"""However, their black-boxed and probabilistic characteristics can lead to potential risks in the quality of outputs in diverse LLM applications."" and ""existing studies have limited their coverage of QAs and tasks in LLMs and are difficult to extend.""",2023-12-11T01:29:19Z
Large Language Models on Lexical Semantic Change Detection: An Evaluation,Yes.,1.,"""Despite the comprehensive coverage of various natural language processing domains by LLMs, there is a notable scarcity of literature concerning their application in this specific realm.""",2023-12-10T21:26:35Z
Fine-Tuning or Retrieval? Comparing Knowledge Injection in LLMs,Yes.,5.,"""However, this knowledge is inherently limited, relying heavily on the characteristics of the training data."" and ""we find that LLMs struggle to learn new factual information through unsupervised fine-tuning, and that exposing them to numerous variations of the same fact during training could alleviate this problem.""",2023-12-10T16:52:00Z
Mutual Enhancement of Large and Small Language Models with Cross-Silo Knowledge Transfer,,,,2023-12-10T09:52:32Z
ASVD: Activation-aware Singular Value Decomposition for Compressing Large Language Models,Yes.,3.,"""We delve into the challenges of LLM compression, notably their dependency on extensive training data and computational resources.""",2023-12-10T08:41:24Z
Large Multimodal Model Compression via Efficient Pruning and Distillation at AntGroup,Yes.,4.,"""However, the deployment of such sizable models introduces challenges, particularly in increased latency and carbon emissions, which are antithetical to the ideals of Green AI.""",2023-12-10T06:57:48Z
Context Tuning for Retrieval Augmented Generation,Yes.,3.,"""RAG's tool retrieval step requires all the required information to be explicitly present in the query. This is a limitation, as semantic search, the widely adopted tool retrieval method, can fail when the query is incomplete or lacks context.""",2023-12-09T23:33:16Z
Understanding the Effect of Model Compression on Social Bias in Large Language Models,Yes.,4.,"""Large Language Models (LLMs) trained with self-supervision on vast corpora of web text fit to the social biases of that text. Without intervention, these social biases persist in the model's predictions in downstream tasks, leading to representational harm."" and ""We perform a carefully controlled study of the",2023-12-09T20:04:20Z
Two Directions for Clinical Data Generation with Large Language Models: Data-to-Label and Label-to-Data,Yes.,1.,"""Large language models (LLMs) can generate natural language texts for various domains and tasks, but their potential for clinical text mining, a domain with scarce, sensitive, and imbalanced medical data, is underexplored.""",2023-12-09T19:35:40Z
PILLOW: Enhancing Efficient Instruction Fine-tuning via Prompt Matching,Yes.,2.,"""Instruction fine-tuning has conventionally been employed to adapt Large Language Models (LLMs) to a variety of tasks. Nonetheless, this technique often necessitates substantial computational resources, making it impractical for deployment by individuals or small-scale entities.""",2023-12-09T17:38:39Z
Sim-GPT: Text Similarity via GPT Annotated Data,Yes.,1.,"""Sim-GPT framework utilizes LLMs to provide a substantial amount of reliable annotated data filling the gap of the lack of training signals for STS.""",2023-12-09T16:10:23Z
Enhancing Medical Specialty Assignment to Patients using NLP Techniques,,,,2023-12-09T14:13:45Z
ESPN: Memory-Efficient Multi-Vector Information Retrieval,Yes.,3.,"""However, these models significantly amplify memory and storage requirements for retrieval indices by an order of magnitude. This escalation in index size renders the scalability of multi-vector IR models progressively challenging due to their substantial memory demands.""",2023-12-09T00:19:42Z
PaperQA: Retrieval-Augmented Generative Agent for Scientific Research,Yes.,5.,"""Large Language Models (LLMs) generalize well across language tasks, but suffer from hallucinations and uninterpretability, making it difficult to assess their accuracy without ground-truth.""",2023-12-08T18:50:20Z
"Language Models, Agent Models, and World Models: The LAW for Machine Reasoning and Planning",Yes.,5.,"""Despite their tremendous success in many applications, large language models often fall short of consistent reasoning and planning in various (language, embodied, and social) scenarios, due to inherent limitations in their inference, learning, and modeling capabilities.""",2023-12-08T18:25:22Z
DeltaZip: Multi-Tenant Language Model Serving via Delta Compression,Yes.,2.,"""serving many different fine-tuned LLMs concurrently for users in multi-tenant environments is challenging.""",2023-12-08T18:07:05Z
HALO: An Ontology for Representing and Categorizing Hallucinations in Large Language Models,Yes.,5.,"""However, there is also a growing awareness that the models can be prone to problems such as making information up or `hallucinations', and faulty reasoning on seemingly simple problems.""",2023-12-08T17:57:20Z
DelucionQA: Detecting Hallucinations in Domain-specific Question Answering,Yes.,5.,"""Hallucination is a well-known phenomenon in text generated by large language models (LLMs). The existence of hallucinatory responses is found in almost all application scenarios e.g., summarization, question-answering (QA) etc. For applications requiring high reliability (e.g., customer-facing",2023-12-08T17:41:06Z
Assessing LLMs for Moral Value Pluralism,Yes.,4.,"""the fields of AI current lacks methods to quantitatively assess and potentially alter the moral values inherent in the output of large language models (LLMs)"" and ""we find that LLMs exhibit several Western-centric value biases; they overestimate how conservative people in non-Western countries are, they are less accurate in representing gender for non-Western countries, and portray older populations as having",2023-12-08T16:18:15Z
TypeFly: Flying Drones with Large Language Model,Yes.,5.,"""However, powerful LLMs and their vision counterparts are limited in three important ways. First, they are only available as cloud-based services. Sending images to the cloud raises privacy concerns. Second, they are expensive, costing proportionally to the request size. Finally, without expensive fine-tuning, existing LLMs",2023-12-08T15:57:18Z
LLM Interactive Optimization of Open Source Python Libraries -- Case Studies and Generalization,Yes.,3.,"""However, this is only the case in interactive use, with a human expert in the loop.""",2023-12-08T13:52:57Z
SparQ Attention: Bandwidth-Efficient LLM Inference,Yes.,3.,"""The computational difficulties of large language model (LLM) inference remain a significant obstacle to their widespread deployment.""",2023-12-08T11:47:35Z
Retrieval-based Video Language Model for Efficient Long Video Question Answering,Yes.,5.,"""However, employing LLMs for long video understanding presents significant challenges and remains under-explored. The extensive number of video tokens leads to considerable computational costs for LLMs while using aggregated tokens results in loss of vision details. Moreover, the presence of abundant question-irrelevant tokens introduces noise to the video QA process.""",2023-12-08T09:48:36Z
Exploring the Limits of ChatGPT in Software Security Applications,Yes.,5.,"""However, the impacts and limits of such LLMs in system security domain are less explored. In this paper, we delve into the limits of LLMs (i.e., ChatGPT) in seven software security applications... Also, certain limitations of ChatGPT in security-related tasks are identified, such as its constrained ability to process long code contexts.""",2023-12-08T03:02:37Z
DeceptPrompt: Exploiting LLM-driven Code Generation via Adversarial Natural Language Instructions,Yes.,5.,"""a dangerous nature is hidden in the code, which is the existence of fatal vulnerabilities,"" and ""shed light on the huge weakness of LLMs in the code generation task.""",2023-12-07T22:19:06Z
Purple Llama CyberSecEval: A Secure Coding Benchmark for Language Models,Yes.,4.,"""A significant observation from the study was the tendency of more advanced models to suggest insecure code, highlighting the critical need for integrating security considerations in the development of sophisticated LLMs.""",2023-12-07T22:07:54Z
Simul-LLM: A Framework for Exploring High-Quality Simultaneous Translation with Large Language Models,Yes.,3.,"""However, little research has focused on applying LLMs to the more difficult subset of NMT called simultaneous translation (SimulMT), where translation begins before the entire source context is available to the model.""",2023-12-07T20:42:05Z
Testing LLM performance on the Physics GRE: some observations,Yes.,2.,"""There is a need to evaluate these powerful language models on several benchmarks, in order to understand their risks and limitations.""",2023-12-07T17:33:12Z
Fortify the Shortest Stave in Attention: Enhancing Context Awareness of Large Language Models for Effective Tool Use,Yes.,5.,"""Specifically, the crucial information in the context will be potentially overlooked by model when it is positioned in the trough zone of the attention waveform, leading to decreased performance.""",2023-12-07T17:24:51Z
Prompt Highlighter: Interactive Control for Multi-Modal LLMs,Yes.,3.,"""Multi-modal LLMs empower multi-modality understanding with the capability of semantic generation yet bring less explainability and heavier reliance on prompt contents due to their autoregressive generative nature.""",2023-12-07T13:53:29Z
Hijacking Context in Large Multi-modal Models,Yes.,5.,"""we identify a new limitation of off-the-shelf LMMs where a small fraction of incoherent images or text descriptions mislead LMMs to only generate biased output about the hijacked context, not the originally intended context.""",2023-12-07T11:23:29Z
Analyzing the Inherent Response Tendency of LLMs: Real-World Instructions-Driven Jailbreak,Yes.,5.,"""However, LLMs still tend to generate harmful responses when faced with malicious instructions, a phenomenon referred to as 'Jailbreak Attack'.""",2023-12-07T08:29:58Z
Comparing Large Language Model AI and Human-Generated Coaching Messages for Behavioral Weight Loss,Yes.,3.,"""Participants appreciated AI's empathy and personalized suggestions but found them more formulaic, less authentic, and too data-focused.""",2023-12-07T05:45:24Z
Large Language Models for Intent-Driven Session Recommendations,Yes.,1.,"""Addressing these challenges, we introduce a novel ISR approach, utilizing the advanced reasoning capabilities of large language models (LLMs).""",2023-12-07T02:25:14Z
Cost-Effective In-Context Learning for Entity Resolution: A Design Space Exploration,Yes.,3.,"""existing ICL approaches to ER typically necessitate providing a task description and a set of demonstrations for each entity pair and thus have limitations on the monetary cost of interfacing LLMs.""",2023-12-07T02:09:27Z
Understanding (Un)Intended Memorization in Text-to-Image Generative Models,Yes.,3.,"""Historically, memorization in machine learning has been context-dependent, with diverse definitions emerging from classification tasks to complex models like Large Language Models (LLMs) and Diffusion models.""",2023-12-06T19:53:17Z
Empowering ChatGPT-Like Large-Scale Language Models with Local Knowledge Base for Industrial Prognostics and Health Management,Yes.,5.,"""Although ChatGPT-Like LLMs have rich knowledge reserves and powerful language understanding and generation capabilities, they lack domain-specific expertise, significantly limiting their practicability in PHM applications.""",2023-12-06T15:24:01Z
Think from Words(TFW): Initiating Human-Like Cognition in Large Language Models Through Think from Words for Japanese Text-level Classification,Yes.,3.,"""independent thinking by LLMs can introduce variability in their thought processes, leading to potential inaccuracies"" and ""offering insights into their potential to cause misinterpretations and errors in the overall comprehension of the final text.""",2023-12-06T12:34:46Z
SmoothQuant+: Accurate and Efficient 4-bit Post-Training WeightQuantization for LLM,Yes.,3.,"""However their huge model size and the consequent demand for computational and memory resources also pose challenges to model deployment.""",2023-12-06T11:10:55Z
Teaching Specific Scientific Knowledge into Large Language Models through Additional Training,Yes.,3.,"""the study highlights the complexities and limitations of incorporating specialized information into LLMs, suggesting areas for further improvement.""",2023-12-06T08:55:55Z
GPT vs Human for Scientific Reviews: A Dual Source Review on Applications of ChatGPT in Science,Yes.,5.,"""they lack the required deep understanding of complex methodologies, they have difficulty in evaluating innovative claims, and they are unable to assess ethical issues and conflicts of interest.""",2023-12-05T21:41:52Z
LLMs for Multi-Modal Knowledge Extraction and Analysis in Intelligence/Safety-Critical Applications,Yes.,5.,"""due to unresolved vulnerabilities and limitations, great care needs to be used before applying them to intelligence and safety-critical applications."" and ""The vulnerabilities are broken down into ten high-level categories and overlaid onto a high-level life cycle of an LLM.""",2023-12-05T19:04:50Z
Clinical Notes Reveal Physician Fatigue,Yes.,3.,"""Our model indicates that fatigued doctors write more predictable notes. Perhaps unsurprisingly, because word prediction is the core of how LLMs work, we find that LLM-written notes have 17% higher predicted fatigue than real physicians' notes. This indicates that LLMs may introduce distortions in generated text that are not yet fully understood.""",2023-12-05T19:00:18Z
Visual Program Distillation: Distilling Tools and Programmatic Reasoning into Vision-Language Models,Yes.,3.,"""generated programs are error-prone",2023-12-05T18:58:37Z
Rank-without-GPT: Building GPT-Independent Listwise Rerankers on Open-Source Large Language Models,Yes.,2.,"""current works in this direction all depend on the GPT models, making it a single point of failure in scientific reproducibility. Moreover, it raises the concern that the current research findings only hold for GPT models but not LLM in general.""",2023-12-05T18:57:40Z
Let the LLMs Talk: Simulating Human-to-Human Conversational QA via Zero-Shot LLM-to-LLM Interactions,Yes.,2.,"""To address this issue and investigate the applicability of large language models (LLMs) in CQA simulation,"" and ""understand the disparities between LLM- and human-generated conversations.""",2023-12-05T17:38:02Z
Inherent limitations of LLMs regarding spatial information,,,,2023-12-05T16:02:20Z
Weakly Supervised Detection of Hallucinations in LLM Activations,Yes.,4.,"""Our results confirm prior findings of BERT's limited internal capacity for encoding hallucinations, while OPT appears capable of encoding hallucination information internally.""",2023-12-05T14:35:11Z
How should the advent of large language models affect the practice of science?,Yes.,4.,"""Bender et al. argue that LLMs are often misused and over-hyped, and that their limitations warrant a focus on more specialized, easily interpretable tools.""",2023-12-05T10:45:12Z
"Building Trustworthy NeuroSymbolic AI Systems: Consistency, Reliability, Explainability, and Safety",Yes.,5.,"""Nevertheless, these models remain black boxes despite incorporating human feedback and instruction-guided tuning. For instance, ChatGPT can generate unsafe responses despite instituting safety guardrails.""",2023-12-05T06:13:55Z
Creative Agents: Empowering Agents with Imagination for Creative Tasks,Yes.,3.,"""This limitation comes from their inability to convert abstract language instructions into concrete task goals in the environment and perform long-horizon planning for such complicated goals.""",2023-12-05T06:00:52Z
