Title,Talks about LLMs,Rate,Evidence,Published
Language models scale reliably with over-training and on downstream tasks,Yes.,1.,"""Scaling laws are useful guides for developing language models, but there are still gaps between current scaling studies and how language models are ultimately trained and evaluated.""",2024-03-13T13:54:00Z
Automatic Interactive Evaluation for Large Language Models with State Aware Patient Simulator,Yes.,3.,"""Previous works mainly focus on the performance of medical knowledge with examinations, which is far from the realistic scenarios, falling short in assessing the abilities of LLMs on clinical tasks.""",2024-03-13T13:04:58Z
Rich Semantic Knowledge Enhanced Large Language Models for Few-shot Chinese Spell Checking,Yes.,3.,"""limited by the scale of the foundation model, BERT-based method does not work well in few-shot scenarios, showing certain limitations in practical applications.""",2024-03-13T12:55:43Z
Data-oriented Dynamic Fine-tuning Parameter Selection Strategy for FISH Mask based Efficient Fine-tuning,Yes.,3.,"""In view of the huge number of parameters of Large language models (LLMs), tuning all parameters is very costly, and accordingly fine-tuning specific parameters is more sensible.""",2024-03-13T12:50:23Z
SoK: Reducing the Vulnerability of Fine-tuned Language Models to Membership Inference Attacks,Yes.,4.,"""We provide the first systematic review of the vulnerability of fine-tuned large language models to membership inference attacks, the various factors that come into play, and the effectiveness of different defense strategies.""",2024-03-13T12:46:51Z
Software Vulnerability and Functionality Assessment using LLMs,Yes.,1.,"""In this paper, we investigate whether and how Large Language Models (LLMs) can aid with code reviews.""",2024-03-13T11:29:13Z
Tastle: Distract Large Language Models for Automatic Jailbreak Attack,Yes.,5.,"""even meticulously aligned LLMs remain vulnerable to malicious manipulations such as jailbreaking, leading to unintended behaviors"" and ""highlight the crucial need to develop more effective and practical defense strategies.""",2024-03-13T11:16:43Z
Do Large Language Models Solve ARC Visual Analogies Like People Do?,Yes.,5.,"""Results show that both children and adults outperform most LLMs on these tasks."" and ""Error analysis revealed a similar 'fallback' solution strategy in LLMs and young children, where part of the analogy is simply copied."" and ""On the whole, 'concept' errors were more common in humans, and 'matrix' errors were more common in LLMs.""",2024-03-13T09:48:13Z
SMART: Submodular Data Mixture Strategy for Instruction Tuning,Yes.,1.,"""Instruction Tuning involves finetuning a language model on a collection of instruction-formatted datasets in order to enhance the generalizability of the model to unseen tasks.""",2024-03-13T09:31:50Z
CoIN: A Benchmark of Continual Instruction tuNing for Multimodel Large Language Model,Yes.,5.,"""Nevertheless, MLLMs encounter the challenge of adapting to users' evolving knowledge and demands. Therefore, how to retain existing skills while acquiring new knowledge needs to be investigated."" and ""Experiments on CoIN demonstrate that current powerful MLLMs still suffer catastrophic forgetting, and",2024-03-13T08:54:31Z
From human experts to machines: An LLM supported approach to ontology and knowledge graph construction,Yes.,2.,"""Our findings suggest that employing LLMs could potentially reduce the human effort involved in the construction of KGs, although a human-in-the-loop approach is recommended to evaluate automatically generated KGs.""",2024-03-13T08:50:15Z
LLM-Assisted Light: Leveraging Large Language Model Capabilities for Human-Mimetic Traffic Signal Control in Complex Urban Environments,Yes.,1.,"""This work introduces an innovative approach that integrates Large Language Models (LLMs) into TSC, harnessing their advanced reasoning and decision-making faculties.""",2024-03-13T08:41:55Z
Knowledge Conflicts for LLMs: A Survey,Yes.,5.,"""highlighting the complex challenges they encounter when blending contextual and parametric knowledge"" and ""These conflicts can significantly impact the trustworthiness and performance of LLMs, especially in real-world applications where noise and misinformation are common.""",2024-03-13T08:02:23Z
OverleafCopilot: Empowering Academic Writing in Overleaf with Large Language Models,Yes.,2.,"""To achieve the above goal, there are three challenges",2024-03-13T07:52:31Z
Is Context Helpful for Chat Translation Evaluation?,Yes.,1.,"""Finally, we propose a new evaluation metric, Context-MQM, that utilizes bilingual context with a large language model (LLM) and further validate that adding context helps even for LLM-based evaluation metrics.""",2024-03-13T07:49:50Z
StreamingDialogue: Prolonged Dialogue Learning via Long Context Compression with Minimal Losses,,,,2024-03-13T07:44:14Z
HRLAIF: Improvements in Helpfulness and Harmlessness in Open-domain Reinforcement Learning From AI Feedback,Yes.,3.,"""highlighting practical limitations of basic RLAIF"" and ""the decrease in satisfaction rate is mainly due to some responses becoming less helpful, particularly in terms of correctness and truthfulness.""",2024-03-13T07:38:20Z
Towards Personalized Evaluation of Large Language Models with An Anonymous Crowd-Sourcing Platform,Yes.,3.,"""Despite their effectiveness, these existing works mainly focus on assessing objective questions, overlooking the capability to evaluate subjective questions which is extremely common for large language models."" and ""Moreover, the evaluation processes employed by these platforms often overlook personalized factors, neglecting to consider the individual characteristics of both the evaluators and the models being evaluated.""",2024-03-13T07:31:20Z
Generative Pretrained Structured Transformers: Unsupervised Syntactic Language Models at Scale,Yes.,1.,"""GPST circumvents the limitations of previous SLMs such as relying on gold trees and sequential training.""",2024-03-13T06:54:47Z
CleanAgent: Automating Data Standardization with LLM-based Agents,Yes.,3.,"""Although large language models (LLMs) like ChatGPT have shown promise in automating this process through natural language understanding and code generation, it still demands expert-level programming knowledge and continuous interaction for prompt refinement.""",2024-03-13T06:54:15Z
Hierarchical Auto-Organizing System for Open-Ended Multi-Agent Navigation,Yes.,1.,"""To address this issue, we design the HAS framework to auto-organize groups of LLM-based agents to complete navigation tasks.""",2024-03-13T06:22:17Z
"Mastering Text, Code and Math Simultaneously via Fusing Highly Specialized Language Models",Yes.,3.,"""Underlying data distributions of natural language, programming code, and mathematical symbols vary vastly, presenting a complex challenge for large language models (LLMs) that strive to achieve high performance across all three domains simultaneously.""",2024-03-13T06:18:48Z
RECIPE4U: Student-ChatGPT Interaction Dataset in EFL Writing Education,Yes.,1.,"""We further illustrate potential applications of RECIPE4U dataset for enhancing the incorporation of LLMs in educational frameworks.""",2024-03-13T05:51:57Z
Efficient Prompt Tuning of Large Vision-Language Model for Fine-Grained Ship Classification,Yes.,3.,"""Directly fine-tuning VLMs for RS-FGSC often encounters the challenge of overfitting the seen classes, resulting in suboptimal generalization to unseen classes, which highlights the difficulty in differentiating complex backgrounds and capturing distinct ship features.""",2024-03-13T05:48:58Z
A Moral Imperative: The Need for Continual Superalignment of Large Language Models,Yes.,5.,"""achieving superalignment requires substantial changes in the current LLM architectures due to their inherent limitations in comprehending and adapting to the dynamic nature of these human ethics and evolving global scenarios"" and ""highlighting the discrepancies between static AI models and the dynamic nature of human societies"" and ""LLMs, constrained by their training data, fail to align with contemporary human values and scenarios.""",2024-03-13T05:44:50Z
"TINA: Think, Interaction, and Action Framework for Zero-Shot Vision Language Navigation",Yes.,3.,"""Existing supervised learning-based models, trained using annotated data through reinforcement learning, exhibit limitations in generalization capabilities."" and ""To compensate for the shortcomings of LLMs in environmental perception, we propose the Thinking, Interacting, and Action (TINA) framework.""",2024-03-13T05:22:39Z
Boosting Disfluency Detection with Large Language Model as Disfluency Generator,Yes.,1.,"""We leverage LLM to generate diverse and more realistic sentences guided by specific prompts, without the need for fine-tuning the LLM.""",2024-03-13T04:14:33Z
Learning to Watermark LLM-generated Text via Reinforcement Learning,Yes.,1.,"""We study how to watermark LLM outputs, i.e. embedding algorithmically detectable signals into LLM-generated text to track misuse.""",2024-03-13T03:43:39Z
Can Large Language Models Identify Authorship?,Yes.,3.,"""These methods, which typically require fine-tuning on labeled data, often suffer from performance degradation in cross-domain applications and provide limited explainability.""",2024-03-13T03:22:02Z
Large Language Models are Contrastive Reasoners,Yes.,1.,"""Prompting methods play a crucial role in enhancing the capabilities of pre-trained large language models (LLMs).""",2024-03-13T03:15:05Z
AutoTRIZ: Artificial Ideation with TRIZ and Large Language Models,Yes.,1.,"""This paper proposes AutoTRIZ, an artificial ideation tool that leverages large language models (LLMs) to automate and enhance the TRIZ methodology.""",2024-03-13T02:53:36Z
PET-SQL: A Prompt-enhanced Two-stage Text-to-SQL Framework with Cross-consistency,Yes.,3.,"""Nevertheless, they face challenges when dealing with verbose database information and complex user intentions.""",2024-03-13T02:32:41Z
MoleculeQA: A Dataset to Evaluate Factual Accuracy in Molecular Comprehension,,,,2024-03-13T02:26:16Z
TaskCLIP: Extend Large Vision-Language Model for Task Oriented Object Detection,Yes.,3.,"""Nevertheless, the naive application of VLMs leads to sub-optimal quality, due to the misalignment between embeddings of object images and their visual attributes, which are mainly adjective phrases.""",2024-03-12T22:33:02Z
Investigating the performance of Retrieval-Augmented Generation and fine-tuning for the development of AI-driven knowledge-based systems,Yes.,3.,"""connecting FN models with RAG can cause a decrease in performance"" and ""This shows the significant advantage of RAG over FN in terms of hallucination, which is not offset by the fact that the average 8% better METEOR score of FN models indicates greater creativity compared to RAG.""",2024-03-12T21:06:31Z
CHAI: Clustered Head Attention for Efficient LLM Inference,Yes.,2.,"""However, serving these models at inference time is both compute and memory intensive, where a single request can require multiple GPUs and tens of Gigabytes of memory.""",2024-03-12T20:10:04Z
Generating Clarification Questions for Disambiguating Contracts,No.,1.,The abstract does not mention LLMs or their limitations.,2024-03-12T19:57:39Z
Big City Bias: Evaluating the Impact of Metropolitan Size on Computational Job Market Abilities of Language Models,Yes.,5.,"""LLMs have known biases, commonly derived from their training data."" and ""we observe negative correlations between the metropolitan size and the performance of the LLMS, indicating that smaller regions are indeed underrepresented.""",2024-03-12T19:40:18Z
Harnessing Artificial Intelligence to Combat Online Hate: Exploring the Challenges and Opportunities of Large Language Models in Hate Speech Detection,Yes.,3.,"""Providing insight into the factors that contribute to an LLM proficiency (or lack thereof) in discerning hateful content.""",2024-03-12T19:12:28Z
LG-Traj: LLM Guided Pedestrian Trajectory Prediction,Yes.,1.,"""This paper investigates the possibilities of using Large Language Models (LLMs) to improve pedestrian trajectory prediction tasks by inducing motion cues.""",2024-03-12T19:06:23Z
Debatrix: Multi-dimensinal Debate Judge with Iterative Chronological Analysis Based on LLM,Yes.,1.,"""In this paper, by leveraging Large Language Models (LLMs), we propose Debatrix, which makes the analysis and assessment of multi-turn debates more aligned with majority preferences.""",2024-03-12T18:19:47Z
Training Small Multimodal Models to Bridge Biomedical Competency Gap: A Case Study in Radiology Imaging,Yes.,5.,"""Frontier models such as GPT-4V still have major competency gaps in multimodal capabilities for biomedical applications. Moreover, pragmatic issues such as access, cost, latency, and compliance make it hard for clinicians to use privately-hosted state-of-the-art large models directly on private patient data.""",2024-03-12T18:12:02Z
Beyond Text: Frozen Large Language Models in Visual Signal Comprehension,Yes.,1.,"""In this work, we investigate the potential of a large language model (LLM) to directly comprehend visual signals without the necessity of fine-tuning on multi-modal datasets.""",2024-03-12T17:59:51Z
Rethinking Generative Large Language Model Evaluation for Semantic Comprehension,Yes.,3.,"""we highlight several potential drawbacks of MCQA, for instance, the inconsistency between the MCQA evaluation and the generation of open-ended responses in practical scenarios.""",2024-03-12T17:59:48Z
LiveCodeBench: Holistic and Contamination Free Evaluation of Large Language Models for Code,Yes.,2.,"""However, as new and improved LLMs are developed, existing evaluation benchmarks (e.g., HumanEval, MBPP) are no longer sufficient for assessing their capabilities.""",2024-03-12T17:58:04Z
Exploring Safety Generalization Challenges of Large Language Models via Code,Yes.,5.,"""Our comprehensive studies on state-of-the-art LLMs including GPT-4, Claude-2, and Llama-2 series reveal a common safety vulnerability of these models against code input",2024-03-12T17:55:38Z
The Missing Piece in Model Editing: A Deep Dive into the Hidden Damage Brought By Model Editing,Yes.,4.,"""the ripple effect in the hidden space is a significant issue in all current model editing methods.""",2024-03-12T17:04:28Z
Beyond Memorization: The Challenge of Random Memory Access in Language Models,Yes.,5.,"""we reveal that LMs manage to sequentially access their memory while encountering challenges in randomly accessing memorized content.""",2024-03-12T16:42:44Z
Fine-tuning Large Language Models with Sequential Instructions,Yes.,5.,"""Large language models (LLMs) struggle to follow a sequence of instructions in a single query as they may ignore or misinterpret part of it. This impairs their performance in complex problems whose solution requires multiple intermediate steps, such as multilingual (translate then answer) and multimodal (caption then answer) tasks.""",2024-03-12T16:33:30Z
Duwak: Dual Watermarks in Large Language Models,Yes.,1.,"""As large language models (LLM) are increasingly used for text generation tasks, it is critical to audit their usages, govern their applications, and mitigate their potential harms.""",2024-03-12T16:25:38Z
Transforming Competition into Collaboration: The Revolutionary Role of Multi-Agent Systems and Language Models in Modern Organizations,Yes.,3.,"""Previous investigations reveal that there are limitations, particularly in the autonomous approach of artificial agents, especially when dealing with new challenges and pragmatic tasks such as inducing logical reasoning and problem solving.""",2024-03-12T15:56:10Z
Synth$^2$: Boosting Visual-Language Models with Synthetic Captions and Image Embeddings,Yes.,1.,"""We propose a novel approach that leverages the strengths of Large Language Models (LLMs) and image generation models to create synthetic image-text pairs for efficient and effective VLM training.""",2024-03-12T15:36:42Z
FineMath: A Fine-Grained Mathematical Evaluation Benchmark for Chinese Large Language Models,,,,2024-03-12T15:32:39Z
Multi-modal Auto-regressive Modeling via Visual Words,Yes.,3.,"""there lies a great difficulty that the image information is processed in the LMM as continuous visual embeddings, which cannot obtain discrete supervised labels for classification.""",2024-03-12T14:58:52Z
WorkArena: How Capable Are Web Agents at Solving Common Knowledge Work Tasks?,Yes.,3.,"""Our empirical evaluation reveals that while current agents show promise on WorkArena, there remains a considerable gap towards achieving full task automation. Notably, our analysis uncovers a significant performance disparity between open and closed-source LLMs.""",2024-03-12T14:58:45Z
StableToolBench: Towards Stable Large-Scale Benchmarking on Tool Learning of Large Language Models,Yes.,2.,"""Assessing the capability of LLMs to utilise tools necessitates large-scale and stable benchmarks. However, previous works relied on either hand-crafted online tools with limited scale, or large-scale real online APIs suffering from instability of API status.""",2024-03-12T14:57:40Z
KnowCoder: Coding Structured Knowledge into LLMs for Universal Information Extraction,Yes.,1.,"""In this paper, we propose KnowCoder, a Large Language Model (LLM) to conduct Universal Information Extraction (UIE) via code generation.""",2024-03-12T14:56:34Z
Improving Reinforcement Learning from Human Feedback Using Contrastive Rewards,Yes.,3.,"""existing RLHF heavily relies on accurate and informative reward models, which are vulnerable and sensitive to noise from various sources, e.g. human labeling errors, making the pipeline fragile.""",2024-03-12T14:51:57Z
"Large, Small or Both: A Novel Data Augmentation Framework Based on Language Models for Debiasing Opinion Summarization",Yes.,3.,"""However, data augmentation based on large language models faces two disadvantages",2024-03-12T14:37:03Z
Characterization of Large Language Model Development in the Datacenter,Yes.,4.,"""However, it is non-trivial to efficiently utilize large-scale cluster resources to develop LLMs, often riddled with numerous challenges such as frequent hardware failures, intricate parallelization strategies, and imbalanced resource utilization.""",2024-03-12T13:31:14Z
Decomposing Disease Descriptions for Enhanced Pathology Detection: A Multi-Aspect Vision-Language Pre-training Framework,Yes.,1.,"""This is achieved by consulting a large language model and medical experts.""",2024-03-12T13:18:22Z
generAItor: Tree-in-the-Loop Text Generation for Language Model Explainability and Adaptation,Yes.,3.,"""the considered output candidates of the underlying search algorithm are under-explored and under-explained.""",2024-03-12T13:09:15Z
Couler: Unified Machine Learning Workflow Optimization in Cloud,Yes.,1.,"""We integrate Large Language Models (LLMs) into workflow generation, and provide a unified programming interface for various workflow engines.""",2024-03-12T12:47:32Z
LLMvsSmall Model? Large Language Model Based Text Augmentation Enhanced Personality Detection Model,Yes.,3.,"""Most existing methods learn post features directly by fine-tuning the pre-trained language models under the supervision of limited personality labels. This leads to inferior quality of post features and consequently affects the performance."" and ""we propose a large language model (LLM) based text augmentation enhanced personality detection model, which distills the LLM's knowledge to enhance the small model for personality detection, even",2024-03-12T12:10:18Z
SIFiD: Reassess Summary Factual Inconsistency Detection with LLM,Yes.,5.,"""However, early attempts have shown that LLMs underperform traditional models due to their limited ability to follow instructions and the absence of an effective detection methodology.""",2024-03-12T11:41:51Z
Truth-Aware Context Selection: Mitigating the Hallucinations of Large Language Models Being Misled by Untruthful Contexts,Yes.,5.,"""Although large language models (LLMs) have demonstrated impressive text generation capabilities, they are easily misled by the untruthful context provided by users or knowledge augmentation tools, thereby producing hallucinations.""",2024-03-12T11:40:44Z
MAMMOTH: Massively Multilingual Modular Open Translation @ Helsinki,Yes.,5.,"""NLP in the age of monolithic large language models is approaching its limits in terms of size and information that can be handled.""",2024-03-12T11:32:30Z
MoAI: Mixture of All Intelligence for Large Language and Vision Models,Yes.,3.,"""current LLVMs have disregarded the detailed and comprehensive real-world scene understanding available from specialized computer vision (CV) models in visual perception tasks such as segmentation, detection, scene graph generation (SGG), and optical character recognition (OCR).""",2024-03-12T10:44:13Z
SmallToLarge (S2L): Scalable Data Selection for Fine-tuning Large Language Models by Summarizing Training Trajectories of Small Models,Yes.,1.,"""Despite the effectiveness of data selection for large language models (LLMs) during pretraining and instruction fine-tuning phases, improving data efficiency in supervised fine-tuning (SFT) for specialized domains poses significant challenges due",2024-03-12T07:45:33Z
SVD-LLM: Truncation-aware Singular Value Decomposition for Large Language Model Compression,Yes.,5.,"""state-of-the-art SVD-based LLM compression methods have two key limitations",2024-03-12T07:31:18Z
NavCoT: Boosting LLM-Based Vision-and-Language Navigation via Learning Disentangled Reasoning,Yes.,3.,"""their predominant use in an offline manner usually suffers from substantial domain gap between the VLN task and the LLM training corpus.""",2024-03-12T07:27:02Z
Enhancing Depression-Diagnosis-Oriented Chat with Psychological State Tracking,Yes.,2.,"""these methods can not well capture the changing information, feelings, or symptoms of the patient during dialogues"" and ""no explicit framework has been explored to guide the dialogue, which results in some useless communications that affect the experience.""",2024-03-12T07:17:01Z
Taming Pre-trained LLMs for Generalised Time Series Forecasting via Cross-modal Knowledge Distillation,Yes.,3.,"""Despite promising results, these methods directly take time series as the input to LLMs, ignoring the inherent modality gap between temporal and text data.""",2024-03-12T04:04:38Z
A Framework for Cost-Effective and Self-Adaptive LLM Shaking and Recovery Mechanism,Yes.,2.,"""there are still concerns regarding cost and trade-offs between privacy issues and accuracy.""",2024-03-12T03:30:04Z
CKERC : Joint Large Language Models with Commonsense Knowledge for Emotion Recognition in Conversation,Yes.,2.,"""However, the state-of-the-art method (instructERC) solely identifying speaker, and ignores commonsense knowledge(i.e., reaction of the listeners and intention of the speaker, etc.) behind speakers during a conversation, which can deeply mine speaker information.""",2024-03-12T02:37:11Z
AesopAgent: Agent-driven Evolutionary System on Story-to-Video Production,Yes.,1.,"""optimizing the LLM prompts and utilities usage.""",2024-03-12T02:30:50Z
Which LLM to Play? Convergence-Aware Online Model Selection with Time-Increasing Bandits,Yes.,2.,"""Traditional selection methods often evaluate every candidate model before choosing one, which are becoming impractical given the rising costs of training and finetuning LLMs.""",2024-03-11T23:52:46Z
Action Reimagined: Text-to-Pose Video Editing for Dynamic Human Actions,Yes.,1.,"""First, an LLM is utilized initially to obtain a plausible answer for the instruction or question.""",2024-03-11T22:46:46Z
Monitoring AI-Modified Content at Scale: A Case Study on the Impact of ChatGPT on AI Conference Peer Reviews,Yes.,2.,"""We also observe corpus-level trends in generated text which may be too subtle to detect at the individual level, and discuss the implications of such trends on peer review.""",2024-03-11T21:51:39Z
Narrating Causal Graphs with Large Language Models,Yes.,3.,"""Our results indicate that while causal text descriptions improve with training data, compared to fact-based graphs, they are harder to generate under zero-shot settings.""",2024-03-11T19:19:59Z
SPA: Towards A Computational Friendly Cloud-Base and On-Devices Collaboration Seq2seq Personalized Generation,Yes.,5.,"""LLMs require high computation cost and large memory cost. At the same time, LLMs may cause privacy leakage when training or prediction procedure contains sensitive information.""",2024-03-11T18:26:02Z
MRL Parsing Without Tears: The Case of Hebrew,No.,1.,"""Syntactic parsing remains a critical tool for relation extraction and information extraction, especially in resource-scarce languages where LLMs are lacking.""",2024-03-11T17:54:33Z
Hybrid Human-LLM Corpus Construction and LLM Evaluation for Rare Linguistic Phenomena,Yes.,5.,"""We find that all models struggle with understanding the motion component that the CMC adds to a sentence.""",2024-03-11T17:47:47Z
SMART: Automatically Scaling Down Language Models with Accuracy Guarantees for Reduced Processing Fees,Yes.,3.,"""the deployment of high-performance LLMs incurs substantial costs, primarily due to the increased number of parameters aimed at enhancing model performance.""",2024-03-11T17:45:47Z
SELMA: Learning and Merging Skill-Specific Text-to-Image Experts with Auto-Generated Data,Yes.,2.,"""SELMA leverages an LLM's in-context learning capability to generate multiple datasets of text prompts that can teach different skills"" and ""Recent text-to-image (T2I) generation models have demonstrated impressive capabilities in creating images from text descriptions. However, these T2I generation models often fall short of generating images that precisely match the details of the text inputs, such as incorrect",2024-03-11T17:35:33Z
"Naming, Describing, and Quantifying Visual Objects in Humans and LLMs",Yes.,3.,"""Our results reveal mixed evidence on the ability of VLLMs to capture human naming preferences, with all models failing in tasks that require high-level reasoning such as assigning quantifiers.""",2024-03-11T17:20:12Z
ERA-CoT: Improving Chain-of-Thought through Entity Relationship Analysis,Yes.,3.,"""However, LLMs still encounter significant challenges when dealing with complex scenarios involving multiple entities. These challenges arise from the presence of implicit relationships that demand multi-step reasoning.""",2024-03-11T17:18:53Z
MEND: Meta dEmonstratioN Distillation for Efficient and Effective In-Context Learning,Yes.,3.,"""Nevertheless, the inclusion of demonstrations leads to a quadratic increase in the computational overhead of the self-attention mechanism."" and ""Existing solutions attempt to distill lengthy demonstrations into compact vectors. However, they often require task-specific retraining or compromise LLM's in-context learning performance.""",2024-03-11T17:03:04Z
Exploring Large Language Models and Hierarchical Frameworks for Classification of Large Unstructured Legal Documents,Yes.,1.,"""We analyze the adaptability of Large Language Models (LLMs) with multi-billion parameters (GPT-Neo, and GPT-J) with the hierarchical framework of MESc and compare them with their standalone performance on legal texts.""",2024-03-11T16:24:08Z
Development of a Reliable and Accessible Caregiving Language Model (CaLM),Yes.,1.,"""Large language models can potentially be used as a foundation technology for supporting caregivers as educational tools or as adjunct to care.""",2024-03-11T16:12:34Z
DriveDreamer-2: LLM-Enhanced World Models for Diverse Driving Video Generation,Yes.,1.,"""DriveDreamer-2, which builds upon the framework of DriveDreamer and incorporates a Large Language Model (LLM) to generate user-defined driving videos.""",2024-03-11T16:03:35Z
Can LLMs Separate Instructions From Data? And What Do We Even Mean By That?,Yes.,5.,"""However, LLMs lack elementary safety features that are established norms in other areas of computer science, such as the separation between instructions and data, causing them to malfunction or rendering them vulnerable to manipulation and interference by third parties e.g., via indirect prompt/command injection.""",2024-03-11T15:48:56Z
The Power of Noise: Toward a Unified Multi-modal Knowledge Graph Representation Framework,Yes.,3.,"""This framework is crucial for integrating structured knowledge into multi-modal Large Language Models (LLMs) at scale, aiming to alleviate issues like knowledge misconceptions and multi-modal hallucinations.""",2024-03-11T15:48:43Z
ConspEmoLLM: Conspiracy Theory Detection Using an Emotion-Based Large Language Model,Yes.,1.,"""However, most LLM-based approaches to conspiracy theory detection focus only on binary classification and fail to account for the important relationship between misinformation and affective features (i.e., sentiment and emotions).""",2024-03-11T14:35:45Z
ALaRM: Align Language Models via Hierarchical Rewards Modeling,Yes.,3.,"""The framework addresses the limitations of current alignment approaches, which often struggle with the inconsistency and sparsity of human supervision signals.""",2024-03-11T14:28:40Z
ACT-MNMT Auto-Constriction Turning for Multilingual Neural Machine Translation,Yes.,4.,"""However, due to the mixture of multilingual data during the pre-training of LLM, the LLM-based translation models face the off-target issue in both prompt-based methods, including a series of phenomena, namely instruction misunderstanding, translation with wrong language and over-generation.""",2024-03-11T14:10:57Z
Real-Time Multimodal Cognitive Assistant for Emergency Medical Services,Yes.,1.,"""augmented with synthetic data generated by large language models (LLMs).""",2024-03-11T13:56:57Z
Large Model driven Radiology Report Generation with Clinical Quality Reinforcement Learning,Yes.,1.,"""This paper introduces a novel RRG method, LM-RRG, that integrates large models (LMs) with clinical quality reinforcement learning to generate accurate and comprehensive chest X-ray radiology reports.""",2024-03-11T13:47:11Z
Poisoning Programs by Un-Repairing Code: Security Concerns of AI-generated Code,Yes.,4.,"""since these large language models are trained on massive volumes of data collected from unreliable online sources (e.g., GitHub, Hugging Face), AI models become an easy target for data poisoning attacks, in which an attacker corrupts the training data by injecting a small amount of poison into it, i.e., astutely crafted malicious samples.""",2024-03-11T12:47:04Z
Smart-Infinity: Fast Large Language Model Training using Near-Storage Processing on a Real System,Yes.,2.,"""substantial memory capacity requirements, necessitating the use of dozens of GPUs just to meet the capacity"" and ""storage bandwidth bottleneck because storage devices have orders of magnitude lower bandwidth compared to that of GPU device memories.""",2024-03-11T12:32:14Z
FashionReGen: LLM-Empowered Fashion Report Generation,Yes.,1.,"""In this paper, to tackle the Fashion Report Generation (FashionReGen) task, we propose an intelligent Fashion Analyzing and Reporting system based on the advanced Large Language Models (LLMs), debbed as GPT-FAR.""",2024-03-11T12:29:35Z
Zero-Shot ECG Classification with Multimodal Learning and Test-time Clinical Knowledge Enhancement,Yes.,2.,"""generating more descriptive prompts and reducing hallucinations in LLM-generated content to boost zero-shot classification.""",2024-03-11T12:28:55Z
Elephants Never Forget: Testing Language Models for Memorization of Tabular Data,Yes.,5.,"""the critical issues of data contamination and memorization are often glossed over,"" ""Our investigation reveals that LLMs are pre-trained on many popular tabular datasets,"" ""This exposure can lead to invalid performance evaluation on downstream tasks because the LLMs have, in effect, been fit to",2024-03-11T12:07:13Z
KELLMRec: Knowledge-Enhanced Large Language Models for Recommendation,Yes.,3.,"""However, directly using LLM to process semantic information for recommendation scenarios is unreliable and sub-optimal due to several problems such as hallucination.""",2024-03-11T12:04:20Z
MedKP: Medical Dialogue with Knowledge Enhancement and Clinical Pathway Encoding,Yes.,4.,"""This gap is attributed to the insufficient medical knowledge of LLMs, which leads to inaccuracies and hallucinated information in the generated medical responses.""",2024-03-11T10:57:45Z
Guiding Clinical Reasoning with Large Language Models via Knowledge Seeds,Yes.,4.,"""However, these LLMs are prone to hallucination problems, and the reasoning process of LLMs may not align with the clinical decision path of physicians.""",2024-03-11T10:53:20Z
Academically intelligent LLMs are not necessarily socially intelligent,Yes.,5.,"""The results indicate the social intelligence of LLMs still has significant room for improvement, with superficially friendliness as a primary reason for errors.""",2024-03-11T10:35:53Z
ContextGPT: Infusing LLMs Knowledge into Neuro-Symbolic Activity Recognition Models,Yes.,1.,"""Recent works show that pre-trained Large Language Models (LLMs) effectively encode common-sense knowledge about human activities.""",2024-03-11T10:32:23Z
AC-EVAL: Evaluating Ancient Chinese Language Understanding in Large Language Models,Yes.,2.,"""Our extensive evaluation of top-performing LLMs, tailored for both English and Chinese, reveals a substantial potential for enhancing ancient text comprehension. By highlighting the strengths and weaknesses of LLMs, AC-EVAL aims to promote their development and application forward in the realms of ancient Chinese language education and scholarly research.""",2024-03-11T10:24:37Z
Unraveling the Mystery of Scaling Laws: Part I,Yes.,3.,"""However, the original scaling law paper by OpenAI did not disclose the complete details necessary to derive the precise scaling law formulas, and their conclusions are only based on models containing up to 1.5 billion parameters."" and ""they often neglect the training dependency of important factors such as the learning rate, context length and batch size, leading to their failure to establish a reliable formula for",2024-03-11T10:05:29Z
From English to ASIC: Hardware Implementation with Large Language Model,Yes.,5.,"""challenges have been faced due to the less-than-optimal performance of modern language models in generating hardware description code, a situation further exacerbated by the scarcity of the corresponding high-quality code datasets. These challenges have highlighted the gap between the potential of LLMs to revolutionize digital circuit design and their current capabilities",2024-03-11T09:57:16Z
On the Consideration of AI Openness: Can Good Intent Be Abused?,Yes.,3.,"""We found that a widely accepted open-source LLM, which initially refuses to answer unethical questions, can be easily tuned with EVE to provide unethical and informative answers about criminal activities.""",2024-03-11T09:24:06Z
QuantTune: Optimizing Model Quantization with Adaptive Outlier-Driven Fine Tuning,No.,1.,"The paper discusses transformer-based models in general and focuses on model quantization and fine-tuning methods, but does not specifically address LLMs or their limitations.",2024-03-11T08:09:30Z
Knowledge-aware Alert Aggregation in Large-scale Cloud Systems: a Hybrid Approach,Yes.,1.,"""We propose COLA, a novel hybrid approach based on correlation mining and LLM (Large Language Model) reasoning for online alert aggregation.""",2024-03-11T07:48:35Z
Unsupervised Real-Time Hallucination Detection based on the Internal States of Large Language Models,Yes.,5.,"""Hallucinations in large language models (LLMs) refer to the phenomenon of LLMs producing responses that are coherent yet factually inaccurate. This issue undermines the effectiveness of LLMs in practical applications, necessitating research into detecting and mitigating hallucinations of LLMs.""",2024-03-11T05:51:03Z
