Title,Talks about LLMs,Rate,Evidence,Published
ClinicalGPT: Large Language Models Finetuned with Diverse Medical Data and Comprehensive Evaluation,Yes.,5.,"""Despite these advances, their effectiveness in medical applications is limited, due to challenges such as factual inaccuracies, reasoning abilities, and lack grounding in real-world experience.""",2023-06-16T16:56:32Z
Friend or Foe? Exploring the Implications of Large Language Models on the Science System,Yes.,4.,"""The study focused on applications and limitations of LLMs,"" and ""risks related to bias, misinformation, and quality assurance need to be addressed through proactive regulation and science education.""",2023-06-16T15:50:17Z
Is Self-Repair a Silver Bullet for Code Generation?,,,,2023-06-16T15:13:17Z
Are Large Language Models Really Good Logical Reasoners? A Comprehensive Evaluation and Beyond,Yes.,5.,"""However, the question of whether LLMs can effectively address the task of logical reasoning, which requires gradual cognitive inference similar to human intelligence, remains unanswered."" and ""Additionally, to uncover the logical flaws of LLMs, problematic cases will be attributed to five error types from two dimensions, i.e., evidence selection process and reasoning process.""",2023-06-16T13:39:35Z
Process Knowledge-infused Learning for Clinician-friendly Explanations,,,,2023-06-16T13:08:17Z
Unlocking the Potential of User Feedback: Leveraging Large Language Model as User Simulator to Enhance Dialogue System,Yes.,3.,"""However, the direct utilization of LLMs as task-oriented dialogue (TOD) models has been found to underperform compared to smaller task-specific models.""",2023-06-16T13:04:56Z
Investigating the Utility of Surprisal from Large Language Models for Speech Synthesis Prosody,Yes.,5.,"""We find that length of context and size of the LLM impact the correlations, but not in the direction anticipated, with longer contexts and larger LLMs generally underpredicting prominent words in a nearly linear manner.""",2023-06-16T12:49:44Z
Full Parameter Fine-tuning for Large Language Models with Limited Resources,Yes.,3.,"""Large Language Models (LLMs) have revolutionized Natural Language Processing (NLP) but demand massive GPU resources for training.""",2023-06-16T11:37:15Z
Politeness Stereotypes and Attack Vectors: Gender Stereotypes in Japanese and Korean Language Models,Yes.,4.,"""We analyze relative prediction probabilities of the male and female grammatical genders using templates and find that informal polite speech is most indicative of the female grammatical gender, while rude and formal speech is most indicative of the male grammatical gender. Further, we find politeness levels to be an attack vector for allocational gender bias in cyberbullying detection models.""",2023-06-16T10:36:18Z
Pushing the Limits of ChatGPT on NLP Tasks,Yes.,5.,"""its subpar performance was caused by the following factors",2023-06-16T09:40:05Z
Clickbait Detection via Large Language Models,Yes.,5.,"""Experimental results show that LLMs cannot achieve the best results compared to the state-of-the-art deep and fine-tuning PLMs methods"" and ""the experiments demonstrated that LLMs cannot make satisfied clickbait detection just by the headlines.""",2023-06-16T02:49:20Z
Schema-learning and rebinding as mechanisms of in-context learning and emergence,Yes.,3.,"""Yet the mechanisms that underlie it are poorly understood."" and ""a key property of CSCGs is that, unlike transformer-based LLMs, they are interpretable, which considerably simplifies the task of explaining how ICL works.""",2023-06-16T00:29:19Z
Thrilled by Your Progress! Large Language Models (GPT-4) No Longer Struggle to Pass Assessments in Higher Education Programming Courses,Yes.,3.,"""Additionally, we analyze the assessments that were not handled well by GPT-4 to understand the current limitations of the model, as well as its capabilities to leverage feedback provided by an auto-grader.""",2023-06-15T22:12:34Z
Explaining Legal Concepts with Augmented Large Language Models (GPT-4),Yes.,4.,"""we evaluate the performance of GPT-4 in generating factually accurate, clear and relevant explanations of terms in legislation"" and ""detailed analysis uncovered limitations in terms of the factual accuracy of the explanations.""",2023-06-15T21:58:18Z
Retrieving-to-Answer: Zero-Shot Video Question Answering with Frozen Large Language Models,Yes.,3.,"""Existing VideoQA methods typically take two paradigms",2023-06-15T20:56:20Z
Opportunities and Challenges for ChatGPT and Large Language Models in Biomedicine and Health,Yes.,4.,"""We also find that the use of LLMs, like ChatGPT, in the fields of biomedicine and health entails various risks and challenges, including fabricated information in its generated responses, as well as legal and privacy concerns associated with sensitive patient data.""",2023-06-15T20:19:08Z
Inverse Scaling: When Bigger Isn't Better,Yes.,5.,"""Here, we present evidence for the claim that LMs may show inverse scaling, or worse task performance with increased scale, e.g., due to flaws in the training objective and data.""",2023-06-15T20:11:23Z
"Explore, Establish, Exploit: Red Teaming Language Models from Scratch",Yes.,5.,"""Deploying large language models (LMs) can pose hazards from harmful outputs such as toxic or false text."" and ""We use this approach to red-team GPT-3 to discover classes of inputs that elicit false statements.""",2023-06-15T18:49:50Z
SIGHT: A Large Annotated Dataset on Student Insights Gathered from Higher Education Transcripts,Yes.,1.,"""To overcome this challenge, we propose a set of best practices for using large language models (LLMs) to cheaply classify the comments at scale.""",2023-06-15T17:59:47Z
Language-Guided Music Recommendation for Video via Prompt Analogies,Yes.,1.,"""we propose a text-synthesis approach that relies on an analogy-based prompting procedure to generate natural language music descriptions from a large-scale language model (BLOOM-176B).""",2023-06-15T17:58:01Z
Matching Pairs: Attributing Fine-Tuned Models to their Pre-Trained Large Language Models,Yes.,4.,"""However, this leads to issues over violation of model licenses, model theft, and copyright infringement. Moreover, recent advances show that generative technology is capable of producing harmful content which exacerbates the problems of accountability within model supply chains.""",2023-06-15T17:42:48Z
Can Language Models Teach Weaker Agents? Teacher Explanations Improve Students via Personalization,Yes.,2.,"""it is unclear whether they also make good teachers for weaker agents"" and ""communication is expensive.""",2023-06-15T17:27:20Z
KoLA: Carefully Benchmarking World Knowledge of Large Language Models,Yes.,2.,"""we adopt a contrastive system, including overall standard scores for better numerical comparability across tasks and models and a unique self-contrast metric for automatically evaluating knowledge hallucination.""",2023-06-15T17:20:46Z
SCALE: Scaling up the Complexity for Advanced Language Model Evaluation,Yes.,5.,"""Despite recent advances, efficiently processing long documents for intense review/analysis tasks remains an open challenge for language models."" and ""existing publicly available models struggle with most tasks, even after in-domain pretraining.""",2023-06-15T16:19:15Z
"ChatGPT for Suicide Risk Assessment on Social Media: Quantitative Evaluation of Model Performance, Potentials and Limitations",Yes.,3.,"""while ChatGPT attains considerable accuracy in this task, transformer-based models fine-tuned on human-annotated datasets exhibit superior performance.""",2023-06-15T16:01:30Z
CMMLU: Measuring massive multitask language understanding in Chinese,Yes.,5.,"""The results reveal that most existing LLMs struggle to achieve an average accuracy of 50%, even when provided with in-context examples and chain-of-thought prompts, whereas the random baseline stands at 25%. This highlights significant room for improvement in LLMs.""",2023-06-15T15:49:51Z
"Macaw-LLM: Multi-Modal Language Modeling with Image, Audio, Video, and Text Integration",Yes.,1.,"""Although instruction-tuned large language models (LLMs) have exhibited remarkable capabilities across various NLP tasks, their effectiveness on other data modalities beyond text has not been fully studied.""",2023-06-15T12:45:25Z
DiPlomat: A Dialogue Dataset for Situated Pragmatic Reasoning,Yes.,5.,"""large language models (LLMs) exhibit poor performance in tackling this subjective domain"" and ""current models defect in the application of pragmatic reasoning.""",2023-06-15T10:41:23Z
Interleaving Pre-Trained Language Models and Large Language Models for Zero-Shot NL2SQL Generation,Yes.,3.,"""PLMs can perform well in schema alignment but struggle to achieve complex reasoning, while LLMs is superior in complex reasoning tasks but cannot achieve precise schema alignment.""",2023-06-15T06:50:51Z
Toward Grounded Commonsense Reasoning,Yes.,3.,"""Although large language models (LLMs) have recently been used to enable commonsense reasoning, grounding this reasoning in the real world has been challenging.""",2023-06-14T17:30:57Z
Language to Rewards for Robotic Skill Synthesis,Yes.,3.,"""since low-level robot actions are hardware-dependent and underrepresented in LLM training corpora, existing efforts in applying LLMs to robotics have largely treated LLMs as semantic planners or relied on human-engineered control primitives to interface with the robot.""",2023-06-14T17:27:10Z
Towards AGI in Computer Vision: Lessons Learned from GPT and Large Language Models,Yes.,1.,"""Recently, chat systems powered by large language models (LLMs) emerge and rapidly become a promising direction to achieve AGI in natural language processing (NLP), but the path towards AGI in computer vision (CV) remains unclear.""",2023-06-14T17:15:01Z
"AssistGPT: A General Multi-modal Assistant that can Plan, Execute, Inspect, and Learn",Yes.,3.,"""Despite this progress, complex visual-based tasks still remain challenging due to the diverse nature of visual tasks.""",2023-06-14T17:12:56Z
MiniLLM: Knowledge Distillation of Large Language Models,Yes.,2.,"""Knowledge Distillation (KD) is a promising technique for reducing the high computational demand of large language models (LLMs)."" and ""How to effectively distill the knowledge of white-box LLMs into small models is still under-explored.""",2023-06-14T14:44:03Z
Unifying Large Language Models and Knowledge Graphs: A Roadmap,Yes.,3.,"""However, LLMs are black-box models, which often fall short of capturing and accessing factual knowledge.""",2023-06-14T07:15:26Z
Language models are not naysayers: An analysis of language models on negation benchmarks,Yes.,5.,"""we show that LLMs have several limitations including insensitivity to the presence of negation, an inability to capture the lexical semantics of negation, and a failure to reason under negation.""",2023-06-14T01:16:37Z
INT2.1: Towards Fine-Tunable Quantized Large Language Models with Error Correction through Low-Rank Adaptation,Yes.,2.,"""rectifies quantization errors in quantized Large Language Models"" and ""ameliorate the gap between the quantized model and its float point counterpart.""",2023-06-13T22:25:35Z
Large-scale Language Model Rescoring on Long-form Data,Yes.,1.,"""In this work, we study the impact of Large-scale Language Models (LLM) on Automated Speech Recognition (ASR) of YouTube videos, which we use as a source for long-form ASR.""",2023-06-13T20:54:12Z
AVIS: Autonomous Visual Information Seeking with Large Language Model Agent,Yes.,1.,"""Our method leverages a Large Language Model (LLM) to dynamically strategize the utilization of external tools and to investigate their outputs, thereby acquiring the indispensable knowledge needed to provide answers to the posed questions.""",2023-06-13T20:50:22Z
Beyond Black Box AI-Generated Plagiarism Detection: From Sentence to Document Level,Yes.,2.,"""Existing AI-generated text classifiers have limited accuracy and often produce false positives.""",2023-06-13T20:34:55Z
"AutoML in the Age of Large Language Models: Current Challenges, Future Opportunities and Risks",Yes.,2.,"""In particular, we investigate both the opportunities to enhance AutoML approaches with LLMs from different perspectives and the challenges of leveraging AutoML to further improve LLMs.""",2023-06-13T19:51:22Z
Can ChatGPT Enable ITS? The Case of Mixed Traffic Control via Reinforcement Learning,Yes.,2.,"""We find ChatGPT has mixed results. For intersection and bottleneck, ChatGPT increases number of successful policies by 150% and 136% compared to solely beginner capabilities, with some of them even outperforming experts. However, ChatGPT does not provide consistent improvements across all scenarios.""",2023-06-13T19:27:18Z
FLamE: Few-shot Learning from Natural Language Explanations,Yes.,4.,"""recent work by Lampinen et al. (2022) has shown limited utility of natural language explanations in improving classification"" and ""human evaluation surprisingly reveals that the majority of generated explanations does not adequately justify classification decisions.""",2023-06-13T18:01:46Z
XrayGPT: Chest Radiographs Summarization using Medical Vision-Language Models,Yes.,3.,"""their performance on task-specific domains, such as radiology, is still under-investigated and potentially limited due to a lack of sophistication in understanding biomedical images.""",2023-06-13T17:59:59Z
arXiVeri: Automatic table verification with GPT,Yes.,2.,"""Our findings highlight the complexity of this task, even for state-of-the-art LLMs like OpenAI's GPT-4.""",2023-06-13T17:59:57Z
Questioning the Survey Responses of Large Language Models,Yes.,5.,"""models' responses are governed by ordering and labeling biases,"" and ""models' responses do not contain the entropy variations and statistical signals typically found in human populations.""",2023-06-13T17:48:27Z
WebGLM: Towards An Efficient Web-Enhanced Question Answering System with Human Preferences,Yes.,2.,"""we identify and address the limitations of WebGPT (OpenAI), through which WebGLM is enabled with accuracy, efficiency, and cost-effectiveness advantages.""",2023-06-13T16:57:53Z
Artificial Artificial Artificial Intelligence: Crowd Workers Widely Use Large Language Models for Text Production Tasks,Yes.,2.,"""With the widespread adoption of LLMs, human gold--standard annotations are key to understanding the capabilities of LLMs and the validity of their results."" and ""our results call for platforms, researchers, and crowd workers to find new ways to ensure that human data remain human.""",2023-06-13T16:46:24Z
Synapse: Trajectory-as-Exemplar Prompting with Memory for Computer Control,Yes.,4.,"""First, the limited context length of LLMs and complex computer states restrict the number of exemplars, as a single webpage can consume the entire context. Second, the exemplars in current methods, such as high-level plans and multi-choice questions, cannot represent complete trajectories, leading to suboptimal performance in long-horizon tasks. Third, existing computer agents rely on task-specific exempl",2023-06-13T15:49:41Z
Mol-Instructions: A Large-Scale Biomolecular Instruction Dataset for Large Language Models,Yes.,3.,"""However, their proficiency within specialized domains such as biomolecular studies remains limited.""",2023-06-13T14:35:34Z
NoCoLA: The Norwegian Corpus of Linguistic Acceptability,Yes.,2.,"""we lack any tool to evaluate their understanding of grammaticality"" and ""conduct a comparative study of the existing Norwegian language models.""",2023-06-13T14:11:19Z
SqueezeLLM: Dense-and-Sparse Quantization,Yes.,5.,"""However, deploying these models for inference has been a significant challenge due to their unprecedented resource requirements.""",2023-06-13T08:57:54Z
Large Language Models Sometimes Generate Purely Negatively-Reinforced Text,Yes.,5.,"""One might assume that language models trained with gradient descent never generate text snippets which were only present in examples associated with the lowest possible reward. In this paper, we show that this assumption is wrong",2023-06-13T06:40:37Z
TART: A plug-and-play Transformer module for task-agnostic reasoning,Yes.,4.,"""In-context learning, however, consistently underperforms task-specific tuning approaches even when presented with the same examples."" and ""this performance gap exists due to their inability to perform simple probabilistic reasoning tasks.""",2023-06-13T04:37:00Z
"Assigning AI: Seven Approaches for Students, with Prompts",Yes.,3.,"""despite their inherent risks and limitations"" and ""mitigate risks such as complacency about the AI's output, errors, and biases.""",2023-06-13T03:36:36Z
Knowledge-Prompted Estimator: A Novel Approach to Explainable Machine Translation Assessment,Yes.,2.,"""GEMBA, the first MT quality assessment metric based on Large Language Models (LLMs), employs one-step prompting to achieve state-of-the-art (SOTA) in system-level MT quality estimation; however, it lacks segment-level analysis.""",2023-06-13T01:18:32Z
Probing Quantifier Comprehension in Large Language Models: Another Example of Inverse Scaling,Yes.,5.,"""LLMs fail at simple linguistic tests for negation or quantifier understanding"" and ""suggests that LLMs do not do as well as expected with quantifiers.""",2023-06-12T19:20:18Z
Lost in Translation: Large Language Models in Non-English Content Analysis,Yes.,5.,"""the automated systems that increasingly mediate our interactions online -- such as chatbots, content moderation systems, and search engines -- are primarily designed for and work far more effectively in English than in the world's other 7,000 languages."" and ""Part II accounts for the challenges of doing content analysis with large language models in general and multilingual language models in particular.""",2023-06-12T19:10:47Z
Waffling around for Performance: Visual Classification with Random Words and Broad Concepts,Yes.,2.,"""We conduct an extensive experimental study on the impact and shortcomings of additional semantics introduced with LLM-generated descriptors.""",2023-06-12T17:59:48Z
Data-Copilot: Bridging Billions of Data and Humans with Autonomous Workflow,Yes.,1.,"""Considering that large language models (LLMs) have showcased promising capabilities in semantic understanding and reasoning, we advocate that the deployment of LLMs could autonomously manage and process massive amounts of data while displaying and interacting in a human-friendly manner.""",2023-06-12T16:12:56Z
Mitigating Prior Errors in Causal Structure Learning: Towards LLM driven Prior Knowledge,Yes.,3.,"""to tackle erroneous prior causal statements from LLM, which is seldom considered in the current context of expert dominating prior resources.""",2023-06-12T11:24:48Z
Weakly supervised information extraction from inscrutable handwritten document images,No.,1.,The abstract does not mention LLMs or their limitations.,2023-06-12T02:22:30Z
Multimodal Audio-textual Architecture for Robust Spoken Language Understanding,Yes.,3.,"""we investigate impacts of this ASR error propagation on state-of-the-art NLU systems based on pre-trained language models (PLM), such as BERT and RoBERTa.""",2023-06-12T01:55:53Z
TrojLLM: A Black-box Trojan Prompt Attack on Large Language Models,Yes.,4.,"""the security implications of LLMs, particularly in relation to adversarial and Trojan attacks, remain insufficiently examined."" and ""Our work sheds light on the potential security risks in current models and offers a potential defensive approach.""",2023-06-12T01:22:39Z
A blind spot for large language models: Supradiegetic linguistic information,Yes.,5.,"""its deficits can be reframed as ignorance of extradiegetic information, including supradiegetic linguistic information"" and ""We use these concepts to investigate why LLMs like ChatGPT have trouble handling palindromes, the visual characteristics of symbols, translating Sumerian cuneiform, and continuing integer sequences.""",2023-06-11T22:15:01Z
Augmenting Greybox Fuzzing with Generative AI,Yes.,2.,"""The experiment results show that our approach improves the edge coverage by 12.77\% over the SOTA greybox fuzzer (AFL++) on 12 target programs from three well-tested benchmarks. As for vulnerability detection, \sys is able to perform similar to or better than AFL++ for programs",2023-06-11T21:44:47Z
Improving Knowledge Extraction from LLMs for Task Learning through Agent Analysis,Yes.,2.,"""Prompt engineering has been shown to be effective for eliciting knowledge from an LLM, but alone it is insufficient for acquiring relevant, situationally grounded knowledge for an embodied agent learning novel tasks.""",2023-06-11T20:50:14Z
The Impact of ChatGPT and LLMs on Medical Imaging Stakeholders: Perspectives and Use Cases,Yes.,1.,"""This study investigates the transformative potential of Large Language Models (LLMs), such as OpenAI ChatGPT, in medical imaging.""",2023-06-11T20:39:13Z
CoTran: An LLM-based Code Translator using Reinforcement Learning with Feedback from Compiler and Symbolic Execution,Yes.,3.,"""Current LLM-based code translation methods lack a training approach to ensure that the translated code reliably compiles or bears substantial functional equivalence to the input code.""",2023-06-11T19:47:52Z
GKD: A General Knowledge Distillation Framework for Large-scale Pre-trained Language Model,Yes.,3.,"""the deployment of knowledge distillation systems faces great challenges in real-world industrial-strength applications, which require the use of complex distillation methods on even larger-scale PLMs (over 10B), limited by memory on GPUs and the switching of methods.""",2023-06-11T09:17:21Z
Are Intermediate Layers and Labels Really Necessary? A General Language Model Distillation Method,Yes.,2.,"""The large scale of pre-trained language models poses a challenge for their deployment on various devices, with a growing emphasis on methods to compress these models, particularly knowledge distillation.""",2023-06-11T08:53:27Z
RestGPT: Connecting Large Language Models with Real-World RESTful APIs,Yes.,3.,"""existing methods are mainly restricted to specifically designed tools and fail to fulfill complex instructions, having great limitations when confronted with real-world scenarios.""",2023-06-11T08:53:12Z
Empowering Molecule Discovery for Molecule-Caption Translation with Large Language Models: A ChatGPT Perspective,Yes.,1.,"""Large Language Models (LLMs), like ChatGPT, have shown remarkable performance in various cross-modal tasks due to their great powerful capabilities in natural language understanding, generalization, and reasoning, which provides unprecedented opportunities to advance molecule discovery.""",2023-06-11T08:16:25Z
Inductive reasoning in humans and large language models,Yes.,3.,"""Although GPT-3.5 struggles to capture many aspects of human behaviour, GPT-4 is much more successful",2023-06-11T00:23:25Z
AutoTAMP: Autoregressive Task and Motion Planning with LLMs as Translators and Checkers,Yes.,3.,"""However, existing approaches either translate the natural language directly into robot trajectories or factor the inference process by decomposing language into task sub-goals and relying on a motion planner to execute each sub-goal.""",2023-06-10T21:58:29Z
Medical Data Augmentation via ChatGPT: A Case Study on Medication Identification and Medication Event Classification,Yes.,1.,"""This study aims to explore the utilization of LLMs, specifically ChatGPT, for data augmentation to overcome the limited availability of annotated data for identifying the key factors in EHRs.""",2023-06-10T20:55:21Z
Boosting Language Models Reasoning with Chain-of-Knowledge Prompting,Yes.,3.,"""However, the generated rationales often come with mistakes, making unfactual and unfaithful reasoning chains.""",2023-06-10T12:42:36Z
Human-in-the-Loop through Chain-of-Thought,Yes.,5.,"""it sometimes demonstrates its weakness in long-term or multi-step logical reasoning.""",2023-06-10T04:31:57Z
Measuring and Modifying Factual Knowledge in Large Language Models,Yes.,4.,"""existing approaches for knowledge measurement have certain limitations,"" and ""LLMs exhibit limitations in capturing new knowledge under specific circumstances for one of these methods.""",2023-06-09T21:25:48Z
Reliability Check: An Analysis of GPT-3's Response to Sensitive Topics and Prompt Wording,Yes.,5.,"""LLMs are still not reliable,"" ""no systematic analysis of the responses of these models to different categories of statements, or on their potential vulnerabilities to simple prompting changes is available,"" and ""The model responses are inconsistent across prompts and settings, highlighting GPT-3's unreliability",2023-06-09T19:07:31Z
Trapping LLM Hallucinations Using Tagged Context Prompts,Yes.,5.,"""However, these models suffer from 'hallucinations,' where the model generates false or fabricated information.""",2023-06-09T17:48:54Z
Mind2Web: Towards a Generalist Agent for the Web,Yes.,3.,"""While the raw HTML of real-world websites are often too large to be fed to LLMs, we show that first filtering it with a small LM significantly improves the effectiveness and efficiency of LLMs."" and ""there is still a substantial room to improve towards truly generalizable agents.""",2023-06-09T17:44:31Z
FinGPT: Open-Source Financial Large Language Models,Yes.,2.,"""Accessing high-quality financial data is the first challenge for financial LLMs (FinLLMs).""",2023-06-09T16:52:00Z
S$^{3}$: Increasing GPU Utilization during Generative Inference for Higher Throughput,Yes.,5.,"""Generating texts with a large language model (LLM) consumes massive amounts of memory. Apart from the already-large model parameters, the key/value (KV) cache that holds information about previous tokens in a sequence can grow to be even larger than the model itself.""",2023-06-09T16:13:43Z
Language Models Can Learn Exceptions to Syntactic Rules,Yes.,3.,"""At the same time, this hypothesis fails to explain the magnitude of unpassivizability demonstrated by certain individual verbs, suggesting that other cues to exceptionality are available in the linguistic input.""",2023-06-09T15:35:11Z
Towards a Robust Detection of Language Model Generated Text: Is ChatGPT that Easy to Detect?,Yes.,5.,"""vulnerabilities are evident in out-of-domain contexts, highlighting the challenge of detecting adversarial text.""",2023-06-09T13:03:53Z
Can Large Language Models Infer Causation from Correlation?,Yes.,5.,"""Through our experiments, we identify a key shortcoming of LLMs in terms of their causal inference skills, and show that these models achieve almost close to random performance on the task. This shortcoming is somewhat mitigated when we try to re-purpose LLMs for this skill via finetuning, but",2023-06-09T12:09:15Z
Towards the Exploitation of LLM-based Chatbot for Providing Legal Support to Palestinian Cooperatives,Yes.,1.,"""The development of recent large language models (LLMs), particularly ChatGPT, has also introduced a revolutionary contribution to the way that legal texts can be processed and comprehended.""",2023-06-09T11:57:57Z
How Can Recommender Systems Benefit from Large Language Models: A Survey,Yes.,3.,"""we highlight key challenges in adapting LLM to RS from three aspects, i.e., efficiency, effectiveness, and ethics.""",2023-06-09T11:31:50Z
Xiezhi: An Ever-Updating Benchmark for Holistic Domain Knowledge Evaluation,Yes.,2.,"""Results indicate that LLMs exceed average performance of humans in science, engineering, agronomy, medicine, and art, but fall short in economics, jurisprudence, pedagogy, literature, history, and management.""",2023-06-09T09:52:05Z
Exploring the Responses of Large Language Models to Beginner Programmers' Help Requests,Yes.,4.,"""At the same time, the results highlight the unreliability of LLMs",2023-06-09T07:19:43Z
Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena,,,,2023-06-09T05:55:52Z
Customizing General-Purpose Foundation Models for Medical Report Generation,Yes.,2.,"""the scarcity of labelled medical image-report pairs presents great challenges in the development of deep and large-scale neural networks capable of harnessing the potential artificial general intelligence power like large language models (LLMs).""",2023-06-09T03:02:36Z
Speech-to-Text Adapter and Speech-to-Entity Retriever Augmented LLMs for Speech Understanding,Yes.,3.,"""Large Language Models (LLMs) have been applied in the speech domain, often incurring a performance drop due to misaligned between speech and language representations.""",2023-06-08T22:33:22Z
Privacy- and Utility-Preserving NLP with Anonymized Data: A case study of Pseudonymization,Yes.,1.,"""This work investigates the effectiveness of different pseudonymization techniques, ranging from rule-based substitutions to using pre-trained Large Language Models (LLMs), on a variety of datasets and models used for two widely used NLP tasks",2023-06-08T21:06:19Z
Prompt Injection attack against LLM-integrated Applications,Yes.,5.,"""highlighting the constraints of current attack strategies in practice"" and ""We deploy HouYi on 36 actual LLM-integrated applications and discern 31 applications susceptible to prompt injection.""",2023-06-08T18:43:11Z
Multi-Modal Classifiers for Open-Vocabulary Object Detection,Yes.,1.,"""we prompt a large language model (LLM) to generate informative language descriptions for object classes.""",2023-06-08T18:31:56Z
Artificial General Intelligence for Medical Imaging,Yes.,2.,"""we provide critical perspectives on the potential challenges and pitfalls associated with deploying large-scale AGI models in the medical field.""",2023-06-08T18:04:13Z
Grounded Text-to-Image Synthesis with Attention Refocusing,Yes.,3.,"""However, these models still fail to precisely follow the text prompt involving multiple objects, attributes, or spatial compositions.""",2023-06-08T17:59:59Z
MIMIC-IT: Multi-Modal In-Context Instruction Tuning,Yes.,1.,"""Nevertheless, the current availability of vision-language instruction-response pairs in terms of quantity, diversity, and creativity remains limited, posing challenges to the generalization of interactive VLMs.""",2023-06-08T17:59:56Z
ToolAlpaca: Generalized Tool Learning for Language Models with 3000 Simulated Cases,Yes.,2.,"""it remains uncertain whether smaller language models can achieve generalized tool-use abilities without tool-specific training.""",2023-06-08T15:46:32Z
"PIXIU: A Large Language Model, Instruction Data and Evaluation Benchmark for Finance",Yes.,2.,"""uncovering their strengths and weaknesses in handling critical financial tasks.""",2023-06-08T14:20:29Z
"M3Exam: A Multilingual, Multimodal, Multilevel Benchmark for Examining Large Language Models",Yes.,5.,"""We assess the performance of top-performing LLMs on M3Exam and find that current models, including GPT-4, still struggle with multilingual text, particularly in low-resource and non-Latin script languages. Multimodal LLMs also perform poorly with complex multimodal questions.""",2023-06-08T13:21:29Z
Robot Task Planning Based on Large Language Model Representing Knowledge with Directed Graph Structures,Yes.,4.,"""However, there are also problems such as limited complexity of task logic handling, ambiguity in the quantity of parts and the precise location of assembly.""",2023-06-08T13:10:00Z
Is AI the better programming partner? Human-Human Pair Programming vs. Human-AI pAIr Programming,Yes.,2.,"""We find that the effectiveness of both approaches is mixed in the literature (though the measures used for pAIr programming are not as comprehensive).""",2023-06-08T12:22:56Z
Towards Understanding the Interplay of Generative Artificial Intelligence and the Internet,No.,1.,"The abstract discusses generative AI tools like DALL-E, MidJourney, and ChatGPT but does not specifically focus on language models or their limitations.",2023-06-08T11:14:51Z
PandaLM: An Automatic Evaluation Benchmark for LLM Instruction Tuning Optimization,Yes.,2.,"""Instruction tuning large language models (LLMs) remains a challenging task, owing to the complexity of hyperparameter selection and the difficulty involved in evaluating the tuned models.""",2023-06-08T10:41:56Z
Interpretable Medical Diagnostics with Structured Data Extraction by Large Language Models,Yes.,2.,"""large language models (LLMs) which excel at textual tasks, are probably not the best tool for modeling tabular data.""",2023-06-08T09:12:28Z
Assessing Phrase Break of ESL Speech with Pre-trained Language Models and Large Language Models,Yes.,1.,"""The experiments show that with the PLMs, the dependence on labeled training data has been greatly reduced, and the performance has improved. Meanwhile, we verify that ChatGPT, a renowned LLM, has potential for further advancement in this area.""",2023-06-08T07:10:39Z
FedMLSecurity: A Benchmark for Attacks and Defenses in Federated Learning and Federated LLMs,Yes.,1.,"""We further demonstrate FedSecurity's utility and adaptability through federated training of Large Language Models (LLMs), showcasing its potential to impact a wide range of complex applications.""",2023-06-08T06:21:35Z
covLLM: Large Language Models for COVID-19 Biomedical Literature,Yes.,1.,"""A potential solution is developing a tool for evaluating coronavirus literature using large language models (LLMs) -- neural networks that are deployed for natural language processing.""",2023-06-08T04:08:32Z
Prefer to Classify: Improving Text Classifiers via Auxiliary Preference Learning,Yes.,1.,"""pre-trained large language models such as GPT-3 (low paid).""",2023-06-08T04:04:47Z
Mixture-of-Supernets: Improving Weight-Sharing Supernet Training with Architecture-Routed Mixture-of-Experts,Yes.,3.,"""there is a large performance gap between supernet and training from scratch"" and ""supernet cannot be directly used and retraining is necessary after finding the optimal architectures.""",2023-06-08T00:35:36Z
"Good Data, Large Data, or No Data? Comparing Three Approaches in Developing Research Aspect Classifiers for Biomedical Papers",Yes.,3.,"""Our results indicate that using the PubMed 200K RCT dataset does not improve performance for the CODA-19 task. We also observe that while GPT-4 performs well, it does not outperform the SciBERT model fine-tuned on the CODA-19 dataset, emphasizing the importance of a dedicated and task-aligned datasets dataset for the target task.""",2023-06-07T22:56:53Z
Generative Text-Guided 3D Vision-Language Pretraining for Unified Medical Image Segmentation,Yes.,2.,"""Moreover, conventional VLP is limited to 2D images while medical images encompass diverse modalities, often in 3D, making the learning process more challenging.""",2023-06-07T22:20:51Z
"A Review on Knowledge Graphs for Healthcare: Resources, Applications, and Promises",Yes.,1.,"""The recent advent of large language models (LLMs) has paved the way for building more comprehensive and accurate HKGs.""",2023-06-07T21:51:56Z
INSTRUCTEVAL: Towards Holistic Evaluation of Instruction-Tuned Large Language Models,Yes.,3.,"""Despite their impressive capabilities, there is still a lack of comprehensive understanding regarding their full potential, primarily due to the black-box nature of many models and the absence of holistic evaluation studies.""",2023-06-07T20:12:29Z
Using Imperfect Surrogates for Downstream Inference: Design-based Supervised Learning for Social Science Applications of Large Language Models,Yes.,4.,"""However, like other scalable ways of producing annotations, such surrogate labels are often imperfect and biased."" and ""We show that direct use of surrogate labels in downstream statistical analyses leads to substantial bias and invalid confidence intervals, even with high surrogate accuracy of",2023-06-07T19:49:41Z
ScienceBenchmark: A Complex Real-World Benchmark for Evaluating Natural Language to SQL Systems,Yes.,3.,"""complex real-world databases with domain-specific content have little to no training data available in the form of NL/SQL-pairs leading to poor performance of existing NL-to-SQL systems.""",2023-06-07T19:37:55Z
