Title,Talks about LLMs,Rate,Evidence,Published
"Bad Actor, Good Advisor: Exploring the Role of Large Language Models in Fake News Detection",Yes.,5.,"""First, we conduct an empirical study and find that a sophisticated LLM such as GPT 3.5 could generally expose fake news and provide desirable multi-perspective rationales but still underperforms the basic SLM, fine-tuned BERT. Our subsequent analysis attributes such a",2023-09-21T16:47:30Z
Code Soliloquies for Accurate Calculations in Large Language Models,Yes.,5.,"""While GPT-4 presents impressive language processing capabilities, its limitations in fundamental mathematical reasoning curtail its efficacy for such subjects.""",2023-09-21T15:16:58Z
A knowledge representation approach for construction contract knowledge modeling,Yes.,4.,"""However, LLMs may produce convincing yet inaccurate and misleading content due to a lack of domain expertise.""",2023-09-21T14:53:36Z
Prompt Tuned Embedding Classification for Multi-Label Industry Sector Allocation,Yes.,5.,"""Text-to-text classification is frequently reported to outperform task-specific classification heads, but has several limitations when applied to a multi-label classification problem where each label consists of multiple tokens",2023-09-21T13:45:32Z
"AceGPT, Localizing Large Language Models in Arabic",Yes.,3.,"""Significant concerns emerge when addressing cultural sensitivity and local values.""",2023-09-21T13:20:13Z
Knowledge Sanitization of Large Language Models,Yes.,4.,"""LLMs trained on a large corpus of Web data can memorize and potentially reveal sensitive or confidential information, raising critical security concerns.""",2023-09-21T07:49:55Z
Goal-Oriented Prompt Attack and Safety Evaluation for LLMs,Yes.,5.,"""LLMs suffer from the risk of generating harmful contents especially while being employed to applications."" and ""there is no publicly available dataset with high successful attacking rate to evaluate the abilities of defending prompt attack.""",2023-09-21T07:07:49Z
LPML: LLM-Prompting Markup Language for Mathematical Reasoning,Yes.,3.,"""addressing the errors in the reasoning and calculation present in the generated text by LLMs is a crucial challenge"" and ""control the undesired behaviors of LLMs.""",2023-09-21T02:46:20Z
LLM-based Medical Assistant Personalization with Short- and Long-Term Memory Coordination,Yes.,3.,"""While one can fully train an LLM for this objective, the resource consumption is unaffordable."" and ""We contend that a mere memory module is inadequate and fully training an LLM can be excessively costly.""",2023-09-21T00:34:33Z
LLM Guided Inductive Inference for Solving Compositional Problems,Yes.,4.,"""their performance is limited when the questions require knowledge that is not included in the model's training data and can only be acquired through direct observation or interaction with the real world."" and ""Existing methods decompose reasoning tasks through the use of modules invoked sequentially, limiting their ability to answer deep reasoning tasks",2023-09-20T23:44:16Z
Construction of Paired Knowledge Graph-Text Datasets Informed by Cyclic Evaluation,Yes.,3.,"""We also construct two synthetic datasets using large language models (LLMs), and observe that these are conducive to models that perform significantly well on cyclic generation of text, but less so on cyclic generation of KGs, probably because of a lack of a consistent underlying ontology.""",2023-09-20T22:30:20Z
Towards Effective Disambiguation for Machine Translation with Large Language Models,Yes.,3.,"""Recent work on benchmarking translation performance on ambiguous sentences has exposed the limitations of conventional Neural Machine Translation (NMT) systems, which fail to handle many such cases. Large language models (LLMs) have emerged as a promising alternative, demonstrating comparable performance to traditional NMT models while introducing new paradigms for controlling",2023-09-20T22:22:52Z
"""It's a Fair Game"", or Is It? Examining How Users Navigate Disclosure Risks and Benefits When Using LLM-Based Conversational Agents",Yes.,4.,"""users' erroneous mental models and the dark patterns in system design limited their awareness and comprehension of the privacy risks"" and ""the human-like interactions encouraged more sensitive disclosures, which complicated users' ability to navigate the trade-offs.""",2023-09-20T21:34:36Z
Chain-of-Verification Reduces Hallucination in Large Language Models,Yes.,5.,"""Generation of plausible yet incorrect factual information, termed hallucination, is an unsolved issue in large language models.""",2023-09-20T17:50:55Z
Text2Reward: Automated Dense Reward Function Generation for Reinforcement Learning,Yes.,1.,"""To address this, we introduce Text2Reward, a data-free framework that automates the generation of dense reward functions based on large language models (LLMs).""",2023-09-20T17:39:13Z
GPT-MolBERTa: GPT Molecular Features Language Model for molecular property prediction,Yes.,1.,"""Here, we present GPT-MolBERTa, a self-supervised large language model (LLM) which uses detailed textual descriptions of molecules to predict their properties.""",2023-09-20T17:21:43Z
Controlled Generation with Prompt Insertion for Natural Language Explanations in Grammatical Error Correction,Yes.,3.,"""it is not straightforward to specify a complex format to generate explanations, because explicit control of generation is difficult with prompts.""",2023-09-20T16:14:10Z
Speak While You Think: Streaming Speech Synthesis During Text Generation,Yes.,1.,"""Large Language Models (LLMs) demonstrate impressive capabilities, yet interaction with these models is mostly facilitated through text.""",2023-09-20T11:00:15Z
Retrieve-Rewrite-Answer: A KG-to-Text Enhanced LLMs Framework for Knowledge Graph Question Answering,,,,2023-09-20T10:42:08Z
Are Large Language Models Really Robust to Word-Level Perturbations?,Yes.,5.,"""our results demonstrate that LLMs frequently exhibit vulnerability to word-level perturbations that are commonplace in daily language usage.""",2023-09-20T09:23:46Z
"Exploring the Relationship between LLM Hallucinations and Prompt Linguistic Nuances: Readability, Formality, and Concreteness",Yes.,5.,"""As Large Language Models (LLMs) have advanced, they have brought forth new challenges, with one of the prominent issues being LLM hallucination.""",2023-09-20T05:04:16Z
In-Context Learning for Text Classification with Many Labels,Yes.,5.,"""In-context learning (ICL) using large language models for tasks with many labels is challenging due to the limited context window, which makes it difficult to fit a sufficient number of examples in the prompt.""",2023-09-19T22:41:44Z
LMDX: Language Model-based Document Information Extraction and Localization,Yes.,4.,"""The main obstacles to LLM adoption in that task have been the absence of layout encoding within LLMs, critical for a high quality extraction, and the lack of a grounding mechanism ensuring the answer is not hallucinated.""",2023-09-19T22:32:56Z
Specializing Small Language Models towards Complex Style Transfer via Latent Attribute Pre-Training,Yes.,3.,"""While large language models (LLM) have shown promise in complex text style transfer, they have drawbacks such as data privacy concerns, network instability, and high deployment costs.""",2023-09-19T21:01:40Z
FRASIMED: a Clinical French Annotated Resource Produced through Crosslingual BERT-Based Annotation Projection,Yes.,2.,"""NLP applications such as named entity recognition (NER) for low-resource corpora do not benefit from recent advances in the development of large language models (LLMs) where there is still a need for larger annotated datasets.""",2023-09-19T17:17:28Z
Evaluating large language models' ability to understand metaphor and sarcasm using a screening test for Asperger syndrome,Yes.,5.,"""whereas their ability to comprehend metaphors has been improved with the increase of the number of model parameters, the improvement in sarcasm understanding was not observed. This implies that an alternative approach is imperative to imbue LLMs with the capacity to grasp sarcasm.""",2023-09-19T16:41:19Z
GPT4AIGChip: Towards Next-Generation AI Accelerator Design Automation via Large Language Models,Yes.,3.,"""we first perform an in-depth investigation into LLMs' limitations and capabilities for AI accelerator design.""",2023-09-19T16:14:57Z
Estimating Contamination via Perplexity: Quantifying Memorisation in Language Model Evaluation,Yes.,4.,"""Data contamination in model evaluation is getting increasingly prevalent as the massive training corpora of large language models often unintentionally include benchmark samples. ... This prevent the community to rigorously audit these models and conduct accurate assessment of their capability.""",2023-09-19T15:02:58Z
Model Leeching: An Extraction Attack Targeting LLMs,Yes.,1.,"""Model Leeching is a novel extraction attack targeting Large Language Models (LLMs), capable of distilling task-specific knowledge from a target LLM into a reduced parameter model.""",2023-09-19T11:45:29Z
Exploring Iterative Enhancement for Improving Learnersourced Multiple-Choice Question Explanations with Large Language Models,Yes.,1.,"""Large language models exhibit superior capabilities in processing and understanding language, yet their applications in educational contexts remain underexplored.""",2023-09-19T09:04:15Z
PoSE: Efficient Context Window Extension of LLMs via Positional Skip-wise Training,Yes.,5.,"""Large Language Models (LLMs) are trained with a pre-defined context length, restricting their use in scenarios requiring long inputs.""",2023-09-19T08:03:38Z
Investigating the Catastrophic Forgetting in Multimodal Large Language Models,Yes.,5.,"""However, catastrophic forgetting, a notorious phenomenon where the fine-tuned model fails to retain similar performance compared to the pre-trained model, still remains an inherent problem in multimodal LLMs (MLLM).""",2023-09-19T04:51:13Z
LLM Platform Security: Applying a Systematic Evaluation Framework to OpenAI's ChatGPT Plugins,Yes.,4.,"""Plugins also interface with LLM platforms and users using natural language, which can have imprecise interpretations."" and ""We conclude by discussing novel challenges and by providing recommendations to improve the security, privacy, and safety of present and future LLM-based computing platforms.""",2023-09-19T02:20:10Z
GPTFUZZER: Red Teaming Large Language Models with Auto-Generated Jailbreak Prompts,Yes.,5.,"""However, despite their considerable success, LLMs are not entirely reliable and can give detailed guidance on how to conduct harmful or illegal activities.""",2023-09-19T02:19:48Z
Stabilizing RLHF through Advantage Model and Selective Rehearsal,Yes.,4.,"""Large Language Models (LLMs) have revolutionized natural language processing, yet aligning these models with human values and preferences using RLHF remains a significant challenge. This challenge is characterized by various instabilities, such as reward hacking and catastrophic forgetting.""",2023-09-18T23:06:32Z
RadOnc-GPT: A Large Language Model for Radiation Oncology,Yes.,3.,"""However, our model's clinical relevance requires confirmation, and it specializes in only the aforementioned three specific tasks and lacks broader applicability. Furthermore, its evaluation through ROUGE scores might not reflect the true semantic and clinical accuracy - challenges we intend to address in future research.""",2023-09-18T21:15:02Z
Prompt a Robot to Walk with Large Language Models,Yes.,3.,"""this approach faces significant challenges, particularly in grounding these models in the physical world and in generating dynamic robot motions.""",2023-09-18T17:50:17Z
Efficient Avoidance of Vulnerabilities in Auto-completed Smart Contract Code Using Vulnerability-constrained Decoding,Yes.,3.,"""Recent advances in transformer-based large language model (LLM) technologies have been applied to code synthesis. However, studies show that many of such synthesized codes contain vulnerabilities.""",2023-09-18T14:47:34Z
Bias of AI-Generated Content: An Examination of News Produced by Large Language Models,Yes.,5.,"""To harness this transformation, we need to understand the limitations of LLMs."" and ""Our study reveals that the AIGC produced by each examined LLM demonstrates substantial gender and racial biases. Moreover, the AIGC generated by each LLM exhibits notable discrimination against females and individuals of the Black race.""",2023-09-18T14:47:24Z
Proposition from the Perspective of Chinese Language: A Chinese Proposition Classification Evaluation Benchmark,Yes.,3.,"""ChatGPT performs poorly, but its classification ability can be improved by providing more proposition information. Many issues are still far from being resolved and require further study.""",2023-09-18T09:18:39Z
Progressive Text-to-Image Diffusion with Soft Latent Direction,Yes.,3.,"""while a pre-trained text-to-image diffusion model adeptly handles one or two entities, it often falters when dealing with a greater number.""",2023-09-18T04:01:25Z
Defending Against Alignment-Breaking Attacks via Robustly Aligned LLM,Yes.,3.,"""Though a line of research has focused on aligning LLMs with human values and preventing them from producing inappropriate content, such alignments are usually vulnerable and can be bypassed by alignment-breaking attacks via adversarially optimized or handcrafted jailbreaking prompts.""",2023-09-18T02:07:22Z
"CulturaX: A Cleaned, Enormous, and Multilingual Dataset for Large Language Models in 167 Languages",Yes.,4.,"""The lack of transparency for training data has thus hampered research on attributing and addressing hallucination and bias issues in LLMs, hindering replication efforts and further advancements in the community.""",2023-09-17T23:49:10Z
Language models are susceptible to incorrect patient self-diagnosis in medical applications,Yes.,5.,"""Our findings highlight that when a patient proposes incorrect bias-validating information, the diagnostic accuracy of LLMs drop dramatically, revealing a high susceptibility to errors in self-diagnosis.""",2023-09-17T19:56:39Z
Talk2Care: Facilitating Asynchronous Patient-Provider Communication with Large-Language-Model,Yes.,2.,"""However, there is a limited understanding of LLMs' role during the communication.""",2023-09-17T19:46:03Z
Can Large Language Models Understand Real-World Complex Instructions?,Yes.,5.,"""they still struggle with complex instructions, which can be either complex task descriptions that require multiple tasks and constraints, or complex input that contains long context, noise, heterogeneous information and multi-turn format. Due to these features, LLMs often ignore semantic constraints from task descriptions, generate incorrect formats, violate length or sample count constraints, and be unfaithful to the input text.""",2023-09-17T04:18:39Z
RMDM: A Multilabel Fakenews Dataset for Vietnamese Evidence Verification,Yes.,2.,"""Preliminary tests on the dataset using GPT-based and BERT-based models reveal variations in the models' performance across different labels, indicating that the dataset effectively challenges the ability of various language models to verify the authenticity of such information.""",2023-09-16T18:35:08Z
Rethinking STS and NLI in Large Language Models,Yes.,5.,"""the effectiveness of LLMs turns out to be limited by low-resource domain accuracy, model overconfidence, and difficulty to capture the disagreements between human judgements.""",2023-09-16T11:58:39Z
Struc-Bench: Are Large Language Models Really Good at Generating Complex Structured Data?,Yes.,5.,"""Despite the remarkable capabilities of Large Language Models (LLMs) like GPT-4, producing complex, structured tabular data remains challenging."" and ""In-depth error analysis and creating an ability map across six dimensions -- coverage, formatting, reasoning, comprehension, pragmatics, and hallucination -- highlight areas for future enhancements and suggest forthcoming research trajectories.""",2023-09-16T11:31:58Z
ODSum: New Benchmarks for Open Domain Multi-Document Summarization,Yes.,3.,"""We also found that LLMs suffer great performance loss from retrieving errors.""",2023-09-16T11:27:34Z
"PDFTriage: Question Answering over Long, Structured Documents",Yes.,5.,"""Large Language Models (LLMs) have issues with document question answering (QA) in situations where the document is unable to fit in the small context length of an LLM.""",2023-09-16T04:29:05Z
Rethinking Learning Rate Tuning in the Era of Large Language Models,Yes.,3.,"""Existing learning rate policies are primarily designed for training traditional deep neural networks (DNNs), which may not work well for LLM fine-tuning.""",2023-09-16T03:37:00Z
S3-DST: Structured Open-Domain Dialogue Segmentation and State Tracking in the Era of LLMs,Yes.,3.,"""These intricacies manifest in the form of increased complexity in contextual interactions, extended dialogue sessions encompassing a diverse array of topics, and more frequent contextual shifts.""",2023-09-16T00:59:23Z
Fake News Detectors are Biased against Texts Generated by Large Language Models,,,,2023-09-15T18:04:40Z
Are Multilingual LLMs Culturally-Diverse Reasoners? An Investigation into Multicultural Proverbs and Sayings,Yes.,5.,"""Our experiments reveal that",2023-09-15T17:45:28Z
Casteist but Not Racist? Quantifying Disparities in Large Language Model Bias between India and the West,Yes.,4.,"""Large Language Models (LLMs), now used daily by millions of users, can encode societal biases, exposing their users to representational harms."" and ""We find that the majority of LLMs tested are strongly biased towards stereotypes in the Indian context, especially as compared to the Western context.""",2023-09-15T17:38:41Z
Using Large Language Models for Knowledge Engineering (LLMKE): A Case Study on Wikidata,Yes.,3.,"""These results demonstrate that the knowledge of LLMs varies significantly depending on the domain and that further experimentation is required to determine the circumstances under which LLMs can be used for automatic Knowledge Base (e.g., Wikidata) completion and correction.""",2023-09-15T15:51:14Z
Adversarial Attacks on Tables with Entity Swap,Yes.,3.,"""Adversarial attacks on text have been shown to greatly affect the performance of LLMs, but currently, there are no attacks targeting tabular language models.""",2023-09-15T15:03:33Z
Data Distribution Bottlenecks in Grounding Language Models to Knowledge Bases,Yes.,5.,"""Despite these advances, their integration with real-world environments such as large-scale knowledge bases (KBs) remains an underdeveloped area, affecting applications such as semantic parsing and indulging in 'hallucinated' information."" and ""Our comprehensive experiments reveal that even when employed with our proposed data augmentation techniques, advanced small and large language models exhibit poor performance in various dimensions. While the",2023-09-15T12:06:45Z
CoCA: Fusing Position Embedding with Collinear Constrained Attention in Transformers for Long Context Window Extending,Yes.,3.,"""anomalous behaviors harming long context extrapolation exist between Rotary Position Embedding (RoPE) and vanilla self-attention unveiled by our work.""",2023-09-15T09:36:51Z
Investigating Answerability of LLMs for Long-Form Question Answering,Yes.,5.,"""it becomes increasingly crucial to understand their capabilities, limitations, and differences"" and ""generating follow-up questions from summaries of long documents can create a challenging setting for LLMs to reason and infer from long contexts"" and ""open-source LLMs exhibit decreased reliance on context for generated questions",2023-09-15T07:22:56Z
Using Large Language Model to Solve and Explain Physics Word Problems Approaching Human Level,Yes.,1.,"""Our work demonstrates that large language model (LLM) pre-trained on texts can not only solve pure math word problems, but also physics word problems, whose solution requires calculation and inference based on prior physical knowledge.""",2023-09-15T06:13:06Z
FedJudge: Federated Legal Large Language Model,Yes.,4.,"""However, computation and communication overheads hinder the full fine-tuning of LLMs under the FL setting. Moreover, the distribution shift of legal data reduces the effectiveness of FL methods.""",2023-09-15T05:45:44Z
LASER: LLM Agent with State-Space Exploration for Web Navigation,Yes.,3.,"""Consequently, the model could not handle more challenging scenarios not covered in the in-context examples, e.g., mistakes, leading to sub-optimal performance.""",2023-09-15T05:44:08Z
Draft & Verify: Lossless Large Language Model Acceleration via Self-Speculative Decoding,Yes.,1.,"""We present a novel inference scheme, self-speculative decoding, for accelerating Large Language Models (LLMs) without the need for an auxiliary model.""",2023-09-15T05:34:32Z
Self-Assessment Tests are Unreliable Measures of LLM Personality,Yes.,5.,"""self-assessment personality tests created for humans are unreliable measures of personality in LLMs.""",2023-09-15T05:19:39Z
"Using Large Language Models to Generate, Validate, and Apply User Intent Taxonomies",Yes.,3.,"""However, using LLMs to generate a user intent taxonomy and apply it for log analysis can be problematic for two main reasons",2023-09-14T20:46:48Z
MMICL: Empowering Vision-language Model with Multi-Modal In-Context Learning,Yes.,4.,"""while LLMs can utilize extensive background knowledge and task information with in-context learning, most VLMs still struggle with understanding complex multi-modal prompts with multiple images, making VLMs less effective in downstream vision-language tasks."" and ""we observe that MMICL successfully allevi",2023-09-14T17:59:17Z
Ambiguity-Aware In-Context Learning with Large Language Models,Yes.,3.,"""However, LLMs are sensitive to the choice of prompts,"" and ""labels paired with the demonstrations bias the model predictions.""",2023-09-14T17:48:34Z
Safety-Tuned LLaMAs: Lessons From Improving the Safety of Large Language Models that Follow Instructions,Yes.,5.,"""we raise concerns over the safety of models that only emphasize helpfulness, not harmlessness, in their instruction-tuning,"" and ""several popular instruction-tuned models are highly unsafe,"" and ""our results illustrate trade-offs in training LLMs to be helpful and",2023-09-14T17:23:37Z
TextBind: Multi-turn Interleaved Multimodal Instruction-following in the Wild,Yes.,3.,"""their performance heavily relies on high-quality exemplar data, which is often difficult to obtain. This challenge is further exacerbated when it comes to multimodal instruction following.""",2023-09-14T15:34:01Z
Tree of Uncertain Thoughts Reasoning for Large Language Models,Yes.,4.,"""These local uncertainties, intrinsic to LLMs given their potential for diverse responses, remain a significant concern in the reasoning process.""",2023-09-14T13:14:51Z
Detecting ChatGPT: A Survey of the State of Detecting ChatGPT-Generated Text,Yes.,2.,"""These models can potentially deceive by generating artificial text that appears to be human-generated.""",2023-09-14T13:05:20Z
Are Large Language Model-based Evaluators the Solution to Scaling Up Multilingual Evaluation?,Yes.,5.,"""Our analysis reveals a bias in GPT4-based evaluators towards higher scores, underscoring the necessity of calibration with native speaker judgments, especially in low-resource and non-Latin script languages, to ensure accurate evaluation of LLM performance across diverse languages.""",2023-09-14T06:41:58Z
ChatGPT MT: Competitive for High- (but not Low-) Resource Languages,Yes.,5.,"""Trends reveal that GPT models approach or exceed traditional MT model performance for some high-resource languages (HRLs) but consistently lag for low-resource languages (LRLs), under-performing traditional MT for 84.1% of languages we covered.""",2023-09-14T04:36:00Z
An Assessment of ChatGPT on Log Data,Yes.,5.,"""Our findings show that the performance of the current version of ChatGPT for log processing is limited, with a lack of consistency in responses and scalability issues.""",2023-09-14T04:09:27Z
Masked Diffusion with Task-awareness for Procedure Planning in Instructional Videos,No.,1.,"The abstract does not mention any language models, focusing instead on diffusion models and visual representation learning.",2023-09-14T03:25:37Z
Less is More for Long Document Summary Evaluation by LLMs,Yes.,5.,"""Large Language Models (LLMs) have shown promising performance in summary evaluation tasks, yet they face challenges such as high computational costs and the Lost-in-the-Middle problem where important information in the middle of long documents is often overlooked.""",2023-09-14T01:59:15Z
In-Contextual Gender Bias Suppression for Large Language Models,Yes.,4.,"""Large Language Models (LLMs) have been reported to encode worrying-levels of gender biases.""",2023-09-13T18:39:08Z
RAIN: Your Language Models Can Align Themselves without Finetuning,Yes.,2.,"""Large language models (LLMs) often demonstrate inconsistencies with human preferences.""",2023-09-13T17:59:09Z
Mitigating Hallucinations and Off-target Machine Translation with Source-Contrastive and Language-Contrastive Decoding,Yes.,2.,"""Hallucinations and off-target translation remain unsolved problems in MT, especially for low-resource languages and massively multilingual models.""",2023-09-13T17:15:27Z
SafetyBench: Evaluating the Safety of Large Language Models with Multiple Choice Questions,Yes.,4.,"""increasing attention has been paid to their safety concerns,"" and ""there is still significant room for improving the safety of current LLMs.""",2023-09-13T15:56:50Z
Generative AI,Yes.,2.,"""we introduce limitations of current generative AI and provide an agenda for Business & Information Systems Engineering (BISE) research.""",2023-09-13T08:21:59Z
Scaled Prompt-Tuning for Few-Shot Natural Language Generation,Yes.,4.,"""the memory demand and computation cost of fine-tuning LLMs on downstream tasks are non-negligible. Besides, fine-tuning generally requires a certain amount of data from individual tasks whilst data collection cost is another issue to consider in real-world applications.""",2023-09-13T07:12:31Z
"TrafficGPT: Viewing, Processing and Interacting with Traffic Foundation Models",Yes.,5.,"""However, LLMs struggle with addressing traffic issues, especially processing numerical data and interacting with simulations, limiting their potential in solving traffic-related challenges.""",2023-09-13T04:47:43Z
Self-Refined Large Language Model as Automated Reward Function Designer for Deep Reinforcement Learning in Robotics,Yes.,1.,"""Recently, Large Language Models (LLMs) have been extensively adopted to address tasks demanding in-depth common-sense knowledge, such as reasoning and planning.""",2023-09-13T02:56:56Z
Query-Dependent Prompt Evaluation and Optimization with Offline Inverse RL,Yes.,3.,"""One primary issue is the absence of an effective method to evaluate prompts during inference when the golden answer is unavailable. Concurrently, learning via interactions with the LLMs to navigate the expansive natural language prompting space proves to be resource-intensive.""",2023-09-13T01:12:52Z
Statistical Rejection Sampling Improves Preference Optimization,Yes.,2.,"""Improving the alignment of language models with human preferences remains an active research challenge.""",2023-09-13T01:07:25Z
Exploring Large Language Models for Ontology Alignment,Yes.,1.,"""This work investigates the applicability of recent generative Large Language Models (LLMs), such as the GPT series and Flan-T5, to ontology alignment for identifying concept equivalence mappings across ontologies.""",2023-09-12T17:01:02Z
The first step is the hardest: Pitfalls of Representing and Tokenizing Temporal Data for Large Language Models,Yes.,5.,"""a notable obstacle emerges when feeding numerical/temporal data into these models"" and ""tokenizers are not designed to represent numerical values and might struggle to understand repetitive patterns and context, treating consecutive values as separate tokens and disregarding their temporal relationships.""",2023-09-12T13:51:29Z
Performance of ChatGPT-3.5 and GPT-4 on the United States Medical Licensing Examination With and Without Distractions,Yes.,5.,"""As Large Language Models (LLMs) are predictive models building their response based on the words in the prompts, there is a risk that small talk and irrelevant information may alter the response and the suggestion given.""",2023-09-12T05:54:45Z
The Moral Machine Experiment on Large Language Models,Yes.,3.,"""there are significant quantitative disparities, suggesting that LLMs might lean toward more uncompromising decisions, compared to the milder inclinations of humans.""",2023-09-12T04:49:39Z
Balanced and Explainable Social Media Analysis for Public Health with Large Language Models,Yes.,3.,"""the costs of training an in-domain LLM for every specific public health task are especially expensive"" and ""such kinds of in-domain datasets from social media are generally highly imbalanced, which will hinder the efficiency of LLMs tuning.""",2023-09-12T04:15:34Z
"Stochastic LLMs do not Understand Language: Towards Symbolic, Explainable and Ontologically Based LLMs",Yes.,5.,"""(i) LLMs cannot be relied upon for factual information since for LLMs all ingested text (factual or non-factual) was created equal; (ii) due to their subsymbolic nature, whatever 'knowledge' these models acquire about language will always be buried in billions of microfeatures (weights), none of which is meaningful on its own; and (",2023-09-12T02:14:05Z
Strategic Behavior of Large Language Models: Game Structure vs. Contextual Framing,Yes.,5.,"""These results highlight the current limitations and varied proficiencies of LLMs in strategic decision-making, cautioning against their unqualified use in tasks requiring complex strategic reasoning.""",2023-09-12T00:54:15Z
PACE-LM: Prompting and Augmentation for Calibrated Confidence Estimation with GPT-4 in Cloud Incident Root Cause Analysis,Yes.,5.,"""their effectiveness in assisting on-call engineers is constrained by low accuracy due to the intrinsic difficulty of the task, a propensity for LLM-based approaches to hallucinate, and difficulties in distinguishing these well-disguised hallucinations.""",2023-09-11T21:24:00Z
Memory Injections: Correcting Multi-Hop Reasoning Failures during Inference in Transformer-Based Language Models,Yes.,5.,"""Large Language Models (LLMs) struggle to perform such reasoning consistently.""",2023-09-11T16:39:30Z
Optimize Weight Rounding via Signed Gradient Descent for the Quantization of LLMs,Yes.,3.,"""However, their deployment poses significant challenges due to their considerable memory and storage requirements.""",2023-09-11T14:58:23Z
Evaluating the Deductive Competence of Large Language Models,Yes.,5.,"""The tested LLMs have limited abilities to solve these problems in their conventional form."" and ""Overall, our results suggest that LLMs have unique reasoning biases that are only partially predicted from human reasoning performance.""",2023-09-11T13:47:07Z
Quantifying and Attributing the Hallucination of Large Language Models via Association Analysis,Yes.,5.,"""large language models (LLMs) still suffer from the hallucination problem, which threatens the reliability of LLMs"" and ""we reveal a set of potential deficiencies in commonsense memorization, relational reasoning, and instruction following, which may further provide guidance for the pretraining and supervised fine-tuning process of LLMs to mitigate the hallucination.""",2023-09-11T03:35:00Z
Does Writing with Language Models Reduce Content Diversity?,Yes.,5.,"""As different users incorporate suggestions from the same model, there is a risk of decreased diversity in the produced content, potentially limiting diverse perspectives in public discourse."" and ""we measure the impact of co-writing on diversity via a controlled experiment, where users write argumentative essays in three setups -- using a base LLM (GPT3), a feedback-tuned LLM (InstructGPT), and",2023-09-11T02:16:47Z
DePT: Decomposed Prompt Tuning for Parameter-Efficient Fine-tuning,Yes.,3.,"""PT introduces additional soft prompt tokens, leading to longer input sequences, which significantly impacts training and inference time and memory usage due to the Transformer's quadratic complexity. Particularly concerning for Large Language Models (LLMs) that face heavy daily querying.""",2023-09-11T00:02:05Z
Chat2Brain: A Method for Mapping Open-Ended Semantic Queries to Brain Activation Maps,Yes.,1.,"""large language models (LLMs) like ChatGPT have shown great potential in tasks such as context understanding and reasoning, displaying a high degree of consistency with human natural language.""",2023-09-10T13:06:45Z
Towards LLM-based Autograding for Short Textual Answers,Yes.,4.,"""entrusting AI models with decision-making roles raises ethical considerations, mainly stemming from potential biases and issues related to generating false information"" and ""while 'out-of-the-box' LLMs provide a valuable tool to provide a complementary perspective, their readiness for independent automated grading remains a work in progress, necessitating",2023-09-09T22:25:56Z
Leveraging Large Language Models for Exploiting ASR Uncertainty,Yes.,3.,"""LLM's accuracy on SLU tasks is constrained by the accuracy of a fixed ASR system on the spoken input."" and ""a high word-error-rate can limit the LLM's ability to understand the spoken intent.""",2023-09-09T17:02:33Z
Code-Style In-Context Learning for Knowledge-Based Question Answering,Yes.,3.,"""current powerful LLMs have little exposure to logic forms during pre-training, resulting in a high format error rate.""",2023-09-09T06:27:00Z
Retrieving Evidence from EHRs with LLMs: Possibilities and Challenges,Yes.,4.,"""Our findings indicate the promise of LLMs as interfaces to EHR, but also highlight the outstanding challenge posed by 'hallucinations'.""",2023-09-08T18:44:47Z
Measuring and Improving Chain-of-Thought Reasoning in Vision-Language Models,Yes.,5.,"""We evaluate existing state-of-the-art VLMs, and find that even the best-performing model is unable to demonstrate strong visual reasoning capabilities and consistency, indicating that substantial efforts are required to enable VLMs to perform visual reasoning as systematically and consistently as humans.""",2023-09-08T17:49:44Z
LLMCad: Fast and Scalable On-device Large Language Model Inference,Yes.,3.,"""the limited memory capacity of these devices presents a formidable challenge to the scalability of such models.""",2023-09-08T10:44:19Z
Towards Reliable and Fluent Large Language Models: Incorporating Feedback Learning Loops in QA Systems,Yes.,5.,"""However, they are fraught with issues that undermine their utility and trustworthiness. These include the incorporation of erroneous references (citation), the generation of hallucinated information (correctness), and the inclusion of superfluous or omission of crucial details (fluency).""",2023-09-08T09:39:53Z
UQ at #SMM4H 2023: ALEX for Public Health Analysis with Social Media,,,,2023-09-08T08:54:55Z
Don't Ignore Dual Logic Ability of LLMs while Privatizing: A Data-Intensive Analysis in Medical Domain,Yes.,5.,"""However, these privatization efforts often ignored a critical aspect",2023-09-08T08:20:46Z
Knowledge-tuning Large Language Models with Structured Medical Knowledge Bases for Reliable Response Generation in Chinese,Yes.,4.,"""LLMs sometimes generate responses with the hallucination about medical facts due to limited domain knowledge. Such shortcomings pose potential risks in the utilization of LLMs within medical contexts.""",2023-09-08T07:42:57Z
Matching Table Metadata with Business Glossaries Using Large Language Models,Yes.,1.,"""In this work, we leverage the power of large language models (LLMs) to design generic matching methods that do not require manual tuning and can identify complex relations between column names and glossaries.""",2023-09-08T02:23:59Z
Evaluation of large language models for discovery of gene set function,Yes.,2.,"""Gemini-Pro and Mixtral-Instruct showed ability in naming but were falsely confident for random sets, whereas Llama2-70b had poor performance overall.""",2023-09-07T21:10:48Z
ConDA: Contrastive Domain Adaptation for AI-generated Text Detection,Yes.,2.,"""Given the surge in development of new LLMs, acquiring labeled training data for supervised detectors is a bottleneck.""",2023-09-07T19:51:30Z
DoLa: Decoding by Contrasting Layers Improves Factuality in Large Language Models,Yes.,5.,"""Despite their impressive capabilities, large language models (LLMs) are prone to hallucinations, i.e., generating content that deviates from facts seen during pretraining.""",2023-09-07T17:45:31Z
