Title,Talks about LLMs,Rate,Evidence,Published
Towards Interpretable Mental Health Analysis with Large Language Models,Yes.,3.,"""existing relevant studies bear several limitations, including inadequate evaluations, lack of prompting strategies, and ignorance of exploring LLMs for explainability.""",2023-04-06T19:53:59Z
Do the Rewards Justify the Means? Measuring Trade-Offs Between Rewards and Ethical Behavior in the MACHIAVELLI Benchmark,Yes.,2.,"""Artificial agents have traditionally been trained to maximize reward, which may incentivize power-seeking and deception, analogous to how next-token prediction in language models (LMs) may incentivize toxicity.""",2023-04-06T17:59:03Z
Instruction Tuning with GPT-4,Yes.,1.,"""In this paper, we present the first attempt to use GPT-4 to generate instruction-following data for LLM finetuning.""",2023-04-06T17:58:09Z
When do you need Chain-of-Thought Prompting for ChatGPT?,Yes.,5.,"""Our analysis reflects a potential risk of overfitting/bias toward instructions introduced in IFT, which becomes more common in training LLMs. In addition, it indicates possible leakage of the pretraining recipe, e.g., one can verify whether a dataset and instruction were used in training ChatGPT.""",2023-04-06T17:47:29Z
"Large language models effectively leverage document-level context for literary translation, but critical errors persist",Yes.,4.,"""critical errors still abound, including occasional content omissions, and a human translator's intervention remains necessary to ensure that the author's voice remains intact.""",2023-04-06T17:27:45Z
Zero-Shot Next-Item Recommendation using Large Pretrained Language Models,Yes.,3.,"""We have identified two major challenges that must be addressed to enable LLMs to act effectively as recommenders. First, the recommendation space can be extremely large for LLMs, and LLMs do not know about the target user's past interacted items and preferences.""",2023-04-06T15:35:11Z
Investigating Chain-of-thought with ChatGPT for Stance Detection on Social Media,Yes.,3.,"""Traditional approaches include conventional machine learning, early deep neural networks, and pre-trained fine-tuning models. However, with the evolution of very large pre-trained language models (VLPLMs) like ChatGPT (GPT-3.5), traditional methods face deployment challenges."" and ""demonstr",2023-04-06T14:12:02Z
Multi-label classification of open-ended questions with BERT,Yes.,1.,"""This paper focuses on multi-label classification of text answers to open-ended survey questions in social science surveys. We evaluate the performance of the transformer-based architecture BERT for the German language in comparison to traditional multi-label algorithms.""",2023-04-06T09:09:44Z
Can Large Language Models Play Text Games Well? Current State-of-the-Art and Open Questions,Yes.,5.,"""ChatGPT performs competitively compared to all the existing systems but still exhibits a low level of intelligence. Precisely, ChatGPT can not construct the world model by playing the game or even reading the game manual; it may fail to leverage the world knowledge that it already has; it cannot infer the goal of each step as the game progresses.""",2023-04-06T05:01:28Z
"Whose Text Is It Anyway? Exploring BigCode, Intellectual Property, and Ethics",Yes.,2.,"""Our conclusion outlines obstacles that generative writing assistants create for copyright.""",2023-04-06T03:09:26Z
Approach Intelligent Writing Assistants Usability with Seven Stages of Action,Yes.,5.,"""Despite the potential of Large Language Models (LLMs) as writing assistants, they are plagued by issues like coherence and fluency of the model output, trustworthiness, ownership of the generated content, and predictability of model performance, thereby limiting their usability.""",2023-04-06T02:11:55Z
GPT detectors are biased against non-native English writers,Yes.,4.,"""Our findings reveal that these detectors consistently misclassify non-native English writing samples as AI-generated, whereas native writing samples are accurately identified.""",2023-04-06T01:51:15Z
Context-Aware Classification of Legal Document Pages,Yes.,3.,"""they typically cannot be utilized with large pre-trained language models due to the constraint on input length.""",2023-04-05T23:14:58Z
Conceptual structure coheres in human cognition but not in large language models,Yes.,5.,"""These results highlight an important difference between contemporary LLMs and human cognition, with implications for understanding some fundamental limitations of contemporary machine language.""",2023-04-05T21:27:01Z
Bengali Fake Review Detection using Semi-supervised Generative Adversarial Networks,Yes.,1.,"""We have demonstrated that the proposed semi-supervised GAN-LM architecture (generative adversarial network on top of a pretrained language model) is a viable solution in classifying Bengali fake reviews.""",2023-04-05T20:40:09Z
Efficient OCR for Building a Diverse Digital History,No.,1.,The abstract does not mention LLMs or any limitations related to them.,2023-04-05T20:36:04Z
Structured prompt interrogation and recursive extraction of semantics (SPIRES): A method for populating knowledge bases using zero-shot learning,Yes.,1.,"""SPIRES, a Knowledge Extraction approach that relies on the ability of Large Language Models (LLMs) to perform zero-shot learning (ZSL) and general-purpose query answering from flexible prompts and return information conforming to a specified schema.""",2023-04-05T19:07:04Z
Evaluation of ChatGPT Family of Models for Biomedical Reasoning and Classification,Yes.,4.,"""Despite the excitement around viral ChatGPT, we found that fine-tuning for two fundamental NLP tasks remained the best strategy. The simple BoW model performed on par with the most complex LLM prompting. Prompt engineering required significant investment.""",2023-04-05T15:11:25Z
Large Language Models as Master Key: Unlocking the Secrets of Materials Science with GPT,Yes.,1.,"""Additionally, we designed experiments to predict the electrical performance of solar cells and design materials or devices with targeted parameters using large language models (LLMs).""",2023-04-05T04:01:52Z
Document-Level Machine Translation with Large Language Models,Yes.,2.,"""This work highlights the challenges and opportunities of LLMs for MT, which we hope can inspire the future design and evaluation of LLMs.""",2023-04-05T03:49:06Z
ChartReader: A Unified Framework for Chart Derendering and Comprehension without Heuristic Rules,Yes.,1.,"""Moreover, our approach offers opportunities for plug-and-play integration with mainstream LLMs such as T5 and TaPas, extending their capability to chart comprehension tasks.""",2023-04-05T00:25:27Z
Geotechnical Parrot Tales (GPT): Harnessing Large Language Models in geotechnical engineering,Yes.,3.,"""GPT models can sometimes generate plausible-sounding but false outputs, leading to hallucinations.""",2023-04-04T21:47:41Z
Dialogue-Contextualized Re-ranking for Medical History-Taking,Yes.,1.,"""We test both transformer and S4-based language model backbones.""",2023-04-04T17:31:32Z
Using Language Models For Knowledge Acquisition in Natural Language Reasoning Problems,Yes.,1.,"""For a natural language problem that requires some non-trivial reasoning to solve, there are at least two ways to do it using a large language model (LLM).""",2023-04-04T13:01:48Z
Is ChatGPT a Highly Fluent Grammatical Error Correction System? A Comprehensive Evaluation,Yes.,4.,"""further analysis of various types of errors at the document-level has shown that ChatGPT cannot effectively correct agreement, coreference, tense errors across sentences, and cross-sentence boundary errors.""",2023-04-04T12:33:40Z
"To ChatGPT, or not to ChatGPT: That is the question!",Yes.,5.,"""concerns of misusing them in various ways increase, such as disseminating fake news, plagiarism, manipulating public opinion, cheating, and fraud... none of the existing methods can effectively detect ChatGPT-generated content.""",2023-04-04T03:04:28Z
Blockwise Compression of Transformer-based Models without Retraining,Yes.,5.,"""These operations bring the inevitable challenges of massive computation resources and huge memory footprint, usually requiring at least 10^23 FLOPs and hundreds of gigabytes, respectively.""",2023-04-04T02:55:40Z
Pythia: A Suite for Analyzing Large Language Models Across Training and Scaling,Yes.,2.,"""We present several case studies including novel results in memorization, term frequency effects on few-shot performance, and reducing gender bias.""",2023-04-03T20:58:15Z
Classification of integers based on residue classes via modern deep learning algorithms,Yes.,3.,"""Finally, we evaluated Large Language Models (LLMs) such as GPT-4, GPT-J, LLaMA and Falcon, and demonstrated their failures.""",2023-04-03T19:53:31Z
Efficiently Aligned Cross-Lingual Transfer Learning for Conversational Tasks using Prompt-Tuning,Yes.,3.,"""While LLMs exhibit impressive performance in English, their cross-lingual capabilities in other languages, particularly low-resource languages, are limited.""",2023-04-03T18:46:01Z
Baize: An Open-Source Chat Model with Parameter-Efficient Tuning on Self-Chat Data,Yes.,2.,"""However, these models are only accessible through a restricted API, creating barriers for new research and progress in the field.""",2023-04-03T17:59:09Z
Safety Analysis in the Era of Large Language Models: A Case Study of STPA using ChatGPT,Yes.,4.,"""Comparative results show that using ChatGPT without human intervention may be inadequate due to reliability related issues,"" and ""We also highlight future challenges, including concerns about LLM trustworthiness and the necessity for standardisation and regulation in this domain.""",2023-04-03T16:46:49Z
DoctorGLM: Fine-tuning your Chinese Doctor is not a Herculean Task,Yes.,4.,"""these models typically perform better in English and have not been explicitly trained for the medical domain, resulting in suboptimal precision in diagnoses, drug recommendations, and other medical advice. Additionally, training and deploying a dialogue model is still believed to be impossible for hospitals, hindering the promotion of LLMs.""",2023-04-03T15:57:51Z
RPTQ: Reorder-based Post-training Quantization for Large Language Models,Yes.,3.,"""Large-scale language models (LLMs) have demonstrated impressive performance, but their deployment presents challenges due to their significant memory usage.""",2023-04-03T15:46:15Z
Can the Inference Logic of Large Language Models be Disentangled into Symbolic Concepts?,Yes.,3.,"""Many recent studies have discovered that traditional DNNs usually encode sparse symbolic concepts. However, because an LLM has much more parameters than traditional DNNs, whether the LLM also encodes sparse symbolic concepts is still an open problem.""",2023-04-03T15:39:35Z
Does Human Collaboration Enhance the Accuracy of Identifying LLM-Generated Deepfake Texts?,Yes.,3.,"""Advances in Large Language Models (e.g., GPT-4, LLaMA) have improved the generation of coherent sentences resembling human writing on a large scale, resulting in the creation of so-called deepfake texts. However, this progress poses security and privacy concerns, necessitating",2023-04-03T14:06:47Z
Spam-T5: Benchmarking Large Language Models for Few-Shot Email Spam Detection,Yes.,1.,"""This paper investigates the effectiveness of large language models (LLMs) in email spam detection by comparing prominent models from three distinct families",2023-04-03T10:27:53Z
Exploring the Use of Large Language Models for Reference-Free Text Quality Evaluation: An Empirical Study,Yes.,2.,"""However, directly comparing the quality of two texts may lead to suboptimal results.""",2023-04-03T05:29:58Z
A Data-centric Framework for Improving Domain-specific Machine Reading Comprehension Datasets,Yes.,2.,"""High-quality datasets are needed for general-purpose Large Language Models (LLMs) training, as well as for domain-specific models, which are usually small in size as it is costly to engage a large number of domain experts for their creation.""",2023-04-02T08:26:38Z
Demonstration of InsightPilot: An LLM-Empowered Automated Data Exploration System,Yes.,1.,"""we introduce InsightPilot, an LLM (Large Language Model)-based, automated data exploration system designed to simplify the data exploration process.""",2023-04-02T07:27:49Z
Querying Large Language Models with SQL,Yes.,3.,"""However, we pinpoint several research challenges that must be addressed to build a DBMS that exploits LLMs.""",2023-04-02T06:58:14Z
LLMMaps -- A Visual Metaphor for Stratified Evaluation of Large Language Models,,,,2023-04-02T05:47:09Z
Towards Healthy AI: Large Language Models Need Therapists Too,Yes.,4.,"""these chatbots can be potentially harmful, exhibiting manipulative, gaslighting, and narcissistic behaviors.""",2023-04-02T00:39:12Z
DiverseVul: A New Vulnerable Source Code Dataset for Deep Learning Based Vulnerability Detection,Yes.,1.,"""We demonstrate that large language models (LLMs) are a promising research direction for ML-based vulnerability detection, outperforming Graph Neural Networks (GNNs) with code-structure features in our experiments.""",2023-04-01T23:29:14Z
Keep the Conversation Going: Fixing 162 out of 337 bugs for $0.42 each using ChatGPT,Yes.,3.,"""While the LLM-based APR tools are able to achieve state-of-the-art results, it still follows the classic Generate and Validate repair paradigm of first generating lots of patches and then validating each one afterwards. This not only leads to many repeated patches that are incorrect but also miss the crucial information in test failures as well as in plausible patches.""",2023-04-01T20:57:33Z
"Evaluating Large Language Models on a Highly-specialized Topic, Radiation Oncology Physics",Yes.,3.,"""Finally, although ChatGPT (GPT-4) performed well overall, its intrinsic properties did not allow for further improvement when scoring based on a majority vote across trials.""",2023-04-01T06:04:58Z
Large language models can rate news outlet credibility,Yes.,3.,"""Although large language models (LLMs) have shown exceptional performance in various natural language processing tasks, they are prone to hallucinations.""",2023-04-01T05:04:06Z
Decoding the End-to-end Writing Trajectory in Scholarly Manuscripts,Yes.,3.,"""Recent works involving large language models (LLM) demonstrate considerable success in text generation and revision tasks; however, LLMs still struggle to provide structural and creative feedback on the document level that is crucial to academic writing.""",2023-03-31T20:33:03Z
Enhancing Large Language Models with Climate Resources,Yes.,4.,"""LLMs lack recent information and often employ imprecise language, which can be detrimental in domains where accuracy is crucial, such as climate change.""",2023-03-31T20:24:14Z
A Survey of Large Language Models,Yes.,3.,"""Besides, we also summarize the available resources for developing LLMs and discuss the remaining issues for future directions.""",2023-03-31T17:28:46Z
Assessing Language Model Deployment with Risk Cards,Yes.,5.,"""text generated by language models can be harmful, or used to bring about harm. Automating language generation adds both an element of scale and also more subtle or emergent undesirable tendencies to the generated text."" and ""Prior work establishes a wide variety of language model harms to many different actors",2023-03-31T16:45:42Z
CQSumDP: A ChatGPT-Annotated Resource for Query-Focused Abstractive Summarization Based on Debatepedia,,,,2023-03-31T15:39:54Z
BERTino: an Italian DistilBERT model,Yes.,3.,"""if on one hand the performances achieved by this kind of architectures are surprising, on the other their usability is limited by the high number of parameters which constitute their network, resulting in high computational and memory demands.""",2023-03-31T15:07:40Z
Evaluating GPT-4 and ChatGPT on Japanese Medical Licensing Examinations,Yes.,5.,"""However, our evaluation also exposes critical limitations of the current LLM APIs. First, LLMs sometimes select prohibited choices that should be strictly avoided in medical practice in Japan, such as suggesting euthanasia. Further, our analysis shows that the API costs are generally higher and the maximum context size",2023-03-31T13:04:47Z
GPT-4 can pass the Korean National Licensing Examination for Korean Medicine Doctors,Yes.,4.,"""GPT-4 showed low accuracy in subjects including public health & medicine-related law, internal medicine (2) which are localized in Korea and TKM. The model's accuracy was lower for questions requiring TKM-specialized knowledge."" and ""These findings underline the potential of LLMs like GPT-4 in culturally adapted medicine, especially TKM, for tasks such as clinical assistance,",2023-03-31T05:43:21Z
AceCoder: Utilizing Existing Code to Enhance Code Generation,Yes.,3.,"""Existing prompting techniques are designed for natural language generation and have low accuracy in code generation.""",2023-03-31T02:57:15Z
Can ChatGPT be used to generate scientific hypotheses?,Yes.,3.,"""While the error rate is high, generative AI seems to be able to effectively structure vast amounts of scientific knowledge and provide interesting and testable hypotheses.""",2023-03-30T20:40:52Z
Self-Refine: Iterative Refinement with Self-Feedback,Yes.,2.,"""Like humans, large language models (LLMs) do not always generate the best output on their first try.""",2023-03-30T18:30:01Z
"Recognition, recall, and retention of few-shot memories in large language models",Yes.,5.,"""The flip side of this remarkable capacity for fast learning is that precise memories are quickly overwritten",2023-03-30T17:26:16Z
Language Models can Solve Computer Tasks,Yes.,2.,"""However, previous approaches to this problem require large amounts of expert demonstrations and task-specific reward functions, both of which are impractical for new tasks.""",2023-03-30T16:01:52Z
WavCaps: A ChatGPT-Assisted Weakly-Labelled Audio Captioning Dataset for Audio-Language Multimodal Research,Yes.,1.,"""ChatGPT, a large language model, is leveraged to filter and transform raw descriptions automatically.""",2023-03-30T14:07:47Z
Yes but.. Can ChatGPT Identify Entities in Historical Documents?,Yes.,4.,"""Our findings indicate several shortcomings in identifying entities in historical text that range from the consistency of entity annotation guidelines, entity complexity, and code-switching, to the specificity of prompting. Moreover, as expected, the inaccessibility of historical archives to the public (and thus on the Internet) also impacts its performance.""",2023-03-30T12:23:39Z
Humans in Humans Out: On GPT Converging Toward Common Sense in both Success and Failure,Yes.,5.,"""This suggests that larger and more advanced LLMs may develop a tendency toward more human-like mistakes, as relevant thought patterns are inherent in human-produced training data.""",2023-03-30T10:32:18Z
The Nordic Pile: A 1.2TB Nordic Dataset for Language Modeling,Yes.,3.,"""This means that it may be challenging to build LLMs for smaller languages such as Nordic ones, where the availability of text corpora is limited.""",2023-03-30T06:42:22Z
Advances in apparent conceptual physics reasoning in GPT-4,Yes.,3.,"""Indeed, its responses come quite close to perfectly demonstrating expert-level competence, with a few very notable exceptions and limitations.""",2023-03-29T20:32:40Z
G-Eval: NLG Evaluation using GPT-4 with Better Human Alignment,Yes.,3.,"""highlight the potential issue of LLM-based evaluators having a bias towards the LLM-generated texts.""",2023-03-29T12:46:54Z
LMExplainer: a Knowledge-Enhanced Explainer for Language Models,Yes.,4.,"""However, it can be difficult to interpret the results due to the multi-layer nonlinear model structure and millions of parameters. A lack of clarity and understanding of how the language models (LMs) work can make them unreliable, difficult to trust, and potentially dangerous for use in real-world scenarios.""",2023-03-29T08:59:44Z
Larger Probes Tell a Different Story: Extending Psycholinguistic Datasets Via In-Context Learning,Yes.,3.,"""We observe high levels of negation sensitivity in models like BERT and ALBERT demonstrating that previous findings might have been skewed due to smaller test sets"" and ""Finally, we observe that while GPT3 has generated all the examples in ROLE-1500 is only able to solve 24.6% of them during probing.""",2023-03-29T04:00:53Z
ChatGPT is a Knowledgeable but Inexperienced Solver: An Investigation of Commonsense Problem in Large Language Models,Yes.,5.,"""their ability to memorize, represent, and leverage commonsense knowledge has been a well-known pain point."" and ""ChatGPT is an inexperienced commonsense problem solver, which cannot precisely identify the needed commonsense for answering a specific question.""",2023-03-29T03:05:43Z
Writing Assistants Should Model Social Factors of Language,Yes.,4.,"""Intelligent writing assistants powered by large language models (LLMs) are more popular today than ever before, but their further widespread adoption is precluded by sub-optimal performance."" and ""a major reason for this sub-optimal performance and adoption is a singular focus on the information content of language while ignoring its social aspects.""",2023-03-28T19:38:57Z
Training Language Models with Language Feedback at Scale,Yes.,3.,"""Pretrained language models often generate outputs that are not in line with human preferences, such as harmful text or factually incorrect summaries.""",2023-03-28T17:04:15Z
Hallucinations in Large Multilingual Translation Models,Yes.,5.,"""However, when deployed in the wild, these models may generate hallucinated translations which have the potential to severely undermine user trust and raise safety concerns.""",2023-03-28T16:17:59Z
Improving Code Generation by Training with Natural Language Feedback,Yes.,1.,"""The potential for pre-trained large language models (LLMs) to use natural language feedback at inference time has been an exciting recent development.""",2023-03-28T16:15:31Z
Synthetically generated text for supervised text analysis,,,,2023-03-28T14:55:13Z
Evaluation of ChatGPT for NLP-based Mental Health Applications,Yes.,1.,"""The zero-shot classification accuracy obtained with ChatGPT indicates a potential use of language models for mental health classification tasks.""",2023-03-28T04:47:43Z
Pre-training Transformers for Knowledge Graph Completion,Yes.,1.,"""Inspired by Transformer-based pretrained language models' success on learning transferable representation for texts.""",2023-03-28T02:10:37Z
Scaling Down to Scale Up: A Guide to Parameter-Efficient Fine-Tuning,Yes.,3.,"""These methods aim to resolve the infeasibility and impracticality of fine-tuning large language models by only training a small set of parameters.""",2023-03-28T00:06:38Z
ChatGPT as a Factual Inconsistency Evaluator for Text Summarization,Yes.,4.,"""However, a closer inspection of ChatGPT's output reveals certain limitations including its preference for more lexically similar candidates, false reasoning, and inadequate understanding of instructions.""",2023-03-27T22:30:39Z
"Unlocking the Potential of ChatGPT: A Comprehensive Exploration of its Applications, Advantages, Limitations, and Future Directions in Natural Language Processing",Yes.,5.,"""However, there are also limitations to ChatGPT, such as its tendency to produce biased responses and its potential to perpetuate harmful language patterns.""",2023-03-27T21:27:58Z
Linguistically Informed ChatGPT Prompts to Enhance Japanese-Chinese Machine Translation: A Case Study on Attributive Clauses,Yes.,1.,"""Furthermore, we propose a novel two-step prompt strategy, which combines this pre-edit scheme with ChatGPT, currently the most widely used large language model.""",2023-03-27T20:33:40Z
TextMI: Textualize Multimodal Information for Integrating Non-verbal Cues in Pre-trained Language Models,Yes.,3.,"""Jointly modeling multiple modalities significantly increases the model complexity, and makes the training process data-hungry.""",2023-03-27T17:54:32Z
KPEval: Towards Fine-Grained Semantic-Based Keyphrase Evaluation,Yes.,2.,"""large language models are underestimated by prior evaluation works.""",2023-03-27T17:45:38Z
LMCanvas: Object-Oriented Interaction to Personalize Large Language Model-Powered Writing Environments,Yes.,2.,"""these interfaces provide limited support for writers to create personal tools for their own unique tasks, and may not comprehensively fulfill a writer's needs -- requiring them to continuously switch between interfaces during writing.""",2023-03-27T11:56:26Z
Large Language Models are Diverse Role-Players for Summarization Evaluation,Yes.,1.,"""In this paper, we propose a new evaluation framework based on LLMs, which provides a comprehensive evaluation framework by comparing generated text and reference text from both objective and subjective aspects.""",2023-03-27T10:40:59Z
Coupling Artificial Neurons in BERT and Biological Neurons in the Human Brain,Yes.,3.,"""However, two critical problems limit its advancement",2023-03-27T01:41:48Z
MGTBench: Benchmarking Machine-Generated Text Detection,Yes.,2.,"""This raises concerns regarding authenticity, accountability, and potential bias.""",2023-03-26T21:12:36Z
WinCLIP: Zero-/Few-Shot Anomaly Classification and Segmentation,Yes.,3.,"""Recently CLIP, a vision-language model, has shown revolutionary generality with competitive zero-/few-shot performance in comparison to full-supervision. But CLIP falls short on anomaly classification and segmentation tasks.""",2023-03-26T20:41:21Z
Task-oriented Memory-efficient Pruning-Adapter,Yes.,2.,"""The Outstanding performance and growing size of Large Language Models has led to increased attention in parameter efficient learning."" and ""So efficiency of training and inference can't be obtained in the same time.""",2023-03-26T12:18:00Z
Chat-REC: Towards Interactive and Explainable LLMs-Augmented Recommender System,Yes.,1.,"""Large language models (LLMs) have demonstrated their significant potential to be applied for addressing various application tasks.""",2023-03-25T17:37:43Z
Sem4SAP: Synonymous Expression Mining From Open Knowledge Graph For Language Model Synonym-Aware Pretraining,Yes.,3.,"""many Pretrained Language Model (PLM) lack synonym knowledge due to limitation of small-scale synsets and PLM's pretraining objectives.""",2023-03-25T10:19:14Z
Freestyle Layout-to-Image Synthesis,No.,1.,The abstract does not mention LLMs or any limitations related to them.,2023-03-25T09:37:41Z
Backdoor Attacks with Input-unique Triggers in NLP,Yes.,3.,"""IDBA generates context-related triggers by continuing writing the input with a language model like GPT2.""",2023-03-25T01:41:54Z
TRAK: Attributing Model Behavior at Scale,Yes.,1.,"""We demonstrate the utility of TRAK across various modalities and scales",2023-03-24T17:56:22Z
"""Get ready for a party"": Exploring smarter smart spaces with help from large language models",Yes.,1.,"""In this paper, we leverage the observation that recent task-agnostic large language models (LLMs) like GPT-3 embody a vast amount of cross-domain, sometimes unpredictable contextual knowledge that existing rule-based home assistant systems lack, which can make them powerful tools for inferring user intent and generating appropriate context-dependent responses during smart home interactions.""",2023-03-24T16:51:08Z
ChatDoctor: A Medical Chat Model Fine-Tuned on a Large Language Model Meta-AI (LLaMA) Using Medical Domain Knowledge,Yes.,3.,"""The primary aim of this research was to address the limitations observed in the medical knowledge of prevalent large language models (LLMs) such as ChatGPT, by creating a specialized language model with enhanced accuracy in medical advice.""",2023-03-24T15:29:16Z
Paraphrase Detection: Human vs. Machine Content,Yes.,3.,"""Our main finding is that human-authored paraphrases exceed machine-generated ones in terms of difficulty, diversity, and similarity implying that automatically generated texts are not yet on par with human-level performance.""",2023-03-24T13:25:46Z
Machine Psychology: Investigating Emergent Capabilities and Behavior in Large Language Models Using Psychological Methods,Yes.,1.,"""Large language models (LLMs) are currently at the forefront of intertwining AI systems with human communication and everyday life. Due to rapid technological advances and their extreme versatility, LLMs nowadays have millions of users and are at the cusp of being the main go-to technology for information retrieval, content generation, problem-solving, etc.""",2023-03-24T13:24:41Z
$k$NN Prompting: Beyond-Context Learning with Calibration-Free Nearest Neighbor Inference,Yes.,5.,"""we first disclose an actual predicament for this typical usage that it can not scale up with training data due to context length restriction. Besides, existing works have shown that ICL also suffers from various biases and requires delicate calibration treatment.""",2023-03-24T06:16:29Z
Error Analysis Prompting Enables Human-Like Translation Evaluation in Large Language Models,Yes.,3.,"""utilizing LLMs for assessing the quality of machine translation (MT) achieves state-of-the-art performance at the system level but performs poorly at the segment level.""",2023-03-24T05:05:03Z
Personalizing Task-oriented Dialog Systems via Zero-shot Generalizable Reward Function,Yes.,1.,"""P-ToD uses a pre-trained GPT-2 as a backbone model and works in three phases.""",2023-03-24T04:33:40Z
Large Language Models for Healthcare Data Augmentation: An Example on Patient-Trial Matching,Yes.,1.,"""We propose an innovative privacy-aware data augmentation approach for LLM-based patient-trial matching (LLM-PTM), which balances the benefits of LLMs while ensuring the security and confidentiality of sensitive patient data.""",2023-03-24T03:14:00Z
Prompting Multilingual Large Language Models to Generate Code-Mixed Texts: The Case of South East Asian Languages,Yes.,5.,"""publicly available multilingual instruction-tuned models such as BLOOMZ and Flan-T5-XXL are incapable of producing texts with phrases or clauses from different languages. ChatGPT exhibits inconsistent capabilities in generating code-mixed texts, wherein its performance varies depending",2023-03-23T18:16:30Z
The Quantization Model of Neural Scaling,Yes.,1.,"""We validate this prediction on toy datasets, then study how scaling curves decompose for large language models.""",2023-03-23T17:58:43Z
"Paraphrasing evades detectors of AI-generated text, but retrieval is an effective defense",,,,2023-03-23T16:29:27Z
ChatGPT for Shaping the Future of Dentistry: The Potential of Multi-Modal Large Language Model,Yes.,3.,"""While LLMs offer significant potential benefits, the challenges, such as data privacy, data quality, and model bias, need further study.""",2023-03-23T15:34:26Z
Increasing Textual Context Size Boosts Medical Image-Text Matching,Yes.,5.,"""CLIP's limited textual input size has negative impact on downstream performance in the medical domain where encoding longer textual contexts is often required.""",2023-03-23T15:20:05Z
Fairness-guided Few-shot Prompting for Large Language Models,Yes.,5.,"""prior research has shown that in-context learning can suffer from high instability due to variations in training examples, example order, and prompt formats.""",2023-03-23T12:28:25Z
A Simple Explanation for the Phase Transition in Large Language Models with List Decoding,Yes.,1.,"""Various recent experimental results show that large language models (LLM) exhibit emergent abilities that are not present in small models. System performance is greatly improved after passing a certain critical threshold of scale.""",2023-03-23T09:00:07Z
SPeC: A Soft Prompt-Based Calibration on Performance Variability of Large Language Model in Clinical Notes Summarization,Yes.,5.,"""However, we show that this approach also leads to increased output variance, resulting in notably divergent outputs even when prompts share similar meanings.""",2023-03-23T04:47:46Z
A Small-Scale Switch Transformer and NLP-based Model for Clinical Narratives Classification,No.,1.,The abstract does not mention any large language models (LLMs) or their limitations. It focuses on Transformer-based models and their application to clinical text classification tasks.,2023-03-22T20:10:29Z
Interpretable Bangla Sarcasm Detection using BERT and Explainable AI,Yes.,1.,"""In this article, we present a BERT-based system that can achieve 99.60\% while the utilized traditional machine learning algorithms are only capable of achieving 89.93\%.""",2023-03-22T17:35:35Z
Can we trust the evaluation on ChatGPT?,Yes.,5.,"""evaluating ChatGPT's performance in diverse problem domains remains challenging due to the closed nature of the model and its continuous updates via Reinforcement Learning from Human Feedback (RLHF)."" and ""We discuss the challenge of preventing data contamination and ensuring fair model evaluation in the age of closed and continuously trained models.""",2023-03-22T17:32:56Z
Sparks of Artificial General Intelligence: Early experiments with GPT-4,,,,2023-03-22T16:51:28Z
Mining Clinical Notes for Physical Rehabilitation Exercise Information: Natural Language Processing Algorithm Development and Validation Study,Yes.,3.,"""LLM-based NLP, particularly ChatGPT with few-shot prompts, achieved high recall but generally lower precision and F1 scores.""",2023-03-22T13:46:16Z
MEGA: Multilingual Evaluation of Generative AI,Yes.,4.,"""An important question being asked by the AI community today is about the capabilities and limits of these models,"" and ""discuss challenges in improving the performance of generative LLMs on low-resource languages.""",2023-03-22T13:03:10Z
MEDIMP: 3D Medical Images with clinical Prompts from limited tabular data for renal transplantation,Yes.,1.,"""taking inspiration from the recent success of Large Language Models (LLMs),"" and ""generates medical prompts using automatic textual data augmentations from LLMs.""",2023-03-22T10:30:43Z
Fundamentals of Generative Large Language Models and Perspectives in Cyber-Defense,,,,2023-03-21T18:45:09Z
Large Language Models Can Be Used to Estimate the Latent Positions of Politicians,Yes.,1.,"""We leverage the embedded knowledge in generative large language models (LLMs) to address this challenge and measure lawmakers' positions along specific political or policy dimensions.""",2023-03-21T17:48:00Z
cTBLS: Augmenting Large Language Models with Conversational Tables,Yes.,3.,"""Optimizing accuracy and performance while eliminating hallucinations of open-domain conversational large language models (LLMs) is an open research challenge.""",2023-03-21T17:04:44Z
Logical Reasoning over Natural Language as Knowledge Representation: A Survey,Yes.,3.,"""This paper provides a comprehensive overview on a new paradigm of logical reasoning, which uses natural language as knowledge representation and pretrained language models as reasoners,"" and ""challenges of the new paradigm.""",2023-03-21T16:56:05Z
TIFA: Accurate and Interpretable Text-to-Image Faithfulness Evaluation with Question Answering,Yes.,2.,"""we automatically generate several question-answer pairs using a language model"" and ""highlight the limitations and challenges of current models.""",2023-03-21T14:41:02Z
ChatGPT and a New Academic Reality: Artificial Intelligence-Written Research Papers and the Ethics of the Large Language Models in Scholarly Publishing,Yes.,2.,"""Potential ethical issues that could arise with the emergence of large language models like GPT-3, the underlying technology behind ChatGPT, and its usage by academics and researchers, are discussed and situated within the context of broader advancements in artificial intelligence, machine learning, and natural language processing for research and scholarly publishing.""",2023-03-21T14:35:07Z
ChatGPT for Programming Numerical Methods,Yes.,5.,"""Through these examples, we investigate the successes, failures, and challenges of ChatGPT. Examples of failures are producing singular matrices, operations on arrays with incompatible sizes, programming interruption for relatively long codes, etc.""",2023-03-21T12:18:17Z
Implicit Neural Representation for Cooperative Low-light Image Enhancement,No.,1.,The abstract focuses on low-light image enhancement methods and does not mention language models (LLMs or LMs).,2023-03-21T10:24:29Z
