Title,Talks about LLMs,Rate,Evidence,Published
Commonsense Ontology Micropatterns,Yes.,1.,"""Large Language Models have quickly become a source of common knowledge and, in some cases, replacing search engines for questions.""",2024-02-28T21:23:54Z
Learning to Compress Prompt in Natural Language Formats,Yes.,5.,"""Large language models (LLMs) are great at processing multiple natural language processing tasks, but their abilities are constrained by inferior performance with long context, slow inference speed, and the high cost of computing the results.""",2024-02-28T20:41:21Z
CLLMs: Consistency Large Language Models,Yes.,3.,"""Jacobi decoding seldom accurately predicts more than one token in a single fixed-point iteration step.""",2024-02-28T20:17:04Z
Data Interpreter: An LLM Agent For Data Science,Yes.,3.,"""However, their performance can be compromised in data science scenarios that require real-time data adjustment, expertise in optimization due to complex dependencies among various tasks, and the ability to identify logical errors for precise reasoning.""",2024-02-28T19:49:55Z
Simple linear attention language models balance the recall-throughput tradeoff,Yes.,3.,"""the efficiency of attention-based models is bottle-necked during inference by the KV-cache's aggressive memory consumption"" and ""efficient alternatives to attention (e.g. H3, Mamba, RWKV) maintain a fixed-size recurrent state, but struggle at recall.""",2024-02-28T19:28:27Z
FOFO: A Benchmark to Evaluate LLMs' Format-Following Capability,Yes.,5.,"""Despite LLMs' advancements, existing benchmarks fail to assess their format-following proficiency adequately.""",2024-02-28T19:23:27Z
Large Language Models and Games: A Survey and Roadmap,Yes.,2.,"""we reconcile the potential and limitations of LLMs within the games domain.""",2024-02-28T19:09:08Z
A New Era in LLM Security: Exploring Security Concerns in Real-World LLM-based Systems,Yes.,4.,"""there are also increasing concerns over the security of such probabilistic intelligent systems"" and ""Our investigation exposes several security issues, not just within the LLM model itself but also in its integration with other components.""",2024-02-28T19:00:12Z
Arithmetic Control of LLMs for Diverse User Preferences: Directional Preference Alignment with Multi-Objective Rewards,Yes.,3.,"""Fine-grained control over large language models (LLMs) remains a significant challenge, hindering their adaptability to diverse user needs. While Reinforcement Learning from Human Feedback (RLHF) shows promise in aligning LLMs, its reliance on scalar rewards often limits its ability to capture diverse user preferences in real-world applications.""",2024-02-28T18:58:25Z
Keeping LLMs Aligned After Fine-tuning: The Crucial Role of Prompt Templates,Yes.,4.,"""even benign fine-tuning (e.g., on seemingly safe datasets) can give rise to unsafe behaviors in the models.""",2024-02-28T18:23:49Z
Few-Shot Fairness: Unveiling LLM's Potential for Fairness-Aware Classification,Yes.,2.,"""it is essential to assess whether LLMs can generate fair outcomes when subjected to considerations of fairness.""",2024-02-28T17:29:27Z
Language Models Represent Beliefs of Self and Others,Yes.,1.,"""While Large Language Models (LLMs) appear to possess certain ToM abilities, the mechanisms underlying these capabilities remain elusive.""",2024-02-28T17:25:59Z
The First Place Solution of WSDM Cup 2024: Leveraging Large Language Models for Conversational Multi-Doc QA,Yes.,1.,"""which exploits the superior natural language understanding and generation capability of Large Language Models (LLMs).""",2024-02-28T15:05:43Z
Large Language Models As Evolution Strategies,Yes.,1.,"""Large Transformer models are capable of implementing a plethora of so-called in-context learning algorithms.""",2024-02-28T15:02:17Z
Focus on Your Question! Interpreting and Mitigating Toxic CoT Problems in Commonsense Reasoning,Yes.,5.,"""we find these CoT-like methods lead to a considerable number of originally correct answers turning wrong, which we define as the Toxic CoT problem."" and ""we prove that the model exhibits information loss from the question over the shallow attention layers when generating rationales or answers.""",2024-02-28T14:09:02Z
How to think step-by-step: A mechanistic understanding of chain-of-thought reasoning,Yes.,2.,"""a lack of understanding prevails around the internal mechanisms of the models that facilitate CoT generation.""",2024-02-28T13:14:20Z
Retrieval-based Full-length Wikipedia Generation for Emergent Events,Yes.,2.,"""To ensure that Large Language Models (LLMs) are not trained on corpora related to recently occurred events"" and ""evaluate the capability of LLMs in generating factual full-length Wikipedia documents.""",2024-02-28T11:51:56Z
Towards Generalist Prompting for Large Language Models by Mental Models,Yes.,3.,"""However, to achieve optimal performance, specially designed prompting methods are still needed. These methods either rely on task-specific few-shot examples that require a certain level of domain knowledge, or are designed to be simple but only perform well on a few types of tasks.""",2024-02-28T11:29:09Z
Learning or Self-aligning? Rethinking Instruction Fine-tuning,Yes.,5.,"""attempting to learn additional world knowledge through IFT often struggles to yield positive impacts and can even lead to markedly negative effects.""",2024-02-28T11:16:00Z
Prospect Personalized Recommendation on Large Language Model-based Agent Platform,Yes.,2.,"""Lastly, we discuss potential issues and promising directions for future research.""",2024-02-28T11:12:17Z
CogBench: a large language model walks into a psychology lab,Yes.,2.,"""evaluating them comprehensively remains challenging"" and ""Interestingly, we find that open-source models are less risk-prone than proprietary models and that fine-tuning on code does not necessarily enhance LLMs' behavior.""",2024-02-28T10:43:54Z
LLM Task Interference: An Initial Study on the Impact of Task-Switch in Conversational History,Yes.,5.,"""we find that performance can in fact also be negatively impacted, if there is a task-switch"" and ""many of the task-switches can lead to significant performance degradation.""",2024-02-28T10:19:05Z
Lemur: Log Parsing with Entropy Sampling and Chain-of-Thought Merging,Yes.,1.,"""to enhance the merging of log templates, we design a chain-of-thought method for large language models (LLMs).""",2024-02-28T09:51:55Z
MIKO: Multimodal Intention Knowledge Distillation from Large Language Models for Social-Media Commonsense Discovery,Yes.,1.,"""we present MIKO, a Multimodal Intention Kowledge DistillatiOn framework that collaboratively leverages a Large Language Model (LLM) and a Multimodal Large Language Model (MLLM) to uncover users' intentions.""",2024-02-28T08:57:42Z
From Summary to Action: Enhancing Large Language Models for Complex Tasks with Open World APIs,Yes.,1.,"""Similarly, enabling foundational models like Large Language Models (LLMs) with the capacity to learn external tool usage may serve as a pivotal step toward realizing artificial general intelligence.""",2024-02-28T08:42:23Z
MedAide: Leveraging Large Language Models for On-Premise Medical Assistance on Edge Devices,Yes.,3.,"""However, deploying LLMs in resource-constrained edge computing and embedded systems presents significant challenges.""",2024-02-28T08:30:49Z
Unsupervised Information Refinement Training of Large Language Models for Retrieval-Augmented Generation,Yes.,5.,"""studies have shown that LLMs still face challenges in effectively using the retrieved information, even ignoring it or being misled by it.""",2024-02-28T08:24:38Z
Random Silicon Sampling: Simulating Human Sub-Population Opinion Using a Large Language Model Based on Group-Level Demographic Information,,,,2024-02-28T08:09:14Z
Cause and Effect: Can Large Language Models Truly Understand Causality?,Yes.,3.,"""With the rise of Large Language Models(LLMs), it has become crucial to understand their capabilities and limitations in deciphering and explaining the complex web of causal relationships that language entails.""",2024-02-28T08:02:14Z
"Exploring Multilingual Human Value Concepts in Large Language Models: Is Value Alignment Consistent, Transferable and Controllable across Languages?",Yes.,4.,"""cross-lingual inconsistency, distorted linguistic relationships, and unidirectional cross-lingual transfer between high- and low-resource languages, all in terms of human value concepts.""",2024-02-28T07:18:39Z
Small But Funny: A Feedback-Driven Approach to Humor Distillation,Yes.,3.,"""While this works well for simpler tasks, there is a substantial performance gap on tasks requiring intricate language comprehension and creativity, such as humor generation.""",2024-02-28T07:02:38Z
Making Them Ask and Answer: Jailbreaking Large Language Models in Few Queries via Disguise and Reconstruction,Yes.,5.,"""One specific threat is the potential to generate toxic or harmful responses. Attackers can craft adversarial prompts that induce harmful responses from LLMs.""",2024-02-28T06:50:14Z
Editing Factual Knowledge and Explanatory Ability of Medical Large Language Models,Yes.,3.,"""current model editing methods struggle with the specialization and complexity of medical knowledge.""",2024-02-28T06:40:57Z
No Token Left Behind: Reliable KV Cache Compression via Importance-Aware Mixed Precision Quantization,Yes.,5.,"""the memory footprint of the KV cache poses a critical bottleneck in LLM deployment as the cache size grows with batch size and sequence length, often surpassing even the size of the model itself.""",2024-02-28T06:34:54Z
Benchmarking Large Language Models on Answering and Explaining Challenging Medical Questions,Yes.,4.,"""However, medical board exam questions or general clinical questions do not capture the complexity of realistic clinical cases. Moreover, the lack of reference explanations means we cannot easily evaluate the reasoning of model decisions, a crucial component of supporting doctors in making complex medical decisions.""",2024-02-28T05:44:41Z
Token-Specific Watermarking with Enhanced Detectability and Semantic Coherence for Large Language Models,Yes.,3.,"""Current watermarking algorithms, however, face the challenge of achieving both the detectability of inserted watermarks and the semantic integrity of generated texts, where enhancing one aspect often undermines the other.""",2024-02-28T05:43:22Z
MEGAnno+: A Human-LLM Collaborative Annotation System,Yes.,5.,"""Despite their prowess, LLMs may fall short in understanding of complex, sociocultural, or domain-specific context, potentially leading to incorrect annotations.""",2024-02-28T04:58:07Z
Characterizing Truthfulness in Large Language Model Generations with Local Intrinsic Dimension,Yes.,3.,"""these methods are often intractable, sensitive to hyperparameters, and less reliable when applied in generative tasks with LLMs.""",2024-02-28T04:56:21Z
Multi-FAct: Assessing Multilingual LLMs' Multi-Regional Knowledge using FActScore,Yes.,4.,"""Large Language Models (LLMs) are prone to factuality hallucination, generating text that contradicts established knowledge,"" and ""multilingual models demonstrate a bias towards factual information from Western continents.""",2024-02-28T04:43:46Z
Datasets for Large Language Models: A Comprehensive Survey,Yes.,3.,"""The survey sheds light on the prevailing challenges and points out potential avenues for future investigation.""",2024-02-28T04:35:51Z
Automated Discovery of Integral with Deep Learning,Yes.,4.,"""Trained on almost all human knowledge available, today's sophisticated LLMs basically learn to predict sequences of tokens. They generate mathematical derivations and write code in a similar way as writing an essay, and do not have the ability to pioneer scientific discoveries in the manner a human scientist would do.""",2024-02-28T04:34:15Z
ResLoRA: Identity Residual Mapping in Low-Rank Adaption,Yes.,1.,"""updating the weights of LoRA blocks effectively and expeditiously is challenging due to the long calculation path in the original model.""",2024-02-28T04:33:20Z
Corpus-Steered Query Expansion with Large Language Models,Yes.,5.,"""challenges arise from misalignments between the expansions and the retrieval corpus, resulting in issues like hallucinations and outdated information due to the limited intrinsic knowledge of LLMs.""",2024-02-28T03:58:58Z
Hire a Linguist!: Learning Endangered Languages with In-Context Linguistic Descriptions,Yes.,3.,"""Many languages lack a large corpus to train a decent LLM; therefore existing LLMs rarely perform well in unseen, endangered languages.""",2024-02-28T03:44:01Z
TroubleLLM: Align to Red Team Expert,Yes.,4.,"""However, LLMs can be potentially harmful in manifesting undesirable safety issues like social biases and toxic content.""",2024-02-28T03:40:46Z
Merino: Entropy-driven Design for Generative Language Models on IoT Devices,Yes.,3.,"""However, directly deploying LLMs in resource-constrained hardware, such as Internet-of-Things (IoT) devices, is difficult due to their high computational cost.""",2024-02-28T03:20:27Z
A Survey on Recent Advances in LLM-Based Multi-turn Dialogue Systems,Yes.,2.,"""discuss some future emphasis and recent research problems arising from the development of LLMs and the increasing demands on multi-turn dialogue systems.""",2024-02-28T03:16:44Z
Exploring Multi-Document Information Consolidation for Scientific Sentiment Summarization,Yes.,3.,"""Modern natural language generation systems with LLMs exhibit the capability to generate a plausible summary of multiple documents; however, it is uncertain if models truly possess the ability of information consolidation to generate summaries, especially on those source documents with opinionated information.""",2024-02-28T02:40:09Z
Constrained Decoding for Code Language Models via Efficient Left and Right Quotienting of Context-Sensitive Grammars,Yes.,3.,"""Large Language Models are powerful tools for program synthesis and advanced auto-completion, but come with no guarantee that their output code is syntactically correct.""",2024-02-28T02:12:47Z
FlattenQuant: Breaking Through the Inference Compute-bound for Large Language Models with Per-tensor Quantization,Yes.,5.,"""However, the latency of inference and the large GPU memory consumption of LLMs restrict their deployment performance.""",2024-02-28T02:00:34Z
Collaborative decoding of critical tokens for boosting factuality of large language models,Yes.,5.,"""their abilities to stay factual about the world are impacted by the finetuning process. Furthermore, the common practice of using sampling during generation also increases chances of hallucination.""",2024-02-28T01:53:37Z
Gradient-Free Adaptive Global Pruning for Pre-trained Language Models,Yes.,5.,"""The transformative impact of large language models (LLMs) like LLaMA and GPT on natural language processing is countered by their prohibitive computational demands.""",2024-02-28T00:09:07Z
EmMark: Robust Watermarks for IP Protection of Embedded Quantized Large Language Models,Yes.,1.,"""This paper introduces EmMark, a novel watermarking framework for protecting the intellectual property (IP) of embedded large language models deployed on resource-constrained edge devices.""",2024-02-27T23:30:17Z
Acquiring Linguistic Knowledge from Multimodal Input,,,,2024-02-27T23:29:10Z
Multitask Multilingual Model Adaptation with Featurized Low-Rank Mixtures,Yes.,2.,"""Adapting pretrained large language models (LLMs) to various downstream tasks in tens or hundreds of human languages is computationally expensive.""",2024-02-27T23:12:45Z
Pragmatic Instruction Following and Goal Assistance via Cooperative Language-Guided Inverse Planning,Yes.,1.,"""using large language models (LLMs) to evaluate the likelihood of an instruction given a hypothesized plan.""",2024-02-27T23:06:53Z
LLM-Resistant Math Word Problem Generation via Adversarial Attacks,Yes.,5.,"""We identify shared vulnerabilities among LLMs and propose a cost-effective approach to attack high-cost models. Additionally, we conduct automatic analysis on math problems and investigate the cause of failure, offering a nuanced view into model's limitation.""",2024-02-27T22:07:52Z
A Language Model based Framework for New Concept Placement in Ontologies,Yes.,3.,"""Zero-shot prompting of LLMs is still not adequate for the task, and we propose explainable instruction tuning of LLMs for improved performance.""",2024-02-27T21:27:35Z
"Researchy Questions: A Dataset of Multi-Perspective, Decompositional Questions for LLM Web Agents",Yes.,3.,"""Existing question answering (QA) datasets are no longer challenging to most powerful Large Language Models (LLMs)."" and ""good performance on these benchmarks provides a false sense of security.""",2024-02-27T21:27:16Z
JMLR: Joint Medical LLM and Retrieval Training for Enhancing Reasoning and Professional Question Answering Capability,Yes.,1.,"""This approach, which we call Joint Medical LLM and Retrieval Training (JMLR), is designed to overcome the challenges faced by traditional models in handling medical question-answering tasks.""",2024-02-27T21:01:41Z
BlendSQL: A Scalable Dialect for Unifying Hybrid Question Answering in Relational Algebra,Yes.,5.,"""due to the context size limitation of many transformer-based LLMs, it is often not reasonable to expect that the full structured and unstructured context will fit into a given prompt in a zero-shot setting, let alone a few-shot setting.""",2024-02-27T20:48:24Z
Automated Statistical Model Discovery with Language Models,,,,2024-02-27T20:33:22Z
Deep Learning Detection Method for Large Language Models-Generated Scientific Content,Yes.,2.,"""LLMs carry severe consequences for the scientific community, which relies on the integrity and reliability of publications.""",2024-02-27T19:16:39Z
Self-Refinement of Language Models from External Proxy Metrics Feedback,Yes.,1.,"""In this paper, we introduce Proxy Metric-based Self-Refinement (ProMiSe), which enables an LLM to refine its own initial response along key dimensions of quality guided by external metrics feedback, yielding an overall better final response.""",2024-02-27T19:13:01Z
Prediction-Powered Ranking of Large Language Models,,,,2024-02-27T19:00:01Z
The Era of 1-bit LLMs: All Large Language Models are in 1.58 Bits,Yes.,1.,"""Recent research, such as BitNet, is paving the way for a new era of 1-bit Large Language Models (LLMs).""",2024-02-27T18:56:19Z
Massive Activations in Large Language Models,Yes.,3.,"""We observe an empirical phenomenon in Large Language Models (LLMs) -- very few activations exhibit significantly larger values than others... these massive activations lead to the concentration of attention probabilities to their corresponding tokens, and further, implicit bias terms in the self-attention output.""",2024-02-27T18:55:17Z
Evaluating Very Long-Term Conversational Memory of LLM Agents,Yes.,5.,"""Our experimental results indicate that LLMs exhibit challenges in understanding lengthy conversations and comprehending long-range temporal and causal dynamics within dialogues.""",2024-02-27T18:42:31Z
Tower: An Open Multilingual Large Language Model for Translation-Related Tasks,Yes.,1.,"""While general-purpose large language models (LLMs) demonstrate proficiency on multiple tasks within the domain of translation, approaches based on open LLMs are competitive only when specializing on a single task.""",2024-02-27T18:09:36Z
AmbigNLG: Addressing Task Ambiguity in Instruction for NLG,Yes.,5.,"""their performance is significantly hindered by the ambiguity present in real-world instructions.""",2024-02-27T17:52:33Z
Case-Based or Rule-Based: How Do Transformers Do the Math?,Yes.,5.,"""modern large language models (LLMs) still have trouble dealing with some math problems that are simple and intuitive for humans, such as addition.""",2024-02-27T17:41:58Z
NextLevelBERT: Investigating Masked Language Modeling with Higher-Level Representations for Long Documents,Yes.,5.,"""they still struggle to sensibly process long sequences found, e.g., in books, due to the quadratic scaling of the underlying attention mechanism.""",2024-02-27T16:56:30Z
Beyond prompt brittleness: Evaluating the reliability and consistency of political worldviews in LLMs,Yes.,3.,"""Recent studies report that, prompted with political questionnaires, LLMs show left-liberal leanings. However, it is as yet unclear whether these leanings are reliable (robust to prompt variations) and whether the leaning is consistent across policies and political leaning.""",2024-02-27T16:19:37Z
SongComposer: A Large Language Model for Lyric and Melody Composition in Song Generation,Yes.,1.,"""We present SongComposer, an innovative LLM designed for song composition.""",2024-02-27T16:15:28Z
Are LLMs Capable of Data-based Statistical and Causal Reasoning? Benchmarking Advanced Quantitative Reasoning with Data,Yes.,5.,"""Analysis reveals that models encounter difficulties in data analysis and causal reasoning, and struggle in using causal knowledge and provided data simultaneously.""",2024-02-27T16:15:03Z
Variational Learning is Effective for Large Deep Networks,Yes.,1.,"""We show several new use cases of IVON where we improve fine-tuning and model merging in Large Language Models, accurately predict generalization error, and faithfully estimate sensitivity to data.""",2024-02-27T16:11:05Z
Agent-Pro: Learning to Evolve via Policy-Level Reflection and Optimization,Yes.,3.,"""Large Language Models exhibit robust problem-solving capabilities for diverse tasks. However, most LLM-based agents are designed as specific task solvers with sophisticated prompt engineering, rather than agents capable of learning and evolving through interactions. These task solvers necessitate manually crafted prompts to inform task rules and regulate LLM behaviors, inherently incapacitating to address complex dynamic scenarios e.g., large interactive games.""",2024-02-27T15:09:20Z
DropBP: Accelerating Fine-Tuning of Large Language Models by Dropping Backward Propagation,Yes.,1.,"""DropBP is designed to enhance the efficiency of the training process with backpropagation, thereby enabling the acceleration of both full fine-tuning and parameter-efficient fine-tuning using backpropagation.""",2024-02-27T14:51:11Z
OmniACT: A Dataset and Benchmark for Enabling Multimodal Generalist Autonomous Agents for Desktop and Web,Yes.,5.,"""The strongest baseline, GPT-4, performs the best on our benchmark However, its performance level still reaches only 15% of the human proficiency in generating executable scripts capable of completing the task, demonstrating the challenge of our task for conventional web agents.""",2024-02-27T14:47:53Z
TruthX: Alleviating Hallucinations by Editing Large Language Models in Truthful Space,Yes.,5.,"""Large Language Models (LLMs) have demonstrated remarkable capabilities across various tasks. However, they sometimes suffer from producing hallucinations, particularly in cases where they may generate untruthful responses despite possessing the correct knowledge.""",2024-02-27T14:45:04Z
Retrieval is Accurate Generation,Yes.,1.,"""Extensive experiments show that our model not only outperforms standard language models on a variety of knowledge-intensive tasks but also demonstrates improved generation quality in open-ended text generation.""",2024-02-27T14:16:19Z
Predict the Next Word: Humans exhibit uncertainty in this task and language models _____,Yes.,5.,"""We assess GPT2, BLOOM and ChatGPT and find that they exhibit fairly low calibration to human uncertainty.""",2024-02-27T14:11:32Z
BASES: Large-scale Web Search User Simulation with Large Language Model based Agents,Yes.,1.,"""Due to the excellent capacities of large language models (LLMs), it becomes feasible to develop LLM-based agents for reliable user simulation.""",2024-02-27T13:44:09Z
Intensive Care as One Big Sequence Modeling Problem,Yes.,1.,"""previous research has demonstrated the potential of generalist models (the prime example being Large Language Models) to outperform task-specific approaches due to their capability for implicit transfer learning.""",2024-02-27T13:36:55Z
REAR: A Relevance-Aware Retrieval-Augmented Framework for Open-Domain Question Answering,Yes.,5.,"""LLMs cannot precisely assess the relevance of retrieved documents, thus likely leading to misleading or even incorrect utilization of external knowledge (i.e., retrieved documents).""",2024-02-27T13:22:51Z
Prescribing Large Language Models for Perioperative Care: What's The Right Dose for Pre-trained Models?,Yes.,1.,"""Pre-trained clinical LLMs offer opportunities for postoperative risk predictions in unforeseen data, with peaks in foundational models indicating the potential of task-agnostic learning towards the generalizability of LLMs in perioperative care.""",2024-02-27T13:18:00Z
Can GPT-4 Identify Propaganda? Annotation and Detection of Propaganda Spans in News Articles,Yes.,5.,"""Results showed that GPT-4's performance degrades as the task moves from simply classifying a paragraph as propagandistic or not, to the fine-grained task of detecting propaganda techniques and their manifestation in text. Compared to models fine-tuned on the dataset for propaganda detection at different classification granularities, GPT-4 is still far behind. Finally, we evaluate GPT-4",2024-02-27T13:02:19Z
Training-Free Long-Context Scaling of Large Language Models,Yes.,5.,"""The ability of Large Language Models (LLMs) to process and generate coherent text is markedly weakened when the number of input tokens exceeds their pretraining length.""",2024-02-27T12:39:23Z
DS-Agent: Automated Data Science by Empowering Large Language Models with Case-Based Reasoning,Yes.,3.,"""existing LLM agents are hindered by generating unreasonable experiment plans within this scenario.""",2024-02-27T12:26:07Z
Deep Learning Based Named Entity Recognition Models for Recipes,,,,2024-02-27T12:03:56Z
Enhancing EEG-to-Text Decoding through Transferable Representations from Pre-trained Contrastive EEG-Text Masked Autoencoder,Yes.,2.,"""EEG-based language decoding is still in its nascent stages, facing several technical issues such as",2024-02-27T11:45:21Z
Consistency Matters: Explore LLMs Consistency From a Black-Box Perspective,Yes.,5.,"""there is still a lack of research on LLM consistency, meaning that throughout the various stages of LLM research and deployment, its internal parameters and capabilities should remain unchanged. This issue exists in both the industrial and academic sectors. The solution to this problem is often time-consuming and labor-intensive",2024-02-27T11:02:12Z
Investigating Continual Pretraining in Large Language Models: Insights and Implications,Yes.,3.,"""Unlike previous studies, which mostly concentrate on a limited selection of tasks or domains and primarily aim to address the issue of forgetting,"" and ""smaller models are particularly sensitive to continual pretraining, showing the most significant rates of both forgetting and learning.""",2024-02-27T10:47:24Z
Benchmarking GPT-4 on Algorithmic Problems: A Systematic Evaluation of Prompting Strategies,Yes.,3.,"""At the same time, it has been repeatedly shown that LLMs lack systematic generalization, which allows to extrapolate the learned statistical regularities outside the training distribution.""",2024-02-27T10:44:52Z
Determinants of LLM-assisted Decision-Making,Yes.,2.,"""understanding the influencing factors of LLM-assisted decision-making is crucial for enabling individuals to utilize LLM-provided advantages and minimize associated risks in order to make more informed and better decisions.""",2024-02-27T10:24:50Z
LLMGuard: Guarding Against Unsafe LLM Behavior,Yes.,5.,"""it also brings challenges, such as the risk of generating inappropriate, biased, or misleading content that violates regulations and can have legal concerns.""",2024-02-27T10:22:45Z
SoFA: Shielded On-the-fly Alignment via Priority Rule Following,Yes.,5.,"""even the advanced LLMs, such as GPT-4, exhibit shortcomings in understanding and prioritizing the rules.""",2024-02-27T09:52:27Z
RECOST: External Knowledge Guided Data-efficient Instruction Tuning,Yes.,3.,"""Nevertheless, we argue that most current data-efficient instruction-tuning methods are highly dependent on the quality of the original instruction-tuning dataset. When it comes to datasets synthesized by LLMs, a common scenario in this field, dirty samples will even be selected with a higher probability than other samples.""",2024-02-27T09:47:36Z
Probing Multimodal Large Language Models for Global and Local Semantic Representations,Yes.,3.,"""We find that the topmost layers may excessively focus on local information, leading to a diminished ability to encode global information.""",2024-02-27T08:27:15Z
Can LLM Generate Culturally Relevant Commonsense QA Data? Case Study in Indonesian and Sundanese,Yes.,4.,"""Our experiments show that the current best-performing LLM, GPT-4 Turbo, is capable of generating questions with adequate knowledge in Indonesian but not in Sundanese, highlighting the performance discrepancy between medium- and lower-resource languages.""",2024-02-27T08:24:32Z
Mini-Ensemble Low-Rank Adapters for Parameter-Efficient Fine-Tuning,Yes.,3.,"""However, decreasing the rank encounters challenges with generalization errors for specific tasks when compared to full-parameter fine-tuning.""",2024-02-27T07:14:12Z
Speak Out of Turn: Safety Vulnerability of Large Language Models in Multi-turn Dialogue,Yes.,5.,"""Our experiments, conducted across a wide range of LLMs, indicate current inadequacies in the safety mechanisms of LLMs in multi-turn dialogue. Our findings expose vulnerabilities of LLMs in complex scenarios involving multi-turn dialogue, presenting new challenges for the safety of LLMs.""",2024-02-27T07:11:59Z
Beyond the Known: Investigating LLMs Performance on Out-of-Domain Intent Detection,Yes.,5.,"""We find that LLMs exhibit strong zero-shot and few-shot capabilities, but is still at a disadvantage compared to models fine-tuned with full resource. More deeply, through a series of additional analysis experiments, we discuss and summarize the challenges faced by LLMs and provide guidance for future work including injecting domain knowledge, strengthening knowledge transfer from IND(In-domain) to OOD,",2024-02-27T07:02:10Z
MATHSENSEI: A Tool-Augmented Large Language Model for Mathematical Reasoning,Yes.,3.,"""We further observe that TALMs are not as effective for simpler math word problems (in GSM-8K), and the benefit increases as the complexity and required knowledge increases (progressively over AQuA, MMLU-Math, and higher level complex questions in MATH).""",2024-02-27T05:50:35Z
Reasoning in Conversation: Solving Subjective Tasks through Dialogue Simulation for Large Language Models,,,,2024-02-27T05:37:10Z
Measuring Vision-Language STEM Skills of Neural Models,Yes.,5.,"""Results show that the recent model advances only help master a very limited number of lower grade-level skills (2.5% in the third grade) in our dataset. In fact, these models are still well below (averaging 54.7%) the performance of elementary students, not to mention near expert-level performance.""",2024-02-27T04:55:03Z
"When Scaling Meets LLM Finetuning: The Effect of Data, Model and Finetuning Method",Yes.,3.,"""our understanding on the inductive biases (especially the scaling properties) of different finetuning methods is still limited.""",2024-02-27T04:18:49Z
"Sora: A Review on Background, Technology, Limitations, and Opportunities of Large Vision Models",No.,1.,"The abstract focuses on Sora, a text-to-video generative AI model, and does not discuss language models (LLMs or LMs).",2024-02-27T03:30:58Z
Benchmarking Data Science Agents,Yes.,3.,"""Yet their practical efficacy remains constrained by the varied demands of real-world applications and complicated analytical process.""",2024-02-27T03:03:06Z
Metasql: A Generate-then-Rank Framework for Natural Language to SQL Translation,Yes.,3.,"""While these translation models have greatly improved the overall translation accuracy, surpassing 70% on NLIDB benchmarks, the use of auto-regressive decoding to generate single SQL queries may result in sub-optimal outputs, potentially leading to erroneous translations.""",2024-02-27T02:16:07Z
Fact-and-Reflection (FaR) Improves Confidence Calibration of Large Language Models,Yes.,3.,"""we observe that, while these methods help improve the expected LLM calibration, they also trigger LLMs to be over-confident when responding to some instances.""",2024-02-27T01:37:23Z
Creating Suspenseful Stories: Iterative Planning with Large Language Models,Yes.,3.,"""state-of-the-art LLMs are still unreliable when it comes to suspenseful story generation.""",2024-02-27T01:25:52Z
Sinkhorn Distance Minimization for Knowledge Distillation,Yes.,3.,"""However, due to limitations inherent in their assumptions and definitions, these measures fail to deliver effective supervision when few distribution overlap exists between the teacher and the student."" and ""we show that the aforementioned KL, RKL, and JS divergences respectively suffer from issues of mode-averaging, mode-collapsing, and",2024-02-27T01:13:58Z
Re-Ex: Revising after Explanation Reduces the Factual Errors in LLM Responses,Yes.,5.,"""Mitigating hallucination issues is one of the main challenges of LLMs we need to overcome, in order to reliably use them in real-world scenarios.""",2024-02-27T00:22:18Z
Adapting to Teammates in a Cooperative Language Game,Yes.,2.,"""Previous approaches to designing agents for this game have utilized a single internal language model to determine action choices. This often leads to good performance with some teammates and inferior performance with other teammates, as the agent cannot adapt to any specific teammate.""",2024-02-26T23:15:07Z
Leveraging Large Language Models for Learning Complex Legal Concepts through Storytelling,Yes.,1.,"""In this paper, we present a novel application of large language models (LLMs) in legal education to help non-experts learn intricate legal concepts through storytelling, an effective pedagogical tool in conveying complex and abstract concepts.""",2024-02-26T20:56:06Z
Towards Explainability and Fairness in Swiss Judgement Prediction: Benchmarking on a Multilingual Dataset,No.,1.,The abstract does not mention LLMs or any kind of language models.,2024-02-26T20:42:40Z
Pandora's White-Box: Increased Training Data Leakage in Open LLMs,Yes.,5.,"""these findings show that highly effective MIAs are available in almost all LLM training settings, and highlight that great care must be taken before LLMs are fine-tuned on highly sensitive data and then deployed.""",2024-02-26T20:41:50Z
Can Large Language Models Recall Reference Location Like Humans?,Yes.,1.,"""This paper explores leveraging the parameterized knowledge stored during the pre-training phase of large language models (LLMs) to independently recall reference passage from any starting position.""",2024-02-26T20:35:32Z
Benchmarking LLMs on the Semantic Overlap Summarization Task,Yes.,3.,"""We conclude the paper by analyzing the strengths and limitations of various LLMs in terms of their capabilities in capturing overlapping information.""",2024-02-26T20:33:50Z
Algorithmic Arbitrariness in Content Moderation,Yes.,4.,"""We analyze (i) the extent of predictive multiplicity among state-of-the-art LLMs used for detecting toxic content; (ii) the disparate impact of this arbitrariness across social groups; and (iii) how model multiplicity compares to unambiguous human classifications.""",2024-02-26T19:27:00Z
A Survey of Large Language Models in Cybersecurity,Yes.,5.,"""This survey aims to identify where in the field of cybersecurity LLMs have already been applied, the ways in which they are being used and their limitations in the field. Finally, suggestions are made on how to improve such limitations and what can be expected from these systems once these limitations are overcome.""",2024-02-26T19:06:02Z
WIPI: A New Web Threat for LLM-Driven Web Agents,Yes.,2.,"""an essential and pressing question arises",2024-02-26T19:01:54Z
