Title,Talks about LLMs,Rate,Evidence,Published
Vulnerability Detection with Code Language Models: How Far Are We?,Yes.,5.,"""Evaluating code LMs on PrimeVul reveals that existing benchmarks significantly overestimate the performance of these models."" and ""Attempts to improve performance through advanced training techniques and larger models like GPT-3.5 and GPT-4 were unsuccessful, with results akin to random guessing in the most stringent settings.""",2024-03-27T14:34:29Z
"A Path Towards Legal Autonomy: An interoperable and explainable approach to extracting, transforming, loading and computing legal information using large language models, expert systems and Bayesian networks",Yes.,1.,"""In this paper, we sketch a proof of principle for such a method using large language models (LLMs), expert legal systems known as legal decision paths, and Bayesian networks.""",2024-03-27T13:12:57Z
SemRoDe: Macro Adversarial Training to Learn Representations That are Robust to Word-Level Attacks,,,,2024-03-27T10:24:25Z
BioMedLM: A 2.7B Parameter Language Model Trained On Biomedical Text,Yes.,5.,"""However, these models have hundreds of billions of parameters, are computationally expensive to run, require users to send their input data over the internet, and are trained on unknown data sources.""",2024-03-27T10:18:21Z
Leveraging Large Language Models for Relevance Judgments in Legal Case Retrieval,Yes.,2.,"""the method of employing a general large language model for reliable relevance judgments in legal case retrieval is yet to be thoroughly explored.""",2024-03-27T09:46:56Z
Improving Attributed Text Generation of Large Language Models via Preference Learning,Yes.,3.,"""Large language models have been widely adopted in natural language processing, yet they face the challenge of generating unreliable content.""",2024-03-27T09:19:13Z
BLADE: Enhancing Black-box Large Language Models with Small Domain-Specific Models,Yes.,4.,"""However, general LLMs, which are developed on open-domain data, may lack the domain-specific knowledge essential for tasks in vertical domains, such as legal, medical, etc.""",2024-03-27T08:57:21Z
Rejection Improves Reliability: Training LLMs to Refuse Unknown Questions Using RL from Knowledge Feedback,Yes.,5.,"""Large Language Models (LLMs) often generate erroneous outputs, known as hallucinations, due to their limitations in discerning questions beyond their knowledge scope."" and ""These metrics measure the model's ability to provide accurate responses while adeptly rejecting questions exceeding its knowledge boundaries, thereby",2024-03-27T08:39:56Z
Quantifying and Mitigating Unimodal Biases in Multimodal Large Language Models: A Causal Perspective,Yes.,5.,"""MLLMs often suffer from an over-reliance on unimodal biases (e.g., language bias and vision bias), leading to incorrect answers in complex multimodal tasks.""",2024-03-27T08:38:49Z
LC-LLM: Explainable Lane-Change Intention and Trajectory Predictions with Large Language Models,Yes.,1.,"""we address these challenges by proposing LC-LLM, an explainable lane change prediction model that leverages the strong reasoning capabilities and self-explanation abilities of Large Language Models (LLMs).""",2024-03-27T08:34:55Z
IterAlign: Iterative Constitutional Alignment of Large Language Models,Yes.,3.,"""However, these methods require either heavy human annotations or explicitly pre-defined constitutions, which are labor-intensive and resource-consuming.""",2024-03-27T08:32:19Z
Can LLMs Converse Formally? Automatically Assessing LLMs in Translating and Interpreting Formal Specifications,Yes.,5.,"""We conduct an empirical evaluation to measure the accuracy of this translation task and show that SOTA LLMs cannot adequately solve this task, limiting their current utility in the design of complex systems.""",2024-03-27T08:08:00Z
Dual Instruction Tuning with Large Language Models for Mathematical Reasoning,Yes.,4.,"""Despite the fine-tuned LLMs, challenges persist, such as incorrect, missing, and redundant steps in CoT generation leading to inaccuracies in answer predictions.""",2024-03-27T06:43:58Z
Toward Interactive Regional Understanding in Vision-Large Language Models,Yes.,3.,"""these models heavily rely on image-text pairs that capture only coarse and global information of an image, leading to a limitation in their regional understanding ability.""",2024-03-27T05:22:06Z
Beyond Embeddings: The Promise of Visual Table in Multi-Modal Models,Yes.,3.,"""the visual representations they rely on, such as CLIP embeddings, often lack access to external world knowledge critical for real-world visual reasoning.""",2024-03-27T04:49:23Z
Exploring the Deceptive Power of LLM-Generated Fake News: A Study of Real-World Detection Challenges,Yes.,3.,"""Current LLM-based fake news attacks require human intervention for information gathering and often miss details and fail to maintain context consistency.""",2024-03-27T04:39:18Z
Boosting Conversational Question Answering with Fine-Grained Retrieval-Augmentation and Self-Check,Yes.,1.,"""Retrieval-Augmented Generation (RAG) aims to generate more reliable and accurate responses, by augmenting large language models (LLMs) with the external vast and dynamic knowledge.""",2024-03-27T04:20:18Z
Leveraging Large Language Models for Fuzzy String Matching in Political Science,Yes.,1.,"""we propose to use large language models to entirely sidestep this problem in an easy and intuitive manner.""",2024-03-27T03:04:21Z
Exploring the Privacy Protection Capabilities of Chinese Large Language Models,Yes.,5.,"""Our observations indicate that existing Chinese large language models universally show privacy protection shortcomings. It seems that at the moment this widespread issue is unavoidable and may pose corresponding privacy risks in applications based on these models.""",2024-03-27T02:31:54Z
Oh! We Freeze: Improving Quantized Knowledge Distillation via Signal Propagation Analysis for Large Language Models,Yes.,3.,"""However, their slow inference, high computation and memory requirement makes it challenging to deploy them on edge devices.""",2024-03-26T23:51:44Z
Large Language Models as Financial Data Annotators: A Study on Effectiveness and Efficiency,Yes.,2.,"""We demonstrate that the current state-of-the-art LLMs can be sufficient alternatives to non-expert crowdworkers."" and ""Finally, we perform an extensive time, cost and error analysis and provide recommendations for the collection and usage of automated annotations in domain-specific settings.""",2024-03-26T23:32:52Z
Large Language Models Produce Responses Perceived to be Empathic,Yes.,1.,"""Large Language Models (LLMs) have demonstrated surprising performance on many tasks, including writing supportive messages that display empathy.""",2024-03-26T23:14:34Z
Juru: Legal Brazilian Large Language Model from Reputable Sources,Yes.,3.,"""However, this specialization comes at the expense of degrading performance in other knowledge areas within the same language.""",2024-03-26T22:54:12Z
For those who don't know (how) to ask: Building a dataset of technology questions for digital newcomers,Yes.,3.,"""it is not well understood how unclear or nonstandard language queries affect the model outputs.""",2024-03-26T22:08:33Z
Don't Trust: Verify -- Grounding LLM Quantitative Reasoning with Autoformalization,Yes.,5.,"""However, they still make unjustified logical and computational errors in their reasoning steps and answers.""",2024-03-26T22:01:13Z
Large Language Models for Education: A Survey and Outlook,Yes.,3.,"""identify the risks and challenges associated with deploying LLMs in education.""",2024-03-26T21:04:29Z
Enhancing Legal Document Retrieval: A Multi-Phase Approach with Large Language Models,Yes.,2.,"""error analysis reveals several existing issues in the retrieval system that still need resolution.""",2024-03-26T20:25:53Z
PerOS: Personalized Self-Adapting Operating Systems in the Cloud,Yes.,1.,"""the rise of large language models (LLMs) in ML has introduced transformative capabilities, reshaping user interactions and software development paradigms.""",2024-03-26T20:10:31Z
COIG-CQIA: Quality is All You Need for Chinese Instruction Fine-tuning,Yes.,3.,"""However, despite these advancements, there remains a noticeable gap in the development of Chinese instruction tuning. The unique linguistic features and cultural depth of the Chinese language pose challenges for instruction tuning tasks.""",2024-03-26T19:24:18Z
Supervisory Prompt Training,Yes.,2.,"""The performance of Large Language Models (LLMs) relies heavily on the quality of prompts, which are often manually engineered and task-specific, making them costly and non-scalable.""",2024-03-26T19:08:20Z
Improving Pre-trained Language Model Sensitivity via Mask Specific losses: A case study on Biomedical NER,Yes.,3.,"""Fine-tuning can however be inadvertently insensitive if it ignores the wide array of disparities (e.g in word meaning) between source and target domains.""",2024-03-26T18:23:16Z
MAGIS: LLM-Based Multi-Agent Framework for GitHub Issue Resolution,Yes.,4.,"""Large Language Models (LLMs) have shown promise in code generation and understanding but face difficulties in code change, particularly at the repository level."" and ""To overcome these challenges, we empirically study the reason why LLMs mostly fail to resolve GitHub issues and analyze some impact factors.""",2024-03-26T17:57:57Z
LISA: Layerwise Importance Sampling for Memory-Efficient Large Language Model Fine-Tuning,Yes.,2.,"""their huge memory consumption has become a major roadblock to large-scale training.""",2024-03-26T17:55:02Z
The Unreasonable Ineffectiveness of the Deeper Layers,Yes.,5.,"""the robustness of these LLMs to the deletion of layers implies either that current pretraining methods are not properly leveraging the parameters in the deeper layers of the network or that the shallow layers play a critical role in storing knowledge.""",2024-03-26T17:20:04Z
Addressing Social Misattributions of Large Language Models: An HCXAI-based Approach,,,,2024-03-26T17:02:42Z
Exploring LLMs as a Source of Targeted Synthetic Textual Data to Minimize High Confidence Misclassifications,Yes.,2.,"""we explore the usage of large language models (LLMs) for data augmentation as a potential solution to the issue of NLP models making wrong predictions with high confidence during classification tasks.""",2024-03-26T16:49:25Z
ChroniclingAmericaQA: A Large-scale Question Answering Dataset based on Historical American Newspaper Pages,Yes.,1.,"""Archival document collections, such as historical newspapers, contain valuable information from the past that is still not widely used to train large language models.""",2024-03-26T16:48:13Z
Verbing Weirds Language (Models): Evaluation of English Zero-Derivation in Five LLMs,Yes.,3.,"""little work has been done to establish the degree to which language models capture this type of generalization"" and ""We find that GPT-4 performs best on the task, followed by GPT-3.5, but that the open source language models are also able to perform it and that the 7B parameter Mistral displays as little difference between its baseline performance on the natural",2024-03-26T16:45:27Z
ArabicaQA: A Comprehensive Dataset for Arabic Question Answering,Yes.,1.,"""our study includes extensive benchmarking of large language models (LLMs) for Arabic question answering, critically evaluating their performance in the Arabic language context.""",2024-03-26T16:37:54Z
Assessment of Multimodal Large Language Models in Alignment with Human Values,Yes.,3.,"""despite their commendable performance in perception and reasoning tasks, their alignment with human values remains largely unexplored, given the complexity of defining hhh dimensions in the visual world and the difficulty in collecting relevant data that accurately mirrors real-world situations.""",2024-03-26T16:10:21Z
Accelerating Radio Spectrum Regulation Workflows with Large Language Models (LLMs),Yes.,2.,"""We explore various roles that LLMs can play in this context while identifying some of the challenges to address.""",2024-03-26T15:54:48Z
Are Compressed Language Models Less Subgroup Robust?,Yes.,3.,"""To reduce the inference cost of large language models, model compression is increasingly used to create smaller scalable models. However, little is known about their robustness to minority subgroups defined by the labels and attributes of a dataset.""",2024-03-26T15:50:37Z
Improving Text-to-Image Consistency via Automatic Prompt Optimization,Yes.,1.,"""introduce a T2I optimization-by-prompting framework, OPT2I, which leverages a large language model (LLM) to improve prompt-image consistency in T2I models.""",2024-03-26T15:42:01Z
Evaluating the Efficacy of Prompt-Engineered Large Multimodal Models Versus Fine-Tuned Vision Transformers in Image-Based Security Applications,Yes.,4.,"""Gemini-pro falling short in accuracy and reliability when compared to fine-tuned ViT models"" and ""This study not only showcases the strengths and limitations of prompt-engineered LMMs in cybersecurity applications.""",2024-03-26T15:20:49Z
Constructions Are So Difficult That Even Large Language Models Get Them Right for the Wrong Reasons,Yes.,5.,"""show that GPT-4 and Llama 2 fail it with strong bias"" and ""we find that they fail in a variety of ways to distinguish between them, suggesting that they don't adequately represent their meaning or capture the lexical properties of phrasal heads.""",2024-03-26T14:51:12Z
Can multiple-choice questions really be useful in detecting the abilities of LLMs?,Yes.,5.,"""There are concerns about whether MCQs can truly measure LLM's capabilities, particularly in knowledge-intensive scenarios where long-form generation (LFG) answers are required."" and ""LLMs exhibit an order sensitivity in bilingual MCQs, favoring answers located at specific positions, i.e., the first position."" and ""Our results reveal a relatively low correlation between answers from MCQs and L",2024-03-26T14:43:48Z
Optimization-based Prompt Injection Attack to LLM-as-a-Judge,Yes.,4.,"""However, the robustness of these systems against prompt injection attacks remains an open question."" and ""highlighting the vulnerability of LLM-as-a-Judge systems to the optimization-based prompt injection attack.""",2024-03-26T13:58:00Z
Enhanced Short Text Modeling: Leveraging Large Language Models for Topic Refinement,Yes.,1.,"""we harness the advanced capabilities of Large Language Models (LLMs) to introduce a novel approach termed 'Topic Refinement'.""",2024-03-26T13:50:34Z
ExpressEdit: Video Editing with Natural Language and Sketching,Yes.,1.,"""Powered by LLM and vision models, the system interprets (1) temporal, (2) spatial, and (3) operational references in an NL command and spatial references from sketching.""",2024-03-26T13:34:21Z
Not All Similarities Are Created Equal: Leveraging Data-Driven Biases to Inform GenAI Copyright Disputes,Yes.,1.,"""The advent of Generative Artificial Intelligence (GenAI) models, including GitHub Copilot, OpenAI GPT, and Stable Diffusion, has revolutionized content creation, enabling non-professionals to produce high-quality content across various domains.""",2024-03-26T13:32:32Z
Depending on yourself when you should: Mentoring LLM with RL agents to become the master in cybersecurity games,Yes.,1.,"""Integrating LLM and reinforcement learning (RL) agent effectively to achieve complementary performance is critical in high stake tasks like cybersecurity operations.""",2024-03-26T13:02:46Z
Targeted Visualization of the Backbone of Encoder LLMs,Yes.,4.,"""they also bear several risks, including issues with bias or their susceptibility for adversarial attacks, signifying the necessity for explainable AI to detect such issues.""",2024-03-26T12:51:02Z
Language Models for Text Classification: Is In-Context Learning Enough?,Yes.,3.,"""In general, the results show how fine-tuning smaller and more efficient language models can still outperform few-shot approaches of larger language models, which have room for improvement when it comes to text classification.""",2024-03-26T12:47:39Z
"""You are an expert annotator"": Automatic Best-Worst-Scaling Annotations for Emotion Intensity Modeling",Yes.,2.,"""Regression is considered more challenging than classification",2024-03-26T11:45:22Z
RuBia: A Russian Language Bias Detection Dataset,Yes.,4.,"""Large language models (LLMs) tend to learn the social and cultural biases present in the raw pre-training data"" and ""we conduct a diagnostic evaluation of state-of-the-art or near-state-of-the-art LLMs and discuss the LLMs' predisposition to social biases.""",2024-03-26T10:01:01Z
Naive Bayes-based Context Extension for Large Language Models,,,,2024-03-26T09:59:45Z
Large Language Models Are State-of-the-Art Evaluator for Grammatical Error Correction,Yes.,1.,"""Large Language Models (LLMs) have been reported to outperform existing automatic evaluation metrics in some tasks, such as text summarization and machine translation. However, there has been a lack of research on LLMs as evaluators in grammatical error correction (GEC).""",2024-03-26T09:43:15Z
ILLUMINER: Instruction-tuned Large Language Models as Few-shot Intent Classifier and Slot Filler,Yes.,1.,"""Large language models on the other hand, particularly instruction-tuned models (Instruct-LLMs), exhibit remarkable zero-shot performance across various natural language tasks.""",2024-03-26T09:41:21Z
KC-GenRe: A Knowledge-constrained Generative Re-ranking Method Based on Large Language Models for Knowledge Graph Completion,Yes.,5.,"""it may encounter new problems when accomplishing the task, namely mismatch, misordering and omission.""",2024-03-26T09:36:59Z
DGoT: Dynamic Graph of Thoughts for Scientific Abstract Generation,Yes.,3.,"""However, due to the hallucination problem of LLM, it is often necessary to improve the reliability of the results through multi-round query prompt approach such as Graph of Thoughts (GoT), which also brings additional reasoning costs.""",2024-03-26T08:47:23Z
Robust and Scalable Model Editing for Large Language Models,Yes.,5.,"""Previous works have shown that LLMs are inclined to ignore contextual knowledge and fail to reliably fall back to parametric knowledge when presented with irrelevant context.""",2024-03-26T06:57:23Z
LM-Combiner: A Contextual Rewriting Model for Chinese Grammatical Error Correction,Yes.,1.,"""we find that LM-Combiner still has a good rewriting performance even with small parameters and few training data, and thus can cost-effectively mitigate the over-correction of black-box GEC systems (e.g., ChatGPT).""",2024-03-26T06:12:21Z
Disambiguate Entity Matching through Relation Discovery with Large Language Models,Yes.,1.,"""Entity matching is a critical challenge in data integration and cleaning, central to tasks like fuzzy joins and deduplication. Traditional approaches have focused on overcoming fuzzy term representations through methods such as edit distance, Jaccard similarity, and more recently, embeddings and deep neural networks, including advancements from large language models (LLMs) like GPT.""",2024-03-26T03:07:32Z
Residual-based Language Models are Free Boosters for Biomedical Imaging,,,,2024-03-26T03:05:20Z
The Solution for the ICCV 2023 1st Scientific Figure Captioning Challenge,Yes.,2.,"""we recognize a discrepancy between the primary use of maximum likelihood estimation during text generation and the evaluation metrics such as ROUGE employed to assess the quality of generated captions.""",2024-03-26T03:03:50Z
Don't Listen To Me: Understanding and Exploring Jailbreak Prompts of Large Language Models,Yes.,4.,"""there are also concerns on the potential misuse of this powerful technology, prompting defensive measures from service providers"" and ""jailbreaking prompts have recently emerged as one of the most effective mechanisms to circumvent security restrictions and elicit harmful content originally designed to be prohibited.""",2024-03-26T02:47:42Z
JMultiWOZ: A Large-Scale Japanese Multi-Domain Task-Oriented Dialogue Dataset,Yes.,3.,"""we identified limitations in the task completion capabilities of LLMs in Japanese.""",2024-03-26T02:01:18Z
ALISA: Accelerating Large Language Model Inference via Sparsity-Aware KV Caching,Yes.,3.,"""Despite their superior accuracy, LLMs present unique challenges in practical inference, concerning the compute and memory-intensive nature.""",2024-03-26T01:46:34Z
"Visual Hallucination: Definition, Quantification, and Prescriptive Remediations",Yes.,5.,"""In recent times, considerable research has focused on detecting and mitigating hallucination in Large Language Models (LLMs).""",2024-03-26T01:28:42Z
Automate Knowledge Concept Tagging on Math Questions with LLMs,Yes.,1.,"""In this paper, we explore automating the tagging task using Large Language Models (LLMs), in response to the inability of prior manual methods to meet the rapidly growing demand for concept tagging in questions posed by advanced educational applications.""",2024-03-26T00:09:38Z
A Hybrid Approach To Aspect Based Sentiment Analysis Using Transfer Learning,,,,2024-03-25T23:02:33Z
TwoStep: Multi-agent Task Planning using Classical Planners and Large Language Models,Yes.,3.,"""large language models (LLMs) used for directly inferring plan steps do not guarantee execution success, but do leverage commonsense reasoning to assemble action sequences.""",2024-03-25T22:47:13Z
SeSaMe: A Framework to Simulate Self-Reported Ground Truth for Mental Health Sensing Studies,Yes.,3.,"""We also observed that model performance with simulated data was on par with using the real data for training in most evaluation scenarios. We conclude by discussing the potential implications of SeSaMe in addressing some challenges researchers face with ground-truth collection in passive sensing studies.""",2024-03-25T21:48:22Z
A Comprehensive Study of the Capabilities of Large Language Models for Vulnerability Detection,Yes.,5.,"""LLMs generally struggled with vulnerability detection. They reported 0.5-0.63 Balanced Accuracy and failed to distinguish between buggy and fixed versions of programs in 76% of cases on average. By comprehensively analyzing and categorizing 287 instances of model reasoning, we found that",2024-03-25T21:47:36Z
Ontology Completion with Natural Language Inference and Concept Embeddings: An Analysis,Yes.,3.,"""We also find that the task is highly challenging for Large Language Models, even after fine-tuning.""",2024-03-25T21:46:35Z
Exploring the Impact of the Output Format on the Evaluation of Large Language Models for Code Translation,Yes.,3.,"""Our analysis found that between 26.4% and 73.7% of code translations produced by our evaluated LLMs necessitate post-processing, as these translations often include a mix of code, quotes, and text rather than being purely source code.""",2024-03-25T21:41:31Z
Generation of Asset Administration Shell with Large Language Model Agents: Interoperability in Digital Twins with Semantic Node,Yes.,1.,"""a system powered by large language models is designed and implemented to process 'semantic node' and generate AAS instance models from textual technical data.""",2024-03-25T21:37:30Z
Extracting Social Support and Social Isolation Information from Clinical Psychiatry Notes: Comparing a Rule-based NLP System and a Large Language Model,Yes.,5.,"""Unexpectedly, the RBS outperformed the LLMs across all metrics. Intensive review demonstrates that this finding is due to the divergent approach taken by the RBS and LLM.""",2024-03-25T21:19:50Z
Outcome-Constrained Large Language Models for Countering Hate Speech,Yes.,2.,"""However, it remains unclear what impact the counterspeech might have in an online environment.""",2024-03-25T19:44:06Z
MetaAligner: Conditional Weak-to-Strong Correction for Generalizable Multi-Objective Alignment of Language Models,Yes.,3.,"""existing methods are parameter-adherent to the policy model, leading to two key limitations",2024-03-25T19:28:10Z
"RepairAgent: An Autonomous, LLM-Based Agent for Program Repair",Yes.,1.,"""This paper introduces RepairAgent, the first work to address the program repair challenge through an autonomous agent based on a large language model (LLM).""",2024-03-25T19:17:43Z
The Strong Pull of Prior Knowledge in Large Language Models and Its Impact on Emotion Recognition,Yes.,5.,"""However, recent work has found that, unlike traditional learning, LLMs are unable to fully integrate information from demonstrations that contrast task priors. This can lead to performance saturation at suboptimal levels, especially for subjective tasks such as emotion recognition,"" and ""We show that LLMs have strong yet inconsistent priors in emotion recognition that ossify their predictions. We also find that",2024-03-25T19:07:32Z
"Attribute First, then Generate: Locally-attributable Grounded Text Generation",Yes.,3.,"""Recent efforts to address hallucinations in Large Language Models (LLMs) have focused on attributed text generation, which supplements generated texts with citations of supporting sources for post-generation fact-checking and corrections.""",2024-03-25T18:41:47Z
DreamLIP: Language-Image Pre-training with Long Captions,Yes.,1.,"""we first re-caption 30M images with detailed descriptions using a pre-trained Multi-modality Large Language Model (MLLM)""",2024-03-25T17:59:42Z
Language Rectified Flow: Advancing Diffusion Language Generation with Probabilistic Flows,No.,1.,The abstract does not mention LLMs or their limitations. It focuses on diffusion language models and a proposed method called Language Rectified Flow.,2024-03-25T17:58:22Z
Comp4D: LLM-Guided Compositional 4D Scene Generation,Yes.,1.,"""Utilizing Large Language Models (LLMs), the framework begins by decomposing an input text prompt into distinct entities and maps out their trajectories.""",2024-03-25T17:55:52Z
AIOS: LLM Agent Operating System,Yes.,3.,"""Among these issues are sub-optimal scheduling and resource allocation of agent requests over the LLM, the difficulties in maintaining context during interactions between agent and LLM, and the complexities inherent in integrating heterogeneous agents with different capabilities and specializations.""",2024-03-25T17:32:23Z
Aligning with Human Judgement: The Role of Pairwise Preference in Large Language Model Evaluators,Yes.,5.,"""LLMs still exhibit biases in evaluation and often struggle to generate coherent evaluations that align with human assessments.""",2024-03-25T17:11:28Z
PropTest: Automatic Property Testing for Improved Visual Programming,Yes.,1.,"""This strategy has the advantage of offering an interpretable reasoning path and does not require finetuning a model with task-specific data.""",2024-03-25T16:39:15Z
Towards Algorithmic Fidelity: Mental Health Representation across Demographics in Synthetic vs. Human-generated Data,Yes.,3.,"""we conduct analyzes to uncover the types of stressors it assigns to demographic groups, which could be used to test the limitations of LLMs for synthetic data generation for depression data.""",2024-03-25T16:21:25Z
Do LLM Agents Have Regret? A Case Study in Online Learning and Games,Yes.,4.,"""Notably, we also identify (simple) cases where advanced LLMs such as GPT-4 fail to be no-regret.""",2024-03-25T15:04:11Z
Towards Human-AI Deliberation: Design and Evaluation of LLM-Empowered Deliberative AI for AI-Assisted Decision-Making,Yes.,1.,"""To empower AI with deliberative capabilities, we designed Deliberative AI, which leverages large language models (LLMs) as a bridge between humans and domain-specific models to enable flexible conversational interactions and faithful information provision.""",2024-03-25T14:34:06Z
An LLM-Based Digital Twin for Optimizing Human-in-the Loop Systems,Yes.,1.,"""We propose the use of large language models (LLMs) to deal with the challenges of dynamic environments and difficult-to-obtain data in CPS optimization.""",2024-03-25T14:32:28Z
Iterative Refinement of Project-Level Code Context for Precise Code Generation with Compiler Feedback,Yes.,5.,"""As much of this project-specific context cannot fit into the prompts of LLMs, we must find ways to allow the model to explore the project-level code context.""",2024-03-25T14:07:27Z
"All Artificial, Less Intelligence: GenAI through the Lens of Formal Verification",Yes.,4.,"""It was also found that most LLMs are not aware of any hardware CWEs; hence they are usually not considered when generating the hardware code."" and ""Our study reveals that approximately 60% of the hardware designs generated by LLMs are prone to CWEs, posing potential safety and security risks.""",2024-03-25T13:23:24Z
Investigation of the effectiveness of applying ChatGPT in Dialogic Teaching Using Electroencephalography,Yes.,5.,"""students who engaged in dialogue with ChatGPT exhibited lower performance on the transfer test"" and ""ChatGPT could help students establish a knowledge foundation and stimulate cognitive activity. However, its strengths on promoting students' knowledge application and creativity were insignificant.""",2024-03-25T12:23:12Z
CLHA: A Simple yet Effective Contrastive Learning Framework for Human Alignment,Yes.,2.,"""a longstanding challenge in human alignment techniques based on reinforcement learning lies in their inherent complexity and difficulty in training.""",2024-03-25T11:37:15Z
Conversational Grounding: Annotation and Analysis of Grounding Acts and Grounding Units,Yes.,3.,"""Despite recent advancements in dialog systems, there exists a noticeable deficit in their grounding capabilities."" and ""substantial progress, especially in the realm of Large Language Models, remains lacking.""",2024-03-25T10:39:18Z
Can Large Language Models (or Humans) Distill Text?,,,,2024-03-25T09:51:54Z
NSINA: A News Corpus for Sinhala,Yes.,2.,"""their effectiveness is largely dependent on pre-training resources. This is especially evident in low-resource languages, such as Sinhala, which face two primary challenges",2024-03-25T09:36:51Z
Elysium: Exploring Object-level Perception in Videos via MLLM,Yes.,5.,"""extensive pretraining on large-scale video datasets is required to equip MLLMs with the capability to perceive objects across multiple frames and understand inter-frame relationships"" and ""processing a large number of frames within the context window of Large Language Models (LLMs) can impose a significant computational burden.""",2024-03-25T09:17:15Z
Hallucination Detection in Foundation Models for Decision-Making: A Flexible Definition and Review of the State of the Art,Yes.,4.,"""foundation models are known to hallucinate and generate decisions that may sound reasonable, but are in fact poor."" and ""discuss existing approaches to hallucination detection and mitigation with a focus on decision problems.""",2024-03-25T08:11:02Z
Harnessing the power of LLMs for normative reasoning in MASs,Yes.,2.,"""We also highlight challenges in this emerging field.""",2024-03-25T08:09:01Z
LLMs Are Few-Shot In-Context Low-Resource Language Learners,,,,2024-03-25T07:55:29Z
LARA: Linguistic-Adaptive Retrieval-Augmented LLMs for Multi-Turn Intent Classification,Yes.,1.,"""Following the significant achievements of large language models (LLMs), researchers have employed in-context learning for text classification tasks.""",2024-03-25T07:38:40Z
"Towards Automatic Evaluation for LLMs' Clinical Capabilities: Metric, Data, and Algorithm",Yes.,3.,"""Ensuring the safe and reliable clinical applications, the evaluation of LLMs indeed becomes critical for better mitigating the potential risks, e.g., hallucinations.""",2024-03-25T06:17:54Z
CodeS: Natural Language to Code Repository via Multi-Layer Sketch,Yes.,1.,"""The impressive performance of large language models (LLMs) on code-related tasks has shown the potential of fully automated software development.""",2024-03-25T06:09:55Z
Evaluating Large Language Models with Runtime Behavior of Program Execution,Yes.,5.,"""most LLMs show unsatisfactory performance on both Runtime Behavior Reasoning (i.e., an average accuracy of 44.4%) and Incremental Consistency Evaluation (i.e., an average IC score of 10.3).""",2024-03-25T05:37:16Z
InstUPR : Instruction-based Unsupervised Passage Reranking with Large Language Models,Yes.,1.,"""This paper introduces InstUPR, an unsupervised passage reranking method based on large language models (LLMs).""",2024-03-25T05:31:22Z
$\textit{LinkPrompt}$: Natural and Universal Adversarial Attacks on Prompt-based Language Models,Yes.,2.,"""raising concerns about the adversarial vulnerability of this paradigm"" and ""Extensive results demonstrate the effectiveness of $\textit{LinkPrompt}$, as well as the transferability of UATs generated by $\textit{LinkPrompt}$ to open-sourced Large Language Model (LLM) Llama2 and API-accessed LLM GPT-3.5-turbo.""",2024-03-25T05:27:35Z
Re2LLM: Reflective Reinforcement Large Language Model for Session-based Recommendation,Yes.,3.,"""However, the former methods struggle with optimal prompts to elicit the correct reasoning of LLMs due to the lack of task-specific feedback, leading to unsatisfactory recommendations. Although the latter methods attempt to fine-tune LLMs with domain-specific knowledge, they face limitations such as",2024-03-25T05:12:18Z
An Experiment with the Use of ChatGPT for LCSH Subject Assignment on Electronic Theses and Dissertations,Yes.,3.,"""The results revealed that although some generated subject headings were valid, there were issues regarding specificity and exhaustiveness.""",2024-03-25T05:04:52Z
How Reliable is Your Simulator? Analysis on the Limitations of Current LLM-based User Simulators for Conversational Recommendation,Yes.,5.,"""While these works showcase innovation, they also come with certain limitations that require attention. In this work, we aim to analyze the limitations of using LLMs in constructing user simulators for CRS, to guide future research. To achieve this goal, we conduct analytical validation on the notable work, iEvaLM. Through multiple experiments on two widely-used datasets in the field of conversational recommendation",2024-03-25T04:21:06Z
Is There a One-Model-Fits-All Approach to Information Extraction? Revisiting Task Definition Biases,Yes.,3.,"""discover the limitations of unified information extraction and large language models in solving definition bias.""",2024-03-25T03:19:20Z
Concurrent Linguistic Error Detection (CLED) for Large Language Models,Yes.,3.,"""Detection of errors is the first step to mitigating their impact on a system and thus, efficient error detection for LLMs is an important issue.""",2024-03-25T03:17:27Z
Dia-LLaMA: Towards Large Language Model-driven CT Report Generation,Yes.,1.,"""Recently, LLM has shown a great ability to generate reliable answers with appropriate prompts, which shed light on addressing the aforementioned challenges.""",2024-03-25T03:02:51Z
"Synthesize Step-by-Step: Tools, Templates and LLMs as Data Generators for Reasoning-Based Chart VQA",Yes.,1.,"""We leverage Large Language Models (LLMs), which have shown to have strong reasoning ability, as an automatic data annotator that generates question-answer annotations for chart images.""",2024-03-25T03:02:27Z
ChatDBG: An AI-Powered Debugging Assistant,Yes.,1.,"""ChatDBG integrates large language models (LLMs) to significantly enhance the capabilities and user-friendliness of conventional debuggers.""",2024-03-25T01:12:57Z
Enhanced Facet Generation with LLM Editing,Yes.,1.,"""The second strategy is to enhance the facets by combining Large Language Model (LLM) and the small model.""",2024-03-25T00:43:44Z
Is Watermarking LLM-Generated Code Robust?,Yes.,3.,"""we show that it is easy to remove these watermarks on code by semantic-preserving transformations.""",2024-03-24T21:41:29Z
Large Language Models in Biomedical and Health Informatics: A Bibliometric Review,Yes.,3.,"""Lastly, it discusses the ethical concerns and practical challenges of using LLMs in BHI, such as data privacy and reliable medical recommendations.""",2024-03-24T21:29:39Z
